panel,source,call,celltype,module,zone,n_donors,n,sections,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med,section,arm,design,family,lam,p_pow,beta,rss,aic,aic0,d_aic_vs_cov,d_half,d_05,railed,k_params,lam_blk_lo,lam_blk_hi,best_family,d_aic_vs_best,sd_y,lam_prox_ctrl,lam_down_ctrl,log_ratio,log_ratio_lo,log_ratio_hi,ratio,ratio_lo,ratio_hi,frac_prox_gt_down,lam_prox_lo,lam_prox_hi,lam_down_lo,lam_down_hi,grid_lo,grid_hi,prox_lam_naive,prox_beta_naive,prox_lam_ctrl,prox_beta_ctrl,prox_lam_n2,prox_beta_n2,prox_beta_ctrl_fixed,prox_beta_n2_fixed,prox_railed_ctrl,prox_sf_ctrl,prox_sf_n2ctrl,down_lam_naive,down_beta_naive,down_lam_ctrl,down_beta_ctrl,down_lam_n2,down_beta_n2,down_beta_ctrl_fixed,down_beta_n2_fixed,down_railed_ctrl,down_sf_ctrl,down_sf_n2ctrl,week,n_senders,lam_near,beta_near,rss_near,aic_near,railed_near,lam_sup,beta_sup,rss_sup,aic_sup,railed_sup,rss0,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov,boot_win_sup,d_aic_per1k,d_aic_per1k_lo,d_aic_per1k_hi,r_regressors,beta_sup_sd,beta_near_sd,null,draw,true_family,true_superposition,regime,rep,true_d_half,fit_family,fit_mode
3a,combined_donor.csv,tierA_p95,Hepatocytes,downstream_arrest,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,-0.124289531461307,1.0,49.99999999999999,-0.0254665299604506,49.99999999999999,-0.0257389555972422,-0.0254665299604506,-0.0257389555972422,0.0543989197580434,0.2048968216472735,0.2070886847397529,6.999999999999999,49.99999999999999,49.99999999999999,-0.2152310889767813,-0.060057117356037,-0.1295383856112917,6.999999999999999,49.99999999999999,49.99999999999999,-0.0871288810979506,-0.0053097772976364,-0.0267993169989485,-0.0690987879223777,-0.0087194021278816,-0.0245217578204169,0.0760812088884839,0.4464531286297694,0.195173765985462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,emt_ecm,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.2613701449016716,1.0,6.999999999999999,0.1013519300244979,6.999999999999999,0.1014765794367454,0.1013519300244979,0.1014765794367454,0.0543989197580434,0.3877716411054784,0.3882485487197524,6.999999999999999,49.99999999999999,6.999999999999999,-0.0962191251574378,0.5458123011230961,0.1916286600568967,6.999999999999999,17.985748276717445,6.999999999999999,0.0394753996593147,0.1814823087561138,0.0988380175286878,-0.0055965778977927,0.1765752026522934,0.068875575221895,-0.4170673072516059,1.1141493664290965,0.2833408377870707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,il6_jak_stat3,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.3963733840894334,1.0,49.99999999999999,-0.0064079206379918,49.99999999999999,-0.0064864283843681,0.0062830257073926,0.006279755058794,0.0543989197580434,0.0158512805339497,0.0158430291005036,6.999999999999999,6.999999999999999,6.999999999999999,0.3213787728686325,0.4846678739986672,0.3962653914547109,6.999999999999999,49.99999999999999,16.54780201326306,-0.0428736925632712,0.0959978954008497,-0.008029244684884,-0.0732391608107397,0.0959912075843705,0.0082457366545878,-0.2157836256328122,0.2074824287635415,0.0202878123279165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,interferon_response,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.088560044631474,1.0,49.99999999999999,-0.0204444166049871,49.99999999999999,-0.0206883109764181,-0.003903765978236,-0.0040129627811832,0.0543989197580434,-0.044080442760399,-0.0453134683691996,6.999999999999999,49.99999999999999,6.999999999999999,-0.1196845013030369,0.3789700850413676,0.0785253733056839,6.999999999999999,49.99999999999999,49.99999999999999,-0.053345747197636,0.033286295235335,-0.0205602305623246,-0.0485256003702613,0.0378988584034323,-0.0081121101247978,-0.5941709638121045,0.4913516636067728,0.0985212906879941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,oxidative_stress,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,-0.3890911011909214,1.0,6.999999999999999,-0.0637800965667276,6.999999999999999,-0.0637108627316134,-0.0637800965667276,-0.0637108627316134,0.0543989197580434,0.1639207280030588,0.1637427906642137,6.999999999999999,49.99999999999999,6.999999999999999,-0.4225367890358407,-0.1426318246399732,-0.3551829722560474,6.999999999999999,49.99999999999999,6.999999999999999,-0.1187912514513553,0.0118039173558184,-0.0654713016035387,-0.1153898936541081,0.0037623276341322,-0.0508959787466512,-0.0173702107617236,0.3068686257357905,0.1580666306910709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,secondary_senescence,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.0706144721154461,1.0,10.390266241332723,0.0770279860892362,15.045038552643348,0.0572043287516775,0.042776866907485,0.0429528361189838,0.0543989197580434,0.6057804530146454,0.6082724239411027,6.999999999999999,49.99999999999999,49.99999999999999,-0.0349911458328048,0.2256869056780986,0.0667702848464874,6.999999999999999,27.998118032058844,9.637688639078164,0.0449056382070477,0.1473107534174415,0.0840498220990281,0.0253168033232845,0.1132088175427292,0.0432073091043018,-3.266395764017364,15.050577936092967,0.4865795337174701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Hepatocytes,tnfa_nfkb_proximal,all,6.0,393921.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.2858882658234907,1.0,10.014887659272423,0.0654483200655142,14.361297533127685,0.0480117542807698,0.1002741989077417,0.1004320046525111,0.0543989197580434,0.3507461162104905,0.3512981001973634,6.999999999999999,49.99999999999999,6.999999999999999,0.1052845268419674,0.3422562883775891,0.2512388251438782,6.999999999999999,49.99999999999999,9.919286792162984,0.0237990768940247,0.1412378807273719,0.0654483200655142,0.0249524437574691,0.1424596195476469,0.0818809894625126,0.15310477390193,0.5392021696874678,0.340556980437806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,downstream_arrest,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.0392250962209,1.0,49.99999999999999,0.0092217929330089,9.16883908040282,0.0067789454828098,0.0092217929330089,0.0088371087208747,0.0543989197580434,0.2350993068589421,0.2252922126973932,6.999999999999999,49.99999999999999,34.126171252235615,-0.0448179112561007,0.1154074505713283,0.0392250962209,6.999999999999999,49.99999999999999,41.415593064737045,-0.02131684812548,0.0428331529216136,0.0098313936315723,-0.0109837367324674,0.0409326677755362,0.0067516439342717,-0.8371864209293309,1.7779175608547684,0.0839766654967948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,emt_ecm,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,36.191601382324414,0.1132555713098765,0.0,13.624713827056052,-0.0507135643006714,12.53896962226386,-0.0518516243416326,-0.0458048295817942,-0.0458446866056858,0.0543989197580434,-0.4044377601210316,-0.4047896812091567,12.419446836361464,49.99999999999999,34.93982004277417,0.0864222775346827,0.1669568974745146,0.1160729081581221,6.999999999999999,49.99999999999999,12.688888133934412,-0.1238201084510916,-0.0389508420584204,-0.0537547863155459,-0.051610929081618,-0.0318476792974875,-0.0440217320364975,-0.530404774317391,-0.2028026543206661,-0.3810594411878276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,il6_jak_stat3,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,41.29067103398372,0.1165826465811718,0.0,6.999999999999999,-0.0872541180027204,6.999999999999999,-0.0873443020098992,-0.0362069088440769,-0.0362805991700276,0.0543989197580434,-0.3105685958061311,-0.3112006823825783,11.0556286894056,49.99999999999999,35.693962253440986,0.0676874692650135,0.2314569618949566,0.1186349651735928,6.999999999999999,26.8398010819596,6.999999999999999,-0.1343755615903212,-0.0167570195367726,-0.0841947378174844,-0.0804103876464016,-0.0074554109133118,-0.0361739398875379,-0.8986346271508329,-0.0438731933146687,-0.3112006823825783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,interferon_response,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,-0.0304838131522244,1.0,6.999999999999999,-0.1188638616924408,6.999999999999999,-0.1183913711616337,-0.1188638616924408,-0.1183913711616337,0.0543989197580434,3.899245186252791,3.8837454674857295,6.999999999999999,49.99999999999999,6.999999999999999,-0.0947457856350425,0.0261621098449698,-0.0303425248068178,6.999999999999999,33.7175325906912,6.999999999999999,-0.1595834629485202,-0.0525727784970226,-0.1060051486505601,-0.1599516358144723,-0.0491712317921361,-0.1044618517855199,-10.018022786271066,11.49081025725075,2.490152414571777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,oxidative_stress,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,9.129360207715036,-0.4142184385850673,0.0,49.99999999999999,-0.0328416573034991,49.99999999999999,-0.0330607513839783,-0.03342482255548,-0.0334568345205162,0.0543989197580434,0.0806937099894833,0.0807709927998419,6.999999999999999,20.264830979192407,8.917374292139598,-0.5922171554109038,-0.2798607082149835,-0.4329329529397536,6.999999999999999,49.99999999999999,49.99999999999999,-0.0588909562484657,-0.0176926207833233,-0.0328403295451337,-0.0724983264596259,-0.0085090517647391,-0.0322207195130509,0.0212204250243035,0.1350797992821729,0.0775216122213686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,secondary_senescence,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.0932760229307222,1.0,6.999999999999999,-0.0459287965725996,49.99999999999999,-0.0032608182083713,-0.0038870669933593,-0.0032608182083713,0.0543989197580434,-0.041672735084839,-0.0349588040518538,6.999999999999999,49.99999999999999,49.99999999999999,-0.0457612884263732,0.2229740435779142,0.0980994408361591,6.999999999999999,49.99999999999999,6.999999999999999,-0.0633014186910952,0.0316325472415608,-0.0450966532206666,-0.0620028343509758,0.0313542713700612,-0.0033730851615991,-0.5829033229675772,1.5606628251725656,-0.0148869035324695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,all,6.0,96636.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.1558650315939693,1.0,6.999999999999999,-0.0694931418226225,6.999999999999999,-0.0704245696219942,-0.0155374630136411,-0.0159427082261506,0.0543989197580434,-0.0996853678772318,-0.1022853430504003,19.173701198444476,49.99999999999999,49.99999999999999,0.0874551968933473,0.2549507305821218,0.1550907672087419,6.999999999999999,6.999999999999999,6.999999999999999,-0.0855196957342941,-0.028808501844452,-0.0686406226572596,-0.031813699068197,-0.0002600069517938,-0.0159515709366907,-0.3319572101274813,-0.0013949916828027,-0.1037911413275722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,downstream_arrest,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,-0.096334728886136,1.0,49.99999999999999,-0.0230421589349063,49.99999999999999,-0.0231093325410413,-0.0230421589349063,-0.0231093325410413,0.0543989197580434,0.2391884962082713,0.2398857899766934,6.999999999999999,49.99999999999999,49.99999999999999,-0.2080576196235925,-0.0153829141948324,-0.0984499871354231,6.999999999999999,49.99999999999999,49.99999999999999,-0.0706536449847398,0.058776163087548,-0.0225787674905928,-0.0403170693218816,-0.0071772443423491,-0.0220291441009255,0.1072358596011015,0.694000709404406,0.2296912913339747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,emt_ecm,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,13.972910005635969,0.4167465047168056,0.0,6.999999999999999,0.1690153465876471,20.801925842782936,0.0701764141629991,0.085314686957145,0.0860310934848127,0.0543989197580434,0.204716022789728,0.2064350690674035,6.999999999999999,32.88664668527726,13.445798323847493,0.3455429079468146,0.693150044442167,0.4659821673233418,6.999999999999999,49.99999999999999,6.999999999999999,0.0758396546534203,0.183046163605603,0.1406148254308546,0.0587622646041206,0.1605981712556601,0.092239415584556,0.1437524588102753,0.2677019276072369,0.207381488176425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,il6_jak_stat3,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,48.1960559264254,0.1718462342774062,0.0,6.999999999999999,-0.0473467180610776,6.999999999999999,-0.0477184379537502,0.0189600919927402,0.0189057650766896,0.0543989197580434,0.1103317280850827,0.1100155912998982,6.999999999999999,49.99999999999999,47.51159467881284,0.1353243175219631,0.4591077865588869,0.1912026881039212,6.999999999999999,49.99999999999999,28.958187789581636,-0.1635157356334608,0.0440855280891213,0.0162554451514645,-0.1518521083486135,0.046478467892808,0.0170810720462082,-0.6081900634788607,0.1996408964779602,0.0856433873344706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,interferon_response,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,30.63836021378059,0.1261846006549982,0.0,49.99999999999999,0.0517332211355049,49.99999999999999,0.0518867865672046,0.0416358064070349,0.0418980358281254,0.0543989197580434,0.3299594894377926,0.3320376306668279,6.999999999999999,49.99999999999999,16.930885869001397,0.100350851435586,0.3786205434625936,0.1837203705501058,6.999999999999999,49.99999999999999,49.99999999999999,-0.1030772694265587,0.0771486580870474,0.0510835399656513,-0.0767203236445972,0.1214427207374266,0.0475762755558683,-0.3631683117253088,0.4900878284615118,0.2670043883850057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,oxidative_stress,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,34.02568809122732,-0.2797208955142221,0.0,49.99999999999999,-0.0422711679798994,49.99999999999999,-0.0423914643672731,-0.0354739367906736,-0.0356171060512432,0.0543989197580434,0.1268190448391798,0.1273308738189434,6.999999999999999,49.99999999999999,35.23356041174024,-0.7801912194286733,-0.2369249564129702,-0.2963340682682391,6.999999999999999,49.99999999999999,49.99999999999999,-0.0725581329253682,0.0163849593721493,-0.0429166473075385,-0.0740879547774888,3.404120339442408e-05,-0.0406869602068085,-4.5271301470216704e-05,0.2587789382565059,0.1219840070345561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,secondary_senescence,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.1308831206906985,1.0,49.99999999999999,0.0369679671204075,49.99999999999999,0.0371198290847165,0.0369679671204075,0.0371198290847165,0.0543989197580434,0.2824502267772921,0.2836105136309949,6.999999999999999,49.99999999999999,49.99999999999999,0.0627541123615797,0.2469871286354255,0.1451110619325072,6.999999999999999,49.99999999999999,49.99999999999999,-0.0389018621986101,0.0605468871559512,0.0357378708258476,-0.0245485909859203,0.0636087340054917,0.0358484916324182,-0.2184119509890213,0.4662886406254506,0.2453784873878114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Endothelial,tnfa_nfkb_proximal,all,6.0,125472.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,49.99999999999999,0.1813773841823426,1.0,49.99999999999999,0.0132949661192077,49.99999999999999,0.0133306564652834,0.0132949661192077,0.0133306564652834,0.0543989197580434,0.0733000212741079,0.0734967952337535,6.999999999999999,49.99999999999999,49.99999999999999,0.1405707640159856,0.4775069574467326,0.2030364825161591,6.999999999999999,49.99999999999999,49.99999999999999,-0.0770993732615349,0.0387712924931428,0.010316753615438,-0.0556374737779317,0.0388113089447364,0.0124404972455623,-0.1588606450031492,0.2177699882139529,0.057499152870496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Macrophages,downstream_arrest,all,6.0,82301.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,10.229834111263742,0.0080795550820712,0.0,13.725452183391916,0.0714044091537447,17.709736997392096,0.0632161696013978,0.0832407133840636,0.0830345980278978,0.0543989197580434,10.302635793495302,10.27712506251171,6.999999999999999,49.99999999999999,13.210637630436992,-0.1347394275978032,0.1333820968816397,0.0090935839868113,6.999999999999999,49.99999999999999,13.330851515103538,0.0207082492551869,0.1921880278124705,0.0749872587076949,0.0172605992504038,0.1517479976232597,0.0755539700497253,-5.153876897751339,6.565101576345951,0.943193022088783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Macrophages,emt_ecm,all,6.0,82301.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,23.050425593925336,0.4460859996686446,0.0,6.999999999999999,0.0545617237970421,6.999999999999999,0.0554922737055167,0.0230623203366457,0.0232497616881437,0.0543989197580434,0.0516992695439367,0.05211946060942,6.999999999999999,45.87613620223225,23.268196951470312,0.3377476564877432,0.6798123895729044,0.4792613283490354,6.999999999999999,49.99999999999999,6.999999999999999,-0.0287629012937111,0.1336629857880549,0.0455150433730722,-0.0142836793956503,0.1060424480628452,0.0280714082784547,-0.0282500492790524,0.2194534726501333,0.0556582843216535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Macrophages,il6_jak_stat3,all,6.0,82301.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,9.454639311255267,0.3142171881000245,0.0,49.99999999999999,0.0261244343692002,49.99999999999999,0.0261087851041315,0.0132615937623516,0.0130093354733559,0.0543989197580434,0.0422051824807561,0.0414023674262362,6.999999999999999,13.842255879021373,9.035380496021872,0.1824132486524476,0.5372323178843671,0.3156188497125552,6.999999999999999,49.99999999999999,49.99999999999999,-0.0284352554848039,0.0451817240849194,0.0261519367591768,-0.0208848247580133,0.0450239913691684,0.0133915886365786,-0.0990494707965858,0.1501586833275816,0.0425302495518584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a,combined_donor.csv,tierA_p95,Macrophages,interferon_response,all,6.0,82301.0,7259_liver_sbr_Male_26-U1;7260_liver_sbr_Male_26-U1;7001_liver_sham_Male_52-U1;7248_liver_sham_Male_26-U1;7352_liver_sham_Male_2-U1;7435_liver_sham_Male_10-U1,6.999999999999999,0.2779991045376793,1.0,49.99999999999999,0.0506736277529894,49.99999999999999,0.0507687687437031,0.0618223207334801,0.0617874938775012,0.0543989197580434,0.2223831649972129,0.2222578881333292,6.999999999999999,10.63809045377792,6.999999999999999,0.1070856233721324,0.352902546082463,0.2612283897440148,6.999999999999999,49.99999999999999,49.99999999999999,0.0230479536122684,0.0903351614638494,0.0540378552120027,0.0011989924251484,0.1169962084696514,0.0617874938775012,0.0063193173631367,0.7061054009304872,0.2371519906688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
