section,arm,celltype,module,n,nb,lam_full,beta_full,beta_full_lo,beta_full_hi,selected_full,sf_n5_full,sf_n6_full,sf_n6n5_full,sf_n2n5n6_full,split,selected_A,beta_A,beta_B,lam_A,lam_B,sf_n5_A,sf_n5_B,sf_n6_A,sf_n6_B,sf_n6n5_A,sf_n6n5_B,sf_n2n5n6_A,sf_n2n5n6_B,sf_n5_B_lamA,sf_n6n5_B_lamA
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,10,0,-0.0008062945293798964,-0.0005429080355163401,23.59576412348282,49.99999999999999,-0.21905381726481507,-0.11081333732216896,0.8922434508226512,1.2864874801413015,-0.18462295002419046,0.28634695547959077,-0.18346679536412214,0.27962292466577376,-0.36513052485925873,0.12296697203665866
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,11,0,-0.0017926174617164871,0.0014908068526374816,6.999999999999999,6.999999999999999,0.3483777063230011,1.896056360554055,1.0058008307884134,0.9911380727876408,0.40755922820775803,1.8464971153254435,0.4048033130152008,1.8473663782360452,1.896056360554055,1.8464971153254435
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,12,0,-0.0008881501663937357,-0.0013412815162948493,49.99999999999999,6.999999999999999,-0.1629696837716933,0.1282258015847587,0.9332893225499954,0.9585552265806195,-0.026586381063851923,0.13547484602176424,-0.012784339423208403,0.1421468486949178,-0.14766813826188221,-0.14348864076394677
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,13,0,-0.0013072129961537494,-0.00028322196255967184,6.999999999999999,31.918959217038875,0.0680150955450318,-1.9072829730122454,1.0072126144200473,0.8431815480016922,0.15764063831196093,-1.7736664297980127,0.16053952956658463,-1.6576196079601906,-36.56799973593277,-34.350072318445434
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,14,0,-0.0013191434064416768,-0.0003884409192700395,6.999999999999999,49.99999999999999,-0.005149666616581455,-0.5175437825341931,0.989970084494774,0.7484870758792052,0.05919068394137177,-0.3278089738855503,0.053644005377543186,-0.37341180624496517,-6.913292309697324,-5.573338093219834
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,15,0,-0.0006977855566781288,-0.0017975753702692066,6.999999999999999,49.99999999999999,-0.8833380923959179,0.5427470686481435,1.0006492104895328,0.9700774410864793,-0.7264076597845206,0.5711777616007284,-0.7566825953902431,0.5395813390614376,0.4979955630026478,0.5307225910119918
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,16,0,-0.0011774261832069068,-0.0004269141116567531,49.99999999999999,10.115590892560581,0.11352702401481304,-0.9135324833617335,0.9363825481997394,1.0351192657288095,0.17396594630773926,-0.7572886182983402,0.1666268635672205,-0.7299156617219089,-203.12578988127896,-187.07944157915054
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,17,0,-0.0009692485425465416,0.00032185781862455626,21.047195471622754,7.4208167813218395,0.2652791031528965,6.074707459787515,0.9366604885306669,0.9190158214936132,0.3270513934653703,5.758177114357928,0.3259481245845769,5.770571043286638,13.064006551281102,12.0890593783339
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,18,0,-0.0007650431609821012,-0.002150857466737766,49.99999999999999,6.999999999999999,-0.2636460477453421,0.3645579092118313,0.9011686216765563,1.0176784415080957,-0.20536051115317722,0.416656592393929,-0.19603866728589453,0.40741138477930433,-0.030827541477098794,0.064083550037723
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,99,47.71172235375296,-0.0008533625478574885,-0.0018264955125732885,4.5096101645414094e-05,0,-0.15328886628495914,0.9249535572572148,-0.06088087531091813,-0.06295021950929461,19,0,-0.0004700884101356912,-0.0022588243880614076,6.999999999999999,31.362914807764906,-1.5919764452145095,0.6688443994629628,1.097620632915517,0.9046422792155767,-1.3329995597295232,0.624212233689866,-1.3458559754282688,0.63052368924648,0.5587148013571273,0.5417664019817281
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,0,1,0.002501579959545409,0.007551915107890713,21.147458194747045,6.999999999999999,-0.5976294731634976,0.3109580942142474,0.05998688174437089,0.5844789197259642,-0.4835925387031461,0.27317335302330087,-0.48321880695355457,0.2780280213815484,0.09792801370299362,0.04751475345290619
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,1,1,0.003386436874819929,0.003338492807362812,11.236052985456881,17.014438005235544,-0.4128664178664713,0.1162517448988176,0.23754913615237383,0.4071001559763065,-0.3796425263228244,0.2110797474666734,-0.378527787069755,0.21414319046804764,0.1453861670947257,0.24825665210497225
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,2,1,0.0033098249955404173,0.0027967332979243185,18.611957703788022,11.108347424721165,-0.3037045372469709,-0.34016232618561887,0.24085637740574364,0.26081299643365513,-0.2835544638142557,-0.15030243584578007,-0.2832875741808764,-0.15943611894845666,-0.4136093770253266,-0.2017587111002245
