held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,basis,design,n_sections
7001_liver_sham_Male_52-U1,49.99999999999999,0.008503012118954616,19766,-26412.820894543853,-1.336275467699274,0.9001308132394591,0.8460011501567491,-26410.622060559203,-1.3361642244540728,-2.198833984650264,Biliary/ductular,emt_ecm,near,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,0.004291852402228038,7108,-9607.700912552844,-1.3516742983332646,0.8890459041932733,0.8739961942680612,-9608.496919036292,-1.3517862857394896,0.7960064834478544,Biliary/ductular,emt_ecm,near,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,0.004093908660066179,3740,-5005.242026671035,-1.3383000071312927,0.8892415725790178,0.8501991882800601,-5006.0570825133955,-1.338517936500908,0.8150558423603798,Biliary/ductular,emt_ecm,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,0.007007404270668094,4232,-5658.773057016841,-1.3371391911665504,0.8895476570811952,0.8481196335319178,-5658.194706402213,-1.3370025298681978,-0.578350614628107,Biliary/ductular,emt_ecm,near,ctrl,6
7259_liver_sbr_Male_26-U1,6.999999999999999,0.005135936477786916,31826,-44043.344794569144,-1.3838793688986724,0.8677600820480789,0.9300274245816501,-44043.1408341512,-1.3838729602887954,-0.20396041794447228,Biliary/ductular,emt_ecm,sup,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,0.005536961859510748,24875,-34175.812238154846,-1.3739019995238129,0.8807565136156337,0.9132713682389126,-34175.87151502489,-1.3739043825135635,0.059276870044413954,Biliary/ductular,emt_ecm,sup,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,0.007005250651809624,19766,-26412.0394512536,-1.3362359329785287,0.9001515866656914,0.8459286890543214,-26410.622060559203,-1.3361642244540728,-1.417390694397909,Biliary/ductular,emt_ecm,sup,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.015085211259455366,7108,-9618.536965555606,-1.353198785249804,0.8888725119497446,0.8767102522277619,-9608.496919036292,-1.3517862857394896,-10.040046519314274,Biliary/ductular,emt_ecm,sup,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.008820952678114818,3740,-5007.40241252152,-1.3388776504068236,0.889190816066758,0.8512290416573925,-5006.0570825133955,-1.338517936500908,-1.3453300081246198,Biliary/ductular,emt_ecm,sup,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,-0.00797315533914979,4232,-5658.745729583791,-1.337132733833599,0.8895404665166943,0.8481084788361409,-5658.194706402213,-1.3370025298681978,-0.5510231815778752,Biliary/ductular,emt_ecm,sup,ctrl,6
7259_liver_sbr_Male_26-U1,11.019082036984365,0.013766039428715463,31826,-45143.91852389787,-1.4184603319266595,0.999810496158447,0.9990437209495668,-45159.137760002784,-1.4189385332747686,15.21923610491649,Biliary/ductular,emt_ecm,near,naive,6
7260_liver_sbr_Male_26-U1,25.962470509255517,0.026242870087655263,24875,-35289.73336136843,-1.4186827481957158,0.9993113117695627,0.9994885520576419,-35296.09601486524,-1.4189385332609141,6.3626534968061605,Biliary/ductular,emt_ecm,near,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.028368391170312705,19766,-28046.541527584654,-1.4189285403007514,0.9991952343824081,0.9999797382800056,-28046.739048282616,-1.4189385332531932,0.19752069796231808,Biliary/ductular,emt_ecm,near,naive,6
7248_liver_sham_Male_26-U1,31.763081427768892,0.02714209199253689,7108,-10087.495616289756,-1.4191749600857846,0.9992633068422687,1.0004722763113372,-10085.815094268046,-1.4189385332397364,-1.6805220217102033,Biliary/ductular,emt_ecm,near,naive,6
7352_liver_sham_Male_2-U1,49.99999999999999,0.026469761564316047,3740,-5308.154734321455,-1.419292709711619,0.9992993517227283,1.0007076587289603,-5306.830114306747,-1.4189385332370983,-1.3246200147077616,Biliary/ductular,emt_ecm,near,naive,6
7435_liver_sham_Male_10-U1,42.98209161773131,0.02849097772751348,4232,-6011.2547246433805,-1.420428810170931,0.9991882641881303,1.002977934580524,-6004.94787266095,-1.4189385332374647,-6.306851982430089,Biliary/ductular,emt_ecm,near,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.015238680512521283,31826,-45184.56344658397,-1.4197374299812722,0.9997677826162371,1.001597486204333,-45159.137760002784,-1.4189385332747686,-25.42568658118398,Biliary/ductular,emt_ecm,sup,naive,6
