section,call,null,draw,celltype,module,n,lam_near,lam_sup,aic_near,aic_sup,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov
7248_liver_sham_Male_26-U1,senepy_p95,N3,0,vSMCs,il6_jak_stat3,4937,49.99999999999999,49.99999999999999,-29953.33141634989,-29949.75333297418,3.5780833757125947,-5.038034656950913,-1.4599512812383182
7248_liver_sham_Male_26-U1,senepy_p95,N3,0,vSMCs,interferon_response,4937,49.99999999999999,12.18803582947357,-32224.36605394937,-32223.88917025581,0.47688369355819304,2.6677011351384863,3.1445848286966793
7248_liver_sham_Male_26-U1,senepy_p95,N3,0,vSMCs,oxidative_stress,4937,49.99999999999999,22.318425721029357,-26372.43600334273,-26372.33518096646,0.10082237626920687,3.3097272529048496,3.4105496291740565
7248_liver_sham_Male_26-U1,senepy_p95,N3,0,vSMCs,secondary_senescence,4937,49.99999999999999,49.99999999999999,-28731.59567853453,-28732.806302663546,-1.2106241290166508,3.519302541822981,2.30867841280633
7248_liver_sham_Male_26-U1,senepy_p95,N3,0,vSMCs,tnfa_nfkb_proximal,4937,49.99999999999999,10.477345453252495,-33932.847871187325,-33932.64018146211,0.2076897252118215,3.506783092241676,3.7144728174534976
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,downstream_arrest,7108,6.999999999999999,6.999999999999999,-52138.55510118371,-52138.03275029615,0.5223508875569678,1.5031473255949095,2.0254982131518773
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,emt_ecm,7108,49.99999999999999,49.99999999999999,-45291.13506444275,-45305.0569710314,-13.921906588650018,-0.574623323038395,-14.496529911688413
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,il6_jak_stat3,7108,30.20149733539872,17.345738419684505,-48710.52337794356,-48710.60372850245,-0.08035055889195064,3.0974885650284705,3.01713800613652
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,interferon_response,7108,6.999999999999999,6.999999999999999,-50515.96256367955,-50516.09391167281,-0.13134799325780477,2.6477094772053533,2.5163614839475485
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,oxidative_stress,7108,6.999999999999999,6.999999999999999,-38552.685216026526,-38552.1515977216,0.533618304929405,-2.9172842723855865,-2.3836659674561815
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,secondary_senescence,7108,17.345738419684505,49.99999999999999,-43250.24454194938,-43254.11506820782,-3.8705262584408047,2.7275207074708305,-1.1430055509699741
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Biliary/ductular,tnfa_nfkb_proximal,7108,28.716686174618605,49.99999999999999,-50726.46745878357,-50735.530833629186,-9.063374845616636,2.418250494694803,-6.645124350921833
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,downstream_arrest,32072,6.999999999999999,6.999999999999999,-248469.41821346688,-248469.5946217067,-0.1764082398149185,2.175483344530221,1.9990751047153026
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,emt_ecm,32072,6.999999999999999,49.99999999999999,-223682.02615256113,-223683.07328416698,-1.0471316058537923,3.3331754625833128,2.2860438567295205
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,il6_jak_stat3,32072,6.999999999999999,6.999999999999999,-211923.0982704274,-211923.26074830434,-0.1624778769328259,2.633069863804849,2.470591986872023
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,interferon_response,32072,9.006764443646388,9.006764443646388,-221773.4394968028,-221773.6109816938,-0.17148489100509323,2.285900658229366,2.1144157672242727
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,oxidative_stress,32072,12.818224546846722,49.99999999999999,-175724.84319885384,-175725.19957988712,-0.35638103328528814,2.7742834283562843,2.417902395070996
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,secondary_senescence,32072,15.682109678112967,10.477345453252495,-204908.26373651947,-204908.46440030113,-0.20066378166666254,3.115686276811175,2.9150224951445125
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Endothelial,tnfa_nfkb_proximal,32072,49.99999999999999,16.49296129703063,-232951.8483864008,-232948.7020878184,3.146298582374584,-1.1705389155540615,1.9757596668205224
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,downstream_arrest,98781,6.999999999999999,6.999999999999999,-828445.390527944,-828445.3375858335,0.052942110458388925,2.708025676663965,2.760967787122354
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,emt_ecm,98781,10.477345453252495,11.019082036984365,-807843.1737827696,-807843.8040537927,-0.6302710231393576,3.7652317514875904,3.134960728348233
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,il6_jak_stat3,98781,49.99999999999999,49.99999999999999,-782465.3009841867,-782471.353982951,-6.052998764324002,0.5363438653293997,-5.516654898994602
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,interferon_response,98781,49.99999999999999,49.99999999999999,-800922.84078496,-800935.8944803833,-13.053695423295721,3.729821653221734,-9.323873770073988
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,oxidative_stress,98781,6.999999999999999,49.99999999999999,-613123.4980265459,-613154.0841988527,-30.586172306793742,-0.6846404917305335,-31.270812798524275
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,secondary_senescence,98781,6.999999999999999,49.99999999999999,-730168.7059097778,-730174.477531506,-5.771621728199534,0.8146308864234015,-4.956990841776133
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Hepatocytes,tnfa_nfkb_proximal,98781,49.99999999999999,28.716686174618605,-816394.4257283029,-816394.7537397705,-0.3280114675872028,3.245044520474039,2.9170330528868362
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,downstream_arrest,13403,49.99999999999999,49.99999999999999,-103467.11300268606,-103468.58744569954,-1.4744430134742288,2.916288290914963,1.4418452774407342
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,emt_ecm,13403,49.99999999999999,27.304873519796445,-94600.53152257265,-94601.77159592793,-1.2400733552785823,-2.943130340485368,-4.18320369576395
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,il6_jak_stat3,13403,18.24260882600192,49.99999999999999,-83815.76381267013,-83817.5887888291,-1.8249761589686386,3.968396635056706,2.1434204760880675
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,interferon_response,13403,7.742591489922676,9.006764443646388,-86948.32404807821,-86948.650877542,-0.32682946378190536,2.7959710194263607,2.4691415556444554
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,oxidative_stress,13403,6.999999999999999,6.999999999999999,-70118.60189598065,-70118.42476435131,0.17713162934524007,1.3501761778752552,1.5273078072204953
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,secondary_senescence,13403,6.999999999999999,6.999999999999999,-84218.91520230775,-84218.35188326592,0.5633190418302547,0.6083673114480916,1.1716863532783464
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Macrophages,tnfa_nfkb_proximal,13403,49.99999999999999,49.99999999999999,-95484.85779575745,-95487.34153742407,-2.4837416666268837,3.136535930345417,0.6527942637185333
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,downstream_arrest,24427,49.99999999999999,49.99999999999999,-186712.68685031228,-186713.2864534093,-0.5996030970127322,3.717287487903377,3.117684390890645
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,emt_ecm,24427,11.019082036984365,49.99999999999999,-143885.54541009292,-143886.39765296975,-0.8522428768337704,3.6540428267326206,2.80179994989885
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,il6_jak_stat3,24427,49.99999999999999,23.47241150476913,-161046.2758233222,-161045.27740427788,0.9984190443356056,2.5004046331741847,3.4988236775097903
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,interferon_response,24427,49.99999999999999,49.99999999999999,-168148.03387926894,-168148.7050324233,-0.6711531543696765,2.570934310031589,1.8997811556619126
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,oxidative_stress,24427,49.99999999999999,49.99999999999999,-131679.42946588263,-131690.0314257643,-10.601959881663788,2.644046693923883,-7.957913187739905
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,secondary_senescence,24427,10.477345453252495,7.361938632551805,-148138.72664345027,-148138.63415731478,0.09248613548697904,-2.2518903258023784,-2.1594041903153993
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,Mesenchymal,tnfa_nfkb_proximal,24427,49.99999999999999,49.99999999999999,-175996.747353946,-175997.22160943027,-0.4742554842669051,2.0059701916761696,1.5317147074092645
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,downstream_arrest,4444,49.99999999999999,19.185852382096297,-31346.245886410426,-31344.873398524735,1.3724878856919531,1.8553683928985265,3.2278562785904796
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,emt_ecm,4444,8.14292620081837,33.40540803599722,-27651.22712508558,-27651.36076979522,-0.13364470964006614,3.849870733134594,3.716226023494528
7248_liver_sham_Male_26-U1,senepy_p95,N1,0,T/NK cells,il6_jak_stat3,4444,8.14292620081837,8.563960425689007,-27717.974358115556,-27718.150886603304,-0.1765284877474187,3.866970648356073,3.6904421606086544
