held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,basis,design,n_sections
7352_liver_sham_Male_2-U1,6.999999999999999,-0.010247112275889553,3903,-5235.874460685368,-1.3414999899270734,0.8891654507996557,0.8558956495675332,-5235.841483285707,-1.3414915406829893,-0.03297739966092195,Biliary/ductular,emt_ecm,near,ctrl,6
7435_liver_sham_Male_10-U1,8.563960425689007,-0.010682249837070614,4215,-5618.725972905788,-1.333031073050009,0.8899572758306484,0.8407867055697207,-5618.284357063878,-1.3329263006082748,-0.44161584190987924,Biliary/ductular,emt_ecm,near,ctrl,6
7259_liver_sbr_Male_26-U1,15.682109678112967,-0.01975115754744521,31135,-43098.985445805374,-1.3842616170163924,0.8695889536296906,0.9308183553014083,-43100.6059396935,-1.3843136643550185,1.6204938881273847,Biliary/ductular,emt_ecm,sup,ctrl,6
7260_liver_sbr_Male_26-U1,20.177866835741543,-0.01698012674538449,27611,-38053.862060001244,-1.3782138299953368,0.8783764620633301,0.9207588134503324,-38060.60122516588,-1.378457905369812,6.739165164639417,Biliary/ductular,emt_ecm,sup,ctrl,6
7001_liver_sham_Male_52-U1,33.40540803599722,-0.020877053642815696,21822,-29154.14440520677,-1.33599781895366,0.9010561860812101,0.8454450134398414,-29153.029382926925,-1.335946722707677,-1.1150222798460163,Biliary/ductular,emt_ecm,sup,ctrl,6
7248_liver_sham_Male_26-U1,18.24260882600192,-0.01485574232076146,7950,-10765.470378646603,-1.3541472174398244,0.8888342702170832,0.8783975417211809,-10769.997676870687,-1.3547166889145519,4.5272982240840065,Biliary/ductular,emt_ecm,sup,ctrl,6
7352_liver_sham_Male_2-U1,16.49296129703063,-0.016494483806242875,3903,-5233.936857902749,-1.3410035505771838,0.8890404943165932,0.8550173698534511,-5235.841483285707,-1.3414915406829893,1.9046253829583293,Biliary/ductular,emt_ecm,sup,ctrl,6
7435_liver_sham_Male_10-U1,18.24260882600192,-0.018296743456023962,4215,-5618.695942746515,-1.3330239484570618,0.8897929989708666,0.8407831355358868,-5618.284357063878,-1.3329263006082748,-0.4115856826374511,Biliary/ductular,emt_ecm,sup,ctrl,6
7259_liver_sbr_Male_26-U1,49.99999999999999,0.02331104943262373,31135,-44170.74189601714,-1.4186844996311914,0.9994565949743498,0.9994920618441087,-44178.65123314173,-1.4189385332629432,7.90933712459082,Biliary/ductular,emt_ecm,near,naive,6
7260_liver_sbr_Male_26-U1,21.2211739115045,0.023746858595613977,27611,-39173.090394391664,-1.4187494257503048,0.9994360867068399,0.9996218464722784,-39178.31184176303,-1.4189385332571451,5.221447371368413,Biliary/ductular,emt_ecm,near,naive,6
7001_liver_sham_Male_52-U1,38.85968176362148,0.024665551788737146,21822,-30961.170205828803,-1.4188053434987078,0.999391610554957,0.9997336104545831,-30964.07667256707,-1.4189385332493387,2.9064667382663174,Biliary/ductular,emt_ecm,near,naive,6
7248_liver_sham_Male_26-U1,45.204502969779604,0.024294084252149538,7950,-11281.046504458875,-1.4189995603092924,0.9994097974703494,1.0001218314830573,-11280.561339229844,-1.4189385332364584,-0.4851652290308266,Biliary/ductular,emt_ecm,near,naive,6
7352_liver_sham_Male_2-U1,40.868941774896264,0.022682964228582257,3903,-5536.1988648442575,-1.4184470573518466,0.9994854831338049,0.9990174059872984,-5538.117095211306,-1.4189385332337447,1.9182303670486363,Biliary/ductular,emt_ecm,near,naive,6
7435_liver_sham_Male_10-U1,49.99999999999999,0.020994313329781394,4215,-5975.692141354921,-1.4177205554815946,0.999559238807811,0.9975649558176359,-5980.825917581064,-1.4189385332339415,5.1337762261428,Biliary/ductular,emt_ecm,near,naive,6
7259_liver_sbr_Male_26-U1,14.178039470333344,0.015429037194708964,31135,-44169.536967566,-1.4186457995042876,0.9997619448112444,0.9994146266792988,-44178.65123314173,-1.4189385332629432,9.114265575735772,Biliary/ductular,emt_ecm,sup,naive,6
7260_liver_sbr_Male_26-U1,10.477345453252495,0.021776047041928804,27611,-39177.83795038739,-1.4189213701201473,0.9995258037752277,0.9999655958298774,-39178.31184176303,-1.4189385332571451,0.47389137564459816,Biliary/ductular,emt_ecm,sup,naive,6
7001_liver_sham_Male_52-U1,11.019082036984365,0.021228825560796222,21822,-30963.733920687275,-1.418922826536856,0.999549336965309,0.999968515262529,-30964.07667256707,-1.4189385332493387,0.3427518797943776,Biliary/ductular,emt_ecm,sup,naive,6
7248_liver_sham_Male_26-U1,14.178039470333344,0.021917320609397585,7950,-11284.71572572941,-1.4194610975760262,0.9995196310573049,1.0010445623119715,-11280.561339229844,-1.4189385332364584,-4.1543864995655895,Biliary/ductular,emt_ecm,sup,naive,6
7352_liver_sham_Male_2-U1,13.48099749887925,0.019044601870956315,3903,-5537.290282496602,-1.418726692927646,0.9996373031395767,0.9995764048378623,-5538.117095211306,-1.4189385332337447,0.8268127147039195,Biliary/ductular,emt_ecm,sup,naive,6
7435_liver_sham_Male_10-U1,12.818224546846722,0.015913035204223682,4215,-5975.343333188545,-1.4176378014682196,0.9997467753105891,0.9973990864847433,-5980.825917581064,-1.4189385332339415,5.48258439251822,Biliary/ductular,emt_ecm,sup,naive,6
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.009015098989041105,31135,-44200.86279404903,-1.4196519285064728,0.9127334268002048,0.9974160909842067,-44203.91639419034,-1.4197500046311333,3.053600141305651,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,-0.009565067378495298,27611,-38013.11034873814,-1.3767379069478882,0.9468579670515059,0.9186343229469021,-38015.49508132347,-1.3768242758800286,2.3847325853275834,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,-0.014343767515070792,21822,-29995.935332845187,-1.374573152453725,0.9428692477023773,0.9146635302458122,-29993.21884643467,-1.3744486686112487,-2.716486410517973,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,-0.008620019497900104,7950,-11113.348316149983,-1.3979054485723248,0.9340729396225576,0.9584924794160509,-11115.319072240763,-1.3981533424202217,1.9707560907809238,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,-0.010714330061079922,3903,-5437.276847897185,-1.3931019338706596,0.9354197590823063,0.9495365361179391,-5437.409705430668,-1.3931359737203863,0.13285753348282014,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,-0.011027786638233842,4215,-5865.801031200492,-1.3916491177225365,0.9355199321271057,0.9468188955188394,-5865.639425831038,-1.3916107771841135,-0.1616053694533548,Biliary/ductular,il6_jak_stat3,near,ctrl,6
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.008991162954013926,31135,-44201.016268601874,-1.419656857832082,0.9127355325892823,0.9974252877494123,-44203.91639419034,-1.4197500046311333,2.9001255884650163,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,-0.007995834228545544,27611,-38012.65949928405,-1.3767215783305222,0.946884601244695,0.9186025818438687,-38015.49508132347,-1.3768242758800286,2.835582039420842,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,-0.014658492863681443,21822,-29996.64323358944,-1.3746055922275429,0.9428658508424249,0.9147248296045393,-29993.21884643467,-1.3744486686112487,-3.424387154769647,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,-0.008547040728983966,7950,-11113.594652578759,-1.3979364342866363,0.9340756198663318,0.9585504535406124,-11115.319072240763,-1.3981533424202217,1.724419662004948,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,-0.010271803476731038,3903,-5437.146298309809,-1.39306848534712,0.9354305697997063,0.9494740987036684,-5437.409705430668,-1.3931359737203863,0.26340712085857376,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,-0.010760862763132548,4215,-5865.815991898762,-1.391652667117144,0.935527735950081,0.9468256304880506,-5865.639425831038,-1.3916107771841135,-0.17656606772379746,Biliary/ductular,il6_jak_stat3,sup,ctrl,6
7259_liver_sbr_Male_26-U1,33.40540803599722,0.029113188922214036,31135,-44183.598659215175,-1.4190974356581074,0.9991524222307797,1.000317228548026,-44178.65123314173,-1.4189385332629432,-4.94742607344233,Biliary/ductular,il6_jak_stat3,near,naive,6
7260_liver_sbr_Male_26-U1,14.178039470333344,0.025798762354607818,27611,-39178.443707970386,-1.4189433091148596,0.9993344238609705,1.0000093523081468,-39178.31184176305,-1.4189385332571456,-0.1318662073390442,Biliary/ductular,il6_jak_stat3,near,naive,6
7001_liver_sham_Male_52-U1,49.99999999999999,0.017084284443751777,21822,-30952.006680252307,-1.418385422062703,0.9997081272250452,0.9988940245443892,-30964.076672567076,-1.418938533249339,12.069992314769479,Biliary/ductular,il6_jak_stat3,near,naive,6
7248_liver_sham_Male_26-U1,24.6860647223019,0.022417016730249054,7950,-11277.97593033234,-1.4186133245701058,0.9994974773609159,0.9993497777264797,-11280.561339229846,-1.4189385332364586,2.585408897504749,Biliary/ductular,il6_jak_stat3,near,naive,6
7352_liver_sham_Male_2-U1,28.716686174618605,0.02241997180655079,3903,-5536.530784446716,-1.4185320995251642,0.9994973448641937,0.9991874043307626,-5538.117095211306,-1.4189385332337447,1.5863107645900527,Biliary/ductular,il6_jak_stat3,near,naive,6
7435_liver_sham_Male_10-U1,30.20149733539872,0.02192531780811006,4215,-5978.1857335441655,-1.4183121550519966,0.9995192804390135,0.9987477047828871,-5980.825917581064,-1.4189385332339415,2.640184036898063,Biliary/ductular,il6_jak_stat3,near,naive,6
7259_liver_sbr_Male_26-U1,20.177866835741543,0.03822246094696091,31135,-44185.52913306737,-1.4191594389936526,0.9985390434791585,1.000440184419857,-44178.65123314173,-1.4189385332629432,-6.877899925639213,Biliary/ductular,il6_jak_stat3,sup,naive,6
7260_liver_sbr_Male_26-U1,16.49296129703063,0.034630450449781844,27611,-39177.388277937716,-1.4189050841308797,0.9988007319016452,0.999932510918167,-39178.31184176305,-1.4189385332571456,0.9235638253303478,Biliary/ductular,il6_jak_stat3,sup,naive,6
7001_liver_sham_Male_52-U1,28.716686174618605,0.025538679006063422,21822,-30948.020446609036,-1.418202751654708,0.9993477758746253,0.9985291503147019,-30964.076672567076,-1.418938533249339,16.05622595804016,Biliary/ductular,il6_jak_stat3,sup,naive,6
7248_liver_sham_Male_26-U1,17.345738419684505,0.028511923148755433,7950,-11273.008222534872,-1.4179884556647637,0.9991870702383595,0.9981010217861472,-11280.561339229846,-1.4189385332364586,7.553116694973141,Biliary/ductular,il6_jak_stat3,sup,naive,6
7352_liver_sham_Male_2-U1,20.177866835741543,0.02957467964121473,3903,-5534.59269454781,-1.418035535369667,0.9991253383241196,0.9981951707224467,-5538.117095211306,-1.4189385332337447,3.524400663495726,Biliary/ductular,il6_jak_stat3,sup,naive,6
7435_liver_sham_Male_10-U1,20.177866835741543,0.028309165412795493,4215,-5973.932675303678,-1.4173031258134465,0.9991985911536312,0.9967314046518836,-5980.825917581064,-1.4189385332339415,6.89324227738598,Biliary/ductular,il6_jak_stat3,sup,naive,6
7259_liver_sbr_Male_26-U1,22.318425721029357,-0.015220605781315262,31135,-44249.50611208168,-1.4212142640784224,0.9254764097687133,1.0013972378691889,-44252.18428143549,-1.4213002820438572,2.6781693538068794,Biliary/ductular,interferon_response,near,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,-0.016188581885643063,27611,-38077.81957169965,-1.3790815099670295,0.9554381793599042,0.922816402845368,-38079.34839825855,-1.3791368801658235,1.5288265589042567,Biliary/ductular,interferon_response,near,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,-0.01673192746067916,21822,-30267.647119839297,-1.387024430383984,0.9478864935948652,0.9381121141197989,-30267.134801709537,-1.3870009532448693,-0.5123181297603878,Biliary/ductular,interferon_response,near,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,-0.01262748301767013,7950,-11267.46671369701,-1.4172914105279257,0.9405338156618221,0.9951152064788087,-11270.525170370642,-1.4176761220592002,3.058456673632463,Biliary/ductular,interferon_response,near,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,-0.015563072703200996,3903,-5366.525940997126,-1.3749746197789203,0.946014580021313,0.9153251830328222,-5365.685670697671,-1.3747593314623805,-0.8402702994544597,Biliary/ductular,interferon_response,near,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,-0.013815463990508111,4215,-5886.154660446048,-1.3964779740085524,0.9442459124017263,0.9560030824696408,-5887.662055102836,-1.3968356002616455,1.5073946567881649,Biliary/ductular,interferon_response,near,ctrl,6
7259_liver_sbr_Male_26-U1,9.962242533302096,-0.012554761425803536,31135,-44249.87294894205,-1.4212260462162214,0.9255467586364646,1.0014247945550199,-44252.18428143549,-1.4213002820438572,2.3113324934383854,Biliary/ductular,interferon_response,sup,ctrl,6
7260_liver_sbr_Male_26-U1,6.999999999999999,-0.012686299937472287,27611,-38076.9466229565,-1.3790498939899496,0.955534610504384,0.9227526192556852,-38079.34839825855,-1.3791368801658235,2.401775302052556,Biliary/ductular,interferon_response,sup,ctrl,6
7001_liver_sham_Male_52-U1,6.999999999999999,-0.015228240428163687,21822,-30268.545175420313,-1.3870655840628867,0.9479364894231619,0.9381896302715591,-30267.134801709537,-1.3870009532448693,-1.4103737107761845,Biliary/ductular,interferon_response,sup,ctrl,6
7248_liver_sham_Male_26-U1,6.999999999999999,-0.01056098458312121,7950,-11268.083665417045,-1.4173690145178672,0.9405806253677302,0.9952639398505537,-11270.525170370642,-1.4176761220592002,2.44150495359645,Biliary/ductular,interferon_response,sup,ctrl,6
7352_liver_sham_Male_2-U1,6.999999999999999,-0.01332663958745277,3903,-5366.195964184113,-1.374890075373844,0.9460781812259205,0.9151630764524489,-5365.685670697671,-1.3747593314623805,-0.5102934864416966,Biliary/ductular,interferon_response,sup,ctrl,6
7435_liver_sham_Male_10-U1,6.999999999999999,-0.011958556973100788,4215,-5886.6292088002265,-1.396590559620457,0.9442932866175,0.9562163507002409,-5887.662055102836,-1.3968356002616455,1.0328463026098689,Biliary/ductular,interferon_response,sup,ctrl,6
7259_liver_sbr_Male_26-U1,28.716686174618605,-0.00617631415639911,31135,-44180.34281977093,-1.418992863972087,0.999961853143441,1.000108662337265,-44178.65123314175,-1.4189385332629436,-1.6915866291819839,Biliary/ductular,interferon_response,near,naive,6
7260_liver_sbr_Male_26-U1,6.999999999999999,-0.00243621791835969,27611,-39177.92941612424,-1.418924682775859,0.9999940648422543,0.9999722973985837,-39178.31184176303,-1.4189385332571451,0.3824256387888454,Biliary/ductular,interferon_response,near,naive,6
7001_liver_sham_Male_52-U1,6.999999999999999,-0.007014012715123629,21822,-30965.777576264336,-1.4190164776951855,0.999950803625632,1.000155887521477,-30964.076672567062,-1.4189385332493383,-1.7009036972740432,Biliary/ductular,interferon_response,near,naive,6
7248_liver_sham_Male_26-U1,6.999999999999999,-0.0012787608064252199,7950,-11280.254082205209,-1.4188998845541143,0.9999983647707997,0.9999226996922543,-11280.561339229846,-1.4189385332364586,0.30725702463678317,Biliary/ductular,interferon_response,near,naive,6
7352_liver_sham_Male_2-U1,6.999999999999999,-0.0041694140936282655,3903,-5538.267197470823,-1.4189769914093833,0.9999826159861157,1.00007691744865,-5538.117095211305,-1.4189385332337445,-0.15010225951755274,Biliary/ductular,interferon_response,near,naive,6
7435_liver_sham_Male_10-U1,6.999999999999999,-0.0025119025702319588,4215,-5980.521154022752,-1.4188662287123968,0.9999936903454775,0.9998553868917842,-5980.825917581062,-1.418938533233941,0.3047635583097872,Biliary/ductular,interferon_response,near,naive,6
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.002183995498842049,31135,-44179.165769164094,-1.418955059231222,0.9999952301636605,1.000033052567482,-44178.65123314175,-1.4189385332629436,-0.5145360223468742,Biliary/ductular,interferon_response,sup,naive,6
7260_liver_sbr_Male_26-U1,22.318425721029357,0.009591179735507329,27611,-39180.19550301765,-1.4190067546636358,0.9999080092712812,1.0001364351186912,-39178.31184176303,-1.4189385332571451,-1.883661254614708,Biliary/ductular,interferon_response,sup,naive,6
7001_liver_sham_Male_52-U1,42.98209161773131,0.005382017170258269,21822,-30964.037112242393,-1.4189367203850423,0.9999710338911789,0.9999963742583914,-30964.076672567062,-1.4189385332493383,0.039560324668855174,Biliary/ductular,interferon_response,sup,naive,6
7248_liver_sham_Male_26-U1,24.6860647223019,0.010008783261736952,7950,-11283.77466188173,-1.4193427247649975,0.9998998242576195,1.0008083272825399,-11280.561339229846,-1.4189385332364586,-3.2133226518835727,Biliary/ductular,interferon_response,sup,naive,6
7352_liver_sham_Male_2-U1,24.6860647223019,0.006028769926346097,3903,-5537.902683029849,-1.418883598009185,0.999963653933175,0.9998901300400032,-5538.117095211305,-1.4189385332337445,0.21441218145628227,Biliary/ductular,interferon_response,sup,naive,6
7435_liver_sham_Male_10-U1,23.47241150476913,0.005583442643756624,4215,-5980.403597692565,-1.4188383387170973,0.9999688251682438,0.9997996107664504,-5980.825917581062,-1.418938533233941,0.42231988849653135,Biliary/ductular,interferon_response,sup,naive,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.005319245664711538,31135,-42749.45918106607,-1.3730354643027485,0.8672095471298557,0.9111691329961185,-42750.13974898166,-1.373057322915743,0.6805679155877442,Biliary/ductular,oxidative_stress,near,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.006736076896904526,27611,-38568.97756038091,-1.3968699996516212,0.8537515273459153,0.95110125409356,-38569.12144472108,-1.3968752107754547,0.1438843401701888,Biliary/ductular,oxidative_stress,near,ctrl,6
7001_liver_sham_Male_52-U1,24.6860647223019,-0.0068590981835022595,21822,-29339.335407885435,-1.3444842547834954,0.8862765828281637,0.861289473683261,-29338.96605664487,-1.3444673291469558,-0.36935124056617497,Biliary/ductular,oxidative_stress,near,ctrl,6
7248_liver_sham_Male_26-U1,40.868941774896264,-0.006254723294683323,7950,-10130.572936668124,-1.2742859039834118,0.893791120140411,0.7355185537605157,-10130.422201817535,-1.2742669436248473,-0.15073485058928782,Biliary/ductular,oxidative_stress,near,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.00512876429152349,3903,-5053.261719808287,-1.2947122008220053,0.8848774289026563,0.7732182561757482,-5053.6866509538095,-1.294821073777558,0.42493114552235056,Biliary/ductular,oxidative_stress,near,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,-0.005214959100777902,4215,-5466.956130325878,-1.2970239929598761,0.8850757171759563,0.7772865389028834,-5467.339371637049,-1.2971149161653734,0.3832413111713322,Biliary/ductular,oxidative_stress,near,ctrl,6
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.011949022760386827,31135,-42745.66681807722,-1.372913660448923,0.8671367384882437,0.9109541366965633,-42750.13974898166,-1.373057322915743,4.472930904441455,Biliary/ductular,oxidative_stress,sup,ctrl,6
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.011422655744597453,27611,-38564.56819764999,-1.3967103037792905,0.8537028017004819,0.9508229369679122,-38569.12144472108,-1.3968752107754547,4.553247071089572,Biliary/ductular,oxidative_stress,sup,ctrl,6
7001_liver_sham_Male_52-U1,49.99999999999999,-0.017986482408155122,21822,-29340.520530675807,-1.344538563407378,0.8861073697232301,0.8613905776905179,-29338.96605664487,-1.3444673291469558,-1.554474030937854,Biliary/ductular,oxidative_stress,sup,ctrl,6
7248_liver_sham_Male_26-U1,49.99999999999999,-0.015250911319372281,7950,-10130.374556601957,-1.2742609505159694,0.8936701021555682,0.7354954000949815,-10130.422201817535,-1.2742669436248473,0.04764521557808621,Biliary/ductular,oxidative_stress,sup,ctrl,6
7352_liver_sham_Male_2-U1,49.99999999999999,-0.014544509031056082,3903,-5053.012342086888,-1.2946483069656387,0.8847617196702495,0.7731197886486106,-5053.6866509538095,-1.294821073777558,0.6743088669218196,Biliary/ductular,oxidative_stress,sup,ctrl,6
7435_liver_sham_Male_10-U1,49.99999999999999,-0.015547553225179202,4215,-5467.767303628948,-1.297216442142099,0.8849411456013236,0.7776436790534819,-5467.339371637049,-1.2971149161653734,-0.4279319918987312,Biliary/ductular,oxidative_stress,sup,ctrl,6
