section,celltype,module,sender,n,lam,beta_full_std,beta_stripped_std,ratio_stripped,n_stripped_genes
7435_liver_sham_Male_10-U1,Biliary/ductular,downstream_arrest,corescence_p95,3977,49.99999999999999,-0.05502344271486337,-0.07249298455819006,1.3174927082235748,10
7435_liver_sham_Male_10-U1,Biliary/ductular,emt_ecm,corescence_p95,3977,9.006764443646388,0.3900790449819928,0.37487540676488107,0.9610242118547702,9
7435_liver_sham_Male_10-U1,Biliary/ductular,il6_jak_stat3,corescence_p95,3977,6.999999999999999,0.30030286746809665,0.2711074608889996,0.9027801271920965,5
7435_liver_sham_Male_10-U1,Biliary/ductular,interferon_response,corescence_p95,3977,8.14292620081837,0.5717821838856383,0.49354144908641573,0.8631633915776721,5
7435_liver_sham_Male_10-U1,Biliary/ductular,oxidative_stress,corescence_p95,3977,6.999999999999999,-0.4202098533470691,-0.42674623698538877,1.0155550460948402,0
7435_liver_sham_Male_10-U1,Biliary/ductular,secondary_senescence,corescence_p95,3977,12.818224546846722,0.1860194258042832,0.1662014772245415,0.8934630160583724,14
7435_liver_sham_Male_10-U1,Biliary/ductular,tnfa_nfkb_proximal,corescence_p95,3977,7.361938632551805,0.4433900163013949,0.401311200761752,0.9050975123647353,8
7435_liver_sham_Male_10-U1,Biliary/ductular,downstream_arrest,tierA_p95,4208,49.99999999999999,0.19390225021532834,0.18160006662214195,0.9365547146589335,10
7435_liver_sham_Male_10-U1,Biliary/ductular,emt_ecm,tierA_p95,4208,8.563960425689007,0.5773736956471712,0.5464608558533631,0.9464595633177256,9
7435_liver_sham_Male_10-U1,Biliary/ductular,il6_jak_stat3,tierA_p95,4208,49.99999999999999,0.12339538758768145,0.07988711160803223,0.6474075990179665,5
7435_liver_sham_Male_10-U1,Biliary/ductular,interferon_response,tierA_p95,4208,10.477345453252495,-0.11631158622319943,-0.1505738780588136,1.2945733348513153,5
7435_liver_sham_Male_10-U1,Biliary/ductular,oxidative_stress,tierA_p95,4208,6.999999999999999,-0.35745757275638723,-0.3369585247603109,0.9426531998245097,0
7435_liver_sham_Male_10-U1,Biliary/ductular,secondary_senescence,tierA_p95,4208,23.47241150476913,0.17437292548914604,0.13058219846906682,0.7488673949970232,14
7435_liver_sham_Male_10-U1,Biliary/ductular,tnfa_nfkb_proximal,tierA_p95,4208,7.361938632551805,0.6692162671080502,0.6134408473647058,0.9166556127148969,8
7435_liver_sham_Male_10-U1,Endothelial,downstream_arrest,corescence_p95,22700,6.999999999999999,-0.2031461578463495,-0.25384976759061134,1.2495917731440027,10
7435_liver_sham_Male_10-U1,Endothelial,emt_ecm,corescence_p95,22700,6.999999999999999,0.564013676502156,0.5478344071361628,0.9713140477969753,9
7435_liver_sham_Male_10-U1,Endothelial,il6_jak_stat3,corescence_p95,22700,49.99999999999999,0.168472879557351,0.17965179613930513,1.0663543984724773,5
7435_liver_sham_Male_10-U1,Endothelial,interferon_response,corescence_p95,22700,6.999999999999999,0.4475522240031869,0.4300726298312834,0.9609440122639654,5
7435_liver_sham_Male_10-U1,Endothelial,oxidative_stress,corescence_p95,22700,6.999999999999999,-0.10437427692617382,-0.13056784248805603,1.2509580553109794,0
7435_liver_sham_Male_10-U1,Endothelial,secondary_senescence,corescence_p95,22700,49.99999999999999,0.18262067014773514,0.12095609586593499,0.6623351878409208,14
7435_liver_sham_Male_10-U1,Endothelial,tnfa_nfkb_proximal,corescence_p95,22700,49.99999999999999,0.19773471671684326,0.17295685891725776,0.8746914137740037,8
7435_liver_sham_Male_10-U1,Endothelial,downstream_arrest,tierA_p95,24230,6.999999999999999,-0.19478579492588208,-0.28145631029243423,1.444952956654417,10
7435_liver_sham_Male_10-U1,Endothelial,emt_ecm,tierA_p95,24230,6.999999999999999,0.595853235585517,0.6426166084104679,1.0784813608992132,9
7435_liver_sham_Male_10-U1,Endothelial,il6_jak_stat3,tierA_p95,24230,6.999999999999999,0.42828121513280215,0.46354619356596455,1.082340707897327,5
7435_liver_sham_Male_10-U1,Endothelial,interferon_response,tierA_p95,24230,6.999999999999999,0.2881233814082277,0.2640880235141105,0.9165796341253447,5
7435_liver_sham_Male_10-U1,Endothelial,oxidative_stress,tierA_p95,24230,38.85968176362148,-0.2224649419273969,-0.2134248672010898,0.9593640478900384,0
7435_liver_sham_Male_10-U1,Endothelial,secondary_senescence,tierA_p95,24230,49.99999999999999,-0.010664228656529955,-0.014142210574025033,1.3261353473854323,14
7435_liver_sham_Male_10-U1,Endothelial,tnfa_nfkb_proximal,tierA_p95,24230,6.999999999999999,0.5479587612221906,0.5456480778110199,0.995783107097299,8
7435_liver_sham_Male_10-U1,Hepatocytes,downstream_arrest,corescence_p95,78408,49.99999999999999,-0.128909672331798,-0.16915562576327478,1.3122027440104613,10
7435_liver_sham_Male_10-U1,Hepatocytes,emt_ecm,corescence_p95,78408,49.99999999999999,0.5163540464073687,0.46823035147937137,0.9068009725830037,9
7435_liver_sham_Male_10-U1,Hepatocytes,il6_jak_stat3,corescence_p95,78408,49.99999999999999,0.18289160818321412,0.1986768714396003,1.0863093906450485,5
7435_liver_sham_Male_10-U1,Hepatocytes,interferon_response,corescence_p95,78408,49.99999999999999,0.28832908208822544,0.2850846785250135,0.9887475673986325,5
7435_liver_sham_Male_10-U1,Hepatocytes,oxidative_stress,corescence_p95,78408,49.99999999999999,0.060621115677850446,0.04654293460831339,0.7677677008725707,0
7435_liver_sham_Male_10-U1,Hepatocytes,secondary_senescence,corescence_p95,78408,23.47241150476913,0.11625706674837152,0.06499165941750648,0.5590340547484771,14
7435_liver_sham_Male_10-U1,Hepatocytes,tnfa_nfkb_proximal,corescence_p95,78408,49.99999999999999,0.22180156835961629,0.19676419201349635,0.8871181275619937,8
7435_liver_sham_Male_10-U1,Hepatocytes,downstream_arrest,tierA_p95,83751,25.962470509255517,-0.109442566809962,-0.14764291512292854,1.3490447037787252,10
7435_liver_sham_Male_10-U1,Hepatocytes,emt_ecm,tierA_p95,83751,6.999999999999999,0.6215739228838759,0.780879597933373,1.2562940129636986,9
