section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N1_full_null_mean,N1_full_sf,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N3_full_null_mean,N3_full_sf,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p,N4_full_null_mean,N4_full_sf,beta_obs_full
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,emt_ecm,28561,7.361938632551805,1000,0.016761076946342504,0.0021198011292086127,0.0005498714633733479,0.0009237592829893522,0.0031597710522131496,0.8735283457026798,0.0,0.00028638551404867456,0.9330641397104895,-7.780843947229402e-05,0.0028463820856387927,-0.00494748556307195,0.005443389940641843,1.004642210027517,0.0,-5.054140415329536e-05,1.0118128613399966,0.0008674848720457533,0.002046293899238524,-0.0031323563663973853,0.00603242115316761,0.9482440851012828,0.0,0.0015279101312866286,0.6428870383948709,0.00427850651071043
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,il6_jak_stat3,28561,6.999999999999999,1000,0.007888581168188621,0.0009254996565182368,0.0005039463015268845,-6.005760620980833e-05,0.0019053759412655498,0.8826785657919838,0.0,9.578545739946815e-05,0.9190240142672927,-1.5635013193895048e-05,0.0019554235480711136,-0.0034258700804579616,0.003947172822942455,1.001981980391727,0.0,-5.142144934005593e-06,1.004347113498399,0.00029482775517505313,0.0014133388486125577,-0.0024400734234941786,0.003262915840528961,0.9626260098122624,0.0,0.0009778427041257506,0.17334239447335606,0.0011828872045552526
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,interferon_response,28561,6.999999999999999,1000,0.011085385886265182,0.0013970666410946157,0.0004760304478105047,0.0004311055348307989,0.002316744006423938,0.8739722139194465,0.0,0.00015757256290381484,0.9267006109432576,1.703180605481403e-07,0.0020507104016249493,-0.003511619316553178,0.004145976037683289,0.999984635802281,0.0,-4.361925594766568e-06,1.002029074575645,0.00015456906153227717,0.0014661012031315544,-0.00291464929390931,0.0031984155121317906,0.9860565014950189,0.0,0.0011013764637933133,0.48766320462271995,0.00214971181795028
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,oxidative_stress,28561,6.999999999999999,1000,-0.018811911007966337,-0.0015431053579022995,0.0011532652462374318,-0.0038333063746849123,0.0006869491649862266,0.9179718978444648,0.0,-4.93022410051472e-05,0.9617969966252214,-4.935153605296311e-05,0.004419913619329681,-0.009667522569914714,0.00897291915858392,0.9973765803999358,0.0,-0.0001422163783148988,0.8898002875742376,-0.00749513870015706,0.004444884210718636,-0.01514740650435216,-0.00016358159750554384,0.6015748375067759,0.0,-0.003770093439501232,-1.9213457533798315,-0.0012905331165061333
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,secondary_senescence,28561,6.999999999999999,1000,0.01267084480732494,0.0015741104180496664,0.0005704807437432748,0.0004061515801782481,0.002634036859525364,0.8757691028510046,0.0,0.00018078291792549697,0.847833973071277,-4.029245614947903e-06,0.0014485838715224575,-0.002780292136510989,0.002636727867525139,1.0003179934468631,0.0,1.8310187799789845e-05,0.9845882090974931,0.00010404292740081024,0.0014720073431608574,-0.0027347834000017147,0.002612346774621086,0.9917887931718125,0.0,-0.00034393939820572683,1.2894957794120225,0.0011880636011491474
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Hepatocytes,tnfa_nfkb_proximal,28561,6.999999999999999,1000,0.0027539825780208632,0.00030497456830874404,0.0003922484541674485,-0.000480913287932373,0.0011039119483113044,0.8892605310060049,0.0,3.386302888990535e-05,0.9642804448670333,1.4479206527165129e-05,0.0011714964924702082,-0.0021834240939412218,0.0022658164066325396,0.9947424480304554,0.019,2.0624109833561982e-05,0.9782451820637968,-0.00037075938466633353,0.0009364205254899547,-0.0022273600762232277,0.0013628960892456082,1.1346266267714658,0.01,0.0005436568849493644,0.42653735616796284,0.0009480249337890567
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,downstream_arrest,12543,49.99999999999999,1000,-0.004316693766302502,-0.002625722099192923,0.0008605094507738234,-0.0042506214507240184,-0.0009165928725584279,0.39172842889848875,0.023,-0.0001338072538838081,1.1590127351030373,-1.8222540694682043e-06,0.0006846055755480093,-0.0012477092336614674,0.0014240713558075328,0.9995778588502865,0.0,4.982941449349661e-06,0.9940784140939966,-0.00024013008947034486,0.0006676242315981804,-0.0012601696021264496,0.0009234784788571471,0.9443717570736944,0.0,-0.00016693829624786,1.1983847236179288,0.0008414876569295127
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,emt_ecm,12543,49.99999999999999,1000,0.017260057402258635,0.012223024137775316,0.0018065063975297813,0.008788133315825418,0.015763337539075748,0.2918317794136755,0.005,0.00038903402705223243,1.4186110127108067,6.073440670508481e-06,0.0028228942511476177,-0.005399225899106507,0.005387684400904194,0.9996481216412574,0.0,2.453302198755538e-05,1.0263981874718846,-0.0014721523147065189,0.002219205587366321,-0.00462449265394087,0.0022255580820951205,1.0852924344570183,0.0,-0.0005504061188054781,0.407748302786761,-0.0009293449413405488
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,il6_jak_stat3,12543,6.999999999999999,1000,0.01119904365395956,0.0018662357946550075,0.0014372775136171725,-0.0008719044923103525,0.004669100218108295,0.8333575747787021,0.0,-8.994226742102524e-05,1.123127463505667,0.00010469549165632676,0.003507216083641806,-0.007072851389719595,0.006712466656925201,0.9906513899854913,0.0,0.0001588353703783991,0.7825605598964064,0.0007104833463068995,0.0027323242661319758,-0.004266848840228904,0.005895050661351533,0.936558569797547,0.0,0.001007919046757737,-0.37980194634629677,0.0007304809573770334
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,interferon_response,12543,9.006764443646388,1000,0.006710540274865896,0.0020580147386452855,0.0014756319324911408,-0.0007386584567374454,0.005109666585842093,0.6933160886682238,0.002,-0.0001126184327397153,0.9119992969547046,6.969935148539893e-05,0.0027498139464486905,-0.005315739868905223,0.005678853565091641,0.9896134515805746,0.016,8.817089188220502e-05,1.0688972514090804,0.0003020496497958864,0.0022726067607140637,-0.00413445043044838,0.004726745392455828,0.9549887732695378,0.001,0.0011145210104764735,1.8708932462891121,-0.0012797446934230603
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,oxidative_stress,12543,8.14292620081837,1000,-0.03067581439879881,-0.0061589490271255235,0.0022507090504807923,-0.010572640704308857,-0.0018178377276218507,0.7992245960594059,0.0,-4.326429435577084e-06,0.976687630832584,-5.047317299647946e-05,0.004371788207017838,-0.008512522302905029,0.008788579206108033,0.9983546264708637,0.0,-2.2051498386905316e-05,0.881178537927166,-0.0017368740784292531,0.003638477018287513,-0.00839249238548639,0.005759089655570918,0.9433796913800188,0.0,0.0005028057823999419,3.709299710849294,-0.00018558514600155676
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,secondary_senescence,12543,6.999999999999999,1000,0.008751471160905782,0.0010265437630526367,0.001471910438808819,-0.002047773521586033,0.0038485252778434347,0.8827004346836711,0.0,-2.944306302670245e-05,1.0124137956592918,0.00011091902477908819,0.0032084929871835292,-0.006413137635287549,0.005911010306584781,0.9873256709940861,0.007,0.00011460222937014981,0.9516813635792547,0.00030086924139327364,0.0029497815929755583,-0.005388915873783794,0.006268976916004731,0.965620724120385,0.006,-0.0005130208447530185,1.2163000476528367,0.002371801811049162
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Macrophages,tnfa_nfkb_proximal,12543,35.13265199376635,1000,0.004160210389848436,0.0014017548730439718,0.001127071173515951,-0.0007858517321451133,0.003490900812399412,0.6630567347111883,0.003,-6.39262276305759e-05,1.0717747178099715,1.4538820738479238e-05,0.0011051097295371357,-0.0019278936310993683,0.00227298840573097,0.9965052679129025,0.0,3.619559294090766e-05,0.9593605228152763,0.0004668700095723551,0.0007434610018971562,-0.0009206730502574791,0.0018029239362579573,0.8877773079189478,0.0,0.0005123177766895974,0.42478282836542597,0.0008906510479055455
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,downstream_arrest,14358,31.763081427768892,1000,-0.002019531166376639,-0.0009426193793399839,0.0006001600810856173,-0.002077763717296202,0.00026507505426345065,0.5332484117929245,0.033,8.390769973928052e-05,1.3167489759829476,2.800446774122941e-05,0.0006991850656244552,-0.001253890623996604,0.001289190700480842,1.0138668163222624,0.001,1.364119939658464e-05,1.0514951065691607,0.000404009235040313,0.0006562394146085228,-0.0008003378001863305,0.0018312796422463144,1.2000510028103057,0.009,-1.0313247400981872e-05,0.9610678094683779,-0.00026490282874283946
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,emt_ecm,14358,6.999999999999999,1000,0.034981770005212784,0.007888161826796511,0.0017249632393629125,0.00447589353577807,0.01122747688281482,0.7745064979381815,0.0,0.00024330147278288684,0.733570519752598,-5.224423990262286e-05,0.005612153773157225,-0.010502065041560078,0.011071492659957102,1.0014934704531773,0.0,0.00011319344026354391,0.8760464985604782,-0.002904834531644693,0.004751826383308574,-0.012220999677958398,0.007003340593736811,1.0830385235284503,0.0,0.002532588831812382,-1.7733343264316164,0.0009131927613902231
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,il6_jak_stat3,14358,6.999999999999999,1000,0.007841648216873238,0.002076175641065076,0.0011845151188780419,-0.00017224090920115622,0.004360667223858398,0.7352373399513545,0.0,4.933755333159596e-05,1.0189716646354228,7.769555886709309e-05,0.0024622638824486373,-0.0046895470796302794,0.005097171882960163,0.9900919351750679,0.002,0.00011488769416525041,1.0441775211225224,-0.0004392380723339573,0.0023023163079145515,-0.004793134951404252,0.004027026257720597,1.056013488514931,0.001,0.000543427805462537,1.2089631402981764,-0.002600591686586935
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,interferon_response,14358,6.999999999999999,1000,0.010740975675371963,0.0022503108490419615,0.0010002303397337567,0.00030734490283161256,0.004222979249740589,0.7904928828577733,0.0,0.00010087639886022633,0.4647384628661281,2.4807677161092626e-05,0.002339522913514032,-0.004687896230617722,0.004359557143803929,0.9976903702316379,0.0,6.174173220791965e-05,0.672391413052819,-0.001012546249335062,0.0019603633277712157,-0.004716422696047539,0.0028443623001191375,1.0942694853742883,0.0,0.0004747246160324777,-1.518942295362,0.0001884618861283817
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,oxidative_stress,14358,6.999999999999999,1000,-0.041028697914640894,-0.006539639232996129,0.002047451233877102,-0.010420546521769151,-0.0025018372082537405,0.8406081702470385,0.0,-0.00013332739780187524,0.9675073445040528,3.614495220140621e-05,0.004110595433578325,-0.008450845196130147,0.008296719581999734,1.000880967567545,0.0,-5.0665555806510344e-05,0.987652511955735,-0.0017749641951394137,0.003635532805913547,-0.00855992772638185,0.005347186115364614,0.9567384712322048,0.0,-0.002169071823756154,0.47138469153949797,-0.0041033087559896615
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,secondary_senescence,14358,6.999999999999999,1000,0.011796622930332148,0.0017498022239753792,0.0014162515963618923,-0.0010468254125218961,0.004319526480323721,0.8516692248019399,0.0,-3.2653685637721723e-06,1.0014102136001608,-9.305660502940419e-05,0.0031854260493547966,-0.006372425806138823,0.00591200618020763,1.0078884105713113,0.0,-4.145408712134041e-05,1.0179027623678822,0.0008012819967810767,0.002974761684591824,-0.0048871208650531125,0.006589995224095788,0.9320753065082062,0.0,7.57292416509583e-05,0.967294838417052,0.0023155134537064157
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Mesenchymal,tnfa_nfkb_proximal,14358,6.999999999999999,1000,0.009114666751214761,0.0015268617834176812,0.0008486986261533323,-0.00010142646809369887,0.00325564870444879,0.8324829831859526,0.0,5.5857331294117225e-05,0.9775728860577355,-4.235219454080895e-05,0.00200577289606566,-0.0036394597242062703,0.004072468481029346,1.004646598246191,0.0,1.8785950972565504e-06,0.9992457307694185,-0.0014581589806220835,0.0020120494888345125,-0.0056408568005379585,0.0022856409925534654,1.1599794068639697,0.0,-0.0006454477434007748,1.2591518382574631,0.0024906161103882786
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,downstream_arrest,5987,8.14292620081837,1000,0.0021546842875596957,0.0003707180266605564,0.0010165332239990522,-0.0016007913657655804,0.0024710751087339247,0.8279478674435334,0.045,-0.00010622049794162712,1.054420584092452,-1.7514830357921394e-05,0.0021374640174388706,-0.003961933482157963,0.004368117862927116,1.0081287223650561,0.311,1.012556613989808e-06,0.9994812308035848,-0.00019301126471726578,0.0019322131924567286,-0.003683918695389723,0.0034268898658580483,1.089577515291515,0.297,0.0002117199572057473,0.8915282458805877,0.0019518441360565919
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,emt_ecm,5987,49.99999999999999,1000,0.008789272988382519,0.006860295111285736,0.0025211896426583407,0.002182470317572394,0.011926450070660129,0.21946956018392724,0.228,0.0003335785684653764,1.2231696319040355,-2.3671401359502547e-06,0.0030902276891073264,-0.005770006063232294,0.006131193754650623,1.0002693214944034,0.001,0.0001272934176201261,1.085161421744751,-0.0032824419331364185,0.0019734239509471615,-0.006261451535465946,0.0015043359192249144,1.3734600048803904,0.0,-0.0019071119492836258,-0.275889736200454,-0.0014947310062724739
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,5987,11.58882939190469,1000,0.013238597775191915,0.008021549691240741,0.002995172738324622,0.0018273976123338795,0.013667778807912666,0.39407860050914983,0.038,0.00018464405653602632,0.8724141573552471,-0.00025904589515800074,0.008940467987759883,-0.014981931423070945,0.016756842395515274,1.0195674722925288,0.126,-0.0001590157851795016,1.1098771513503076,-0.001136804472468301,0.0075020341928508805,-0.01270747240754,0.013165190450206934,1.0858704593773958,0.038,0.0007215278982914444,0.5014367284697838,0.0014472143045693951
