section,arm,week,call,module,n,lam_naive,beta_unstrat,beta_plus_celltype,beta_plus_n5,sd_y,sf_celltype,sf_n5_unstrat,spearman_bins,n_bins
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,secondary_senescence,143080,6.999999999999999,0.02567163277339747,0.005329330173254228,0.0012156045193374007,0.03203199377145142,0.20759607385693085,0.04735205314237297,-0.5954887218045113,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,tnfa_nfkb_proximal,143080,6.999999999999999,0.02843868127848596,0.009860064609576624,0.0020611308064298647,0.02425967813424494,0.3467131444324679,0.07247631443407057,-0.8706766917293233,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,downstream_arrest,72049,6.999999999999999,0.004287023641318587,-0.0009263175228008355,0.0027382484418579417,0.023836801836199142,-0.21607474096315507,0.6387294941568649,-0.013533834586466165,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,emt_ecm,72049,17.742379714967274,0.0428366016952601,0.017483537810980342,0.001481444036104125,0.054698801118930225,0.4081448368700757,0.03458360321491254,-0.9879699248120299,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,il6_jak_stat3,72049,6.999999999999999,0.03005678787627542,0.009668370935168848,-0.0015153473282180471,0.046261864573527905,0.3216701323829862,-0.05041614341678038,-0.6045112781954887,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,interferon_response,72049,6.999999999999999,0.03285437486946335,0.007040111211080066,-0.0026089466861675,0.04010578691187259,0.2142823060567051,-0.07940941492672861,-0.5007518796992482,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,oxidative_stress,72049,6.999999999999999,-0.13341061702384532,-0.06114980941396193,-0.016011773314364864,0.08289857498708189,0.4583578936827212,0.12001873367771755,0.9744360902255638,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,secondary_senescence,72049,6.999999999999999,0.04229420968350581,0.012378969576347713,-0.0006625439589638219,0.04411488435093175,0.2926870999359364,-0.015665122103515873,-0.8977443609022555,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,tnfa_nfkb_proximal,72049,7.583066961992298,0.026467873431668718,0.009887917192062065,-0.0027823781295983185,0.03217208233088551,0.3735818526406888,-0.10512284399354928,-0.9548872180451128,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,downstream_arrest,153613,6.999999999999999,0.0018956024166698329,0.00021565477585617048,0.0023120090553384303,0.023874490965917705,0.1137658266099015,1.2196698184211723,0.41503759398496237,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,emt_ecm,153613,24.030882773374415,0.05150760697312949,0.020283023145252148,0.002717167901171799,0.06515842371496607,0.3937869440495149,0.05275274975576505,-0.9894736842105262,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,il6_jak_stat3,153613,8.320869317843583,0.03160308191255539,0.01325959836793155,0.0006302183761343385,0.04161316419671953,0.41956662342680345,0.01994167460876539,-0.6661654135338345,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,interferon_response,153613,8.805576013666519,0.025717180502194653,0.008590421152451212,0.0004928254104131873,0.03831699213277561,0.3340343297632539,0.019163275319824837,-0.42556390977443603,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,oxidative_stress,153613,11.959352966686307,-0.06234003328937833,-0.02593965761746585,-0.005769331000455667,0.068874952249173,0.41609951501077436,0.09254616489655712,0.9759398496240601,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,secondary_senescence,153613,10.912972626384896,0.030657954324008006,0.0077954356296915835,-6.147438176626118e-05,0.04659588588179194,0.254271225904562,-0.0020051690702050876,-0.9443609022556391,20
