call,celltype,module,zone,n_donors,n,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med
tierA_p95,LSECs,downstream_arrest,all,4,52756,44.99999999999999,-0.08114085819833777,1,44.99999999999999,-0.03874854726218788,44.99999999999999,-0.03901280283437605,-0.03874854726218788,-0.03901280283437605,0.033357614620292145,0.4775466777473851,0.48080342876106347,12.918598355418544,44.99999999999999,44.99999999999999,-0.25110600938409544,0.06895607468507388,-0.08114085819833777,6.999999999999999,44.99999999999999,44.99999999999999,-0.06752926974084739,0.08977865591487084,-0.038497643146539424,-0.06779178365193597,0.010868515936615501,-0.038509682668166484,-0.9133528683768806,1.2976455333956796,0.27658131874718916
tierA_p95,LSECs,emt_ecm,all,4,52756,30.204474285456136,0.44727471901015453,0,6.999999999999999,0.07557238314526925,16.56379627221119,0.03342896491752093,0.025515821075542962,0.025828794034124847,0.033357614620292145,0.057047313409555066,0.05774704658310557,14.193067467917697,44.99999999999999,30.204474285456136,0.41089951724579415,0.5740140322136101,0.47174304834106173,6.999999999999999,44.99999999999999,6.999999999999999,-0.020409705109433435,0.15454923426147538,0.052167668327606755,-0.017372079056584815,0.051127896227525144,0.029934475550442458,-0.03368701390427293,0.11002651152249891,0.05774704658310557
tierA_p95,LSECs,il6_jak_stat3,all,4,52756,44.99999999999999,0.1924468900292126,1,6.999999999999999,-0.07292390876670182,11.130883401832028,-0.04397304807877813,-0.014944566439048033,-0.015244449270661889,0.033357614620292145,-0.07765553621978258,-0.07921379902968476,6.999999999999999,44.99999999999999,43.316287917524086,0.1677179027990512,0.35882679867879475,0.23084565001336288,6.999999999999999,44.99999999999999,6.999999999999999,-0.15344406601366736,0.06544356967215283,-0.06786363457819623,-0.14295821369888284,0.04198329346025183,-0.020400132121089976,-0.6716621429640283,0.12473983477036547,-0.09426944400752724
tierA_p95,LSECs,interferon_response,all,4,52756,44.99999999999999,0.18234879302856907,1,6.999999999999999,-0.049391991830714556,6.999999999999999,-0.04984955523461097,0.024308402150141843,0.024398083675623804,0.033357614620292145,0.13330717328265168,0.13379898638430412,9.361934525271161,44.99999999999999,44.99999999999999,0.10459612205144722,0.27066241109630956,0.18234879302856907,6.999999999999999,44.99999999999999,6.999999999999999,-0.1310694209571203,0.06166344414323161,-0.049391991830714556,-0.08694439445649547,0.062249499548704894,0.02353440341038957,-0.7173958061107051,0.23080276358402452,0.1125390462249494
tierA_p95,LSECs,oxidative_stress,all,4,52756,6.999999999999999,-0.6497856951672843,1,6.999999999999999,-0.07600002676706986,6.999999999999999,-0.07631787704388616,-0.07600002676706986,-0.07631787704388616,0.033357614620292145,0.11696168033909088,0.1174508420414495,6.999999999999999,6.999999999999999,6.999999999999999,-0.8425945077662784,-0.46578933721845733,-0.6497856951672843,6.999999999999999,44.99999999999999,6.999999999999999,-0.136734286643831,0.087023222583596,-0.07236358237629645,-0.13667928878196547,0.0654433528035346,-0.07266396678158187,-0.10055329537059111,0.24233066676936998,0.1174508420414495
tierA_p95,LSECs,secondary_senescence,all,4,52756,33.04119920603102,0.28314111116996693,0,6.999999999999999,0.11652964154070806,6.999999999999999,0.11674506745780529,0.044512189103876276,0.04448404706797715,0.033357614620292145,0.1572084990411584,0.15710910677776424,6.999999999999999,44.99999999999999,33.04119920603102,0.2638347427572703,0.5235070917389025,0.3503434494414338,6.999999999999999,6.999999999999999,6.999999999999999,0.06252215417958758,0.20432958376950322,0.11384015136497909,0.03375480037032856,0.20393527662647384,0.051256264403053496,0.09595348128801902,0.3834356296023204,0.15710910677776424
tierA_p95,LSECs,tnfa_nfkb_proximal,all,4,52756,44.99999999999999,0.36523121234734895,1,44.99999999999999,0.019123731791781444,6.999999999999999,0.02582596258177822,0.019123731791781444,0.019398985651189228,0.033357614620292145,0.05236061745345586,0.053114260214814406,6.999999999999999,44.99999999999999,44.99999999999999,0.27983564790630655,0.5273566467032403,0.3870356749632988,6.999999999999999,44.99999999999999,44.99999999999999,-0.009231491572462787,0.0550525484750448,0.024904534205460883,-0.006855103136596729,0.048218601017408394,0.02364280147366151,-0.022535221057241518,0.09975738094767773,0.05527049317856997
tierA_p95,Kupffer cells,downstream_arrest,all,4,41740,44.99999999999999,-0.11366459398146436,1,6.999999999999999,0.1613098488754817,6.999999999999999,0.16121080611330782,0.055293289054879693,0.05542207924691856,0.033357614620292145,-0.48646009384326433,-0.48759316604743613,6.999999999999999,44.99999999999999,44.99999999999999,-0.2220609607831601,-0.017108102887512317,-0.11366459398146436,6.999999999999999,7.525002368872663,6.999999999999999,0.1084363354611379,0.26445848107460823,0.1613098488754817,0.050908195728951604,0.15057460797362018,0.05542207924691856,-3.025095757026181,-0.24744901869897826,-0.48759316604743613
tierA_p95,Kupffer cells,emt_ecm,all,4,41740,44.99999999999999,0.4327044053262146,1,44.99999999999999,0.02689399331692731,19.092361888540772,0.016958005103496918,0.02689399331692731,0.028131694070924373,0.033357614620292145,0.062153269035132665,0.06501365302651811,15.372873698229277,44.99999999999999,44.99999999999999,0.28865041198009794,0.6967486433162823,0.4327044053262146,6.999999999999999,44.99999999999999,44.99999999999999,-0.11474285172594545,0.09780645351495736,0.02689399331692731,-0.05107084166855852,0.09427681540212678,0.028131694070924373,-0.08163559526693187,0.2988243359603666,0.06501365302651811
tierA_p95,Kupffer cells,il6_jak_stat3,all,4,41740,6.999999999999999,0.30956219709810323,1,12.203514161989615,0.007463773427867459,6.999999999999999,0.008810131422175817,0.008867166652634012,0.008810131422175817,0.033357614620292145,0.028644216689752727,0.02845997187241762,6.999999999999999,6.999999999999999,6.999999999999999,0.13142571330626784,0.4508733183085156,0.30956219709810323,6.999999999999999,44.99999999999999,8.719038489121576,-0.05342944128509321,0.05810185410659549,0.007463773427867459,-0.05644649113953108,0.0635312512977712,0.008810131422175817,-0.1998877225530159,0.2503719157076171,0.02845997187241762
tierA_p95,Kupffer cells,interferon_response,all,4,41740,6.999999999999999,0.21464676905597188,1,25.151455890351322,0.03145230988069447,44.99999999999999,0.033902171177149894,0.03716192040520631,0.037072296667849364,0.033357614620292145,0.17313058364980963,0.17271304306556923,6.999999999999999,44.99999999999999,6.999999999999999,-0.062163591285260285,0.40414519915277153,0.21464676905597188,6.999999999999999,44.99999999999999,22.767224681405864,-0.045865518147413895,0.13163535376838334,0.036005511404960944,-0.04581102558872164,0.13174153892433166,0.037072296667849364,-0.3564560239282449,0.637570162048797,0.17271304306556923
tierA_p95,Kupffer cells,oxidative_stress,all,4,41740,10.837331465023551,-0.48014568954380055,0,44.99999999999999,-0.06182920918463481,44.99999999999999,-0.06186414391558913,-0.06499256196961406,-0.06495197326340234,0.033357614620292145,0.13536008629248605,0.13527555214567263,6.999999999999999,39.60161366913709,10.837331465023551,-0.6773080435963855,-0.31834438556686945,-0.48014568954380055,6.999999999999999,44.99999999999999,44.99999999999999,-0.10936374662113102,-0.023364005341130423,-0.06987095206586243,-0.14272360539941523,-0.0022327384466540486,-0.07229745678586107,0.004803033372697672,0.2981510312465661,0.1490122612754694
tierA_p95,Kupffer cells,secondary_senescence,all,4,41740,11.005194049285027,0.20842733354292575,0,6.999999999999999,0.017984439821921445,44.99999999999999,-0.003233244688862969,0.009804433179538765,0.009808586382253386,0.033357614620292145,0.04704005474176225,0.047059981123988716,6.999999999999999,24.59468962165865,11.005194049285027,0.12145740595019111,0.4269043774480888,0.20842733354292575,6.999999999999999,44.99999999999999,32.684296568380425,-0.07074182480708548,0.06923770794975306,0.017984439821921445,-0.07398603005051614,0.05526028735282702,0.013511472655638651,-0.28222859285359986,0.33508576354101577,0.047059981123988716
tierA_p95,Kupffer cells,tnfa_nfkb_proximal,all,4,41740,24.69023449160887,0.1890166986850743,0,6.999999999999999,-0.024062218675368566,44.99999999999999,-0.007371115749481409,-0.007379901722407975,-0.007784122182541304,0.033357614620292145,-0.0390436494433956,-0.04118219309030804,6.999999999999999,33.80543798891767,23.26600982582484,0.11866818142237792,0.4529148175866061,0.1890166986850743,6.999999999999999,44.99999999999999,8.337762985544838,-0.1528509083894234,0.09275963160326701,-0.024062218675368566,-0.09103633545015269,0.049432956595669,-0.007784122182541304,-0.6440407438691097,0.22980190032800407,-0.04118219309030804
tierA_p95,Hepatic stellate cells,downstream_arrest,all,4,41955,6.999999999999999,-0.11681377678658257,1,6.999999999999999,0.060126722478335996,6.999999999999999,0.06016186678088256,0.060126722478335996,0.06016186678088256,0.033357614620292145,-0.5147228703013929,-0.5150237278159202,6.999999999999999,44.99999999999999,6.999999999999999,-0.21714395319816418,0.0478831685570998,-0.09847517545282863,6.999999999999999,23.41480245850001,6.999999999999999,0.012763479838452047,0.17909697451445755,0.060126722478335996,-0.004271074586102243,0.09725796286192942,0.03114685851211724,-1.4577113749799593,2.075526750635796,-0.31385296045215494
tierA_p95,Hepatic stellate cells,emt_ecm,all,4,41955,9.695161136863758,0.6423811227705736,0,6.999999999999999,0.07361015203654618,6.999999999999999,0.07374409124188913,0.0476264741190988,0.04791062435086001,0.033357614620292145,0.07414052566440156,0.07458286467731601,6.999999999999999,21.618265012501183,9.695161136863758,0.4323587854509076,0.984371613763891,0.6423811227705736,6.999999999999999,44.99999999999999,6.999999999999999,0.028019928136125166,0.1620807914946178,0.06976276913580183,0.0303090885530715,0.11158656922789316,0.04791062435086001,0.03887780017120822,0.14902402036963439,0.07632660574380966
tierA_p95,Hepatic stellate cells,il6_jak_stat3,all,4,41955,6.999999999999999,0.3060144910923021,1,44.99999999999999,0.03221710386507244,44.99999999999999,0.03260704294568693,0.009004692951111995,0.009069789767814194,0.033357614620292145,0.02942570764858302,0.029638432269792427,6.999999999999999,44.99999999999999,6.999999999999999,0.13985820067116375,0.36578001509518054,0.2574108858256995,6.999999999999999,44.99999999999999,44.99999999999999,-0.07012046325100571,0.08888378051867223,0.03221710386507244,-0.07030075032692397,0.0941124324997758,0.011743033773763184,-0.29791693497382066,0.3193415674894754,0.04043965359232689
tierA_p95,Hepatic stellate cells,interferon_response,all,4,41955,6.999999999999999,0.35435853250529825,1,44.99999999999999,0.03031736441278447,10.022030945898942,0.015843006104152988,0.015316139450400794,0.01546981767860174,0.033357614620292145,0.043222155092799384,0.04365583514874286,6.999999999999999,44.99999999999999,6.999999999999999,0.1522563826915864,0.4177649447643752,0.3124526045734551,6.999999999999999,44.99999999999999,44.99999999999999,-0.07923842066615286,0.08529710388408239,0.03031736441278447,-0.08132463826238545,0.08593467838891634,0.01546981767860174,-0.38554058724184653,0.3584669667693434,0.058523519379057955
tierA_p95,Hepatic stellate cells,oxidative_stress,all,4,41955,6.999999999999999,-0.7094102848153397,1,6.999999999999999,-0.06590593775317367,6.999999999999999,-0.06603411921542353,-0.06590593775317367,-0.06603411921542353,0.033357614620292145,0.0929024277824349,0.09308311512936732,6.999999999999999,9.386077643984184,6.999999999999999,-0.8472621609555778,-0.4185547127067499,-0.7094102848153397,6.999999999999999,44.99999999999999,6.999999999999999,-0.07713765976382174,-0.008512210082558211,-0.057472688059228484,-0.07762652582830847,-0.007300454685349699,-0.05905868452103668,0.0174420558739822,0.1121893388314289,0.07889656980305516
tierA_p95,Hepatic stellate cells,secondary_senescence,all,4,41955,13.065045235408764,0.25115196638115733,0,6.999999999999999,0.06558074193396403,6.999999999999999,0.06561397084440454,0.03745548091743291,0.03743701079731236,0.033357614620292145,0.14913473088476287,0.14906118927413292,6.999999999999999,44.99999999999999,13.065045235408764,0.12716623468272953,0.41612249876844887,0.2899761252540192,6.999999999999999,44.99999999999999,6.999999999999999,-0.026163770181130804,0.12531913468398917,0.05355018701454837,-0.01983221569846068,0.10996579041040076,0.04268918032956744,-0.19074578831575412,0.3353229721651798,0.14906118927413292
tierA_p95,Hepatic stellate cells,tnfa_nfkb_proximal,all,4,41955,8.004273873522152,0.41858886307642074,0,6.999999999999999,0.08654220022315813,6.999999999999999,0.08660238967688393,0.07200406112913528,0.07208621940850303,0.033357614620292145,0.17201618934613097,0.1722124637495251,6.999999999999999,44.99999999999999,8.004273873522152,0.24071883728953097,0.5251014105064981,0.39565412282320817,6.999999999999999,44.99999999999999,6.999999999999999,0.0370499386757215,0.11536573578252173,0.07796318156879613,0.012806945279864368,0.11527107544743359,0.05750612251276425,0.04205653350447478,0.24405842610162046,0.16639160782642648
tierA_p95,Hepatocytes,downstream_arrest,periportal,4,53705,33.85321775911623,-0.12351296364631018,0,24.59705762791862,-0.029063252557224813,44.99999999999999,-0.030593667433710604,-0.028594834091834682,-0.0292837813777141,0.033357614620292145,0.2315128165308899,0.23709075155520265,6.999999999999999,44.99999999999999,33.85321775911623,-0.3669158140945101,-0.0643176157474367,-0.1610841573418485,6.999999999999999,44.99999999999999,10.688398448067447,-0.1493051378521821,0.17642986378599096,-0.035506286360662824,-0.15528062131500306,0.029954057915394666,-0.03505894674025013,-0.21181986710690442,0.45836971982881475,0.23709075155520265
tierA_p95,Hepatocytes,emt_ecm,periportal,4,53705,44.99999999999999,0.28205082586911967,1,6.999999999999999,0.17040834828711612,6.999999999999999,0.17078857312328688,0.0710943863329156,0.07245895827786523,0.033357614620292145,0.25206232285916297,0.2569003584888932,6.999999999999999,44.99999999999999,44.99999999999999,0.17756223754301126,0.5982437651109915,0.3560292940127258,6.999999999999999,44.99999999999999,6.999999999999999,0.05412888482086856,0.3439782273092436,0.11728532246748002,0.03452565048632674,0.17934201867299687,0.09504279279921751,0.1629619749920597,0.3657830723105427,0.2569003584888932
tierA_p95,Hepatocytes,il6_jak_stat3,periportal,4,53705,22.74146842226691,0.18998017421915528,0,44.99999999999999,0.011474301181229222,44.99999999999999,0.011868069066841621,0.007640932157324998,0.00781313720973529,0.033357614620292145,0.04021962917304547,0.04112606613741861,6.999999999999999,44.99999999999999,22.74146842226691,0.1709195665108613,0.513466928801049,0.2198212532551854,6.999999999999999,44.99999999999999,44.99999999999999,-0.03238331127568931,0.07779132558745737,0.022190375320425174,-0.0246137747210013,0.07094011250367646,0.018180861434296716,-0.052898869569451994,0.23000618744091234,0.055261525323106984
tierA_p95,Hepatocytes,interferon_response,periportal,4,53705,15.203186665126076,0.14016948246554803,0,6.999999999999999,-0.01628009651863152,13.06882639801751,-0.00022053188650949715,0.0007716173594286757,0.001358090887275048,0.033357614620292145,0.005504888409774431,0.009688919894591539,6.999999999999999,44.99999999999999,15.063539238277226,0.028491535711994063,0.4852335717441334,0.14016948246554803,6.999999999999999,26.371523126722256,6.999999999999999,-0.11139358731932009,0.2001451815022562,-0.01628009651863152,-0.02930165642521047,0.1314877802002446,0.001047662679383125,-0.6901054884078994,0.3194390094008719,0.009688919894591539
tierA_p95,Hepatocytes,oxidative_stress,periportal,4,53705,44.99999999999999,-0.1939259680251882,1,6.999999999999999,-0.11521584354670288,44.99999999999999,-0.04968304673756545,-0.04892707629115384,-0.04968304673756545,0.033357614620292145,0.2522977030327311,0.25619594551211594,6.999999999999999,44.99999999999999,44.99999999999999,-0.3981272858631309,-0.15696178362083787,-0.1939259680251882,6.999999999999999,44.99999999999999,6.999999999999999,-0.1303520161962702,-0.023874553141267137,-0.08423450514385153,-0.11197831900866519,0.003274359371142689,-0.04968304673756545,-0.0199037795160877,0.4528320425525372,0.2458215464731626
tierA_p95,Hepatocytes,secondary_senescence,periportal,4,53705,6.999999999999999,0.34345465339768494,1,6.999999999999999,0.1163753777780635,14.787050822101488,0.051434274781137636,0.1163753777780635,0.11659481777770245,0.033357614620292145,0.33883767952129873,0.33947659938296926,6.999999999999999,8.509667704964949,6.999999999999999,0.22041089755949267,0.579018038554613,0.34345465339768494,6.999999999999999,9.568297057230442,6.999999999999999,0.043193814777300596,0.2648828943978389,0.1163753777780635,0.044448485070415475,0.2632784283759415,0.11659481777770245,0.20026513440597504,0.5102889381772141,0.3239074948115632
