section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31155,49.99999999999999,-0.03342289541471336,200,-0.000498179395634189,0.08604512600166218,-0.19401553057103796,0.15380395489364937,0.07013636790192863,0.645,0.9850946667111647
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31155,49.99999999999999,0.1806103432616703,200,-0.0947759692155278,0.10140633673103058,-0.2855785091109599,0.08830140030606706,0.1143273685941346,0.0,1.5247538291769667
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,31155,9.472463873139185,0.11821791294205977,200,0.020198301892938707,0.06750732012882678,-0.14727312707870158,0.12836665496755387,0.05547123826184133,0.055,0.8291434741971957
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,interferon_response,31155,30.20149733539872,0.07508590758893315,200,0.04055472481280866,0.06419697192691502,-0.11207956247157604,0.16764304902840502,0.06208275103776158,0.295,0.4598889976154994
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,oxidative_stress,31155,6.999999999999999,-0.20769007045484286,200,-0.08135078988487177,0.1393158628250264,-0.3738405351983116,0.14475638011476946,0.12104545284068376,0.815,0.6083067923916011
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,secondary_senescence,31155,49.99999999999999,0.12128435743665389,200,0.007973253394972228,0.08141026200478681,-0.1919576534206549,0.14996253624755826,0.06381096782308358,0.06,0.9342598372660166
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,tnfa_nfkb_proximal,31155,49.99999999999999,0.054441690073998315,200,0.02021397118799208,0.08579217579433734,-0.14544992577360302,0.167985190673759,0.07189028425466777,0.35,0.6287041941475949
7259_liver_sbr_Male_26-U1,sbr,DC,downstream_arrest,2627,9.472463873139185,0.12620215595381123,200,-0.012705099318933835,0.1376991321473864,-0.2635807446320977,0.26508404843302175,0.11155221990937754,0.17,1.100672601215971
7259_liver_sbr_Male_26-U1,sbr,DC,emt_ecm,2627,6.999999999999999,-0.1535007932337504,200,-0.12256984503240163,0.19371328765656912,-0.5424138538094219,0.22412376541260381,0.18486096510342648,0.555,0.20150350724407817
7259_liver_sbr_Male_26-U1,sbr,DC,il6_jak_stat3,2627,49.99999999999999,0.23738531275286934,200,0.02416623369575759,0.13168397860700218,-0.252179405644046,0.255119870365458,0.10675596694436679,0.05,0.8981982776629659
7259_liver_sbr_Male_26-U1,sbr,DC,interferon_response,2627,49.99999999999999,0.14422670049790967,200,0.04996405684068248,0.15133242178941406,-0.23579274863634225,0.36214452700955085,0.12683838690594829,0.275,0.6535727665668493
7259_liver_sbr_Male_26-U1,sbr,DC,oxidative_stress,2627,49.99999999999999,-0.4003325501866764,200,-0.105533548654257,0.18584980172090396,-0.4706936008852286,0.21416325760505828,0.1676675541830798,0.935,0.736385291165941
7259_liver_sbr_Male_26-U1,sbr,DC,secondary_senescence,2627,6.999999999999999,0.1079167397144156,200,0.019294119002979455,0.16447628139110085,-0.30766744866875534,0.3425293763494273,0.1281498174561074,0.295,0.8212129179028365
