section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,emt_ecm,42484,49.99999999999999,200,-0.0019044493218335998,1035,14,0.6923,0.0002313679410428836,0.0031751737235421016,-0.0048845661106955264,0.005398759956950369,1.1214881059791726,0.715,-0.0021667217860272085,0.0006296357873441277,-0.0034103498249937474,-0.0011777768159957844,-0.13771564367020978,0.665,0.0008552333444166369,0.0037598673862509675,-0.00580989671146516,0.006165697089921717,1.4490712011140416,0.735,-0.0006443158874550201,0.0006883869916383135,-0.001956679404527799,0.0006023899279055618,0.6616786385081257,0.055,-0.0006712706159214529,0.0030469563406305316,-0.005377974780602226,0.005314545594159018,0.6475250833794018,0.705,0.001521275678611959,0.0021989983229991103,-0.003055861819820571,0.005118410598177972,1.798800819308375,0.575,-0.002306826365917043,0.0003379606476440046,-0.002794403412562589,-0.0018029221149650897,-0.21128262089748615,0.905,-0.0032166179463646903,0.0009196428494497987,-0.005309526794729859,-0.0019044493218336,-0.6890015972006739,0.985,0.001297116120856277,0.0021596946436308806,-0.002679147798485685,0.005226779963175015,1.681097735700006,0.525,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,il6_jak_stat3,42484,6.999999999999999,200,0.02322705843423782,1035,14,0.6923,-9.920594767064567e-05,0.00331367609807011,-0.005948653885178914,0.007483007096271559,1.0042711369565598,0.0,0.0012196927676292853,0.003970068162153766,-0.0018485255001403288,0.0053883282813007825,0.9474882809167346,0.025,-0.0009873197779313226,0.0020377178207714917,-0.004837470449668749,0.003243232731694632,1.0425073102014488,0.0,0.0005795141652280196,0.0013539391273251667,-0.0021734690386005823,0.0030935131585910847,0.975050040586552,0.0,0.0005940414252022498,0.0016765147946692382,-0.0022675348509728142,0.004253329115644089,0.9744245950521827,0.0,-0.0005609206730473221,0.002963554754194477,-0.00505722944824091,0.0068802689753216595,1.0241494494292267,0.0,0.006009818776043452,0.006917581808138887,6.932839199177577e-05,0.02322705843423782,0.7412578612544116,0.13,0.0002657671165393064,0.00505969031572558,-0.005112258914190411,0.02322705843423782,0.9885578659350358,0.03,-0.00013227795315424223,0.0013938500219873588,-0.0026388131242253963,0.00280964119922694,1.0056949937732649,0.0,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,interferon_response,42484,27.304873519796445,200,0.010348221486801657,1035,14,0.6923,-0.00016270267500106974,0.0026169191144203795,-0.0044985633489489415,0.005777619887192782,1.0157227669709799,0.0,0.0032509575363588485,0.002111962264057717,0.001055886813601951,0.007765128784898763,0.6858438389142338,0.025,-0.0006161219586371202,0.0018849906927994966,-0.003488625165898984,0.004699492532463338,1.05953892264704,0.0,0.0022001458097915165,0.001729578208805103,-0.0011826522036494894,0.006177080459610416,0.787388991180984,0.0,0.0003547253034601791,0.0023843675915940217,-0.0030822277310962425,0.006286995312323992,0.9657211334418573,0.0,-0.0007468297750470452,0.0019884287541528304,-0.0038297756762213767,0.004387297850111865,1.0721698676433982,0.0,0.006017033376513813,0.002461310938587139,0.0034056894622627953,0.010348221486801656,0.41854420257741237,0.0,0.001777797879090461,0.0032360419052518876,-0.0029465165049354547,0.010348221486801656,0.8282025678172908,0.0,-0.00033700044965077517,0.0018210222475951918,-0.003341584740720455,0.0042226307753629,1.0325660259669347,0.0,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,oxidative_stress,42484,49.99999999999999,200,0.009728850297486677,1035,14,0.6923,-0.0006323612649996994,0.003910481673671608,-0.007074654617344582,0.007353352359684412,1.064998560535263,0.01,0.0072169237976205,0.0012262782850861213,0.0052565618458107225,0.009728850297486652,0.2581935607041975,0.015,0.0006817044584698933,0.00396964428204364,-0.004604033824547092,0.008514449920470268,0.9299295972674178,0.02,0.004255392507267346,0.0019777941704399544,0.0005476091075270637,0.008174270509073742,0.5626006797158065,0.005,-0.0005563471298572882,0.004093065581378962,-0.007766529290254672,0.008093157872536486,1.057185290434679,0.015,0.0001695201900991765,0.0042070394222705225,-0.005810998814734727,0.008150651648690787,0.9825755166421904,0.0,0.008641077724200955,0.0006329398936487355,0.007762261775051248,0.009728850297486678,0.11180895378426511,0.13,0.006705770603115804,0.0024914504528990643,0.00221731245773667,0.009728850297486678,0.3107334990190821,0.03,-0.00023290450573568042,0.0036458901761802836,-0.00570067811999726,0.00759030536173853,1.0239395713382338,0.0,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,secondary_senescence,42484,49.99999999999999,200,0.001969554318392135,1035,14,0.6923,0.00022197131934494568,0.0022886840968481866,-0.0035259890390796985,0.0046053370612295155,0.887298706477842,0.49,-0.00036800997498382613,0.0010575397480545269,-0.0022620446744844526,0.0019139425879220596,1.1868493656393568,0.05,-0.00016615475236353934,0.0018140608488853693,-0.0036950771207040745,0.0026349321672246213,1.0843615993790827,0.285,0.0005596709903427814,0.0009616956849803279,-0.0011711185088134556,0.0024836478799231555,0.7158387635636908,0.055,-0.00018354398714231756,0.0021566895331871553,-0.0036418074946706056,0.003793040746465914,1.093190619536787,0.435,0.0005429263254408577,0.001644389592053643,-0.002469755899187772,0.00337898780222289,0.7243405168515072,0.285,0.0002991638453356662,0.001149510849262379,-0.001435274451926128,0.001969554318392134,0.8481058163555034,0.0,-0.001615601299853968,0.0015004213208370451,-0.0036927342286684033,0.001969554318392134,1.8202877599095009,0.46,0.0007426432352552712,0.0015591631782167106,-0.002193956420490435,0.003587929641288983,0.6229384341826452,0.3,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Hepatocytes,tnfa_nfkb_proximal,42484,18.24260882600192,200,0.0026339889411462936,1035,14,0.6923,0.00048212937932043984,0.00270038458497736,-0.004026679436586413,0.005949458914106128,0.8169584648633261,0.34,7.276280502297246e-05,0.0009281142187462725,-0.0015245814565801694,0.002524428983405567,0.9723754326047752,0.025,-0.0009040014606510356,0.0013344376670273498,-0.0036398227878310634,0.000985431015114224,1.343206247577342,0.145,0.00040502419863115545,0.000938960467502337,-0.0014116331506367358,0.002438026505116623,0.8462316252342003,0.01,0.0001669870040623446,0.002259639237269178,-0.0034144316089260427,0.004489345892462229,0.9366029972815022,0.265,-0.00017452965716408767,0.0020010492825797504,-0.003248338256440891,0.003773438856571864,1.0662605884321341,0.19,0.00043904343534411754,0.0013215017321183333,-0.0011951072876048316,0.0026339889411462944,0.8333161432511372,0.13,-0.001531800219899842,0.0015513888191373746,-0.0037862096024156703,0.0026339889411462944,1.5815515000731983,0.31,-1.0847086607955235e-05,0.0017696076822107277,-0.0025672188922108664,0.0039286087374723975,1.004118121545049,0.08,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Macrophages,downstream_arrest,5429,6.999999999999999,200,-0.001883617028539888,1035,14,0.6923,-0.0011636687614902449,0.006806527124768696,-0.014353327023604638,0.010242339105874862,0.38221584119343044,0.815,-0.00010932080585072516,0.0031015589139284706,-0.004502933522735346,0.0067984104266552645,0.9419622969030671,0.52,-4.688097466841186e-05,0.004620297525524428,-0.009760029666401195,0.009565567024364273,0.9751111961942962,0.65,-0.0002689004010232966,0.00296155033238478,-0.00619942226323717,0.005092719023773634,0.8572425302229624,0.475,-0.0001508895540323456,0.003837999751208935,-0.00727258541359982,0.007049950085571797,0.9198937195055463,0.635,0.0004984355787828689,0.006717711525891175,-0.011505684664891245,0.01313179925770312,1.2646161991693388,0.85,0.0008079262822230991,0.0035199953017418127,-0.0036669510157807555,0.006891037937561873,1.4289227958665114,0.56,0.0012560928643786259,0.0036750366473591108,-0.006075581411349567,0.007252808570779325,1.6668515124607381,0.56,-0.0004883838470791954,0.0031168829689395827,-0.0071002662322118,0.004920557678955357,0.7407201996587528,0.52,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Macrophages,emt_ecm,5429,31.763081427768892,200,-0.00865166214986064,1035,14,0.6923,0.0006142581871389933,0.004873907628271512,-0.008002770760846122,0.009015069868200202,1.070998864322145,0.055,-0.004207518323925918,0.0021989214964222674,-0.008651662149860637,-0.00107079018207194,0.51367514692033,0.01,-0.0007825028012407091,0.0037443741911948477,-0.00805610910798164,0.004756032232730813,0.9095546280371902,0.005,-0.0007846358395461738,0.002224394338465834,-0.005244789434473136,0.0035952924421539544,0.9093080813888678,0.0,-0.001354666081047198,0.005072964023302287,-0.009554804736572171,0.008849871445924697,0.8434212920497574,0.095,0.0027847283427586173,0.0038883864251175355,-0.004918336176489844,0.009811234034549863,1.321872062792405,0.1,-0.00501466239787173,0.0025749620887286187,-0.008651662149860635,-0.0015918452655291307,0.4203816202008645,0.0,-0.003888750303635623,0.0022333044380899413,-0.008651662149860635,-8.868744787420796e-05,0.5505198612386566,0.0,0.0028458199728299094,0.0035144120932431556,-0.004510198883520546,0.008727242418528675,1.3289333221218942,0.03,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Macrophages,il6_jak_stat3,5429,8.14292620081837,200,0.03293559185126283,1035,14,0.6923,0.001493867483816344,0.0172832749075279,-0.029554140753884958,0.03331017647688239,0.9546427618315575,0.05,0.0002774868623919446,0.010445164569731739,-0.018655338852234922,0.017312432025284562,0.9915748633379635,0.025,0.00013857204544927046,0.011806380035186071,-0.021538222044720765,0.02088213496708195,0.9957926353327712,0.0,0.002023268449099959,0.00634985187176391,-0.010150062589949538,0.013547310054717163,0.9385689360544349,0.0,-0.0035804649748241834,0.010721786559899056,-0.023107021350845993,0.016372397749951743,1.1087111168669312,0.01,0.00254302322331062,0.014523147085705535,-0.026428135436051048,0.03214907739240758,0.9227879907306686,0.02,0.006868928732550894,0.012215697644972823,-0.007925548664928762,0.03293559185126283,0.7914435919788239,0.13,-0.0021762962400967813,0.011288916248225417,-0.01994010038511814,0.03293559185126283,1.066077338155177,0.03,-8.378117855100492e-05,0.010411079801728966,-0.021759620305530313,0.020732395214585767,1.0025437884623225,0.0,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Macrophages,interferon_response,5429,8.14292620081837,200,0.024984924601901833,1035,14,0.6923,0.000984570383203451,0.01426438159372784,-0.02512229926150724,0.030675870671679317,0.9605934218777468,0.095,0.005011346233677284,0.008812780511211302,-0.01060401553063658,0.022145097949301484,0.7994252008550858,0.0,-0.003067675004053646,0.011802371003857776,-0.027365009204240936,0.021428020067665452,1.1227810390838697,0.03,0.0016127045097404614,0.006655484940398996,-0.010930039193472515,0.01497630744884394,0.9354528966792358,0.0,-0.0016991421001931795,0.009411867034725165,-0.019572913424135172,0.016780463397674885,1.0680066931266161,0.02,0.0009493536145914546,0.012950724500344473,-0.019680762539186315,0.03162386626225214,0.9620029425856587,0.045,0.008963109976873877,0.00713082329220337,-0.002829002938976161,0.024984924601901833,0.6412592745550406,0.13,0.0025654029774253673,0.008940473893339667,-0.014027035430511245,0.024984924601901833,0.8973219644124885,0.03,0.0003646928782508994,0.008525890837719652,-0.017222525175258102,0.017341751034285584,0.9854034829377416,0.005,,,,,,,,,,,,
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,full,Macrophages,oxidative_stress,5429,49.99999999999999,200,0.006085238740748717,1035,14,0.6923,-0.0009091079344557337,0.0060122589803694995,-0.013310735758224704,0.009790462627326533,1.1493956068425144,0.28,0.006247577391199573,0.0028807119862016713,-0.0010814184383433037,0.010232318576274782,-0.026677449705265338,0.585,0.004064523657953225,0.004022052150870934,-0.0037436359832637954,0.011132874336492259,0.3320683327120978,0.325,0.0013358645919034169,0.004647004632951839,-0.0073684999931937474,0.011240778528255889,0.780474579746882,0.2,-0.001183663965743752,0.006314233423090748,-0.013664860574137499,0.01122895232205869,1.1945139732674015,0.335,0.002751719760182654,0.004879639671585362,-0.006793231925774072,0.012576701079872432,0.5478041409030918,0.255,0.006458310092491746,0.0015630311741852616,0.002904714321495396,0.008405882659308164,-0.06130759492554055,0.52,0.00677031092757145,0.002983696351083517,0.001549831243121202,0.011469813202427319,-0.11257934421459406,0.62,0.001198176761076285,0.004917669522005375,-0.008258495312653219,0.01053181498781978,0.8031011087448537,0.265,,,,,,,,,,,,
