section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,downstream_arrest,3895,27.304873519796445,0.16806009455829835,200,0.003466023681502931,0.11869723650429526,-0.21626377116857337,0.2234546712973623,0.09293937021328863,0.105,0.9793762838786182
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,emt_ecm,3895,24.6860647223019,0.12180660415813409,200,-0.10609937466910595,0.14784637677016912,-0.37823854790261724,0.15028129693267359,0.14491867478119805,0.06,1.8710478007527704
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,il6_jak_stat3,3895,6.999999999999999,0.03972427433714868,200,0.027800954198713788,0.17436497075285737,-0.323185068429707,0.3463181313512831,0.13713941340882488,0.44,0.3001519936459769
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,interferon_response,3895,49.99999999999999,0.2000099176252666,200,0.059489159990933356,0.1367593119913596,-0.19604488725872624,0.2999011128581892,0.12090366928801055,0.145,0.7025689490938609
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,oxidative_stress,3895,8.14292620081837,-0.6467165813655013,200,-0.11161228245023118,0.22581751481892123,-0.5590175169946798,0.3301057138598127,0.19974371360759455,0.99,0.8274170082131359
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,secondary_senescence,3895,13.48099749887925,0.17575816212412587,200,-0.01903573874042254,0.14387440775803217,-0.3120185499458086,0.23459742184245572,0.11310084708946867,0.075,1.1083064280507149
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,tnfa_nfkb_proximal,3895,15.682109678112967,0.30904780943103455,200,0.033515656012890895,0.12803647201534024,-0.2197067592405048,0.24807935649517723,0.10789527246455269,0.01,0.8915518732373668
7352_liver_sham_Male_2-U1,sham,Endothelial,downstream_arrest,15171,49.99999999999999,-0.023041815888854865,200,-0.004863656082212673,0.06904236478485189,-0.13151997728603093,0.11130456458518515,0.05594798875089392,0.615,0.7889204520306412
7352_liver_sham_Male_2-U1,sham,Endothelial,emt_ecm,15171,6.999999999999999,0.10039260432506512,200,-0.13848171975617235,0.14309261693795955,-0.3803285776898762,0.13988957531018473,0.16759203982691118,0.06,2.3794016071918707
7352_liver_sham_Male_2-U1,sham,Endothelial,il6_jak_stat3,15171,13.48099749887925,0.018790435445092867,200,0.01567096868742311,0.0705435359098469,-0.11873558699090235,0.1480541227126003,0.05750838139007824,0.465,0.16601354272949587
7352_liver_sham_Male_2-U1,sham,Endothelial,interferon_response,15171,49.99999999999999,0.012656545101766968,200,0.03468169879783675,0.06292079429777116,-0.11138985517310634,0.13893432389445512,0.05815471831779151,0.65,-1.7402184813448713
7352_liver_sham_Male_2-U1,sham,Endothelial,oxidative_stress,15171,49.99999999999999,-0.06318767753210523,200,-0.042610814482656724,0.07236234080199488,-0.1887825284596836,0.09247147211120271,0.06754673537157249,0.6,0.32564676932450226
7352_liver_sham_Male_2-U1,sham,Endothelial,secondary_senescence,15171,6.999999999999999,-0.08421014986124307,200,-0.0013004944022865581,0.14048906098083025,-0.2626046153751906,0.2523226772600713,0.11310785146960743,0.745,0.9845565599345275
7352_liver_sham_Male_2-U1,sham,Endothelial,tnfa_nfkb_proximal,15171,49.99999999999999,0.08058513463214169,200,0.018305575634056805,0.06478805026005957,-0.11068772227032793,0.13991342584388783,0.052529400334795015,0.15,0.772841781333259
7352_liver_sham_Male_2-U1,sham,Hepatocytes,downstream_arrest,70407,6.999999999999999,-0.1978318908351502,200,0.0006209082855199566,0.16280362070021134,-0.32152609609100624,0.305466825468804,0.13281726473914124,0.88,1.0031385651873355
7352_liver_sham_Male_2-U1,sham,Hepatocytes,emt_ecm,70407,6.999999999999999,0.3281488567851586,200,-0.1623718148119044,0.16472506208760393,-0.4517329484687855,0.18047615038390905,0.19496093740437678,0.0,1.4948114596608526
7352_liver_sham_Male_2-U1,sham,Hepatocytes,il6_jak_stat3,70407,6.999999999999999,0.2858218311633178,200,0.018094719741461002,0.10992443242262767,-0.17847850925551162,0.22347879932905743,0.09257221701374449,0.005,0.9366923104935196
7352_liver_sham_Male_2-U1,sham,Hepatocytes,interferon_response,70407,11.58882939190469,0.36353952701921516,200,0.053490366904892304,0.07599671908102584,-0.08294908404202568,0.19539930256105262,0.07326131376576027,0.0,0.8528623081416261
7352_liver_sham_Male_2-U1,sham,Hepatocytes,oxidative_stress,70407,6.999999999999999,-0.036140839758557246,200,-0.09911896241800398,0.16697309007267974,-0.38838350301882396,0.21426502597564812,0.1527828925146965,0.36,-1.7425749672718964
7352_liver_sham_Male_2-U1,sham,Hepatocytes,secondary_senescence,70407,6.999999999999999,0.13261651185951592,200,0.006601148972897545,0.11838991564044145,-0.21328025071052464,0.25457956917027497,0.09286691659410781,0.155,0.9502237777156264
7352_liver_sham_Male_2-U1,sham,Hepatocytes,tnfa_nfkb_proximal,70407,6.999999999999999,0.3422124980545042,200,0.05126468030405497,0.14906145897339834,-0.2309317748958899,0.3414245480259796,0.12573467489958953,0.025,0.8501963528640908
7352_liver_sham_Male_2-U1,sham,Macrophages,downstream_arrest,8508,9.472463873139185,-0.2277704758659629,200,-0.0004860185909487691,0.12950456310350675,-0.2732961887588485,0.2395919366772449,0.10302451006825727,0.96,0.9978661914407433
7352_liver_sham_Male_2-U1,sham,Macrophages,emt_ecm,8508,6.999999999999999,0.17267084833385032,200,-0.176115619308756,0.19796278139907375,-0.5630952318284984,0.1931346540822875,0.2135765259012398,0.03,2.0199499279012367
