held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design
7248_liver_sham_Male_26-U1,6.999999999999999,-0.007045463126456901,7958,-10772.130785507105,-1.353622868246683,0.8893618778488729,0.8774580394844084,-10773.088329073635,-1.353743192896913,0.9575435665301484,Biliary/ductular,emt_ecm,step,ctrl
7352_liver_sham_Male_2-U1,6.999999999999999,-0.008144216565703197,3895,-5227.455245291356,-1.3420937728604252,0.8893784938418432,0.8569441127044671,-5227.472329660302,-1.3420981590912202,0.01708436894659826,Biliary/ductular,emt_ecm,step,ctrl
7435_liver_sham_Male_10-U1,7.742591489922676,-0.008963613523170974,4208,-5623.748907337545,-1.3364422308311654,0.8899427075318259,0.8468608915083206,-5622.572359269729,-1.3361626329063043,-1.1765480678159292,Biliary/ductular,emt_ecm,step,ctrl
7259_liver_sbr_Male_26-U1,24.6860647223019,0.02402778876832856,31155,-44199.60687249109,-1.4187002687366743,0.999422665366905,0.9995235830655802,-44207.030003808155,-1.4189385332629805,7.4231313170676,Biliary/ductular,emt_ecm,step,naive
7260_liver_sbr_Male_26-U1,20.177866835741543,0.026707448627954176,27623,-39192.31169061196,-1.4188289356917048,0.9992867121877852,0.9997807274039308,-39195.339104162675,-1.4189385332571651,3.0274135507133906,Biliary/ductular,emt_ecm,step,naive
7001_liver_sham_Male_52-U1,16.49296129703063,0.027847100036743514,21796,-30929.41547714089,-1.4190409009515916,0.9992245390195434,1.0002043144543198,-30927.184270701942,-1.4189385332493092,-2.231206438947993,Biliary/ductular,emt_ecm,step,naive
7248_liver_sham_Male_26-U1,16.49296129703063,0.02384389266848851,7958,-11289.56858554767,-1.418643953951705,0.9994314687824136,0.999411013540601,-11291.912847495789,-1.418938533236465,2.3442619481193105,Biliary/ductular,emt_ecm,step,naive
7352_liver_sham_Male_2-U1,17.345738419684505,0.02399566501738129,3895,-5525.626757115635,-1.4186461507357215,0.9994242080603737,0.9994154051573474,-5526.765586945418,-1.4189385332337403,1.1388298297833899,Biliary/ductular,emt_ecm,step,naive
7435_liver_sham_Male_10-U1,16.49296129703063,0.022159532789588286,4208,-5966.175739803597,-1.4178174286605507,0.9995089551065471,0.9977587140188716,-5970.893347848409,-1.4189385332339375,4.717608044811641,Biliary/ductular,emt_ecm,step,naive
7259_liver_sbr_Male_26-U1,,,31155,-43124.27753154401,-1.3841848028099506,,0.9307330511075891,-43121.820761406096,-1.3841059464421792,-2.4567701379128266,Biliary/ductular,emt_ecm,spline,ctrl
