section,call,null,draw,celltype,module,n,lam_near,lam_sup,aic_near,aic_sup,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,T/NK cells,secondary_senescence,5353,8.563960425689007,49.99999999999999,-33505.85577189017,-33508.26570138008,-2.4099294899060624,0.9312655439425725,-1.4786639459634898
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,T/NK cells,tnfa_nfkb_proximal,5353,11.019082036984365,49.99999999999999,-38459.249565983235,-38462.52408842686,-3.274522443622118,3.934572613230557,0.6600501696084393
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,downstream_arrest,4995,49.99999999999999,27.304873519796445,-38913.234602954406,-38913.154068324446,0.08053462996031158,3.5829383420568774,3.663472972017189
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,emt_ecm,4995,30.20149733539872,9.006764443646388,-28303.668679144976,-28299.844826013396,3.8238531315801083,-1.1908650914920145,2.632988040088094
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,il6_jak_stat3,4995,49.99999999999999,49.99999999999999,-33062.45803602201,-33063.169826095065,-0.7117900730518159,3.596011862697196,2.8842217896453803
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,interferon_response,4995,49.99999999999999,49.99999999999999,-34532.15595234493,-34532.775326442694,-0.6193740977614652,3.2087938599361223,2.589419762174657
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,oxidative_stress,4995,49.99999999999999,49.99999999999999,-28923.519198559083,-28930.594232108393,-7.075033549310319,3.15891962747628,-3.9161139218340395
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,secondary_senescence,4995,20.177866835741543,49.99999999999999,-29421.143745034176,-29421.625791077204,-0.482046043027367,-3.5465401076908165,-4.0285861507181835
7260_liver_sbr_Male_26-U1,tierA_p95,N1,1,vSMCs,tnfa_nfkb_proximal,4995,49.99999999999999,25.962470509255517,-35408.20384909461,-35408.157134435285,0.04671465932187857,3.873516030413157,3.9202306897350354
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,downstream_arrest,27623,6.999999999999999,49.99999999999999,-219336.90161998663,-219337.40459449368,-0.5029745070496574,2.778953642322449,2.2759791352727916
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,emt_ecm,27623,49.99999999999999,31.763081427768892,-194569.05037857575,-194565.7367330056,3.3136455701605882,-1.5880299970158376,1.7256155731447507
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,il6_jak_stat3,27623,49.99999999999999,49.99999999999999,-196759.9351394302,-196752.9328573351,7.002282095083501,-12.410197955730837,-5.407915860647336
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,interferon_response,27623,49.99999999999999,49.99999999999999,-203673.19941403394,-203673.09259871193,0.10681532201124355,2.397280689328909,2.5040960113401525
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,oxidative_stress,27623,49.99999999999999,49.99999999999999,-162580.47626611535,-162579.81681764693,0.6594484684173949,2.652326297451509,3.311774765868904
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,secondary_senescence,27623,49.99999999999999,14.911122358641625,-173775.0230431777,-173772.7562117669,2.2668314108159393,1.1493239499686752,3.4161553607846145
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Biliary/ductular,tnfa_nfkb_proximal,27623,49.99999999999999,49.99999999999999,-197481.46655222846,-197481.069809844,0.39674238447332755,2.8037460515042767,3.2004884359776042
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,downstream_arrest,5495,12.18803582947357,12.18803582947357,-40031.40226023323,-40031.46562646264,-0.06336622940580128,3.8823430073971394,3.818976777991338
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,emt_ecm,5495,15.682109678112967,18.24260882600192,-34445.4836849484,-34446.07373013701,-0.590045188611839,2.8985964071544004,2.3085512185425614
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,il6_jak_stat3,5495,6.999999999999999,6.999999999999999,-35632.37309419787,-35631.80003359466,0.5730606032084324,2.325584993297525,2.8986455965059577
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,interferon_response,5495,49.99999999999999,49.99999999999999,-36295.51997349383,-36294.971756320294,0.5482171735347947,2.8124844138583285,3.360701587393123
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,oxidative_stress,5495,9.962242533302096,9.006764443646388,-30688.875735503592,-30688.598194839313,0.2775406642795133,-1.4973146102456667,-1.2197739459661534
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,secondary_senescence,5495,49.99999999999999,49.99999999999999,-33705.522182497254,-33704.60147798088,0.9207045163711882,2.9245279195456533,3.8452324359168415
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,DC,tnfa_nfkb_proximal,5495,49.99999999999999,6.999999999999999,-35432.514662401096,-35433.0587445185,-0.5440821174051962,2.6024178831867175,2.0583357657815213
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,downstream_arrest,22304,6.999999999999999,49.99999999999999,-178707.76491443423,-178711.60711696424,-3.842202530009672,2.1580171298701316,-1.6841854001395404
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,emt_ecm,22304,49.99999999999999,49.99999999999999,-154066.8626053693,-154056.42875280418,10.433852565125562,-17.269622162508313,-6.83576959738275
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,il6_jak_stat3,22304,27.304873519796445,6.999999999999999,-149134.3921670001,-149133.36627558188,1.025891418219544,1.3442168218607549,2.370108240080299
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,interferon_response,22304,49.99999999999999,49.99999999999999,-157111.20027357413,-157112.04013745277,-0.8398638786457013,-2.045112477702787,-2.8849763563484885
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,oxidative_stress,22304,49.99999999999999,49.99999999999999,-127930.76230612448,-127929.09213309118,1.6701730333006708,-0.014627526179538108,1.6555455071211327
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,secondary_senescence,22304,6.999999999999999,6.999999999999999,-145717.24560171308,-145716.8673130209,0.37828869218355976,-0.5100461638066918,-0.131757471623132
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Endothelial,tnfa_nfkb_proximal,22304,6.999999999999999,15.682109678112967,-164867.43602288855,-164868.6212207467,-1.1851978581398726,3.660191314702388,2.4749934565625153
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,downstream_arrest,52832,49.99999999999999,49.99999999999999,-452335.2924360909,-452339.4150615399,-4.122625449032057,3.590636714361608,-0.531988734670449
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,emt_ecm,52832,9.472463873139185,7.361938632551805,-429625.2934507322,-429625.53239187674,-0.2389411445474252,3.863028485677205,3.62408734112978
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,il6_jak_stat3,52832,49.99999999999999,49.99999999999999,-422725.0447909119,-422706.3829498965,18.661841015389655,-48.2010798981064,-29.539238882716745
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,interferon_response,52832,49.99999999999999,49.99999999999999,-437427.7537086164,-437418.7973226409,8.956385975528974,-16.076266659831163,-7.1198806843021885
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,oxidative_stress,52832,49.99999999999999,49.99999999999999,-332138.60523882747,-332130.1139186015,8.49132022599224,-14.552702436165418,-6.0613822101731785
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,secondary_senescence,52832,33.40540803599722,11.58882939190469,-394372.0534412707,-394371.7476036823,0.30583758844295517,3.67330102447886,3.9791386129218154
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Hepatocytes,tnfa_nfkb_proximal,52832,49.99999999999999,49.99999999999999,-440001.68726534874,-440006.03029779147,-4.343032442731783,-2.690078661078587,-7.03311110381037
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,downstream_arrest,18045,49.99999999999999,49.99999999999999,-140788.44742814958,-140789.21634326436,-0.7689151147787925,-3.1112373282085173,-3.8801524429873098
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,emt_ecm,18045,45.204502969779604,49.99999999999999,-118680.13710432906,-118681.30941940221,-1.1723150731559144,3.1651729430886917,1.9928578699327772
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,il6_jak_stat3,18045,49.99999999999999,49.99999999999999,-117418.60777183947,-117418.4117588762,0.19601296326436568,-1.791962329778471,-1.5959493665141053
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,interferon_response,18045,49.99999999999999,49.99999999999999,-121450.37202838526,-121448.76551451176,1.6065138734993525,-11.256643767977948,-9.650129894478596
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,oxidative_stress,18045,19.185852382096297,12.818224546846722,-99848.69119189121,-99850.342192721,-1.651000829791883,-2.244069249572931,-3.895070079364814
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,secondary_senescence,18045,49.99999999999999,49.99999999999999,-113190.9842095783,-113190.67681647639,0.3073931019025622,1.3169481406657724,1.6243412425683346
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Macrophages,tnfa_nfkb_proximal,18045,49.99999999999999,49.99999999999999,-128116.70220950371,-128118.65448262315,-1.952273119444726,-6.673010522179538,-8.625283641624264
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Mesenchymal,downstream_arrest,28945,7.361938632551805,6.999999999999999,-232841.87141014924,-232841.39509568844,0.476314460800495,-3.0947809807548765,-2.6184665199543815
7260_liver_sbr_Male_26-U1,tierA_p95,N3,2,Mesenchymal,emt_ecm,28945,49.99999999999999,49.99999999999999,-185249.6099554786,-185252.55114179268,-2.9411863140703645,-14.775951060350053,-17.717137374420417
