n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio
11759,588,0.05000425206225019,11.65777215046922,30.0,1.0,41.48880630898355,1.0,0.5856847229146073,0.05728428221299789,1.0,1.2889741452670251,0.6561251375020705,0.29228081164517733,51.48483014117837,2.801151693007159,4.3483504697111925,0.06723159146639628,26.82906628186897,1.7339193493767373,2.5177040952865464,44.331158243883735,2.5198831480238915,3.6878782903431424,62.63542794902594,1.1492753285996824,26.768526212708956,1.770253881521975,48.680333633145594,2.53506364174187,1.099509777386684,27.00551918807558,1.7431094461084027,50.55462886770328,2.8190188020659677,58.30714906431093,1.776932155342353,1.0420866467236147,42.96206322054444,60.007597061812305,21.894366255107336,31.7637663086306,37.10291679481118,51.55939969295629,38.90130556635401,70.45676968013242,19.592307510933704,36.17504962132273,33.61840779777977,60.37114087754334,2.5630446368179243,3.166857508913043,2.3166683274195323,2.781446429001328,8.251436979765147,4.400332843787018,7.0761500809266735,38.62389583662376,64.86871533011544,2.3101389260622756,2.819398481821977,1.8976016393437554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48483014117837,0.7161610047059457,1.8011516930071592,20.55462886770328,0.6851542955901093,1.8190188020659677,-3.1709337181310318,-0.10569779060436772,0.7339193493767373,14.331158243883735,0.4777052747961245,1.5198831480238915,-3.231473787291044,-0.10771579290970147,0.770253881521975,18.680333633145594,0.6226777877715198,1.53506364174187,-2.9944808119244186,-0.09981602706414729,0.7431094461084027,2.801151693007159,2.5198831480238915,1.770253881521975,2.53506364174187,1.7431094461084027,1.7339193493767373,1.0420866467236147,0.8995882494741605,2.170620547070464,main,3,0,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11749,587,0.04996169886798876,11.678816452394576,30.0,1.0,43.124715603851826,1.0,0.6043926759097835,0.08387141258007375,1.0,1.3340939268740473,0.5436337473330047,0.280908177844577,36.847324045538834,2.4381667630832897,2.6421891934280137,0.06535426429094619,21.861886431185198,1.7985399531139292,1.9084271186040451,34.5389247662921,2.3562844875228994,2.5151015431448887,65.94590387506669,0.6252864796978989,22.144679872586774,1.7931347463075564,35.928878829708566,2.342991323295199,0.578520008045238,22.32583770705653,1.7929633177918942,36.34428699302518,2.4636489894581346,102.88555000806035,1.520844267229473,0.9428047222286615,31.668633226419928,42.02601486465774,18.121369278721268,25.602403583649128,29.609325741728117,39.46852379085608,30.187300164451745,48.38797098606839,17.122268795227022,28.80202727785475,27.919149804727358,46.18350346366472,2.2048306558169473,2.690407073324684,2.0870603580548073,2.5895050791476715,4.572954676152893,3.061910079925263,4.432542081011659,29.629977214564125,47.71191206092899,2.0842611404006868,2.5833574249042806,1.7307445990345138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.847324045538834,0.22824413485129444,1.4381667630832897,6.344286993025179,0.2114762331008393,1.4636489894581346,-8.138113568814802,-0.27127045229382674,0.7985399531139292,4.538924766292098,0.1512974922097366,1.3562844875228994,-7.855320127413226,-0.2618440042471075,0.7931347463075564,5.928878829708566,0.19762929432361886,1.342991323295199,-7.674162292943471,-0.2558054097647824,0.7929633177918942,2.4381667630832897,2.3562844875228994,1.7931347463075564,2.342991323295199,1.7929633177918942,1.7985399531139292,0.9428047222286615,0.9664164581356025,2.536387319400978,main,3,1,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11863,593,0.04998735564359774,11.5907672046055,30.0,1.0,41.635234533567115,1.0,0.6106808145126078,0.05558664533983547,1.0,1.2895429209735436,0.6330648678789902,0.2853157001390541,51.71664614477016,2.7886706375451915,3.8169723814406447,0.06208503396303703,28.21493686503592,1.6670868227277083,2.6506019052839593,43.889236716819596,2.530412132178632,3.2642302672950962,45.9847036480041,0.9243036308947823,29.055732268943842,1.67054847711777,44.14696487607501,2.5321209713026787,0.9224404193997874,27.984725190685317,1.6910458800567658,54.657300478922785,2.8755295345320255,72.91057407482873,1.926032702646608,0.9494968318854176,44.2353802771465,59.19791201239382,23.01975713067936,33.41011659939248,37.491345392921204,50.28712804071799,37.02999343233889,76.14226382564513,19.66286012692489,43.671760320727174,31.207748255570575,63.792724487608204,2.4505979515683407,3.2178357224384833,2.2069756708437844,2.8849086301509335,9.640147841780996,5.995239272419042,8.247695710892293,34.51313290670414,59.09672386558446,2.1957024381025314,2.851762875616321,2.5256006275168548,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71664614477016,0.723888204825672,1.7886706375451915,24.657300478922785,0.8219100159640929,1.8755295345320255,-1.78506313496408,-0.059502104498802666,0.6670868227277083,13.889236716819596,0.4629745572273199,1.5304121321786321,-0.9442677310561578,-0.03147559103520526,0.6705484771177701,14.14696487607501,0.471565495869167,1.5321209713026787,-2.0152748093146826,-0.06717582697715609,0.6910458800567658,2.7886706375451915,2.530412132178632,1.67054847711777,2.5321209713026787,1.6910458800567658,1.6670868227277083,0.9494968318854176,0.9073901012584624,2.3852733748035293,main,3,2,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11810,590,0.04995766299745978,11.632184305163314,30.0,1.0,42.41695098113805,1.0,0.5659746885685528,0.035514839395463155,1.0,1.3180312581874138,0.6463327868968464,0.30219121401878724,44.27555674032923,2.6829690445746164,3.278445142861168,0.06010028292882013,22.144723449149264,1.811825825860818,1.940008053506395,39.99324245366955,2.4675639645483503,3.0356433519708546,41.48373388526971,0.8918965893657683,22.238473427957796,1.8137170010646766,40.190366455811194,2.4690850489105047,0.8925313585847906,22.102081621004903,1.8116965757101182,41.66024907949842,2.680698418609985,68.14117741632724,1.7297314781097517,0.9509669405002332,37.84980426032134,50.701309220337116,18.34230766427673,25.947139234021797,34.04338148380668,45.94310342353243,33.80128184999925,61.86597854191364,17.364618849310673,29.157583618234806,30.5156701318377,55.299044482458086,2.3877780838861833,3.0363269315861814,2.1968600073729836,2.7512121022454794,7.2371329039672725,3.039392778214135,6.555976565492756,30.680874761130212,55.42164494335934,2.191505153487787,2.7517084617168694,2.2074894007990857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.275556740329229,0.4758518913443076,1.6829690445746164,11.66024907949842,0.388674969316614,1.680698418609985,-7.855276550850736,-0.2618425516950245,0.811825825860818,9.993242453669552,0.33310808178898504,1.4675639645483503,-7.761526572042204,-0.2587175524014068,0.8137170010646766,10.190366455811194,0.33967888186037315,1.4690850489105047,-7.897918378995097,-0.26326394596650327,0.8116965757101182,2.6829690445746164,2.4675639645483503,1.8137170010646766,2.4690850489105047,1.8116965757101182,1.811825825860818,0.9509669405002332,0.9197139152753742,2.615417698080255,main,3,3,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11842,592,0.04999155548049316,11.713674015164187,30.0,1.0,42.74177265894852,0.9966216216216216,0.6514265035392686,0.046138168820672364,1.0,1.3684332994065889,0.6679450820027334,0.28811291150524765,55.978824673500675,2.9594983204272505,3.958514849501798,0.06293336945489401,33.961709099527454,1.6735342506660986,3.0683926628851745,51.98391376263737,2.661189467160342,3.8598940245630216,50.97402696302673,0.8649449044855294,33.85828589818797,1.6736608744197918,51.656449043867575,2.661189467160342,0.8649449044855294,33.9369599243159,1.6738798354136664,54.20739189722366,3.003992781507445,60.836683173445564,1.8801627271451722,1.123830054362273,48.220135568477154,63.737513778524196,27.947659480272513,39.975758718782394,44.41852147449385,59.54930605078089,45.31993252046551,74.25482157346859,25.501034320654572,48.72287811170744,41.317871213634966,70.0249436490441,2.6753879292731226,3.292240147594929,2.3969192873548373,2.9995360096706225,7.477811447029726,5.965111499746006,7.2865679497009115,42.87963916318411,67.74536531586578,2.405941962945315,2.979949409018063,1.889044687547617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.978824673500675,0.8659608224500225,1.9594983204272505,24.20739189722366,0.8069130632407886,2.003992781507445,3.9617090995274538,0.13205696998424846,0.6735342506660986,21.98391376263737,0.7327971254212458,1.6611894671603422,3.8582858981879724,0.1286095299395991,0.6736608744197918,21.656449043867575,0.7218816347955859,1.6611894671603422,3.9369599243159,0.13123199747719666,0.6738798354136664,2.9594983204272505,2.661189467160342,1.6736608744197918,2.661189467160342,1.6738798354136664,1.6735342506660986,1.123830054362273,0.8992028982723522,2.609592701246206,main,3,4,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11845,592,0.04997889404812157,11.595303232559788,30.0,1.0,41.01214075810077,0.9966216216216216,0.6315918204250409,0.0450518951966973,1.0,1.2869576330515227,0.6485830973748874,0.29666692925235855,39.445503314719204,2.8345868634353364,2.567654360504808,0.06180868139098832,22.92580533139347,2.0132599320583098,1.793076028674772,34.39680458006578,2.640618491463063,2.26910554795518,150.33920315060246,1.7354116688357422,22.85405758581358,2.0269920008486193,40.157772134264356,2.617001734615938,1.0518965614792584,23.128639685217845,1.9822295401565555,38.574001830821686,2.8997769424283892,240.4661561025446,3.9096104924303683,-1.009833550001979,34.41290076812978,44.47810586130863,19.411376315190918,26.44023434759602,29.94935770607363,38.84425145405794,31.972016432484022,51.69451797301389,18.193067103253878,29.16682500455762,27.975763916707866,43.43576754882838,2.634340058208143,3.108855318594516,2.434215409346921,2.8980747183075093,5.132888840527287,2.686145407517455,4.06623242802983,31.24690347839454,55.18571226028637,2.4115303837080497,2.8933432526580303,1.9990575520912974,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.445503314719204,0.31485011049064016,1.8345868634353364,8.574001830821686,0.28580006102738953,1.8997769424283892,-7.0741946686065305,-0.23580648895355102,1.0132599320583098,4.396804580065783,0.14656015266885944,1.640618491463063,-7.145942414186418,-0.2381980804728806,1.0269920008486193,10.157772134264356,0.3385924044754785,1.617001734615938,-6.871360314782155,-0.22904534382607183,0.9822295401565555,2.8345868634353364,2.640618491463063,2.0269920008486193,2.617001734615938,1.9822295401565555,2.0132599320583098,-1.009833550001979,0.9315708491863974,2.3450560066138215,main,3,5,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11794,590,0.05002543666270985,11.59634764755613,30.0,1.0,41.29126322606528,1.0,0.6375821877777373,0.053430519053812145,1.0,1.3297675479179427,0.6454718342326354,0.2938251916329126,46.91895002686108,2.9004591515312304,3.0615447701011256,0.058418457154326454,24.74408563066039,1.8665049261666533,2.0269215709539665,41.93391919452879,2.644919045372225,2.8511619784037903,32.065569585653414,0.7995181075764539,25.494546089418904,1.8486630180821721,40.13441879249274,2.646165550889528,0.7852337106731795,24.722283804438987,1.8661039876823258,46.82553664737053,2.8561340262112003,57.09218084621598,1.7940916386804031,1.0620423875307972,40.91832227746288,52.91957777625929,20.771319351590616,28.716851909730163,36.34564171685736,47.522196672200224,37.17554358696704,62.56707271608484,19.144574475237103,32.672972273290064,32.28828735870512,56.62763890435478,2.600950361342211,3.24286699287221,2.3291782547634146,2.9891895614626542,6.342689732259988,3.3830081034131334,6.243529001667188,32.887265660136975,53.09551148685483,2.3261368587110156,2.9842026578809024,2.071728558145659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.918950026861083,0.5639650008953694,1.9004591515312304,16.825536647370527,0.5608512215790176,1.8561340262112003,-5.25591436933961,-0.17519714564465366,0.8665049261666533,11.93391919452879,0.397797306484293,1.6449190453722249,-4.505453910581096,-0.15018179701936987,0.8486630180821721,10.134418792492738,0.3378139597497579,1.646165550889528,-5.277716195561013,-0.1759238731853671,0.8661039876823258,2.9004591515312304,2.644919045372225,1.8486630180821721,2.646165550889528,1.8661039876823258,1.8665049261666533,1.0620423875307972,0.9118966712480336,2.343824117940195,main,3,6,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11754,588,0.050025523226135786,11.666360604145131,30.0,1.0,45.02846634580486,1.0,0.690965874346955,0.10400514703543973,0.0,1.3732132476203853,0.7091406315711539,0.29908093459426305,48.5603562621537,2.5756831393677966,3.786904677488387,0.060214909308568425,25.303870970080983,1.7085540610960193,2.265822455081074,42.38632189819005,2.3242807611706016,3.3563201921856876,110.373696323808,1.5054884807492095,25.299076381947046,1.7111514503112994,50.45609384690092,2.3309421642308092,1.1422460876096148,25.303849897340495,1.711121439565887,49.643385227143476,2.6380588919630505,95.09195436300452,2.1650487662168776,0.47301012574617296,41.138023094276456,55.98268943003094,20.862858958122075,29.74488298203989,35.807934321506096,48.964709474874,32.71742477620097,70.69342850992375,18.764686748050455,35.698324975933154,27.758316206292672,64.02736607441354,2.307508017114372,3.0224080051542996,2.10833572580922,2.6376274851261,10.133712273704605,4.684559762776086,9.490416297666615,32.94345885643299,76.09465924058955,2.0538011723601457,2.7581016446618922,2.6759882111491784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.560356262153697,0.6186785420717898,1.5756831393677966,19.643385227143476,0.6547795075714492,1.6380588919630505,-4.6961290299190175,-0.15653763433063392,0.7085540610960193,12.386321898190047,0.41287739660633493,1.3242807611706016,-4.700923618052954,-0.15669745393509846,0.7111514503112994,20.45609384690092,0.6818697948966973,1.3309421642308092,-4.696150102659505,-0.15653833675531684,0.7111214395658869,2.5756831393677966,2.3242807611706016,1.7111514503112994,2.3309421642308092,1.711121439565887,1.7085540610960193,0.47301012574617296,0.9023939030563745,3.0634998235100466,main,3,7,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11634,582,0.05002578648788035,11.707306251290392,30.0,1.0,42.27790755042767,1.0,0.5772848261605381,0.04532020326935037,1.0,1.3044843367086414,0.619929701159331,0.2986744223438964,47.15165830943317,2.633161954627435,3.8722080295112686,0.06262623999666704,25.914002087597794,1.640111337300591,2.536783565410054,40.09540991447497,2.3420050632970173,3.3577027778075426,65.94590387506669,1.0470063568235408,25.911207929255543,1.6405633461977256,45.15757424229235,2.3470363852090936,0.973731295522357,25.893765870310403,1.6390541738881526,46.78251519509946,2.6942323855220933,74.60365961024286,1.9340095647089777,0.7602228208131157,39.562130571591084,54.74118604727525,20.941906299394088,30.8860978758015,33.51431246997219,46.67650735897775,36.05754912649317,64.19411794167604,17.8045786865166,35.97643148510565,30.719363541083666,56.90157815666121,2.3704871068957387,3.0257045886456675,2.118588001626504,2.6578044779751333,7.537145205376725,4.766038855919303,6.519117897385798,35.73475830096692,61.847988658045274,2.1051332005216152,2.6609023513552006,1.9464721801963794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.151658309433166,0.5717219436477722,1.6331619546274352,16.782515195099457,0.5594171731699819,1.6942323855220933,-4.085997912402206,-0.13619993041340686,0.6401113373005911,10.09540991447497,0.33651366381583236,1.3420050632970173,-4.088792070744457,-0.13629306902481525,0.6405633461977256,15.157574242292348,0.5052524747430783,1.3470363852090936,-4.106234129689597,-0.13687447098965322,0.6390541738881526,2.633161954627435,2.3420050632970173,1.6405633461977256,2.3470363852090936,1.6390541738881526,1.640111337300591,0.7602228208131157,0.8894268957445827,2.104531028435245,main,3,8,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11743,587,0.049987226432768456,11.611766958247836,30.0,1.0,43.98279094871544,0.9982964224872232,0.6925706986368547,0.08530524850449114,1.0,1.4260027595913707,0.7029967515456409,0.29051311684179926,51.95620173796667,2.876351886488025,3.088534178572742,0.054272929388390574,41.38997547200868,1.7697251967350307,3.34886605612186,48.69994550608884,2.6159610225706333,3.0675979072684454,65.94590387506669,0.863705064503224,41.84031746393547,1.7734916420551776,49.89785816321526,2.618901048485536,0.8248944652158025,41.861862682650205,1.7721716851136178,51.0243392934072,2.8882250220842964,71.57751238528826,1.9251289584162112,0.9630960636680852,45.9026747479641,58.00972872796925,34.82619800200983,47.953752942007526,42.687453607842684,54.71243740433499,41.489992573353156,73.11063481087315,28.329584018967722,65.43567024812025,37.848213263003416,67.62212264550894,2.585263151048319,3.2521677299222667,2.350484313017357,2.961406958754656,7.8500918807370175,8.995625863295382,7.513357846805919,39.63570318985897,67.71323927071491,2.355387421911597,2.979084453984345,2.5416885249962373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.956201737966673,0.7318733912655557,1.8763518864880249,21.024339293407202,0.7008113097802401,1.8882250220842964,11.389975472008679,0.37966584906695594,0.7697251967350307,18.699945506088838,0.623331516869628,1.6159610225706333,11.84031746393547,0.394677248797849,0.7734916420551776,19.89785816321526,0.663261938773842,1.6189010484855362,11.861862682650205,0.39539542275500683,0.7721716851136178,2.876351886488025,2.6159610225706333,1.7734916420551776,2.618901048485536,1.7721716851136178,1.7697251967350307,0.9630960636680852,0.9094718330046453,2.857489865854728,main,3,9,0.0,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
