n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio
11673,584,0.050029983723121736,11.706269542280022,30.0,1.0,61.87053268479389,0.9982876712328768,0.5388619436015212,0.052034111744479666,1.0,1.142347174731951,0.5871390662375686,0.3016706756371416,25.39895249980581,1.850370979962009,2.1139629506670543,0.10746476222310385,24.161310453807896,1.3713893275732445,2.4835406679692773,24.749777956421326,1.7754482021072668,2.1315422607291743,325.5284022614836,3.1502371315655977,24.170147906777686,1.3846617779852914,32.29131883169851,1.5654491182399377,1.0702492342553132,24.147906258535826,1.4224422204665443,25.37052578727738,1.901703425771461,186.90824735527823,2.4416306690959235,-0.5399272433244626,21.25558511649838,29.542319883113237,19.293570744588113,29.02905016302768,20.571955125392144,28.92760078745051,20.69539373743856,33.35457893045348,19.5880033690676,31.813662189387966,20.330349918693425,31.525825705673178,1.591875199386773,2.128554711535682,1.5321851717078747,2.0798739744055768,3.574850558427167,3.2670759676735557,3.1628341261112527,25.53793784753703,45.05599575034267,1.2726016233474557,1.8534942157504715,1.691065852076137,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.601047500194191,-0.15336825000647306,0.8503709799620089,-4.62947421272262,-0.15431580709075401,0.9017034257714609,-5.838689546192104,-0.19462298487307012,0.3713893275732445,-5.250222043578674,-0.17500740145262247,0.7754482021072668,-5.829852093222314,-0.19432840310741048,0.38466177798529144,2.2913188316985114,0.07637729438995038,0.5654491182399377,-5.852093741464174,-0.19506979138213912,0.42244222046654434,1.850370979962009,1.7754482021072668,1.3846617779852914,1.5654491182399377,1.4224422204665443,1.3713893275732445,-0.5399272433244626,0.9595093207437352,5.1399363182626,main,7,0,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11702,585,0.04999145445223039,11.721724916829034,30.0,1.0,61.624264492572266,1.0,0.5905370788879624,0.04831440600028417,1.0,1.1326416719381802,0.5274424475810278,0.2936543076971228,21.513129040864428,2.0415022659532234,1.7793406848236846,0.13759427849652192,20.005894596047654,1.5999818342871988,1.9962417411701014,20.965184566156722,2.002290256019473,1.7815284242329315,26.09563408705545,0.7664477002421664,19.951592344424864,1.610661649201534,21.679728248297664,2.003820064040176,0.8311546346997268,19.7274268531235,1.6113832458901396,21.332223717434086,2.070771263570239,29.447117124344693,0.9828812191059741,1.087890044464265,18.025621298610005,25.00063678311885,16.093260783354253,23.918528408741054,17.473388854660175,24.45698027765327,16.93589816628249,29.61211311684577,15.611673650885209,28.285220742887738,16.228299591107774,28.781659447748936,1.7203720116861612,2.404324995210299,1.7237933222511026,2.398828052701912,3.1596812291403196,3.0371196913320047,3.0981323033902477,17.00104507719701,30.129807741362935,1.6806204964179354,2.3694146754078003,1.7757595586330412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.486870959135572,-0.2828956986378524,1.0415022659532234,-8.667776282565914,-0.28892587608553044,1.070771263570239,-9.994105403952346,-0.33313684679841155,0.5999818342871988,-9.034815433843278,-0.3011605144614426,1.002290256019473,-10.048407655575136,-0.3349469218525046,0.610661649201534,-8.320271751702336,-0.2773423917234112,1.003820064040176,-10.2725731468765,-0.34241910489588334,0.6113832458901396,2.0415022659532234,2.002290256019473,1.610661649201534,2.003820064040176,1.6113832458901396,1.5999818342871988,1.087890044464265,0.9807925709475315,5.931862001046134,main,7,1,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11731,587,0.0500383599011167,11.686076298723988,30.0,1.0,63.00167406229802,0.9982964224872232,0.5471728498528567,0.057194814809894634,1.0,1.2155262104459843,0.5221428327633316,0.29286900308911185,20.87526881432155,1.8939174143757822,1.871015300117664,0.1411506853325864,16.262917563245033,1.676110941658654,1.7743185804277097,19.229324460811444,1.9395290895789383,1.7567400334478644,41.48373388526971,0.7086604864406305,16.211895479063397,1.6812910071960627,21.847727666925024,1.7513279191379671,0.7757084308574796,16.200793951337523,1.6817338358214275,21.64193616315883,1.9778687169922908,48.5367017613428,1.0185789145779516,0.9592898024143393,17.20807882609093,24.542458802552172,12.785253145606722,19.740581980883345,15.78611399525363,22.67253492636926,14.560248653055018,29.792072425034693,10.928700683523571,23.660492315662523,13.717542581439329,27.459724284067057,1.5515453620062725,2.4466606697886695,1.5593307377156096,2.518631361175457,4.103300269421816,3.43813387497146,3.545987682002529,15.853090916555061,31.16449988452693,1.3669309201761506,2.3074863232442677,2.1930875012960978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.12473118567845,-0.3041577061892816,0.8939174143757822,-8.358063836841168,-0.2786021278947056,0.9778687169922908,-13.737082436754967,-0.4579027478918322,0.6761109416586539,-10.770675539188556,-0.35902251797295187,0.9395290895789383,-13.788104520936603,-0.4596034840312201,0.6812910071960627,-8.152272333074976,-0.2717424111024992,0.7513279191379671,-13.799206048662477,-0.4599735349554159,0.6817338358214275,1.8939174143757822,1.9395290895789383,1.6812910071960627,1.7513279191379671,1.6817338358214275,1.676110941658654,0.9592898024143393,1.0240832439983605,5.151482471737221,main,7,2,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11732,587,0.05003409478349812,11.703218523393883,30.0,1.0,62.39785066227557,1.0,0.43969597833169155,0.05958881004055927,1.0,1.1585691317341564,0.5793275871539356,0.29637934950191913,37.936579643214976,1.6725330192462937,3.2360562841486677,0.06966750114503502,30.68098236238489,1.206532572967724,3.3582436467602976,33.78741685217002,1.6370375439135747,2.9257463190195994,59.491137490359385,1.0683483813524728,30.30277610037377,1.210139688783606,37.736099765942356,1.5856789112813994,1.0102237603530508,29.750092476959068,1.2098536245534592,35.65896223974139,1.6615475237489046,66.37177797828215,1.2935139747351327,0.36803354901377183,31.593909326283587,44.279249960146366,24.098824814734705,37.26313991003507,28.052954066891605,39.521879637448436,27.94875349035834,54.23044030034103,21.291671806945516,44.24231222929793,25.041896193446956,47.00974668109194,1.4804953056303511,1.902808768233645,1.4530804362798124,1.88690096741565,7.022069279446517,5.743564886061285,6.074651750086832,29.723047059663102,49.33748165997109,1.38902003607883,1.8463104504329377,2.1699465840081524,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.936579643214976,0.26455265477383255,0.6725330192462937,5.658962239741392,0.1886320746580464,0.6615475237489046,0.6809823623848885,0.022699412079496283,0.2065325729677241,3.7874168521700184,0.1262472284056673,0.6370375439135747,0.30277610037376945,0.010092536679125649,0.210139688783606,7.736099765942356,0.25786999219807855,0.5856789112813994,-0.24990752304093178,-0.00833025076803106,0.20985362455345924,1.6725330192462937,1.6370375439135747,1.210139688783606,1.5856789112813994,1.2098536245534592,1.206532572967724,0.36803354901377183,0.97877741430258,5.288731493570316,main,7,3,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11815,591,0.05002115954295387,11.690583855411978,30.0,1.0,56.26827116555807,1.0,0.27260229604166636,0.02992166813198925,1.0,1.018030017723627,0.44209289708598626,0.2856436317288127,30.59953036768791,1.6654945380480664,2.765126013824449,0.085122488542987,21.84218947813741,1.4236395656752894,2.281513527053738,29.663268718727597,1.7164137323713116,2.589855881482365,399.9999999999999,3.073988584058173,21.79088517300732,1.463660557377264,34.74488967782742,1.5864634731892775,0.745204371237071,21.8078268373791,1.4246449077120513,31.36980572701963,1.7015396868847505,399.9999999999999,3.170859254049793,-1.4693195671650423,25.17988338059199,36.01917735478383,17.370422965112084,26.313955991162736,24.587151191022162,34.73938624643303,21.659337505538613,45.85151713258,15.958216122774019,31.114697519602828,21.5076744175938,43.62449322563464,1.4158285790633098,1.9642059850050595,1.4509258632481739,1.992675194470489,6.2462974919699565,3.9856519821580587,5.770000662556918,25.350896387850224,51.35262876468645,1.383006839310277,1.8398759749633935,2.2589558163863552,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5995303676879082,0.01998434558959694,0.6654945380480664,1.3698057270196315,0.04566019090065439,0.7015396868847505,-8.15781052186259,-0.2719270173954197,0.4236395656752894,-0.33673128127240304,-0.011224376042413435,0.7164137323713116,-8.209114826992678,-0.2736371608997559,0.4636605573772641,4.744889677827423,0.1581629892609141,0.5864634731892775,-8.1921731626209,-0.27307243875403003,0.4246449077120513,1.6654945380480664,1.7164137323713116,1.463660557377264,1.5864634731892775,1.4246449077120513,1.4236395656752894,-1.4693195671650423,1.0305730178994894,3.9388930294743414,main,7,4,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11774,589,0.05002547987090199,11.658396084881009,30.0,1.0,60.05865442611805,1.0,0.47959533352363876,0.05604283165851749,1.0,1.0678400836662125,0.41373680502481464,0.2875424969786971,19.70787486053891,2.0951177952515643,1.615131954159892,0.1467036243036149,16.695992006094873,1.7496121382742054,1.6532826249485295,18.83069854131177,2.079601982104374,1.5786792481732221,65.94590387506669,1.1493367707389586,16.68875019306672,1.7581368837614173,23.336400755147075,1.8203710374667832,1.0849701985752027,16.77045778056729,1.757730913379159,19.759772948025415,2.173911821013303,89.11541542435506,1.5710361695308175,0.6028756514824856,16.542216230385524,22.8735334906923,13.455558061195754,19.93642595099399,15.736487214892254,21.924909867731284,16.61149352558395,24.410723804692875,13.989014582968334,20.90917729926365,16.092567296192087,22.768489586588146,1.7804660875746872,2.5430129965884785,1.705208029388036,2.5336455354515466,1.9745569457803736,1.7670818237524932,1.801636977219748,20.175810305370245,28.415502482623587,1.4988755828809421,2.2064076490294457,1.2225359919941872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.292125139461088,-0.3430708379820363,1.0951177952515643,-10.240227051974585,-0.34134090173248616,1.173911821013303,-13.304007993905127,-0.44346693313017094,0.7496121382742054,-11.169301458688231,-0.37231004862294104,1.079601982104374,-13.31124980693328,-0.443708326897776,0.7581368837614173,-6.663599244852925,-0.22211997482843085,0.8203710374667832,-13.229542219432709,-0.44098474064775695,0.757730913379159,2.0951177952515643,2.079601982104374,1.7581368837614173,1.8203710374667832,1.757730913379159,1.7496121382742054,0.6028756514824856,0.9925943003384556,5.171120959066505,main,7,5,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11769,588,0.049961763956156,11.74674228465829,30.0,1.0,62.35157519326477,1.0,0.36105875287118266,0.05258615186035259,1.0,1.1653593278151726,0.49241261238855966,0.2888552475908993,24.298045326036334,1.8469219467460118,2.088713940672637,0.11568380470552819,20.7852170414817,1.558131504169277,2.0631684053081116,23.548890343241318,1.889837607064985,1.9851690097243229,85.31525753407561,1.1161967139000815,20.715468787727133,1.5708099850703536,26.932244944856162,1.7264022996985193,0.9021256919573833,20.74074418211557,1.5705923714678287,24.932059522354237,1.8792226356642547,65.75810604622113,1.1421636397386112,0.7370589959256435,20.204166002317965,28.391924649754703,16.7414069670778,24.8290271158856,19.657959084181645,27.43982160230099,19.15437103837062,33.214610352105176,16.51688080585874,27.762517237863474,18.653209961335364,31.782177743654916,1.5417656755024132,2.203984926157447,1.5824106949799053,2.236270071547987,3.9594235528982336,2.9885969438799083,3.6720499543588296,21.774477090115642,35.91520380512805,1.4688715596106932,2.034118276430944,1.8956274843567926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.701954673963666,-0.19006515579878885,0.8469219467460118,-5.067940477645763,-0.16893134925485878,0.8792226356642547,-9.214782958518299,-0.30715943195060996,0.5581315041692769,-6.451109656758682,-0.21503698855862272,0.8898376070649849,-9.284531212272867,-0.30948437374242893,0.5708099850703536,-3.067755055143838,-0.10225850183812793,0.7264022996985193,-9.25925581788443,-0.3086418605961477,0.5705923714678287,1.8469219467460118,1.889837607064985,1.5708099850703536,1.7264022996985193,1.5705923714678287,1.558131504169277,0.7370589959256435,1.0232363150996087,4.657991470819803,main,7,6,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11786,589,0.049974546071610386,11.65012698603371,30.0,1.0,60.8359121071543,0.99830220713073,0.48878404576796664,0.03704227420008677,1.0,1.119075257053134,0.4563242784847527,0.2880075137770679,29.649785435689154,1.880208865527586,2.3489477800684733,0.08932748963866508,23.94024469205459,1.412659857401382,2.41470203653504,28.919879120868806,1.818458014990609,2.3488673856139544,122.3492014972006,1.463809161574865,23.930601144869517,1.4172085193332804,35.07141490620045,1.6883904817349962,0.9768050809928641,24.00392957252774,1.4171570332657908,28.85489403822338,1.8932550036455655,197.9322197335842,2.294227125938962,-0.4009721222933966,25.045847786754948,34.25372308462336,19.207428700445913,28.67306068366327,24.316099045065457,33.523659196672156,22.236243559443892,37.89016543206364,17.961270086747202,30.7088341052719,22.566337667831085,36.5644291289996,1.658135739476639,2.147722948798451,1.6079326634470976,2.10203198681867,4.020502078690225,3.1555820351779635,3.66140305571838,27.070689225634965,46.269308149511254,1.4471483748548222,1.9688904937659282,1.7116183308992183,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3502145643108463,-0.011673818810361542,0.8802088655275859,-1.1451059617766184,-0.038170198725887276,0.8932550036455655,-6.059755307945409,-0.2019918435981803,0.412659857401382,-1.0801208791311936,-0.03600402930437312,0.8184580149906091,-6.069398855130483,-0.20231329517101612,0.4172085193332804,5.071414906200452,0.1690471635400151,0.6883904817349962,-5.996070427472262,-0.19986901424907538,0.4171570332657908,1.880208865527586,1.818458014990609,1.4172085193332804,1.6883904817349962,1.4171570332657908,1.412659857401382,-0.4009721222933966,0.9671574516697912,5.629539535240019,main,7,7,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11805,590,0.049978822532825075,11.697343550112931,30.0,1.0,62.219364129048245,1.0,0.4453861892041555,0.0867451886060574,1.0,1.0469158520455846,0.5116122747403594,0.29957296926659494,28.095012285252395,1.7762972238131882,2.353065846517956,0.09764009515363933,23.13923066792316,1.3947263746673757,2.440160644429195,26.02466686991901,1.783513649230378,2.1967864974360793,81.0324425358068,1.2001055070596545,23.03836307635182,1.4086819050530643,31.588242449805364,1.6191156874502621,1.007159473333856,22.77088289991524,1.4571204696467848,26.758776009474275,1.8529464175596442,82.27706411926795,1.3679156078181431,0.48503080974150103,23.4830032260772,32.70702134442759,18.35651580484194,27.921945531004383,21.718965334944293,30.330368404893726,22.28093375036539,38.39460679774368,17.953981686312563,32.04959601651596,20.839792688749256,34.53568116552476,1.458047839325975,2.097695065264464,1.4904436782914632,2.1177521928007006,4.094423497753564,3.617204458163009,3.3987666571644835,25.50921088728594,40.257667449967094,1.3567727302902197,1.9483861094446429,1.7400377910428864,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.9049877147476053,-0.06349959049158685,0.7762972238131882,-3.241223990525725,-0.10804079968419084,0.8529464175596442,-6.860769332076838,-0.22869231106922794,0.3947263746673757,-3.9753331300809904,-0.13251110433603303,0.783513649230378,-6.961636923648179,-0.23205456412160597,0.40868190505306434,1.5882424498053638,0.052941414993512126,0.6191156874502621,-7.2291171000847605,-0.24097057000282535,0.45712046964678477,1.7762972238131882,1.783513649230378,1.4086819050530643,1.6191156874502621,1.4571204696467848,1.3947263746673757,0.48503080974150103,1.004062622696498,5.349228157882684,main,7,8,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
11721,586,0.04999573415237608,11.688931022638794,30.0,1.0,67.04802758991667,1.0,0.40810457492020696,0.06433343170361734,1.0,1.0516272792472796,0.486766096596016,0.30130903233971656,26.880531871063305,1.8612146740409414,2.166780444733636,0.10232402186153898,23.33519321169797,1.402645069654268,2.3812562282004675,23.630705781787988,1.9417811413189896,1.9074055877736131,278.92379023340874,2.938043363697397,22.80865440315619,1.4562595603355208,28.215398536466616,1.746398073272386,1.0165859887414923,22.85851413141289,1.4560866092548987,26.109138353633192,1.894112081579728,399.9999999999999,4.360136977065015,-2.4660248954852872,22.633642199385378,31.12742154274123,18.667931004425053,28.002455418970886,19.892190829751705,27.36922073382427,21.562497224667943,34.0522631915607,18.792396482099708,30.750602729944326,19.14368469567098,29.64331303903965,1.660005568950049,2.1596661390916267,1.7065948390630161,2.232840300645065,3.3252327098532395,3.0947900053323134,2.6673207609805454,23.34083933290568,35.41769164833886,1.519001650662133,2.033069440379893,1.5346422005677707,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1194681289366955,-0.10398227096455652,0.8612146740409414,-3.890861646366808,-0.12969538821222695,0.8941120815797281,-6.66480678830203,-0.22216022627673435,0.40264506965426805,-6.369294218212012,-0.21230980727373375,0.9417811413189896,-7.19134559684381,-0.23971151989479367,0.45625956033552084,-1.7846014635333844,-0.059486715451112816,0.746398073272386,-7.141485868587111,-0.2380495289529037,0.45608660925489874,1.8612146740409414,1.9417811413189896,1.4562595603355208,1.746398073272386,1.4560866092548987,1.402645069654268,-2.4660248954852872,1.0432870363648745,5.782925571925279,main,7,9,1.5,30.0,1.0,0.05,2000.0,1.0,1.0,1.0
