n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio
11787,589,0.04997030626961907,11.794856387981469,30.0,1.0,56.38863644258754,1.0,0.15729312285852573,0.04543083868646464,1.0,1.1018823434994824,0.44487413727139963,0.28037603762588664,20.631456013954356,1.2977692812826978,2.574687555793103,0.13173942215582646,22.649071198393678,1.1535184151552824,2.888184428679442,20.173177151493384,1.3233625968547236,2.492051949848251,194.4962018954265,0.8018595709832232,22.564518863178844,1.1670487805276442,22.633329865829555,1.228731173790234,0.3863915728034139,22.901009493798796,1.163811239488546,23.350847305061016,1.1886843103317375,80.25422168007127,0.49877442240803227,0.6899098879237052,15.585068404599873,25.67784362330884,16.98822971818197,28.309912678605386,15.288755329790812,25.057598973195958,14.949107913333592,30.057463888163316,17.49674491429566,31.173264424751274,14.803859434955639,28.643461517672744,1.0168905754726267,1.6345931445085633,1.048156134846717,1.6929509849334123,3.88773698905798,3.585167064952091,3.5413185857432903,16.998920544169433,33.061222313729786,0.9469881427534458,1.5682218740780702,1.5099839902167884,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-9.368543986045644,-0.31228479953485483,0.29776928128269775,-6.649152694938984,-0.22163842316463278,0.1886843103317375,-7.350928801606322,-0.24503096005354408,0.15351841515528242,-9.826822848506616,-0.3275607616168872,0.32336259685472357,-7.435481136821156,-0.24784937122737188,0.16704878052764416,-7.366670134170445,-0.24555567113901483,0.228731173790234,-7.098990506201204,-0.2366330168733735,0.16381123948854603,1.2977692812826978,1.3233625968547236,1.1670487805276442,1.228731173790234,1.163811239488546,1.1535184151552824,0.6899098879237052,1.0197210058375936,3.632743126280589,main,5,0,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11805,590,0.049978822532825075,11.735387007586144,30.0,1.0,58.53919769493745,1.0,0.14507666212979722,0.06145443878688189,1.0,1.0501168475465468,0.4253247695502166,0.27934470025607544,21.899594311513763,1.3901744927682977,2.495872543080535,0.1237153845200458,20.135413605589346,1.3223922140449142,2.373638572983791,21.890738533411447,1.4115194401623912,2.453918521008148,50.97402696302673,0.3997567735441781,20.174566613822673,1.332565037300863,22.905069204549704,1.4085466221266074,0.407530512257575,20.10541331202651,1.3330572476330587,21.979201725445492,1.4061399400592633,39.98917881368493,0.3714560859366342,1.034683854122629,17.007684127075915,26.79150449595161,15.483082002541114,24.787745208637578,17.081058232235478,26.700418834587417,16.86990044149531,28.668533217847013,15.657431515398107,26.16829969312537,16.95623498558219,28.476317512212038,1.1238962287797956,1.7375851208751476,1.1588710708470962,1.7760353741238695,3.0643963905503595,2.64790343885042,2.9782883273022507,17.868399320545517,30.280826253198732,1.1079615280456356,1.676991771745224,1.227785609103309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.100405688486237,-0.27001352294954123,0.39017449276829774,-8.020798274554508,-0.26735994248515027,0.40613994005926335,-9.864586394410654,-0.32881954648035516,0.32239221404491425,-8.109261466588553,-0.2703087155529518,0.41151944016239117,-9.825433386177327,-0.3275144462059109,0.33256503730086306,-7.094930795450296,-0.23649769318167652,0.4085466221266074,-9.89458668797349,-0.329819556265783,0.33305724763305866,1.3901744927682977,1.4115194401623912,1.332565037300863,1.4085466221266074,1.3330572476330587,1.3223922140449142,1.034683854122629,1.0153541497884835,4.337885010709072,main,5,1,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11685,584,0.04997860504920839,11.771097299127018,30.0,1.0,62.895957228855096,1.0,0.26754768180226207,0.07420676565844073,1.0,0.9751742158918322,0.3975305077366754,0.2865746399763632,39.71139164541511,0.9210242018971047,6.187249151671339,0.06734206322271141,30.85751134652354,0.9042189330952353,4.682113357876397,38.52857868952683,0.92370955625729,5.978322288379542,14.8088834847813,0.3724405081598328,30.194944157269273,0.909211903347407,36.87577234927907,0.938638900054451,0.24125325314758983,28.825427111397183,0.9324198324755711,38.14777861972379,0.9135930843094288,16.955686695797517,0.4228200423065495,0.49077304200287925,27.584383308139287,51.83839998269094,21.680569165085803,40.034453527961276,26.811067004302927,50.246090374750736,22.578707271074098,71.3334681574154,16.713065240945653,51.553003595772964,22.362047935387775,70.00859621601909,0.8181405861826306,1.1393703734432603,0.820127338970056,1.1779331604331043,15.000937674926773,8.30482751399698,14.48992769305859,21.332912003125198,68.53132621355189,0.830718537154883,1.1980347975769452,2.4244922593548095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.711391645415112,0.3237130548471704,-0.07897579810289534,8.147778619723788,0.2715926206574596,-0.08640691569057124,0.8575113465235411,0.028583711550784704,-0.09578106690476473,8.528578689526832,0.28428595631756104,-0.07629044374270999,0.19494415726927272,0.006498138575642424,-0.09078809665259302,6.875772349279067,0.22919241164263557,-0.06136109994554895,-1.1745728886028175,-0.039152429620093916,-0.06758016752442886,0.9210242018971047,0.92370955625729,0.909211903347407,0.938638900054451,0.9324198324755711,0.9042189330952353,0.49077304200287925,1.0029156175860028,4.559384623497935,main,5,2,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11792,590,0.05003392130257802,11.77261146542447,30.0,1.0,59.61195314718795,0.9983050847457627,0.4112448921307409,0.030544077745390884,1.0,1.0204422079147513,0.39977017424275646,0.277164743367148,27.50190646710611,1.2258828185020396,3.312320327859241,0.09590204359946562,27.714682400604417,1.0052775338840414,3.850265103951595,27.418189045217694,1.2146870507948793,3.3329048308942735,9.807992085894048,0.593974408493741,27.726133866747602,1.0057719236440257,25.939128642085244,1.2425906420375346,0.2444145793792673,27.711250632171957,1.0052812079023163,26.91373870562324,1.2572046570119513,21.79661951873496,0.47137778988667955,0.7858268671252717,21.009758624502,33.99405430971022,20.168162796859292,35.26120200434954,20.88569557666492,33.950682513770474,20.51829357060255,37.25224231813954,19.18960933489983,38.24474302475987,20.72357315134543,37.81135411641364,1.0287584411887958,1.5125351031748955,1.0197231975174599,1.502289337342093,4.141170413634194,4.995573324396939,4.283071068718063,19.190494198154706,35.25019638160803,1.0433796470896237,1.542788474870844,1.2502324665895586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.49809353289389,-0.08326978442979632,0.22588281850203962,-3.0862612943767616,-0.10287537647922539,0.2572046570119513,-2.285317599395583,-0.0761772533131861,0.0052775338840413966,-2.5818109547823056,-0.0860603651594102,0.21468705079487926,-2.2738661332523975,-0.07579553777507991,0.005771923644025678,-4.060871357914756,-0.13536237859715855,0.24259064203753455,-2.288749367828043,-0.0762916455942681,0.005281207902316343,1.2258828185020396,1.2146870507948793,1.0057719236440257,1.2425906420375346,1.0052812079023163,1.0052775338840414,0.7858268671252717,0.9908671795230469,4.276982857613197,main,5,3,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11771,589,0.05003822954719225,11.79102073155101,30.0,1.0,63.63785777766707,0.99830220713073,0.0909773655736858,0.03292187443966482,1.0,1.0051722396953693,0.3970938885625229,0.2774254110331384,23.599622903023818,1.0138466130959676,3.449595653431853,0.10983895035613543,29.358705062812778,0.9915455911009031,3.901533087098068,23.429705699396177,1.02236231179865,3.4063084858626382,5.8600638091003905,0.8106472143080643,29.580849906693423,0.9840805096252808,22.943788116483034,1.0258797344747361,0.148849466691465,29.660431425897478,0.9886741372506062,23.54186065880707,1.0135479587787515,3.9130684078894977,1.8367248770569093,-0.8231769182781579,16.838415422297388,30.360830383750248,21.711700212100563,37.00570991352499,16.753341067105406,30.106070331686947,17.011927832927228,33.1246488861518,21.58774171043239,37.37900438039701,16.919291889937814,32.89071906297855,0.8200573973401711,1.2642217271169884,0.8328073597269963,1.2768027872387377,3.9342544124806533,4.1382536559410665,3.8755528587686876,16.645445622288324,32.67566345163239,0.8398785296209035,1.3151400530004422,1.140497266271377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.400377096976182,-0.2133459032325394,0.013846613095967575,-6.458139341192929,-0.21527131137309763,0.013547958778751479,-0.6412949371872223,-0.021376497906240743,-0.008454408899096877,-6.570294300603823,-0.21900981002012745,0.022362311798650003,-0.4191500933065768,-0.013971669776885893,-0.01591949037471918,-7.056211883516966,-0.23520706278389886,0.025879734474736127,-0.33956857410252184,-0.01131895247008406,-0.011325862749393845,1.0138466130959676,1.02236231179865,0.9840805096252808,1.0258797344747361,0.9886741372506062,0.9915455911009031,-0.8231769182781579,1.0083993955226405,3.9662754274600713,main,5,4,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11884,594,0.049983170649612926,11.756242698069933,30.0,1.0,61.563220510497686,1.0,0.22534077056007645,0.095230314014364,1.0,1.0394684168116424,0.47198158069799107,0.2703658872217324,20.033055749542374,1.5055644232159262,2.1706116510970057,0.13699633755800197,19.675012484295333,1.4091096303513617,2.185728380804021,20.198498676249166,1.5451172518580514,2.1197738634458556,62.63542794902594,0.4208137889962472,19.783752985761755,1.4327661169620047,21.22775656890629,1.4878891209614513,0.4191318902582713,19.769851894403512,1.4332371631148315,20.98929560817727,1.4611646654564054,167.92214831867074,0.639697009102076,0.8214676563543294,15.778656913392243,24.287454585692505,15.390984857919452,23.959040110671214,16.043741903895288,24.353255448603043,15.700046152671861,27.33298836020336,15.387376172912075,25.820043298427024,16.05296782363898,27.069621625763453,1.2036512714870384,1.906247617500126,1.2419613438336004,1.9199034831122033,3.2022890653245386,2.8032812088436585,2.9892906797223366,16.65560221731384,28.15077732964714,1.18272138775392,1.8582287354831708,1.4752934103648312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.966944250457626,-0.3322314750152542,0.5055644232159262,-9.010704391822731,-0.30035681306075773,0.46116466545640544,-10.324987515704667,-0.34416625052348887,0.4091096303513617,-9.801501323750834,-0.32671671079169445,0.5451172518580514,-10.216247014238245,-0.34054156714127487,0.43276611696200473,-8.77224343109371,-0.2924081143697903,0.4878891209614513,-10.230148105596488,-0.34100493685321626,0.4332371631148315,1.5055644232159262,1.5451172518580514,1.4327661169620047,1.4878891209614513,1.4332371631148315,1.4091096303513617,0.8214676563543294,1.0262710967609339,4.828827233199647,main,5,5,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11881,594,0.049995791600033666,11.711354065099082,30.0,1.0,62.28374320690544,1.0,0.29883298387821383,0.03403114272925619,1.0,1.0199952819886002,0.37296859955740846,0.28214474577884074,22.08646439553875,1.201448237324177,2.934584058216313,0.12707644019165903,22.581491946457326,1.1632998832154573,2.910098249362944,22.14888384266436,1.200823446482804,2.941252894418662,32.065569585653414,-0.05637146186721571,22.530648169775183,1.1641096770651278,22.2722217431815,1.2008795145163838,-0.05956281960938134,22.61577112199117,1.1631663242734092,21.705877098336135,1.1754689376237617,46.06523032982509,-0.1301407475990827,1.3056096852228445,16.33467964143478,27.838249149642724,16.877699377705955,28.285284515208698,16.384028169603784,27.913739515724938,16.1124198578789,32.909719925007714,17.32510128629755,30.332158743904095,16.140655208056714,32.74680779940187,0.971877844583491,1.5516475366226543,0.9803434837950346,1.5480630867912282,4.002586477323921,3.450091303122429,3.9873847972064405,16.499723508412615,32.71999598121705,0.9718854027112144,1.5460457185208318,1.3639365572498736,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.913535604461249,-0.2637845201487083,0.20144823732417705,-8.294122901663865,-0.2764707633887955,0.1754689376237617,-7.4185080535426735,-0.24728360178475578,0.1632998832154573,-7.851116157335639,-0.261703871911188,0.20082344648280404,-7.4693518302248165,-0.24897839434082722,0.1641096770651278,-7.7277782568185,-0.25759260856061666,0.20087951451638375,-7.38422887800883,-0.24614096260029433,0.16316632427340916,1.201448237324177,1.200823446482804,1.1641096770651278,1.2008795145163838,1.1631663242734092,1.1632998832154573,1.3056096852228445,0.9994799685729578,4.4624391221141915,main,5,6,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11769,588,0.049961763956156,11.711877272814917,30.0,1.0,60.29228058329924,1.0,0.19807168753656795,0.048242254668018666,1.0,1.089818393889672,0.3567074565068502,0.2779559765763538,27.719607495271898,1.2537691439977077,3.2759666252343025,0.09657536496986573,22.774486857187373,1.2707433174150606,2.7147624787353077,27.27976101723443,1.254099517654341,3.2376461618825663,99.57035020338009,0.2938061618555716,22.683656501314804,1.2721289611661692,28.00918873771842,1.2537392750419643,0.21079992276120887,22.811558248767174,1.2716488377424309,31.753155230113535,1.1946068066960212,54.87808237547728,0.24058259381588182,0.9540242128801393,21.298712909812664,34.14050208073113,17.45355239886617,28.095421315508577,20.9339745399446,33.62554749452426,18.926640198287487,40.59471232817344,17.03252917284307,29.47606309893167,18.749942195292856,39.895616212914064,1.054482915631667,1.5514773159213409,1.0722088036703994,1.563123275993553,5.976120482384724,3.3533944739422035,5.793591237691153,19.076021788197654,41.17368781946626,1.0459860935305108,1.5541094811437544,1.8242311861029117,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.280392504728102,-0.07601308349093673,0.25376914399770767,1.753155230113535,0.05843850767045116,0.19460680669602115,-7.225513142812627,-0.24085043809375423,0.27074331741506064,-2.7202389827655686,-0.09067463275885229,0.254099517654341,-7.316343498685196,-0.24387811662283987,0.27212896116616925,-1.9908112622815786,-0.06636037540938595,0.25373927504196425,-7.188441751232826,-0.2396147250410942,0.27164883774243087,1.2537691439977077,1.254099517654341,1.2721289611661692,1.2537392750419643,1.2716488377424309,1.2707433174150606,0.9540242128801393,1.0002635043765553,4.409900197221986,main,5,7,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11830,592,0.05004226542688081,11.752421938944455,30.0,1.0,64.29123579029539,1.0,0.4863463929606599,0.07126771165226894,1.0,1.0580949573844214,0.4715211595738064,0.27745179039820705,26.89456106133239,1.0545755989486223,3.6361530959929103,0.09792854801240893,22.669438403074725,1.0940127968712463,3.009952589422287,25.635716705284782,1.0683002907332448,3.489082757857318,399.9999999999999,1.0970594067237867,22.507937547622628,1.1017983683167978,26.040510268851744,1.0753643120903191,0.3104748410095246,21.885568056289667,1.1011040698532297,28.519150668784906,1.0854434659834875,399.9999999999999,1.634849437210015,-0.5494059712265276,19.767700993186285,34.02142112947849,16.769931327807043,28.568945478342407,18.79711449988444,32.47431891068513,19.110967359342457,37.848988800554714,17.30350098958063,30.45674139286697,18.02931404286074,36.30568126529977,0.8852335432995941,1.2848127372708824,0.8864138785612864,1.318623309336909,5.075390064496597,3.4907714277871986,4.824894928973101,18.649736575083583,37.17177767900861,0.8682538556502813,1.3200512066880115,1.3958130833626738,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.1054389386676107,-0.10351463128892036,0.054575598948622295,-1.4808493312150937,-0.04936164437383646,0.08544346598348751,-7.330561596925275,-0.2443520532308425,0.0940127968712463,-4.364283294715218,-0.1454761098238406,0.06830029073324484,-7.492062452377372,-0.24973541507924574,0.10179836831679778,-3.959489731148256,-0.1319829910382752,0.07536431209031913,-8.114431943710333,-0.27048106479034445,0.10110406985322973,1.0545755989486223,1.0683002907332448,1.1017983683167978,1.0753643120903191,1.1011040698532297,1.0940127968712463,-0.5494059712265276,1.0130144219137116,3.9720214075469538,main,5,8,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
11965,598,0.04997910572503134,11.731872342779758,30.0,1.0,57.983302748911136,0.9983277591973244,0.2610058122485271,0.09483938579856195,1.0,1.0595146444574473,0.4847550676098225,0.2804296686260239,19.90616810291839,1.2367903131345388,2.612356365426592,0.13620718981627342,19.288581076344776,1.1784486162747116,2.56174044970139,19.324747655299277,1.2829296021249597,2.486034284542391,81.0324425358068,0.353205822932714,19.105588417528796,1.1858970766306693,20.69420069261848,1.235504950684293,0.30823237501355216,19.598496739058202,1.1841803110800468,19.43374640638068,1.2774800625894376,44.64315641333636,0.3233148131065964,0.9541652494828412,14.78594962668227,25.02638657915451,14.267569794930052,24.3095923577595,14.452120457596191,24.197374853002362,15.307737666114113,26.61668827185177,14.346690437829851,25.62503736525257,14.858188958306442,26.049761984416254,1.0340256596682464,1.5357299583249695,1.0538700872135285,1.5707620429140843,2.8293036846070785,2.938521591243437,2.751169702535704,15.832648902678091,27.07223067887134,1.0006517039663962,1.4753925572150597,1.0830466019306133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.09383189708161,-0.3364610632360537,0.2367903131345388,-10.566253593619319,-0.35220845312064397,0.2774800625894376,-10.711418923655224,-0.3570472974551741,0.17844861627471165,-10.675252344700723,-0.35584174482335745,0.28292960212495966,-10.894411582471204,-0.36314705274904013,0.18589707663066934,-9.30579930738152,-0.3101933102460507,0.235504950684293,-10.401503260941798,-0.3467167753647266,0.18418031108004684,1.2367903131345388,1.2829296021249597,1.1858970766306693,1.235504950684293,1.1841803110800468,1.1784486162747116,0.9541652494828412,1.03730566814797,3.696691438404365,main,5,9,1.5,7.5,1.0,0.05,2000.0,1.0,0.25,0.25
