n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
11798,590,0.05000847601288354,11.62215424542906,30.0,1.0,105.79514725082885,1.0,0.7213025923717069,0.04589872014169063,1.0,1.1476314191667296,0.6489472763165455,0.29386457566931135,62.81437318251008,1.8023206153648106,5.60747428057309,0.06997177406430886,51.028361179453796,1.1410354123551734,6.017505491553107,54.91703171402347,1.688495789007505,5.03289482139634,76.96462430176948,1.7422885121879241,50.70720290271376,1.142142078281689,61.90763751183199,1.6312155335150518,1.6496088371328423,50.84726200260174,1.142210824774762,67.22177238047588,1.8339159270190544,93.6210259635591,2.3839944143622516,-0.5500784873431972,51.82372359258682,73.80502277243333,39.23405041600971,62.822671942897884,45.052557864086644,64.7815055639603,40.75555043383157,123.16828267256906,25.99373733429441,107.92001599527364,32.78050537852706,108.88932581574896,1.4380538413657105,2.2358994129903422,1.31603504359899,2.1038586763350424,26.045300003492784,28.599401653797514,19.923506144167117,44.137747390672544,95.42604471245178,1.2261733044556837,2.0056508000301556,4.644747117918288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.81437318251008,1.0938124394170028,0.8023206153648106,37.22177238047588,1.2407257460158627,0.8339159270190544,21.028361179453796,0.7009453726484599,0.14103541235517336,24.917031714023473,0.8305677238007825,0.688495789007505,20.70720290271376,0.6902400967571254,0.1421420782816889,31.907637511831993,1.0635879170610665,0.6312155335150518,20.847262002601738,0.694908733420058,0.142210824774762,1.8023206153648106,1.688495789007505,1.142142078281689,1.6312155335150518,1.142210824774762,1.1410354123551734,-0.5500784873431972,0.9368454062019004,10.843804330166655,conf,4,0,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11673,584,0.050029983723121736,11.692761742250655,30.0,1.0,108.4137000858915,1.0,0.7133493464056423,0.06915544618898181,1.0,1.0264482413813611,0.6931759754734942,0.31893834435974644,14.098765991698814,2.9117481124120053,1.5972106457809268,0.3743914427404818,10.994535807139265,2.2163561164552603,1.8110274759261509,12.812656119669949,3.135470903222544,1.462246993919808,41.48373388526971,1.5975264195131142,10.980071829372179,2.233222589837554,21.604620181351148,1.8688928845443273,1.837444852827054,10.941799950016232,2.233626862774641,14.07171496275155,3.0254534120024563,39.77233082224929,1.7696204423472388,1.2558329696552175,10.968233125968197,17.22929885742943,7.444921954324009,14.54414965995452,9.946652011587126,15.678660227752772,10.141171387556097,21.366470489545424,8.278411423576822,15.137945071204934,9.557760466033328,18.14255876337877,1.993095254936175,3.962926082310878,2.2377279346754317,4.191330857961178,3.1328237433566044,19.499201328069933,2.291158221445281,16.275524414482774,36.1781506744038,1.0749442510923766,2.6529048022801978,1.9614342989962152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-15.901234008301186,-0.5300411336100396,1.9117481124120053,-15.92828503724845,-0.5309428345749484,2.0254534120024563,-19.005464192860735,-0.6335154730953578,1.2163561164552603,-17.18734388033005,-0.5729114626776683,2.135470903222544,-19.01992817062782,-0.633997605687594,1.233222589837554,-8.395379818648852,-0.27984599395496174,0.8688928845443273,-19.058200049983768,-0.6352733349994589,1.2336268627746412,2.9117481124120053,3.135470903222544,2.233222589837554,1.8688928845443273,2.233626862774641,2.2163561164552603,1.2558329696552175,1.0768345276354325,10.26591717004044,conf,4,1,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11767,588,0.049970255800118976,11.626357323553519,30.0,1.0,117.07415095615063,0.9948979591836735,0.8039867540443996,0.07447053772460914,1.0,1.2006628017247165,0.6848292957264233,0.291970557741708,19.213877434572495,2.5570003468761615,1.8116345858886005,0.23231219740572123,12.289181403565093,2.3372657089597406,1.6933436000219875,16.150238525507312,2.69770796489377,1.640022387240837,89.82443253995854,1.846062042501854,12.260449782340043,2.3102689390200117,28.46164846184635,1.6837450753061742,1.6283208374212272,12.22167160342113,2.3443256974332365,19.295861482528576,2.506835479188414,111.361200322272,2.151783522905956,0.3550519562824581,15.663073646230838,22.764681222914152,8.970227947521998,15.608134859608189,12.935794646515271,19.36468240449935,13.591705768280304,28.14416145836748,7.992844911592826,18.658134625987685,12.10023490511584,22.013035124124233,2.0013522003840745,3.300978351850465,2.1572390709705274,3.3967414081047727,3.815740965096676,2.6668385062162394,2.638241757257406,21.930103165854913,38.766162214468864,1.0599277359581085,2.300144503932046,2.1062420616269413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.786122565427505,-0.3595374188475835,1.5570003468761615,-10.704138517471424,-0.3568046172490475,1.506835479188414,-17.710818596434905,-0.5903606198811635,1.3372657089597406,-13.849761474492688,-0.4616587158164229,1.69770796489377,-17.739550217659957,-0.5913183405886653,1.3102689390200117,-1.5383515381536483,-0.05127838460512161,0.6837450753061742,-17.77832839657887,-0.592610946552629,1.3443256974332365,2.5570003468761615,2.69770796489377,2.3102689390200117,1.6837450753061742,2.3443256974332365,2.3372657089597406,0.3550519562824581,1.0550283922290071,11.216913822368689,conf,4,2,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11783,589,0.049987269795468046,11.615550626721161,30.0,1.0,93.22708936643751,1.0,0.4112533452754662,0.03767048247254209,1.0,0.8678939388850132,0.6172027964345543,0.2922626979843284,33.66375325263109,1.6863369223521536,3.297727488860154,0.10714513837252868,17.14181359408611,1.4362311149869278,2.4547649590953777,23.555753666307712,1.905163042200058,2.335203526243394,194.4962018954265,3.3260916948339005,17.0574452011982,1.4452036188557043,62.09552696396652,1.235710102195536,1.8131686023429845,16.863109304077263,1.445992243314049,33.103099439406094,1.6700006779339567,167.20691354466663,3.4249427552303056,-1.7549420772963489,27.200207374465187,40.12729913079699,12.330474274259169,21.95315291391305,18.97875475487066,28.132752577744764,18.265603777500218,399.9999999999999,11.890628362691702,37.75716493236339,15.744393358935996,399.9999999999999,1.3643346886110668,2.7237457993423964,1.4337032323279082,2.464254353616497,126.10570525356091,30.4668229193423,77.75043416711634,33.98667508728267,399.9999999999999,0.9381328508655741,2.12164207801058,38.24018378703233,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.663753252631089,0.12212510842103631,0.6863369223521536,3.103099439406094,0.10343664798020313,0.6700006779339567,-12.85818640591389,-0.428606213530463,0.4362311149869278,-6.444246333692288,-0.21480821112307627,0.905163042200058,-12.942554798801801,-0.4314184932933934,0.44520361885570425,32.09552696396652,1.069850898798884,0.2357101021955359,-13.136890695922737,-0.4378963565307579,0.4459922433140491,1.6863369223521536,1.905163042200058,1.4452036188557043,1.235710102195536,1.445992243314049,1.4362311149869278,-1.7549420772963489,1.1297641752056755,8.764941011885918,conf,4,3,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11767,588,0.049970255800118976,11.670211670158881,30.0,1.0,104.19781631756119,1.0,0.3965709261504236,0.02633711891760689,1.0,0.9735437510719062,0.5072258998630599,0.30167222045785347,22.4765364902675,1.9913153313610095,2.351024474616649,0.1851423292423344,18.119055997003667,1.6379876690961948,2.2850340081720937,20.3846741838244,2.271207919995565,1.9439548057247575,69.4313486839866,2.0538006797742656,18.05974503544504,1.6760823643926213,35.83272738091225,1.5060240744041407,1.8153262568258604,18.19835696401912,1.6752984920012535,21.305629795900185,2.130662226512261,67.77521034941617,2.0480412851514744,0.08262094136078657,17.868528520018867,27.08454446051613,13.640389340986363,22.59772265302097,16.574522764603877,24.194825603044926,13.983596776902576,39.177013756682165,11.95388750377937,33.66156465642014,13.702389549902671,32.218014938337596,1.4296871369819306,2.688906037983258,1.7142269583373022,2.997952239551967,8.148740025926076,8.058540782736,5.353945176429481,27.114021234900694,51.434074216397185,0.9890807798385796,1.9388402322917135,3.4660379395900525,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-7.523463509732501,-0.2507821169910834,0.9913153313610095,-8.694370204099815,-0.2898123401366605,1.130662226512261,-11.880944002996333,-0.39603146676654444,0.6379876690961948,-9.615325816175599,-0.3205108605391866,1.271207919995565,-11.94025496455496,-0.39800849881849865,0.6760823643926213,5.832727380912253,0.19442424603040845,0.5060240744041407,-11.80164303598088,-0.3933881011993627,0.6752984920012535,1.9913153313610095,2.271207919995565,1.6760823643926213,1.5060240744041407,1.6752984920012535,1.6379876690961948,0.08262094136078657,1.1405566382313024,10.08556517524903,conf,4,4,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11599,580,0.05000431071644107,11.717508875793742,30.0,1.0,100.55281430173352,1.0,0.27765943010323113,0.0328530560077846,1.0,0.9532328561870792,0.5264604111996617,0.3036654306898219,33.97440414513992,1.6614354976851475,3.4360210195874354,0.11606128198528012,19.680128877410883,1.2988149412585184,2.924297781475895,29.392632645211272,1.7627660251521906,2.890862923889502,399.9999999999999,7.1008496081201375,19.264369132999995,1.376842695963661,59.40164859661118,1.2567804551783792,1.9916723442801103,18.567491297723688,1.4377115583519668,29.489978249634987,1.7690268439597352,399.9999999999999,8.119613195098221,-6.350586351138486,27.239802946748547,40.709005343531295,13.94850522571813,25.411752529103637,23.72654131438785,35.0587239760347,19.039282922597085,399.9999999999999,9.956111808474562,41.59021955562534,17.45372908990716,399.9999999999999,1.317611593267337,2.2475199027519905,1.2639045213799587,2.367827526939507,116.59825701237015,44.55576138467559,75.0739711183235,36.455476126980095,399.9999999999999,0.9142973630384227,1.8044090295238826,33.934093053473276,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.9744041451399212,0.1324801381713307,0.6614354976851475,-0.5100217503650128,-0.017000725012167095,0.7690268439597352,-10.319871122589117,-0.34399570408630387,0.2988149412585184,-0.6073673547887282,-0.020245578492957605,0.7627660251521906,-10.735630867000005,-0.3578543622333335,0.37684269596366105,29.40164859661118,0.9800549532203727,0.2567804551783792,-11.432508702276312,-0.3810836234092104,0.43771155835196685,1.6614354976851475,1.7627660251521906,1.376842695963661,1.2567804551783792,1.4377115583519668,1.2988149412585184,-6.350586351138486,1.060989745077811,9.73969000243456,conf,4,5,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11818,591,0.050008461668641056,11.576375062169475,30.0,1.0,98.41008701964188,1.0,0.5606714677081515,0.05022471924024323,1.0,1.0420580111778015,0.6735587671282229,0.2968190828395331,53.91468499342767,1.2443655728398015,6.739803173303672,0.07725644393102152,27.806307488818994,0.799335540956108,5.357410984051355,40.47272276228551,1.1660613458646194,5.34988749844759,94.57193137936622,2.5638146317863835,27.768620096582545,0.8109220612359566,69.42409873575232,0.9961732337060857,2.2905029593314405,27.127440736792195,0.811503581770983,44.6738805379823,1.3375559029845974,90.2087312328433,2.7696297887588415,-1.432073885774244,40.704670773752476,67.12469921310287,17.305781960078342,38.30683301755965,29.98694326532823,50.958502259242785,22.68971820092099,310.802071934714,11.252901261655264,65.3197708696162,18.122095377513013,111.95519078086792,1.034271499416795,1.8656201784734354,0.9095447563677946,1.6913684652457834,64.85142648615384,14.791937776844767,26.448785524687644,45.77845166321458,139.0700638832312,0.672561523589038,1.3806135654126144,9.622154359496733,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,23.91468499342767,0.797156166447589,0.24436557283980154,14.6738805379823,0.48912935126607665,0.33755590298459737,-2.1936925111810055,-0.07312308370603351,-0.20066445904389196,10.472722762285507,0.3490907587428502,0.1660613458646194,-2.231379903417455,-0.07437933011391516,-0.18907793876404344,39.424098735752324,1.3141366245250774,-0.0038267662939143188,-2.8725592632078047,-0.09575197544026016,-0.18849641822901697,1.2443655728398015,1.1660613458646194,0.8109220612359566,0.9961732337060857,0.811503581770983,0.799335540956108,-1.432073885774244,0.9370729722162903,10.1532986434352,conf,4,6,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11816,591,0.05001692620176033,11.59014463044021,30.0,1.0,102.74440828580912,0.9763113367174281,0.9212008418065581,0.03526095183406478,1.0,1.2875229043312184,0.6763094896009763,0.2925797307693991,40.55317770556547,2.025022131663376,3.0587189400619668,0.09362172401384804,23.62932035205925,1.6595716707932127,2.4341180155731625,35.84720652560281,2.0710899356758095,2.6834051367813387,175.45896876679674,2.4566908356537516,23.616177199668446,1.6699919646733652,46.444045819873985,1.8595270300183264,1.4547431968876783,23.62542433347574,1.669543732119813,38.786737119948604,2.148678950769043,156.80930976137557,2.7565375613570207,-0.6078586105879777,34.55808858304401,46.54826682808692,18.85844904153585,28.40019166258265,30.587732457511382,41.10668059369423,26.260223912369977,74.11232996488243,14.872920158961062,39.99005874847065,23.081833071041782,65.54339644252443,1.667842096705698,2.467033532659548,1.7001680519827842,2.513398007557853,12.996883426100188,6.7112483196136274,10.41707470888266,30.67757202244974,77.05575476095537,1.406425982375584,2.2664776621825893,4.249126409057016,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.553177705565467,0.3517725901855156,1.025022131663376,8.786737119948604,0.29289123733162015,1.148678950769043,-6.370679647940751,-0.21235598826469168,0.6595716707932127,5.847206525602807,0.19490688418676025,1.0710899356758095,-6.383822800331554,-0.21279409334438515,0.6699919646733652,16.444045819873985,0.5481348606624662,0.8595270300183264,-6.374575666524262,-0.21248585555080873,0.669543732119813,2.025022131663376,2.0710899356758095,1.6699919646733652,1.8595270300183264,1.669543732119813,1.6595716707932127,-0.6078586105879777,1.0227492842137942,10.047264998965746,conf,4,7,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11780,589,0.05,11.629085854759147,30.0,1.0,127.93393527756885,1.0,0.47823873233379066,0.037867979133455125,1.0,0.9422138112763179,0.4619831125444094,0.29107843371887426,17.838144202668612,2.213817790796056,2.2253541742351155,0.2797416995927262,16.90664205429914,1.6574368658985672,2.517032801758048,18.601277130990944,2.213617155837892,2.1768503145509626,122.3492014972006,2.414157676954776,17.011897791264406,1.672146807570973,37.185105533859385,1.2454183145125768,1.6534265558734218,17.49913119511673,1.666710718947995,16.792991823607807,2.37846315285155,120.70926127768152,2.4753359380730506,-0.09687278522150056,13.476450021167786,22.19983838416944,11.973257762853368,21.840026345744914,14.334650514471058,22.86790374751083,10.991789113619442,27.623636508666312,10.280659291730935,28.966336930904266,12.02853034013698,28.451697204945592,1.6983269256928368,3.2317476034664185,1.6246745271613285,2.8946188581620094,4.361470832082374,5.001905305613665,4.067715803544795,27.087863039988473,59.6931597529589,0.7972009685981726,1.7537131251100264,1.9598996342150665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.161855797331388,-0.4053951932443796,1.213817790796056,-13.207008176392193,-0.44023360587973975,1.37846315285155,-13.093357945700859,-0.4364452648566953,0.6574368658985672,-11.398722869009056,-0.37995742896696855,1.213617155837892,-12.988102208735594,-0.43293674029118645,0.6721468075709729,7.185105533859385,0.23950351779531284,0.24541831451257679,-12.500868804883272,-0.4166956268294424,0.666710718947995,2.213817790796056,2.213617155837892,1.672146807570973,1.2454183145125768,1.666710718947995,1.6574368658985672,-0.09687278522150056,0.9999093715124172,11.741677616522248,conf,4,8,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
11714,586,0.05002561038074099,11.628715187793881,30.0,1.0,113.82355066974131,1.0,0.7160339649011148,0.03345911732614595,1.0,1.133905895351601,0.6897809920094141,0.3102405177573153,22.894747161825453,1.92970857941238,2.475410577169236,0.18347604381386393,19.019288536991102,1.433365257999489,2.735900408369666,21.16666505527052,1.9209273591383187,2.3325450729463446,135.6240445466867,2.9808376517288004,19.109764886437294,1.4700968173718523,43.96943023595974,1.1755332372235772,1.975765271257401,19.81494985610389,1.4012230588836236,25.264732477493258,1.8810488600433137,127.58272434775255,3.10326805557336,-1.2222191955300463,18.042942430573753,27.746551893077154,13.656923736586556,24.381653337395647,16.594876712295687,25.738453398245355,15.27346742777932,36.1575389351787,12.151555515500595,27.59751352273613,14.279024046649914,32.91048754501484,1.4905467165266022,2.501717566923587,1.5189453280289988,2.5369655220090177,5.085463412512818,4.0838479393578755,4.718445786214136,34.78823485721922,65.43921255816818,0.7077049961463896,1.5773807427411732,2.0543918893359163,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.105252838174547,-0.23684176127248488,0.92970857941238,-4.735267522506742,-0.15784225075022473,0.8810488600433137,-10.980711463008898,-0.36602371543362994,0.4333652579994891,-8.83333494472948,-0.29444449815764934,0.9209273591383187,-10.890235113562706,-0.3630078371187569,0.47009681737185227,13.969430235959742,0.4656476745319914,0.17553323722357717,-10.18505014389611,-0.33950167146320365,0.40122305888362364,1.92970857941238,1.9209273591383187,1.4700968173718523,1.1755332372235772,1.4012230588836236,1.433365257999489,-1.2222191955300463,0.9954494578260437,11.213041196527648,conf,4,9,3.0,60.0,1.5,0.05,2000.0,1.0,2.0
