n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
11839,592,0.050004223329673116,11.793102373626521,30.0,0.0,38.557476594464624,1.0,0.19222035559522593,0.013424041022366969,1.0,0.36445023027000584,0.3522051379476957,0.27309498713095115,399.9999999999999,0.7599496255273002,3126.8290577526755,5.198735038576024,399.9999999999999,0.09674517385744634,22874.542864932075,399.9999999999999,0.7145996231373207,3326.084220798129,399.9999999999999,1.1159808724638924,399.9999999999999,0.09697250568336871,399.9999999999999,0.7145996231373207,1.1159808724638924,3.0000000000000004,-0.43411976244841327,399.9999999999999,0.9527718131031327,399.9999999999999,1.2786169860633207,-0.325845172960188,-5728.5849531952435,6528.5849531952435,-44434.104015266865,45234.104015266865,-6119.125072764333,6919.125072764333,13.374381702554114,399.9999999999999,3.0000000000000004,399.9999999999999,3.0000000000000004,399.9999999999999,-0.019644913589835826,1.2365152163070599,-2.155623623589221,1.183666006787497,137.0018561758138,179.63616313308896,152.4002722386534,52.14257279420736,399.9999999999999,0.1508643259094088,1.201463308360469,0.04381494915308233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,,,,,,,,0.9403249888326312,1.053232323900291,null,0,0,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11645,582,0.049978531558608846,11.838129175820901,30.0,0.0,38.72835663771045,1.0,0.19614779466777732,0.06847284863368423,1.0,0.3925743370797247,0.3043800236454707,0.281250852728906,399.9999999999999,0.6429502709374728,3744.535617991694,5.266348330912729,19.57550843083682,-0.03865624898100762,80.86648509816938,399.9999999999999,0.6339446159623513,3797.478744131116,399.9999999999999,0.7117561032989839,19.748414457973407,-0.04349309785454685,399.9999999999999,0.6339446159623513,0.7117561032989839,4.058915495581436,-0.2127750593161909,399.9999999999999,0.780968697784323,399.9999999999999,0.8897964402000491,-0.10882774241572613,-6939.28981126372,7739.28981126372,-138.92280236157518,178.0738192232488,-7043.058338496987,7843.058338496987,5.740548880563377,399.9999999999999,3.0000000000000004,399.9999999999999,6.284267599291817,399.9999999999999,0.16412926893176066,1.0975121654093107,0.15397928436696565,1.0711002336241415,81.26784071548188,163.96880405005098,81.26493636949587,4.274951012790057,399.9999999999999,0.11220540597436517,1.087060151902263,0.021703049191202046,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-10.42449156916318,-0.34748305230543935,,369.9999999999999,12.33333333333333,,-10.251585542026593,-0.3417195180675531,,369.9999999999999,12.33333333333333,,-25.941084504418562,-0.8647028168139521,,,,,,,,,0.9859932324750551,1.069563785866387,null,0,1,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11761,588,0.04999574866082816,11.764890176749603,30.0,0.0,38.130571430690004,1.0,0.10275035729933467,0.08779009834084407,1.0,0.3654464342818156,0.35977267527324186,0.2717477829840151,399.9999999999999,1.1622178742840108,2218.0163496867053,5.668067259264115,3.0000000000000004,-1.0022680813873017,8.813063469665533,399.9999999999999,1.1510049688457826,2237.7787616427804,399.9999999999999,0.9978369016203487,3.0000000000000004,-0.985464868057805,399.9999999999999,1.1510049688457826,0.9978369016203487,3.0000000000000004,-0.985464868057805,399.9999999999999,1.044157956707063,399.9999999999999,0.8623070683248484,0.18185088838221453,-3947.312045385942,4747.312045385942,-14.273604400544443,20.273604400544443,-3986.0463728198492,4786.046372819849,60.77812822700084,399.9999999999999,3.0000000000000004,399.9999999999999,60.88177782970935,399.9999999999999,0.3134800012048369,1.6865600549829294,0.3136587729982284,1.663753695325242,107.96477231687743,133.38778326068905,105.03909863063357,92.31476489284098,399.9999999999999,0.4333450845731416,1.6979478364302854,0.04867627433500544,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,,,,,,,,0.9903521485202282,0.9649629344952965,null,0,2,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11801,590,0.049995763070926194,11.77543254257444,30.0,0.0,39.084502420652036,1.0,0.14230908282272847,0.04217144650840889,1.0,0.32972136964388116,0.36741558028921323,0.27827790488281556,29.80490897368834,0.06393504776523283,83.49001644882652,0.06788261832379847,399.9999999999999,-0.07132122992606968,30418.47132904504,30.344729067449933,0.06309550179763213,86.69428825618843,399.9999999999999,0.8827267716673812,399.9999999999999,-0.06255372160815086,399.9999999999999,0.1891731354117387,0.8831062949596429,399.9999999999999,-0.06255372160815086,36.59060608685771,0.06583689098500449,399.9999999999999,0.757094485771161,-0.6912575947861566,-133.83552326601165,193.4453412133883,-59220.20380492828,60020.20380492828,-139.5760759146794,200.26553404957923,3.0000000000000004,399.9999999999999,3.0000000000000004,399.9999999999999,3.0000000000000004,399.9999999999999,-1.4364271580308736,3.1783227415456214,-1.1108364553887755,3.259315464200808,152.05653727766622,169.4514928233826,150.27615227530902,7.55527422073042,399.9999999999999,-0.3464928291232674,0.5914544266766654,1.82125413007753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1950910263116583,-0.006503034210388611,,6.590606086857711,0.2196868695619237,,369.9999999999999,12.33333333333333,,0.3447290674499328,0.01149096891499776,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,,,,,,,,0.986868767648638,1.0658891782017037,null,0,3,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11940,597,0.05,11.680062791449025,30.0,0.0,37.385779854372736,1.0,0.11213531155143988,0.04194422760025835,1.0,0.38661701302388896,0.3911355997890553,0.2753118045142697,399.9999999999999,0.7765740619487147,2865.3506734125262,4.860361352242175,3.4282469725262192,-0.31194790758448654,20.951153990501474,399.9999999999999,0.7645306694590374,2908.8047836673813,399.9999999999999,1.0048466668146045,3.4156117200621567,-0.2993392931279065,399.9999999999999,0.7645306694590374,1.0048466668146045,9.308033813664286,-0.02588932352047599,399.9999999999999,0.6921089574834298,399.9999999999999,1.1590298076758172,-0.4669208501923874,-5216.087319888551,6016.087319888551,-37.63601484885667,44.4925087939091,-5301.257375988067,6101.257375988067,13.379127273262386,399.9999999999999,3.0000000000000004,399.9999999999999,12.502833074112974,399.9999999999999,0.10388233406941935,1.2595160556129985,0.09770910031927223,1.2478853135794081,140.73242448917767,175.30458636992995,138.86440797931044,23.540426541630666,399.9999999999999,0.08046991114557907,1.2418691168476903,0.0491152534295464,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-26.571753027473783,-0.8857251009157927,,369.9999999999999,12.33333333333333,,-26.584388279937844,-0.8861462759979282,,369.9999999999999,12.33333333333333,,-20.691966186335712,-0.6897322062111904,,,,,,,,,0.9844916369477291,0.9506107331471874,null,0,4,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11821,591,0.04999577023940445,11.834507830403599,30.0,0.0,38.71916370420401,1.0,0.19280119058816905,0.0717301158912658,1.0,0.3492169622120758,0.34678613816605913,0.2709419478346184,22.789885846021814,0.2318656469640234,17.051924123258715,0.09457829043121174,3.0000000000000004,2.8611649106862327,3.1692281551871497,21.379169181388406,0.21445921982302768,17.186302155528598,399.9999999999999,0.9378221391588646,3.0000000000000004,2.845715416043613,194.5895773458221,0.32204670216688813,0.5309531861986138,3.0000000000000004,2.845715416043613,33.46593730255177,0.2591880996763157,399.9999999999999,1.1291855063846794,-0.8699974067083638,-10.63188543556527,56.2116571276089,-3.2116871841668133,9.211687184166815,-12.305983043447647,55.06432140622446,3.0000000000000004,94.15049215039741,3.0000000000000004,399.9999999999999,3.0000000000000004,86.46962368215674,0.11842974744930666,7.347541294882854,0.1190904690869593,7.271484507446173,31.7721766574331,90.25171838675203,32.29058426691907,18.642960027852933,399.9999999999999,0.0215854189605345,1.0824959228290965,1.8632604993882218,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.210114153978186,-0.24033713846593951,,3.4659373025517723,0.11553124341839241,,-27.0,-0.9,,-8.620830818611594,-0.28736102728705315,,-27.0,-0.9,,164.5895773458221,5.486319244860737,,-27.0,-0.9,,,,,,,,,0.9249288224930685,1.057384001805538,null,0,5,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11889,594,0.04996214988644966,11.810278450070086,30.0,0.0,38.051408243187,1.0,0.18564178496127254,0.05983179518225185,1.0,0.35581546863463176,0.4180029086334099,0.27722262340106074,399.9999999999999,0.9770852493785335,2368.4842697504573,5.065120429056724,3.4475754215305026,-1.4851952382510172,4.432986946812812,399.9999999999999,0.9841218636352587,2351.62276815579,184.7325174776499,0.5345674755460386,3.3346642040214336,-1.7166132619237358,399.9999999999999,0.9829906265544498,1.006442366831043,3.0000000000000004,-2.4813184305294262,399.9999999999999,1.2781372805380862,399.9999999999999,1.3129277116551294,-0.034790431117043275,-4242.229168710896,5042.229168710896,-5.241078994222609,12.136229837283615,-4209.180625585348,5009.180625585348,399.9999999999999,399.9999999999999,3.0000000000000004,399.9999999999999,399.9999999999999,399.9999999999999,0.41469136215127134,1.5119677008106662,0.4639169004183039,1.5042945905650933,49.2264207662021,181.8030244746558,41.05773231827139,122.99276114343019,399.9999999999999,0.24541214388790908,1.4978388699260343,0.0207839340099939,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-26.5524245784695,-0.8850808192823166,,369.9999999999999,12.33333333333333,,-26.665335795978567,-0.8888445265326189,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,,,,,,,,1.0072016379954571,0.9744889708168473,null,0,6,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11836,592,0.050016897600540726,11.735398153295302,30.0,0.0,38.60352453046404,1.0,0.16796154652283013,0.054135084771955715,1.0,0.3162913646255117,0.3003821781553787,0.2662235095528143,55.2097466229795,0.28262287937776925,48.521138891431626,0.07985443033308978,30.186357148926994,0.13835195931119268,35.126405294263066,55.086500771930986,0.2819868024063556,48.42483871248983,399.9999999999999,0.29978116430231927,30.182529815739137,0.1375483015981836,59.018761329927145,0.28576348312633904,0.08152666080071844,29.88202871351658,0.13817694464995925,178.96092062494736,0.5858353132588836,399.9999999999999,0.554479360474619,0.03135595278426462,-39.89168560422649,150.31117885018548,-38.66139722782861,99.03411152568259,-39.826183104549074,149.99918464841105,23.190365684993164,399.9999999999999,3.936395569839551,399.9999999999999,22.9072310395063,399.9999999999999,0.18692970633203512,0.9340537953050788,0.18549847391716476,0.9509849104107365,110.75401837741879,119.05887780632489,112.81365420563344,22.979886582652227,399.9999999999999,0.16796220871976464,1.0050852789234286,2.2825931317324644,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,25.2097466229795,0.8403248874326501,,148.96092062494736,4.965364020831578,,0.1863571489269944,0.006211904964233146,,25.086500771930986,0.8362166923976996,,0.1825298157391373,0.006084327191304576,,29.018761329927145,0.9672920443309049,,-0.11797128648342081,-0.003932376216114027,,,,,,,,,0.9977493790565928,1.0564555776024545,null,0,7,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11735,587,0.05002130379207499,11.781561631513169,30.0,0.0,37.89634381663264,1.0,0.14236951132515646,0.0791295371610851,1.0,0.3739397187134921,0.34824492534586676,0.28221006685243083,399.9999999999999,1.0641007999840855,2326.0057760581576,5.4306902075899695,399.9999999999999,0.18290331443765145,12749.918244106517,399.9999999999999,1.0661946680769114,2323.54173908544,399.9999999999999,0.6190394633408812,399.9999999999999,0.1778423976105698,399.9999999999999,1.0661946680769114,0.6190394633408812,3.0000000000000004,1.143937552794568,399.9999999999999,1.15013598654582,399.9999999999999,0.9311087459256187,0.2190272406202014,-4158.971321073989,4958.971321073989,-24589.839758448772,25389.839758448772,-4154.141808607463,4954.141808607463,399.9999999999999,399.9999999999999,3.0000000000000004,399.9999999999999,399.9999999999999,399.9999999999999,0.5224141759748159,1.6630044608384464,0.535652008960327,1.62180540077212,34.21959117643572,184.9527443307518,28.065999028755517,399.9999999999999,399.9999999999999,0.5310875356047783,1.6060357114085375,0.014711739553126596,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,-27.0,-0.9,,,,,,,,,1.0019677347229297,0.9808039794131082,null,0,8,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
11839,592,0.050004223329673116,11.71287439312033,30.0,0.0,37.973501798307,1.0,0.1922513600634929,0.043397950046020345,1.0,0.3577387149130596,0.3179847858361439,0.27540431579219526,399.9999999999999,0.9706841380947969,2906.044105154663,6.2188542450066455,399.9999999999999,0.3664007599007209,7178.384007984433,399.9999999999999,0.9634833196545683,2930.653138343326,24.785636599059412,0.06572377503486843,399.9999999999999,0.3690892136685982,399.9999999999999,0.9600925132419873,0.18803208245470754,399.9999999999999,0.3690892136685982,399.9999999999999,1.1244870082100022,41.61389859928556,0.1275558365361187,0.9969311716738836,-5295.84644610314,6095.84644610314,-13669.632655649488,14469.632655649488,-5344.080151152919,6144.080151152919,3.1735510873478088,399.9999999999999,3.0000000000000004,399.9999999999999,3.1619933209001236,399.9999999999999,0.17028416474240984,3.3921403196268227,0.1718403398011303,3.3130517141184446,152.94249778043542,180.7089891336276,154.63143762671405,3.0000000000000004,399.9999999999999,0.17703305038376674,3.2248246274022945,0.05262910411757004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,369.9999999999999,12.33333333333333,,,,,,,,,0.9925817079339919,0.9995242719133235,null,0,9,0.0,7.5,0.0,0.05,2000.0,0.0,0.25
