n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio
11694,585,0.05002565418163161,11.690558890317755,30.0,1.0,140.7513465841232,1.0,0.43536591424895943,0.03459437733920559,1.0,0.7088662642170922,0.6188305608858765,0.2945680029423093,19.930531214134273,1.7015401232861282,2.9420620543768043,0.25290444154341724,21.397474733868915,1.4146060934304854,3.060824652584712,17.48199736780043,1.9162674585675121,2.5400097148002967,399.9999999999999,5.357560695760681,21.2608845456507,1.4201562457902233,53.04797120239747,0.7774278002914934,1.4812782048563344,21.63498864484893,1.4192576996200001,17.8241406772569,1.8884533212782868,399.9999999999999,5.2994167933735605,-3.4109634720952737,14.164089587555736,25.69697284071281,15.398258414802878,27.39669105293495,12.50357832679185,22.460416408809014,10.346088100673553,67.04153344737176,12.358114395905769,40.990034659241694,10.039555685683519,53.974267593377476,1.0100460530500033,2.7891114445062763,1.0870078734341575,2.9620622682943756,24.689089381422814,7.874349994179248,23.326852007363943,27.83569482144957,399.9999999999999,0.12648871399852266,1.302308179386753,8.391763642338443,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-10.069468785865727,-0.33564895952885754,0.7015401232861282,-12.1758593227431,-0.40586197742477004,0.8884533212782868,-8.602525266131085,-0.2867508422043695,0.4146060934304854,-12.518002632199568,-0.4172667544066523,0.9162674585675121,-8.7391154543493,-0.29130384847831,0.42015624579022326,23.04797120239747,0.7682657067465823,-0.2225721997085066,-8.365011355151069,-0.27883371183836897,0.41925769962000015,1.7015401232861282,1.9162674585675121,1.4201562457902233,0.7774278002914934,1.4192576996200001,1.4146060934304854,-3.4109634720952737,1.126195869461302,14.902421595294953,main,18,0,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11861,593,0.0499957845038361,11.60938126462325,30.0,1.0,132.66746466219712,1.0,0.28568815872966635,0.05620351402156195,1.0,0.6487907801398867,0.3729611343740165,0.2966409636252602,57.3668296501218,1.3888073184133072,5.778981792682627,0.07968465823904257,28.155094721753937,1.2002882991814887,3.7050533559568555,47.42983550055053,1.484963174895361,4.6050982739294835,62.63542794902594,0.9757350187858905,28.200877280735458,1.1528605293424175,50.17866335090985,1.452298053124655,0.9238376795564953,28.030125986493868,1.2035749667733764,69.8098416932246,1.3918099235215096,88.37104231000727,1.3519470074163513,0.03986291610515824,46.040025336463856,68.69363396377975,20.8931901440785,35.41699929942937,38.40384288364874,56.45582811745232,30.803299532516878,109.58074202060855,18.043502337784187,43.05961308109739,27.779068458381523,85.85456089308954,1.0995848377162547,1.7396718621642278,1.1947610023107844,1.8632955736078374,21.48312143562749,6.537655718475583,14.801367161561483,33.74451949664062,82.97766994729419,1.1483761463241735,1.760278925098435,3.717457885544736,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27.3668296501218,0.91222765500406,0.3888073184133072,39.8098416932246,1.3269947231074866,0.39180992352150956,-1.8449052782460633,-0.06149684260820211,0.20028829918148872,17.42983550055053,0.5809945166850177,0.4849631748953609,-1.7991227192645418,-0.05997075730881806,0.15286052934241745,20.17866335090985,0.672622111696995,0.452298053124655,-1.9698740135061321,-0.06566246711687107,0.2035749667733764,1.3888073184133072,1.484963174895361,1.1528605293424175,1.452298053124655,1.2035749667733764,1.2002882991814887,0.03986291610515824,1.0692362829653796,12.710360078293876,main,18,1,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11764,588,0.0499829989799388,11.642028765668043,30.0,1.0,122.12710965746825,1.0,0.5057190702099422,0.07575296447736692,1.0,0.4941001367668571,0.3449767508495711,0.30109854254809293,27.587206343278297,1.41055977794564,3.429379589812551,0.1466002316056709,26.975872231448193,1.0166256025494742,4.116774526030904,27.545999027605767,1.4137642785227293,3.4142633662490973,22.359625512058912,0.44532825883024263,26.983946934624775,1.0068079721571406,27.176384509090262,1.4142484857201152,0.41376368182220363,27.268478726190658,1.0140910823866702,26.976402680155978,1.4862687494258502,29.43707418227469,0.5711520600206018,0.9151166894052484,20.865622347245697,34.308790339310896,18.906994160427622,35.04475030246876,20.854042829757535,34.237955225453995,18.884235297386148,46.55888925603845,17.73095496198122,48.57533903337639,18.7549875180753,46.10729018389601,1.1049341066983236,1.711579224590217,1.0969120322788017,1.7213543271599059,7.502122984017209,8.03780675561218,7.741745662498981,19.31428297822322,48.52498465790214,1.1106383841538217,1.7207303986288738,2.187603555553695,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.4127936567217034,-0.08042645522405678,0.41055977794564,-3.023597319844022,-0.10078657732813406,0.4862687494258502,-3.024127768551807,-0.1008042589517269,0.016625602549474205,-2.4540009723942333,-0.08180003241314111,0.41376427852272935,-3.0160530653752247,-0.10053510217917415,0.006807972157140574,-2.823615490909738,-0.09412051636365794,0.4142484857201152,-2.731521273809342,-0.09105070912697807,0.014091082386670228,1.41055977794564,1.4137642785227293,1.0068079721571406,1.4142484857201152,1.0140910823866702,1.0166256025494742,0.9151166894052484,1.0022717935299108,11.362402332490202,main,18,2,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11682,584,0.0499914398219483,11.662860796788861,30.0,1.0,127.21726933795719,1.0,0.15348075855141352,0.05663968677185235,1.0,0.4785588314159386,0.40700523078367506,0.2994313374334822,26.681965600916804,0.7349151554725077,6.5778520776745015,0.15416668877933604,19.76403659936094,0.7523366338463008,5.196502531375978,24.403851984625852,0.8580170591953673,5.442333809035652,399.9999999999999,2.827246176999145,19.998809730449203,0.7192507657463484,44.59210879868128,0.5759106637296374,0.7219757098701624,20.308073315832285,0.7509132267013615,24.54460992287736,0.6823612443663524,399.9999999999999,2.7181671139115458,-2.0358058695451935,13.789375528674782,39.57455567315883,9.578891637864023,29.949181560857852,13.736877718915974,35.07082625033573,5.983415891004645,399.9999999999999,6.927130185676567,68.72232024437912,6.722915699622932,399.9999999999999,0.3570228582871028,3.086336139747747,0.4430596406418758,2.989834243832426,79.68569444308689,35.30552543628244,79.2296155299484,23.3023105608242,399.9999999999999,0.05320642570386425,1.1562095120010287,12.11424238522228,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.3180343990831958,-0.11060114663610653,-0.26508484452749226,-5.45539007712264,-0.181846335904088,-0.31763875563364763,-10.235963400639061,-0.34119878002130205,-0.24766336615369922,-5.596148015374148,-0.18653826717913827,-0.1419829408046327,-10.001190269550797,-0.3333730089850266,-0.2807492342536516,14.59210879868128,0.48640362662270936,-0.4240893362703626,-9.691926684167715,-0.3230642228055905,-0.2490867732986385,0.7349151554725077,0.8580170591953673,0.7192507657463484,0.5759106637296374,0.7509132267013615,0.7523366338463008,-2.0358058695451935,1.1675049191817417,11.515316084658684,main,18,3,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11761,588,0.04999574866082816,11.688227219741231,30.0,1.0,134.03067650256904,1.0,0.38600302235695466,0.05315726951554697,1.0,0.506793618760442,0.398212460379037,0.29510717930929403,13.43973619760737,1.8109820147292195,2.6588109647102645,0.4321649101563726,16.76810040977375,1.3123218059256094,3.122342802230285,12.953169212712215,1.9617509795582275,2.4546051738074013,45.9847036480041,0.8023073500265003,16.66385411497994,1.3309280286110707,18.010271018174542,1.3279993923946882,0.9424562583774695,15.285760777381853,1.4019635574064628,13.704853023335714,1.8970559803914453,56.40881993793384,0.977477307180834,0.9195786732106113,8.22846670677525,18.65100568843949,10.648308517402393,22.88789230214511,8.14214307204971,17.76419535337472,8.729519021912322,31.138853506119407,12.063985031638763,24.559371138518706,8.755205296825423,44.00817428827751,0.8979417967052377,2.7508611670104233,0.7920375116463316,2.8355482600276845,48.71349063691759,3.261312030944434,56.565860236437196,13.368906325692379,399.9999999999999,-0.5567585107437114,2.008193601883543,18.321532174900593,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-16.56026380239263,-0.5520087934130876,0.8109820147292195,-16.295146976664284,-0.5431715658888094,0.8970559803914453,-13.231899590226249,-0.4410633196742083,0.31232180592560943,-17.046830787287785,-0.5682276929095929,0.9617509795582275,-13.33614588502006,-0.4445381961673353,0.33092802861107073,-11.989728981825458,-0.39965763272751526,0.3279993923946882,-14.714239222618147,-0.49047464075393826,0.40196355740646283,1.8109820147292195,1.9617509795582275,1.3309280286110707,1.3279993923946882,1.4019635574064628,1.3123218059256094,0.9195786732106113,1.0832526019600206,11.952475657940933,main,18,4,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11898,595,0.05000840477391158,11.558437585328694,30.0,1.0,134.36916747182795,0.9983193277310924,0.326956075206772,0.07333135845955244,1.0,0.5700102778262481,0.5024162276837667,0.3002221176239807,22.050490117267387,1.5816311892810377,3.025287101966049,0.19976325187999444,32.17111697939644,0.9225925441693978,5.098169014235536,22.657477084599613,1.6114419239916857,2.9458317268619267,135.6240445466867,1.7756226496750587,31.87149136323244,0.9253420083229283,43.34832138982434,0.9919929050984098,1.1198262339490443,32.074792209683245,0.9241841797039432,23.713069188953007,1.5268973646447241,78.43284154225948,1.440703046124303,0.08619431852042103,16.12092739741393,27.980052837120844,22.178705711494786,42.16352824729809,16.883646899950236,28.43130726924899,12.487262206780294,89.00745034794585,14.69685096269194,399.9999999999999,12.85804450707012,85.64958779190673,0.9373659180483417,2.397326397874265,0.9569776974524867,2.405977953823896,46.74479717857244,90.44146615546781,48.886647881806596,24.322454948291025,129.6596044196287,0.5449674150561143,1.5591565546861126,15.451359029096547,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.949509882732613,-0.26498366275775376,0.5816311892810377,-6.286930811046993,-0.2095643603682331,0.5268973646447241,2.1711169793964373,0.07237056597988124,-0.07740745583060216,-7.342522915400387,-0.24475076384667957,0.6114419239916857,1.8714913632324404,0.06238304544108134,-0.07465799167707166,13.348321389824342,0.4449440463274781,-0.00800709490159024,2.0747922096832454,0.06915974032277485,-0.07581582029605682,1.5816311892810377,1.6114419239916857,0.9253420083229283,0.9919929050984098,0.9241841797039432,0.9225925441693978,0.08619431852042103,1.0188480948736216,11.87322938159659,main,18,5,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11803,590,0.04998729136660171,11.625379137024412,30.0,1.0,116.37454960419295,0.9949152542372881,0.4044125265239367,0.053862358809849034,1.0,0.5145971127524805,0.3900902212365664,0.2942034022756395,21.750689051079036,1.7548664095377078,2.588286873644613,0.19613392746660674,25.512703742849123,1.2875223104057703,3.2156241634827034,20.686922846553628,1.8264909732586445,2.45799199212599,43.67627741608475,0.5357894077177092,25.112495884219374,1.3361486037191634,22.80462732617084,1.6757112336797237,0.5829296866722395,23.62778271535813,1.392288748988553,22.10703619411857,1.7217073340169715,42.22270352446643,0.6596546764615043,1.0620526575554672,16.677646778735593,26.82373132342248,19.210080382423023,31.815327103275223,15.869258541986689,25.504587151120568,13.77649571574111,37.2725156925818,15.580078427795385,43.04755987649128,13.416993344452813,34.93494115115308,1.198516424872871,2.4008268619934716,1.2555556999585693,2.50526263332768,6.298410936072512,7.15604759434312,5.654126465952745,15.644490851570335,36.33394839864511,1.1252974298005014,2.234659154996424,2.4334284581073526,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-8.249310948920964,-0.2749770316306988,0.7548664095377078,-7.892963805881429,-0.263098793529381,0.7217073340169715,-4.487296257150877,-0.14957654190502925,0.28752231040577025,-9.313077153446372,-0.31043590511487906,0.8264909732586445,-4.887504115780626,-0.1629168038593542,0.33614860371916344,-7.195372673829159,-0.23984575579430528,0.6757112336797237,-6.37221728464187,-0.21240724282139567,0.3922887489885529,1.7548664095377078,1.8264909732586445,1.3361486037191634,1.6757112336797237,1.392288748988553,1.2875223104057703,1.0620526575554672,1.0408148240411104,10.731548452787067,main,18,6,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11700,585,0.05,11.687711527679447,30.0,1.0,120.00216443563436,1.0,0.22772550604331226,0.055778740442756894,1.0,0.6480549449950129,0.4085107668193336,0.29852983950973994,35.03373378982821,1.7574112145071854,3.016923563191751,0.11211791485891007,34.54092684058566,1.384655717661539,3.302636849338356,34.38036281115611,1.8100395768408957,2.847778773206454,399.9999999999999,4.58462085133393,34.45666439007967,1.3880748946572579,45.31625495382562,1.5200707518440069,1.2121462032201107,34.50333859610958,1.3875286183920497,35.093619765093024,1.7282547694160986,399.9999999999999,4.7392304695049345,-3.010975700088836,29.12056360597238,40.946903973684044,28.067758615882482,41.01409506528884,28.79871641567146,39.96200920664076,23.30466300034081,55.23784158391363,23.72655996351966,49.12549289023447,22.724127437103373,52.85552313057752,1.4016895492211834,2.268409204371798,1.4526655578230492,2.298007326364138,8.386054479120197,6.746110401219396,7.752827488253096,33.09654005867967,71.96032013186891,1.1074881124330664,2.0192775278188586,2.779670847957507,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0337337898282115,0.16779112632760704,0.7574112145071854,5.093619765093024,0.1697873255031008,0.7282547694160986,4.540926840585662,0.15136422801952207,0.38465571766153905,4.380362811156111,0.1460120937052037,0.8100395768408957,4.456664390079673,0.14855547966932245,0.38807489465725786,15.31625495382562,0.5105418317941873,0.5200707518440069,4.503338596109579,0.15011128653698597,0.38752861839204966,1.7574112145071854,1.8100395768408957,1.3880748946572579,1.5200707518440069,1.3875286183920497,1.384655717661539,-3.010975700088836,1.0299465269706205,11.970133079767557,main,18,7,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11915,596,0.050020981955518254,11.553740215530027,30.0,1.0,110.07512380708414,1.0,0.16107579825480203,0.056059599285967945,1.0,0.765021765989719,0.355155223825737,0.29220027394419174,21.23082829154635,1.6120329630476211,2.6661979009519285,0.1901217550692122,25.324516746104088,1.2387572159790248,3.1904928756661177,21.55550198172228,1.69751082197798,2.5238121414689814,399.9999999999999,3.078532933995784,25.385507480408375,1.245907805613018,27.695333881021178,1.3833758860626995,0.7875795932317503,24.976694726465478,1.249564053403409,21.425655881282275,1.592301888119887,399.9999999999999,2.697542947761292,-1.105241059641405,16.00508040568057,26.456576177412128,19.0711507097985,31.577882782409677,16.608830184443075,26.502173779001485,13.2086950101166,51.81540355415477,15.410900694147738,47.39117842367208,13.500055279162746,47.511840004254495,1.0253698146691972,2.4027244743497804,1.1434858372731613,2.4490452329838344,21.796693691905954,8.799323397904413,20.760120523344508,17.087166458666086,57.87080412668506,0.9046199068285558,1.9631302343313177,8.175197229029305,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-8.769171708453651,-0.2923057236151217,0.6120329630476211,-8.574344118717725,-0.2858114706239242,0.5923018881198869,-4.675483253895912,-0.1558494417965304,0.23875721597902477,-8.44449801827772,-0.281483267275924,0.69751082197798,-4.614492519591625,-0.15381641731972084,0.24590780561301795,-2.3046661189788225,-0.07682220396596075,0.38337588606269946,-5.023305273534522,-0.16744350911781739,0.24956405340340893,1.6120329630476211,1.69751082197798,1.245907805613018,1.3833758860626995,1.249564053403409,1.2387572159790248,-1.105241059641405,1.053024882796912,11.002004576972217,main,18,8,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
11792,590,0.05003392130257802,11.600368680006357,30.0,1.0,171.88540568422624,1.0,0.6675695895329689,0.029733447963981866,1.0,0.949070921998241,0.6812161013563873,0.3000450394701657,17.278047725767365,1.8151364852775438,2.732426425131416,0.30955203924852187,16.429362598552316,1.1118123913745102,3.854359416537618,15.115981173434006,1.9773283902658951,2.433386861336825,53.66816181034961,1.5265926679434216,16.15727629114575,1.1154668661221239,32.96329550183839,0.8753627848616848,1.5333441005881308,15.6768810698696,1.1774224627722467,22.53589399880312,1.6740464093973093,54.261729551178135,1.6624211644742863,0.01162524492302297,11.92249193250979,22.63360351902494,8.874818142138587,23.983907054966046,10.346542925213829,19.885419421654184,11.354286926248792,28.67860175471359,11.055266143271504,31.584943790862003,10.413252662257236,23.18613545063834,1.3119005962631214,2.6316174926452773,1.4056266579876204,2.79546431553401,27.405170362370225,33.34032793908545,33.33768689415192,22.677484802858938,56.19302207936105,0.2552849584087605,1.554726250602662,10.029609621072293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-12.721952274232635,-0.4240650758077545,0.8151364852775438,-7.464106001196878,-0.24880353337322927,0.6740464093973093,-13.570637401447684,-0.4523545800482561,0.11181239137451016,-14.884018826565994,-0.49613396088553313,0.9773283902658951,-13.842723708854251,-0.461424123628475,0.11546686612212387,2.963295501838388,0.09877651672794627,-0.12463721513831516,-14.3231189301304,-0.47743729767101334,0.17742246277224671,1.8151364852775438,1.9773283902658951,1.1154668661221239,0.8753627848616848,1.1774224627722467,1.1118123913745102,0.01162524492302297,1.089355211745166,14.899361101451097,main,18,9,4.5,60.0,1.0,0.05,2000.0,1.0,2.0,2.0
