n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
23565,1178,0.04998939104604286,11.637127405089672,30.0,1.0,70.53491171173694,1.0,0.28267508364361327,0.10092190948088757,0.0,0.9520257007075459,0.45469256327405805,0.2967640189904124,40.86423199579615,1.4489176836328617,2.9641395870718985,0.05046262061187126,28.7652376608505,1.194589263133547,2.324307381829972,35.54498195412455,1.5044807797731945,2.4504738709268,116.20728725649008,1.5723596825643378,28.584467130998235,1.2064289301372495,43.61029547537814,1.4174292939676285,1.0777988287266453,28.114133026431244,1.2387924698239623,40.93147763538001,1.487892084026392,160.89129090949405,2.1401206431144026,-0.6522285590880106,35.054518405135234,46.67394558645707,24.209595192463752,33.320880129237246,30.742053167108025,40.34791074114108,29.80622966980916,58.13034830338458,22.423766009286023,41.36783250842349,27.09420906962487,48.752519480457714,1.283639723229068,1.682415694731815,1.317194233523424,1.7736278739625875,7.893788509154925,4.813712409154153,5.7070230246303,33.5489961397889,59.19652830052764,1.2623487540985414,1.6149000078556643,2.6630960780604602,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.864231995796153,0.36214106652653844,0.44891768363286166,10.931477635380013,0.3643825878460004,0.48789208402639206,-1.2347623391495013,-0.04115874463831671,0.19458926313354707,5.544981954124552,0.18483273180415172,0.5044807797731945,-1.4155328690017654,-0.04718442896672551,0.2064289301372495,13.610295475378138,0.45367651584593793,0.4174292939676285,-1.8858669735687563,-0.06286223245229187,0.2387924698239623,1.4489176836328617,1.194589263133547,1.5044807797731945,1.2064289301372495,1.4174292939676285,1.2387924698239623,-0.6522285590880106,1.0383480005579198,7.082767211342819,nsize,3,0,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23655,1183,0.05001056859015007,11.70261457532635,30.0,1.0,65.95961591811286,1.0,0.4030516046327324,0.03704817638754037,1.0,1.0310776313013243,0.49305819100022535,0.2848990205045914,27.356644318925046,1.8220270179504527,1.6066699997676415,0.0726551439617301,21.244936973586015,1.3883046794779805,1.6394504849017515,26.24394167187499,1.9114507189209187,1.4719268960456413,104.83295090859119,1.3972925627155068,21.202606962823314,1.3941519485185907,30.471063646977164,1.7525749385736737,1.0145817574397418,21.16651679776503,1.3966728861422049,27.605336968601442,1.847833908668068,54.229667160789944,1.0682622710101266,0.7795716376579414,24.207571119380468,30.505717518469623,18.03161402317858,24.45825992399345,23.35896495562553,29.128918388124447,22.274994771227345,34.92576792891243,16.690252777505595,27.108575899708953,22.057865035657695,32.50509570144921,1.667087908160144,2.034421832704513,1.7329016126464263,2.1376149092937906,3.1064202020231635,2.562650704983006,2.617447909292179,25.51243248628454,37.264418577296134,1.598565747708074,1.9408643814438427,1.93345254624311,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.6433556810749543,-0.08811185603583181,0.8220270179504527,-2.394663031398558,-0.0798221010466186,0.847833908668068,-8.755063026413985,-0.29183543421379954,0.38830467947798053,-3.756058328125011,-0.1252019442708337,0.9114507189209187,-8.797393037176686,-0.2932464345725562,0.3941519485185907,0.4710636469771643,0.015702121565905478,0.7525749385736737,-8.83348320223497,-0.29444944007449897,0.39667288614220486,1.8220270179504527,1.3883046794779805,1.9114507189209187,1.3941519485185907,1.7525749385736737,1.3966728861422049,0.7795716376579414,1.0490792398188782,6.273570544884771,nsize,3,1,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23425,1171,0.04998932764140875,11.630817526055719,30.0,1.0,75.0614134521476,1.0,0.5267342869582461,0.06578316541246503,1.0,1.1040526947393197,0.5678430358450081,0.2898674776538968,26.856198989879378,1.783257657003663,1.6385814233818798,0.07981808879916996,22.405667243237644,1.4014588082660597,1.6897320714116069,24.850123922001572,1.8392725837526596,1.5024163147028475,41.48373388526971,1.0907808137546877,22.311922374097453,1.408732762523298,28.042964340093747,1.7294785008714686,1.1351800782979933,22.135331223922893,1.4095640213534397,26.872990120676032,1.8329511770988398,38.796277593194,1.1992403083884404,0.6337108687103994,23.644579400050894,30.06781857970786,19.093792383270895,25.717542103204394,21.90538794518399,27.794859898819155,21.28417397505424,35.358035636622596,17.627909188870273,28.12268946357546,19.8471372075248,31.665408933539485,1.5693667913174434,2.0732968835436787,1.5924704100817688,2.0816981589700583,3.5767762150329476,2.5312653910064946,3.0166418979569567,23.562874508978762,34.3513600004705,1.5088432871016537,1.9153719751191105,2.1828492401987654,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.1438010101206224,-0.10479336700402074,0.7832576570036629,-3.1270098793239676,-0.10423366264413225,0.8329511770988398,-7.5943327567623555,-0.25314442522541186,0.40145880826605973,-5.149876077998428,-0.17166253593328093,0.8392725837526596,-7.688077625902547,-0.25626925419675156,0.40873276252329793,-1.9570356599062535,-0.06523452199687511,0.7294785008714686,-7.864668776077107,-0.2621556258692369,0.4095640213534397,1.783257657003663,1.4014588082660597,1.8392725837526596,1.408732762523298,1.7294785008714686,1.4095640213534397,0.6337108687103994,1.031411572258782,8.123494135828444,nsize,3,2,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23551,1178,0.05001910746889729,11.69349368359777,30.0,1.0,73.32389994737203,0.99830220713073,0.38373549071593555,0.04610388979068558,1.0,0.9489318426508327,0.4954186283441857,0.28464779775468757,28.829059113396433,1.6077022798370726,1.9237938344754135,0.073061939257173,22.5649651219757,1.3299034274848536,1.8092049764241243,25.760480575561672,1.681001134669769,1.6906413884187035,89.82443253995854,1.4827336164204221,22.310983142724936,1.349711531802543,33.86089860465597,1.4785906644590923,1.1526931410773122,22.716135677777963,1.3490496439615598,29.781294455131818,1.637913974328634,116.03616893365701,1.7809006691340086,-0.14298669480537463,25.058423197824624,32.59969502896824,19.018923368184417,26.111006875766982,22.446823454261015,29.07413769686233,22.769692452897367,39.18950302164086,18.29577343334575,27.591388371659416,20.99473341566217,33.10655550179189,1.3426485526170377,1.8882988691756688,1.4375614157198613,1.9821645182873757,4.121156585946721,2.420769252751025,3.1220012978939176,27.76667618301085,43.1225311736996,1.2344427466512575,1.7329847320706877,2.142202824488463,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1709408866035673,-0.039031362886785576,0.6077022798370726,-0.2187055448681825,-0.007290184828939417,0.637913974328634,-7.4350348780243,-0.24783449593414333,0.3299034274848536,-4.239519424438328,-0.14131731414794427,0.6810011346697691,-7.689016857275064,-0.2563005619091688,0.349711531802543,3.860898604655972,0.12869662015519906,0.47859066445909226,-7.283864322222037,-0.24279547740740123,0.3490496439615598,1.6077022798370726,1.3299034274848536,1.681001134669769,1.349711531802543,1.4785906644590923,1.3490496439615598,-0.14298669480537463,1.0455923063318195,7.081066686636939,nsize,3,3,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23560,1178,0.05,11.651008623283378,30.0,1.0,76.37346161648259,0.99830220713073,0.46263345218082097,0.05072529181161247,1.0,1.0294440727402123,0.5091926984943275,0.2882739914981765,26.756242831057317,1.6153341446292364,1.826584557164504,0.08013750317899579,21.776763590745297,1.2592693484747317,1.9056697749598404,25.640694322123146,1.574372357329402,1.812445872088697,48.41513733988736,0.8892565235414103,21.69399541476209,1.264222159364873,28.800427854363562,1.4878257185326171,0.8904657726657106,21.65110788295104,1.2644517447828147,28.01656131302008,1.5542530533436514,47.14541366275576,0.9662103010637513,0.5880427522799001,23.176137099014888,30.336348563099747,18.04165083182401,25.511876349666583,22.088300412829298,29.193088231416993,21.38394598418779,34.70133638349286,17.495212847241884,29.226324967106574,20.481857017068318,33.065093058979734,1.3196105231382806,1.8890912525071493,1.2953349626418305,1.9014524042924565,3.410785597081543,3.0914455871011404,3.3326800285438827,23.39281630487738,36.89258103582641,1.2396007724258535,1.7804482834063953,1.867302328656644,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-3.2437571689426825,-0.10812523896475608,0.6153341446292364,-1.9834386869799197,-0.06611462289933065,0.5542530533436514,-8.223236409254703,-0.2741078803084901,0.2592693484747317,-4.359305677876854,-0.1453101892625618,0.574372357329402,-8.306004585237911,-0.27686681950793035,0.26422215936487303,-1.1995721456364379,-0.039985738187881266,0.48782571853261714,-8.348892117048958,-0.27829640390163196,0.26445174478281475,1.6153341446292364,1.2592693484747317,1.574372357329402,1.264222159364873,1.4878257185326171,1.2644517447828147,0.5880427522799001,0.9746419108170116,8.236206237565778,nsize,3,4,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23629,1181,0.04998095560540015,11.65092298359147,30.0,1.0,65.37779430370045,1.0,0.27402893925619426,0.05153659684302292,1.0,0.9596938530377948,0.43897853514855817,0.28054436108610686,25.436400732340363,1.5929301433563934,1.7788624967554172,0.07887463538430717,22.410746356545157,1.4050236133705567,1.6772848669982916,24.627793478592494,1.6419621725200733,1.6770024910798862,53.66816181034961,0.898830418462261,22.388210497881964,1.4096591743834768,27.2470111220656,1.551122409959801,0.8771286968658492,22.090325038692512,1.4095002553635692,26.381744052304754,1.610056228776016,60.95748426700358,1.011474247100225,0.5985819816757911,21.949830238699747,28.92297122598098,19.123268017228504,25.69822469586181,21.340868596075918,27.91471836110907,20.04687021115458,32.309341375979784,17.856940219478936,27.42122603415653,19.825403388441384,30.604380511272154,1.3858154200461381,1.9303375398918179,1.4130545849477463,1.9551268356258127,3.2518959705152404,2.4855255086743924,2.9655323480628426,22.49739497661732,33.84449266898639,1.3610261959790566,1.8164593240981284,1.8280760747087448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.563599267659637,-0.15211997558865456,0.5929301433563934,-3.6182559476952463,-0.12060853158984154,0.6100562287760161,-7.5892536434548425,-0.25297512144849477,0.4050236133705567,-5.372206521407506,-0.17907355071358352,0.6419621725200733,-7.611789502118036,-0.25372631673726787,0.40965917438347677,-2.752988877934399,-0.09176629593114664,0.5511224099598011,-7.909674961307488,-0.26365583204358295,0.40950025536356915,1.5929301433563934,1.4050236133705567,1.6419621725200733,1.4096591743834768,1.551122409959801,1.4095002553635692,0.5985819816757911,1.03078102914191,5.850511961602488,nsize,3,5,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23579,1179,0.05000212053098096,11.650769507897632,30.0,1.0,67.7116828280233,1.0,0.2513043730108786,0.061199332786927865,1.0,0.9474438127380378,0.44243445803856046,0.2846444618023092,30.588928887108754,1.5116745625473078,2.1025098133476967,0.06476019234635728,23.715511020287337,1.268857529736341,1.9145583031033835,28.30850476253077,1.5241641951222433,1.9526397094856802,399.9999999999999,3.2606000183175796,23.714862893865213,1.2759813383303305,35.504542837717985,1.4025076560336371,0.8303726229460319,23.407144630721504,1.2763128409743039,34.38038804294575,1.4706365329642332,399.9999999999999,3.7422415755110716,-2.271605042546838,26.468009652947266,34.70984812127024,19.962976746204706,27.46804529436997,24.481330931938835,32.135678593122705,24.093974586714406,42.87096906291937,18.267654583103052,31.33890615329814,22.52505749763039,38.79778542647978,1.2680842955866878,1.7413240640378147,1.3001550496713468,1.7771359917006064,5.709143294862838,3.342107938489281,4.677507147436285,29.122470918150103,49.82732534806178,1.1898153528649031,1.6171692035776477,2.71539436278422,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5889288871087537,0.019630962903625124,0.5116745625473078,4.3803880429457465,0.14601293476485822,0.47063653296423325,-6.284488979712663,-0.2094829659904221,0.2688575297363409,-1.6914952374692298,-0.05638317458230766,0.5241641951222433,-6.285137106134787,-0.2095045702044929,0.27598133833033045,5.504542837717985,0.18348476125726615,0.40250765603363714,-6.592855369278496,-0.21976184564261653,0.27631284097430386,1.5116745625473078,1.268857529736341,1.5241641951222433,1.2759813383303305,1.4025076560336371,1.2763128409743039,-2.271605042546838,1.0082621173130606,6.088130191298749,nsize,3,6,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23616,1181,0.05000846883468835,11.646360931531326,30.0,1.0,75.01476048516525,1.0,0.32229745802177007,0.053848312779231675,1.0,1.0008761876711,0.3923476198643965,0.2856154328218356,25.957651391082102,1.6546079781979743,1.7289433170670263,0.08060892222902287,21.112045250908093,1.4865708202544314,1.5691684736186968,25.515776838057175,1.6563892473835944,1.7076096710262114,28.9270007207838,0.4114869830870412,21.19352484885869,1.4777965504270119,25.65894688017598,1.656571122345975,0.42171503791386783,21.315933635614506,1.4838079833163889,26.613673544064188,1.6547280322444287,37.896086143393575,0.5138647172222391,1.1408633150221896,22.56892248963073,29.346380292533475,18.036475042615447,24.18761545920074,22.1688618828458,28.86269179326855,20.90561320373379,32.16806175318247,17.022017225991522,27.69965030954006,20.457092523948635,31.86666576891435,1.4640877518471562,1.9118164527269599,1.4732812201805423,1.9161772536170352,2.958032930333136,2.8210725394004035,2.941304530668328,20.95420910757529,31.744437785582104,1.4647491310766318,1.9154151829500967,1.7108906354148923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.042348608917898,-0.1347449536305966,0.6546079781979743,-3.386326455935812,-0.11287754853119374,0.6547280322444287,-8.887954749091907,-0.2962651583030636,0.48657082025443144,-4.484223161942825,-0.1494741053980942,0.6563892473835944,-8.80647515114131,-0.29354917170471034,0.47779655042701186,-4.341053119824021,-0.14470177066080073,0.6565711223459749,-8.684066364385494,-0.2894688788128498,0.48380798331638886,1.6546079781979743,1.4865708202544314,1.6563892473835944,1.4777965504270119,1.656571122345975,1.4838079833163889,1.1408633150221896,1.0010765505842418,6.359652162608451,nsize,3,7,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23431,1172,0.050019205326277155,11.65041108367839,30.0,1.0,74.46532836386004,1.0,0.24087702199217004,0.045583447659284855,1.0,0.9864822745730394,0.4642287517822333,0.2964535175146269,24.458468701691782,1.6274753531663597,1.6990236382231914,0.08617668260175365,19.58236679267258,1.4342963473492245,1.5763926260394434,23.599768233208753,1.7154221947899362,1.5687353927917318,150.33920315060246,1.5744271204228197,19.59078455978492,1.4439246871598808,27.775432724034733,1.5492857228989785,0.8798213497561506,19.414105706471336,1.4456696922362544,25.20079252721263,1.6704860868154323,77.10021774560084,1.101095538836934,0.5693905479784984,21.128382370774325,27.78855503260924,16.492637245635272,22.67209633970989,20.525046863336957,26.67448960308055,19.885970617128567,32.04913548811998,15.846577268541276,25.792896351334957,19.408831739457806,30.099890907216523,1.4178440230561689,1.8741861123313965,1.4837888821266743,1.951992403543232,3.203770829413512,2.5027802196412106,2.815585855756916,22.676663910271,35.15437389249525,1.3521717240900333,1.7642743034146209,1.8856540646862092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.541531298308218,-0.18471770994360728,0.6274753531663597,-4.799207472787369,-0.15997358242624565,0.6704860868154323,-10.41763320732742,-0.34725444024424734,0.4342963473492245,-6.400231766791247,-0.21334105889304159,0.7154221947899362,-10.409215440215078,-0.3469738480071693,0.44392468715988076,-2.224567275965267,-0.07415224253217557,0.5492857228989785,-10.585894293528664,-0.3528631431176221,0.4456696922362544,1.6274753531663597,1.4342963473492245,1.7154221947899362,1.4439246871598808,1.5492857228989785,1.4456696922362544,0.5693905479784984,1.0540388162883512,6.963075510245932,nsize,3,8,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
23545,1177,0.04998938203440221,11.661567074728831,30.0,1.0,68.330860299066,0.9983007646559049,0.3129732662605437,0.030223464456651215,1.0,0.9624758566525546,0.46022965103420993,0.29102491384653356,32.098171511127724,1.5632171853851096,2.172482548253111,0.0635165354227631,23.98503977424466,1.3381175930091516,1.870397402079513,30.329748499128335,1.5850716446659925,2.026153838300321,128.81573488556387,1.3823514320683614,23.984563308760297,1.3436267220217661,35.44273525198919,1.486601505884753,0.8892287565019221,23.97249393909872,1.3439855274783816,34.46125415792223,1.5709719104483313,147.2925682977274,1.7027691880055862,-0.1317972775572549,27.840105716551626,36.35623730570382,20.319060866168815,27.651018682320508,26.358486976059705,34.30101002219696,25.773840647216968,39.82834312702373,19.2820238680134,29.26659404771747,24.65666127261279,37.34000333402463,1.3543986293986674,1.7545218306023393,1.376609791429679,1.8079359691663546,3.7495532266334908,2.6628555397043856,3.451912074956202,29.421048685528284,43.20551938890649,1.2668602883364843,1.697874887133908,1.7259301943062786,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.098171511127724,0.06993905037092413,0.5632171853851096,4.461254157922227,0.14870847193074088,0.5709719104483313,-6.014960225755338,-0.2004986741918446,0.33811759300915156,0.3297484991283355,0.010991616637611184,0.5850716446659925,-6.015436691239703,-0.20051455637465676,0.34362672202176614,5.442735251989191,0.1814245083996397,0.48660150588475304,-6.027506060901281,-0.20091686869670938,0.3439855274783816,1.5632171853851096,1.3381175930091516,1.5850716446659925,1.3436267220217661,1.486601505884753,1.3439855274783816,-0.1317972775572549,1.0139804369381333,7.065572629849014,nsize,3,9,1.5,30.0,1.0,0.05,2828.0,1.0,1.0
