n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
11784,2357,0.20001697216564834,11.641296040488978,30.0,1.0,24.345199242577912,0.9987271955876114,0.36307263619088453,0.03772374296239018,1.0,0.8523258975160496,0.34943797772321394,0.2919964546926689,37.681186355371686,1.8341700761189423,6.101800824461062,0.07794076912420722,26.679325707856,1.3419028457100184,4.46472255674427,33.19968098403103,1.8652818333508419,4.805141925080093,399.9999999999999,7.404650978932622,26.268777023565708,1.3867667014035663,40.02878673678702,1.8735801102521807,1.326881385834158,27.099943219910454,1.3677993586868447,38.175186880742494,1.8246092436723766,399.9999999999999,6.721040569595513,-4.896431325923137,25.721656739428006,49.640715971315366,17.928469496637234,35.43018191907477,23.78160281087405,42.61775915718802,24.501736391937847,60.35253774169245,17.448989185239977,42.55159131978334,22.394856939451977,48.791297529886855,1.5982263855391314,2.239869767926315,1.6646984257047803,2.1945210732978824,9.432022017848293,6.538620937559764,7.25877365558981,26.439893976430437,61.781301522977294,1.6451903883974948,2.310497946447935,1.5457767779041478,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.681186355371686,0.2560395451790562,0.8341700761189423,8.175186880742494,0.27250622935808316,0.8246092436723766,-3.3206742921439982,-0.11068914307146661,0.3419028457100184,3.1996809840310334,0.10665603280103444,0.8652818333508419,-3.7312229764342923,-0.12437409921447641,0.3867667014035663,10.02878673678702,0.33429289122623396,0.8735801102521807,-2.900056780089546,-0.0966685593363182,0.36779935868684466,1.8341700761189423,1.8652818333508419,1.3867667014035663,1.8735801102521807,1.3677993586868447,1.3419028457100184,-4.896431325923137,1.016962307714523,2.5269283748677576,prev,5,0,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11802,2360,0.19996610743941703,11.64111407601722,30.0,1.0,23.37309655397773,0.9961864406779661,0.2252188384978088,0.01731145656273134,1.0,0.887512545576629,0.31496043560630554,0.2976680191991831,34.49268710111994,2.0074182493476678,4.346906655106437,0.07355080590670965,21.3140854900703,1.443259342348497,3.0343113940429114,30.066058911343692,2.0786539749172412,3.4074505730416873,104.83295090859119,2.6851387630214085,21.236620832985434,1.5066643040516754,33.44539623510923,2.061149669274211,1.4466122122537428,21.61561978488668,1.5019262025247937,36.06663015945315,2.0143676417832057,108.36364174998447,2.5738486525876563,-0.5594810108044506,25.972750057111323,43.012624145128555,15.366835157746195,27.261335822394408,23.387455788181985,36.744662034505396,25.71473432618183,51.04596944032211,15.656272552157688,30.972924149296094,22.955514192533833,41.548637460101965,1.8257789080522786,2.2738386825558297,1.8996969318850168,2.3190492893721992,6.339361045669013,3.9889410868499033,4.883440128605856,25.130795670130098,45.97875951507867,1.8872070952397866,2.315401773639729,1.4583614392137871,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.492687101119941,0.14975623670399804,1.0074182493476678,6.0666301594531475,0.20222100531510492,1.0143676417832057,-8.685914509929699,-0.28953048366432327,0.44325934234849695,0.06605891134369202,0.0022019637114564007,1.0786539749172412,-8.763379167014566,-0.29211263890048556,0.5066643040516754,3.4453962351092287,0.11484654117030763,1.061149669274211,-8.384380215113321,-0.2794793405037774,0.5019262025247937,2.0074182493476678,2.0786539749172412,1.5066643040516754,2.061149669274211,1.5019262025247937,1.443259342348497,-0.5594810108044506,1.0354862398968039,2.373970266964521,prev,5,1,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11946,2389,0.19998325799430772,11.6547531520917,30.0,1.0,23.055498903350106,0.9920468815403934,0.27487266613224454,0.044086026699338,1.0,0.8155584025233907,0.31098895916170244,0.2742942998190741,31.998962677938035,1.9071290647371273,4.278677299557166,0.07429486650077208,18.36951563240794,1.442472968818729,2.6941004898074206,25.707068419142217,1.9570968055741227,3.058004809191316,166.650951013172,3.7859687582948993,17.949986121230076,1.5060945088973219,30.625738374810446,1.9153873782943736,1.4016244588956488,18.33371560821491,1.5012964451773885,31.079417881844225,1.879926223889993,168.95007380785663,3.590387973055331,-1.7104617491653382,23.61275517080599,40.38517018507008,13.089078672385394,23.649952592430484,19.713378993127236,31.7007578451572,22.783040036486423,50.246664136439406,13.080401653419685,28.357193944699414,19.432939964043754,37.97351589027145,1.7280908990450554,2.2097768154284756,1.7517285643805685,2.246609725204095,6.934626987691312,3.9181645516199666,4.490945734085172,24.083017341039035,44.19076128808736,1.705558564627287,2.2001858745642497,1.6207408276405961,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9989626779380352,0.06663208926460117,0.9071290647371273,1.0794178818442255,0.035980596061474183,0.879926223889993,-11.63048436759206,-0.3876828122530687,0.442472968818729,-4.292931580857783,-0.14309771936192608,0.9570968055741227,-12.050013878769924,-0.4016671292923308,0.5060945088973219,0.6257383748104459,0.020857945827014866,0.9153873782943736,-11.66628439178509,-0.38887614639283635,0.5012964451773885,1.9071290647371273,1.9570968055741227,1.5060945088973219,1.9153873782943736,1.5012964451773885,1.442472968818729,-1.7104617491653382,1.0262005030288197,2.3455997183686206,prev,5,2,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11646,2329,0.19998282672162115,11.679191100222335,30.0,1.0,24.583909675247142,0.9974237870330614,0.3894788477828009,0.0333959523714797,1.0,0.8920648310961568,0.3378942558215538,0.29330878094195184,33.279536177989456,1.8508951878009452,4.640983705365035,0.07374461802285333,20.871657254011062,1.334152519546634,3.274076240116874,29.43661868626945,1.8842445465920228,3.7835762217008297,45.9847036480041,1.3415122856856119,20.70230063502479,1.3664315532183617,30.7861099043915,1.8752347072520368,1.1882843022937932,20.515135894525937,1.395336275657086,34.075814168358434,1.8427807475235085,48.76422329820198,1.366240316328126,0.4765404311953825,24.183208115473988,42.375864240504924,14.45446782338199,27.288846684640134,22.020809291735823,36.85242808080308,25.71575537634255,48.23051630318494,15.88234408479911,28.454076006959873,22.890348453664522,40.79546425240748,1.6234661753244448,2.1205480594009587,1.6286181492112626,2.1391680457072115,5.892183748107889,3.3631481680661808,4.842364594421349,24.099568655666154,45.145298597504585,1.6435043005603782,2.139543060376043,1.2695980253704513,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2795361779894563,0.10931787259964855,0.8508951878009452,4.075814168358434,0.13586047227861447,0.8427807475235085,-9.128342745988938,-0.3042780915329646,0.33415251954663394,-0.5633813137305488,-0.018779377124351626,0.8842445465920228,-9.297699364975209,-0.3099233121658403,0.36643155321836174,0.7861099043914983,0.02620366347971661,0.8752347072520368,-9.484864105474063,-0.31616213684913547,0.39533627565708596,1.8508951878009452,1.8842445465920228,1.3664315532183617,1.8752347072520368,1.395336275657086,1.334152519546634,0.4765404311953825,1.0180179618007976,2.514043409578471,prev,5,3,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11734,2347,0.20001704448610874,11.678833912206251,30.0,1.0,23.531515088177336,0.9957392415850022,0.36200674444377007,0.061006055291969674,1.0,0.9005964868588997,0.3447310606116239,0.29675994948176143,30.145110117307933,2.0213346853074405,3.5838070793800045,0.07525441661025951,17.279684533192338,1.55855967848283,2.320613884035307,24.795119701876366,2.078325640689118,2.66927423013563,116.20728725649008,2.668008695152866,17.120630083719536,1.6276602305640189,29.01933009944593,2.0205823398398715,1.3195986147410381,17.30103354644013,1.6240114243212112,32.51559943582871,2.02189550810157,82.95184584620014,2.3455819847794865,-0.3236864766779166,23.120848241723124,37.16937199289274,12.731281320483136,21.82808774590154,19.563342210810532,30.0268971929422,22.572545498970324,47.04862430823934,12.941387551503864,25.487075062727477,19.25079035791797,35.97483194145302,1.794879697158814,2.3418322712014255,1.828951392608004,2.3688848022561917,6.463035136863835,3.187374683971443,4.207529859255445,22.25799363347557,41.949396422585544,1.803075573843144,2.289296746872314,1.8033992884410324,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.145110117307933,0.004837003910264434,1.0213346853074405,2.5155994358287117,0.08385331452762372,1.02189550810157,-12.720315466807662,-0.42401051556025543,0.55855967848283,-5.2048802981236335,-0.17349600993745445,1.0783256406891182,-12.879369916280464,-0.42931233054268214,0.6276602305640189,-0.9806699005540693,-0.03268899668513565,1.0205823398398715,-12.69896645355987,-0.423298881785329,0.6240114243212112,2.0213346853074405,2.078325640689118,1.6276602305640189,2.0205823398398715,1.6240114243212112,1.55855967848283,-0.3236864766779166,1.028194715004858,2.393083529704818,prev,5,4,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11813,2363,0.20003386100059256,11.672388245108806,30.0,1.0,23.315406589913387,0.9983072365636902,0.2785730007338318,0.026277049121609736,1.0,0.8421397868733875,0.2967471114907302,0.28780806340929993,37.287468790839505,1.8196965804334966,6.030637940042521,0.07940365821968162,21.382315743248817,1.3608105454788497,3.4128827564604505,32.26420011171069,1.8619513115540771,4.635190374294982,45.9847036480041,1.2217755309675662,21.239682629485483,1.4118699948687232,33.482448520366255,1.8616092618249325,1.0923377432152355,21.468652044995444,1.4102367475591122,42.67287000716106,1.8465279615209305,46.48423826894623,1.1193043296030885,0.727223631917842,25.46741842835616,49.10751915332285,14.693065540586336,28.0715659459113,23.17922697809253,41.349173245328856,23.169809553949005,65.18498303059371,14.377126649063188,32.535249966828296,21.10560560975651,52.77028397224063,1.5888389059380774,2.3267267169244517,1.6616678597481491,2.2040596450395835,11.443464495159272,4.770587691788686,8.523692915571242,22.61347897096141,55.1089981314749,1.6457735240878624,2.2376941705196285,1.897554555410532,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.287468790839505,0.24291562636131683,0.8196965804334966,12.672870007161059,0.42242900023870195,0.8465279615209305,-8.617684256751183,-0.28725614189170606,0.3608105454788497,2.264200111710693,0.0754733370570231,0.8619513115540771,-8.760317370514517,-0.2920105790171506,0.4118699948687232,3.4824485203662547,0.11608161734554183,0.8616092618249325,-8.531347955004556,-0.2843782651668185,0.4102367475591122,1.8196965804334966,1.8619513115540771,1.4118699948687232,1.8616092618249325,1.4102367475591122,1.3608105454788497,0.727223631917842,1.0232207564573839,2.229184849025001,prev,5,5,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11742,2348,0.1999659342531085,11.702074427818182,30.0,1.0,23.88440152930015,0.997870528109029,0.3838163813001184,0.008250791746981252,1.0,0.8339720730612632,0.3508983540205539,0.29345108770595524,38.325940396087795,2.120737308852756,4.836440922795934,0.07543655613666729,29.032788544090366,1.4901820459571344,4.129678701151997,31.013365346522637,2.115391363342321,3.474333953314693,184.7325174776499,4.586387589362949,27.056790624412656,1.5751697824697433,36.291882411316244,2.085744733158538,1.6407646363590507,27.275012214909424,1.5729040029942698,38.92794898405806,2.1497019045416947,76.09609647669899,2.4879308549700228,-0.338228950428328,28.846516187407765,47.805364604767824,20.93861828983245,37.126958798348284,24.20367079802584,37.82305989501943,25.90332031366097,55.59980712700486,17.62060969899949,48.56045285980068,22.34202055331292,43.1793207603529,1.8857532736864095,2.4566454239123616,1.9344826974218439,2.319905782102019,7.7820698872324865,7.330120182951218,5.370336407308209,26.405444216498978,49.12458995404294,1.8787092409344517,2.33294413895401,1.6090488876960563,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.325940396087795,0.2775313465362598,1.120737308852756,8.927948984058062,0.29759829946860206,1.1497019045416947,-0.9672114559096343,-0.03224038186365448,0.49018204595713444,1.0133653465226367,0.03377884488408789,1.115391363342321,-2.943209375587344,-0.0981069791862448,0.5751697824697433,6.291882411316244,0.2097294137105415,1.085744733158538,-2.724987785090576,-0.09083292616968587,0.5729040029942698,2.120737308852756,2.115391363342321,1.5751697824697433,2.085744733158538,1.5729040029942698,1.4901820459571344,-0.338228950428328,0.9974792042898859,2.4601598995914733,prev,5,6,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11881,2376,0.19998316640013467,11.630126553963033,30.0,1.0,23.539161476855362,0.9987373737373737,0.3985024661536544,0.021659353751301277,1.0,0.8879094164000931,0.35896720320951364,0.2908584436742574,31.04748288181359,1.9564060217091803,3.5041838650041055,0.07364577235198938,19.44879011482827,1.4368712977348457,2.663733927170297,27.800405703502705,1.984711752126644,2.9662878240910375,175.45896876679674,3.8036237573650484,19.580128693705074,1.4908466649629823,31.913671652440552,1.9360773933966422,1.375481690534967,20.10610423788947,1.448880837998017,31.097221138503272,1.9008416490609727,57.614143505522605,1.834271665511089,0.06656998354988386,24.179282506405542,37.91568325722164,14.227871617574488,24.669708612082054,21.98648156828427,33.61432983872114,22.479800440399366,50.773769081893526,14.30963344453391,31.705665452967153,20.150542996604845,44.467272770180934,1.752736216255006,2.23291438568649,1.7938677120015287,2.258829300009705,7.443058209887093,4.276818286674879,6.443410435127206,23.61607810068202,48.91458545682023,1.7535014980941446,2.205161209098359,2.12404899303946,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0474828818135897,0.03491609606045299,0.9564060217091803,1.0972211385032722,0.03657403795010907,0.9008416490609727,-10.55120988517173,-0.351706996172391,0.4368712977348457,-2.1995942964972954,-0.07331980988324319,0.984711752126644,-10.419871306294926,-0.3473290435431642,0.49084666496298235,1.9136716524405522,0.06378905508135174,0.9360773933966422,-9.893895762110532,-0.32979652540368437,0.4488808379980169,1.9564060217091803,1.984711752126644,1.4908466649629823,1.9360773933966422,1.448880837998017,1.4368712977348457,0.06656998354988386,1.0144682290400715,2.4172763067375107,prev,5,7,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11854,2371,0.20001687194196052,11.584304310235229,30.0,1.0,23.703390201469716,0.9995782370307887,0.43304009608621596,0.03992992317519626,1.0,0.8672130318569528,0.41663217732414204,0.29748734320816245,29.78389996017417,2.169255933067682,3.293763121508887,0.07533846297588125,18.44883516967608,1.7306546016985456,2.2035422434106535,24.31410456065601,2.172580896063034,2.4870029211302556,27.47486899050773,1.368723678321766,18.13172095737807,1.7722588825694516,24.718638067396615,2.1728645554742605,1.3640070375722069,17.770568199398515,1.7752075626002846,31.236019261779823,2.1585872467372735,32.706568556809614,1.4967307310634568,0.6618565156738168,23.328124242016752,36.239675678331594,14.1298923725912,22.76777796676096,19.43957883524071,29.18863028607131,22.259534939360783,42.004970896418676,14.479553720593852,24.244394600460822,18.75271143675134,32.475856276147184,1.9856030222034342,2.4164775249726134,1.9987554818561508,2.4372729552459425,4.730448736616335,2.410599108518195,3.382636803863276,19.449119814455532,32.206634420455714,1.9883847735130078,2.4225021561064217,1.4361836483399864,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.21610003982582882,-0.00720333466086096,1.169255933067682,1.2360192617798234,0.04120064205932745,1.1585872467372735,-11.55116483032392,-0.385038827677464,0.7306546016985456,-5.685895439343991,-0.18952984797813302,1.172580896063034,-11.868279042621928,-0.395609301420731,0.7722588825694516,-5.281361932603385,-0.17604539775344616,1.1728645554742605,-12.229431800601485,-0.40764772668671617,0.7752075626002846,2.169255933067682,2.172580896063034,1.7722588825694516,2.1728645554742605,1.7752075626002846,1.7306546016985456,0.6618565156738168,1.0015327665789302,2.548587574303173,prev,5,8,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
11802,2360,0.19996610743941703,11.65769621207334,30.0,1.0,24.760119681324152,0.9847457627118644,0.500175168132862,0.04123656369642055,1.0,0.8278092788043321,0.3362872589530354,0.28609864749356617,35.019171580094614,1.720746408685503,4.674463845407767,0.07186052161983647,20.5491559341264,1.2327507805333076,3.3382540518846713,28.89747028851135,1.7474389583644279,3.590469530925878,135.6240445466867,2.331594294594354,20.23578469288802,1.2575781862706907,32.379701183536035,1.7113035735212014,1.0506053390742935,20.330137506580407,1.2547208585408554,37.47295648447749,1.777664282190027,51.24775570343994,1.2946899363864461,0.4829743458035809,25.857222443095388,44.18112071709384,14.006177992432445,27.092133875820355,21.860150007896628,35.93479056912607,26.185626522200423,53.17726052176885,15.049854058170908,29.493824409301332,22.240048157555712,41.81956817862733,1.5080708338767421,1.987400107354377,1.5149037419353646,2.0132351866965146,6.665539610199322,3.816657837630682,5.145685534796476,24.799113249319632,49.0026746363105,1.501007151942842,1.9780685625472794,1.4259474092943525,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.019171580094614,0.16730571933648714,0.7207464086855031,7.472956484477493,0.2490985494825831,0.777664282190027,-9.4508440658736,-0.31502813552912,0.23275078053330756,-1.1025297114886499,-0.036750990382955,0.7474389583644279,-9.764215307111979,-0.32547384357039927,0.25757818627069073,2.379701183536035,0.07932337278453451,0.7113035735212014,-9.669862493419593,-0.3223287497806531,0.25472085854085535,1.720746408685503,1.7474389583644279,1.2575781862706907,1.7113035735212014,1.2547208585408554,1.2327507805333076,0.4829743458035809,1.0155121925835169,2.5326513274153117,prev,5,9,1.5,30.0,1.0,0.2,2000.0,1.0,1.0
