section,arm,band,n_cells,weights,mean_neighbours,islands,centring,field,kind,moran_I,E_I,z_rand,p_rand,z_norm,p_norm,p_sim,mean,sd,frac_nonzero
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,raw,unassigned_codeword,technical,0.23975593311421722,-6.025548324897566e-06,318.24091733116904,0.0,318.2163337199939,0.0,,0.5156211399063635,1.0456346228677673,0.3144533956772977
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,neg_control_probe,control,0.005789351985410878,-6.025548324897566e-06,7.69507926414493,1.4140648640948219e-14,7.691728085622843,1.4516086999595654e-14,,5.3517297419280745e-19,0.08818203120372711,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,neg_control_codeword,control,0.04430727043595576,-6.025548324897566e-06,58.8193558613298,0.0,58.81339417573645,0.0,,0.0,0.226740574020212,0.04340778857683432
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,genomic_control,control,0.000514534588193262,-6.025548324897566e-06,0.6911972596277863,0.4894415857794624,0.6908966670427343,0.489630480816741,,-3.425107034833968e-19,0.10510014071349162,0.00960466615650665
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,all_controls,control,0.04530760388282018,-6.025548324897566e-06,60.14578349372127,0.0,60.141054509070266,0.0,,6.850214069667936e-19,0.26904041938960066,0.05871861461427685
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,neg_probe_rate,control,0.0007184309956595292,-6.025548324897566e-06,0.9655731298302674,0.3342578262399415,0.9615116036428922,0.33629499394461526,,8.780181607850748e-22,9.616934813218398e-05,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,downstream_arrest,module,0.02902145886001093,-6.025548324897566e-06,38.5261542470431,0.0,38.52579332043139,0.0,,7.706490828376428e-19,0.02184396975858788,0.6771530660817903
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,emt_ecm,module,0.12049658120692137,-6.025548324897566e-06,159.93469126102002,0.0,159.9332018275983,0.0,,1.284415138062738e-18,0.04083121798436215,0.7672947258693308
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,il6_jak_stat3,module,0.08611545029281636,-6.025548324897566e-06,114.30286681135942,0.0,114.30195369439356,0.0,,-8.56276758708492e-20,0.03743208805349627,0.3838793451473539
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,interferon_response,module,0.10919288278198726,-6.025548324897566e-06,144.93292194191818,0.0,144.9307323352561,0.0,,1.712553517416984e-19,0.03200126165884995,0.5081977091003308
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,oxidative_stress,module,0.06203981732625903,-6.025548324897566e-06,82.34842131176826,0.0,82.34834563520563,0.0,,-2.3975749243837777e-18,0.06303021280268217,0.9224094817457114
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,secondary_senescence,module,0.07363933817362196,-6.025548324897566e-06,97.74373888405486,0.0,97.74343590535003,0.0,,-1.712553517416984e-19,0.027056017218698884,0.7813160923349461
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,tnfa_nfkb_proximal,module,0.16341786934082805,-6.025548324897566e-06,216.90358676619712,0.0,216.89909843897382,0.0,,-2.354761086448353e-19,0.030103877768870028,0.37218985183265946
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,transcript_counts,technical,0.18932053691629364,-6.025548324897566e-06,251.28532873945392,0.0,251.27757930980167,0.0,,-3.156578643302985e-15,706.2592630122801,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,cell_area,technical,0.05955393340396459,-6.025548324897566e-06,79.0497910027513,0.0,79.0490363026547,0.0,,-3.507309603669983e-15,85.79979420656403,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,density_50um,technical,0.7740561514779212,-6.025548324897566e-06,1027.3621802144028,0.0,1027.3490816418291,0.0,,-1.5782893216514925e-15,10.619973647237442,0.9998071836154278
7001_liver_sham_Male_52-U1,sham,in_band,165961,knn20,20.0,0,ctcentred,unassigned_codeword,technical,0.23980879447852962,-6.025548324897566e-06,318.31070544783546,0.0,318.28649226241134,0.0,,2.7400856278671743e-17,1.0281847934734953,0.3144533956772977
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,neg_control_probe,control,0.0064730517855251975,-6.025548324897566e-06,5.502787151340258,3.738336465333388e-08,5.5003843102043835,3.7896433783330186e-08,,0.007616247190605022,0.08824516658727662,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,neg_control_codeword,control,0.046502874947945735,-6.025548324897566e-06,39.4875723500442,0.0,39.483527266764156,0.0,,0.046697718138598826,0.22742812849917163,0.04340778857683432
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,genomic_control,control,0.0010795014896513013,-6.025548324897566e-06,0.9219553927790277,0.35655184375525206,0.9215534219343627,0.3567615636095339,,0.010104783653990998,0.10518159114809286,0.00960466615650665
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,all_controls,control,0.04822366689677084,-6.025548324897566e-06,40.947652964544396,0.0,40.944386050929836,0.0,,0.06441874898319484,0.2701979018579551,0.05871861461427685
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,neg_probe_rate,control,-0.0006193602361888187,-6.025548324897566e-06,-0.5228862807555568,0.601053392304765,-0.520687795530003,0.6025842776630481,,6.324422050260599e-06,9.617708774889072e-05,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,downstream_arrest,module,0.0648036531925635,-6.025548324897566e-06,55.02072599107283,0.0,55.01989276055411,0.0,,0.01129811980051874,0.02440770029195408,0.6771530660817903
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,emt_ecm,module,0.17898900021135652,-6.025548324897566e-06,151.9581185992151,0.0,151.9570427334492,0.0,,0.04508752562719652,0.06331401108994869,0.7672947258693308
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,il6_jak_stat3,module,0.10709494282423324,-6.025548324897566e-06,90.92341118285714,0.0,90.92289776607016,0.0,,-0.0029889260104140436,0.047770208894256684,0.3838793451473539
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,interferon_response,module,0.1530934742463289,-6.025548324897566e-06,129.9746690549093,0.0,129.97314944383356,0.0,,0.009505945790735073,0.03988497722754621,0.5081977091003308
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,oxidative_stress,module,0.0977005653297898,-6.025548324897566e-06,82.94759666643628,0.0,82.94758215984817,0.0,,0.10207723243392011,0.06809037017630923,0.9224094817457114
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,secondary_senescence,module,0.12183000657798562,-6.025548324897566e-06,103.43228379110413,0.0,103.43216556837915,0.0,,0.026733139290237594,0.03277234235958203,0.7813160923349461
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,tnfa_nfkb_proximal,module,0.18997572111679972,-6.025548324897566e-06,161.28716938943194,0.0,161.2841713005324,0.0,,-0.003285381986592463,0.03213697796005084,0.37218985183265946
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,transcript_counts,technical,0.18923319828004817,-6.025548324897566e-06,160.6577662648819,0.0,160.65380979212765,0.0,,1051.3120793439423,809.2155961951876,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,cell_area,technical,0.10988684873998678,-6.025548324897566e-06,93.29358110102272,0.0,93.29307405866462,0.0,,148.21898707243906,106.21033722536785,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,density_50um,technical,0.9259702861065217,-6.025548324897566e-06,786.1125059661643,0.0,786.1035320010093,0.0,,29.229746747729887,11.328645900206258,0.9998071836154278
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,raw,unassigned_codeword,technical,0.25063874229724226,-6.025548324897566e-06,212.8002157951687,0.0,212.78377729647192,0.0,,0.5156211399063635,1.0456346228677673,0.3144533956772977
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,neg_control_probe,control,0.0062094055305828046,-6.025548324897566e-06,5.278861904481612,1.299887209762857e-07,5.276562977411686,1.3162929031117197e-07,,5.3517297419280745e-19,0.08818203120372711,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,neg_control_codeword,control,0.04521158379801067,-6.025548324897566e-06,38.39118247828986,0.0,38.387291303674026,0.0,,0.0,0.226740574020212,0.04340778857683432
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,genomic_control,control,0.0009568944714263499,-6.025548324897566e-06,0.8178223916330444,0.41345861030914144,0.8174667310961284,0.4136617541003135,,-3.425107034833968e-19,0.10510014071349162,0.00960466615650665
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,all_controls,control,0.04674760725642935,-6.025548324897566e-06,39.69441267865803,0.0,39.691291687594656,0.0,,6.850214069667936e-19,0.26904041938960066,0.05871861461427685
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,neg_probe_rate,control,-0.0006991864867374101,-6.025548324897566e-06,-0.5909416433948147,0.5545595223436759,-0.5884559411216534,0.5562262985929286,,8.780181607850748e-22,9.616934813218398e-05,0.007501762462265231
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,downstream_arrest,module,0.03748844835376891,-6.025548324897566e-06,31.831067517286158,2.406665876908367e-222,31.83076931231704,2.4296417636758242e-222,,7.706490828376428e-19,0.02184396975858788,0.6771530660817903
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,emt_ecm,module,0.14007516107005233,-6.025548324897566e-06,118.92241701822957,0.0,118.9213095211932,0.0,,1.284415138062738e-18,0.04083121798436215,0.7672947258693308
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,il6_jak_stat3,module,0.09954690381395825,-6.025548324897566e-06,84.51569828564314,0.0,84.5150231250283,0.0,,-8.56276758708492e-20,0.03743208805349627,0.3838793451473539
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,interferon_response,module,0.12802036685879595,-6.025548324897566e-06,108.68908684800931,0.0,108.68744480161038,0.0,,1.712553517416984e-19,0.03200126165884995,0.5081977091003308
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,oxidative_stress,module,0.07140601456277283,-6.025548324897566e-06,60.624994226394655,0.0,60.62493851317503,0.0,,-2.3975749243837777e-18,0.06303021280268217,0.9224094817457114
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,secondary_senescence,module,0.08748536462133663,-6.025548324897566e-06,74.27566251742265,0.0,74.27543228307306,0.0,,-1.712553517416984e-19,0.027056017218698884,0.7813160923349461
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,tnfa_nfkb_proximal,module,0.1911841065848277,-6.025548324897566e-06,162.313383558496,0.0,162.31002484827366,0.0,,-2.354761086448353e-19,0.030103877768870028,0.37218985183265946
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,transcript_counts,technical,0.2033043118486617,-6.025548324897566e-06,172.60474298563759,0.0,172.5994199943004,0.0,,-3.156578643302985e-15,706.2592630122801,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,cell_area,technical,0.07015548488090911,-6.025548324897566e-06,59.56387548550636,0.0,59.5633068197807,0.0,,-3.507309603669983e-15,85.79979420656403,1.0
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,density_50um,technical,0.8172503794244876,-6.025548324897566e-06,693.8150896032707,0.0,693.8062436515598,0.0,,-1.5782893216514925e-15,10.619973647237442,0.9998071836154278
7001_liver_sham_Male_52-U1,sham,in_band,165961,band30um,10.845066009484157,85,ctcentred,unassigned_codeword,technical,0.250469365191869,-6.025548324897566e-06,212.65616164092384,0.0,212.63998534510327,0.0,,2.7400856278671743e-17,1.0281847934734953,0.3144533956772977
7001_liver_sham_Male_52-U1,sham,in_band,165961,band50um,29.229746747729887,32,raw,neg_control_probe,control,0.0067033248279561594,-6.025548324897566e-06,9.807310377803056,1.0472259440939609e-22,9.8030279283952,1.0926030394636584e-22,,0.007616247190605022,0.08824516658727662,0.007501762462265231
