section,arm,band,n_cells,field,kind,frac_nonzero,band100um_ctcentred,band100um_raw,band30um_ctcentred,band30um_raw,band50um_ctcentred,band50um_raw,knn10_ctcentred,knn10_raw,knn20_ctcentred,knn20_raw,knn4_ctcentred,knn4_raw,knn6_ctcentred,knn6_raw,n_fits,a7_base,a7_n6,a7_n5,a7_n6n5,a7_n2,a7_frac_CI_excl_0
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,cell_area,technical,1.0,0.0237857703462188,0.0542828522459569,0.0442668167139338,0.0901571532274056,0.0341575692256305,0.077729141704414,0.0482168067841198,0.1006211628911956,0.0396619599129598,0.0901278953803446,0.0461156139996558,0.0852274760397949,0.0482983166584039,0.096683631761026,,,,,,,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,density_50um,technical,0.9998415967052114,0.5151678245261458,0.6099667151428375,0.8062026867473797,0.9282647670404351,0.724202018376668,0.8501779660010332,0.8281345528301245,0.9440609416612282,0.7876473292063749,0.9123459003868444,0.8643393486375366,0.9675560250369234,0.8507208618361133,0.9596222479791816,,,,,,,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,downstream_arrest,module,0.6536313955330271,0.0231917932114589,0.0343548200010306,0.05054576684776,0.0792826068642081,0.0358401450830456,0.0545857080624137,0.061788588433128,0.0962911460896646,0.0480287908118092,0.0743502040563401,0.083453045874629,0.1306304087935793,0.0728194267489344,0.1148006511599742,18.0,0.15470461672958036,0.05746194900381332,0.08636186025053243,0.0662442881511882,0.14937949316614338,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,emt_ecm,module,0.8371515127514653,0.0621912875481604,0.1303878900182442,0.1157290949974158,0.2221881519825569,0.0902258046139476,0.1803928889891611,0.1400378705207787,0.2526907983992741,0.1154306254430972,0.2168472062949983,0.1776318648630123,0.3081302138192374,0.1615059846573913,0.2835749145216867,18.0,0.4978490242184164,0.23533207467701958,-0.003148306294403677,-0.025232145922625487,0.4567059214179182,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,genomic_control,control,0.0080835181371772,0.0010034405823524,0.0011533333593626,-0.0003071093757635,-2.9842236175732637e-05,-0.0001408578615063,0.0001487444877082,1.0628224568549314e-05,0.0003238071495098,0.0001879622532588,0.000468073167355,0.0001468731808027,0.0003510502712581,5.249049955517758e-05,0.0003032165481243,18.0,-0.01153530856804217,-0.01099275872665919,0.03157306207468906,0.03166015623636461,-0.009264682952045931,0.1111111111111111
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,il6_jak_stat3,module,0.4224071360684302,0.0407509540701474,0.0516340994843779,0.1131554377372731,0.1369688092941336,0.0820352703202779,0.099246781019755,0.1322561794438037,0.1612832116766976,0.1131347727444826,0.1386653500512188,0.1554116953662024,0.1807517813628583,0.144764333090119,0.1728088019262258,18.0,0.4601366772856658,0.22071403950433985,0.15642879664872603,0.059653661841759575,0.4464049988434485,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,interferon_response,module,0.6328211626801837,0.0583208946188423,0.0625855173944374,0.1383787686428586,0.1597560259847388,0.1076555057747278,0.1187657076679884,0.1566610985514352,0.1886292385658968,0.1389472469451579,0.1623087764211513,0.1810180503583495,0.2211238970197401,0.1702920794983533,0.2066153599229192,18.0,0.2168315351714466,0.05576446523915241,0.02399555961477827,-0.00031557222681343963,0.2100086179325941,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,neg_control_codeword,control,0.0315915571043877,0.015447473517682,0.0188335603869122,0.0167399400937587,0.0214468384221349,0.016827012015726,0.0210618596464215,0.0167652080325592,0.021835880236334,0.0170700535568269,0.021688066861351,0.0136523882860539,0.0182915035798742,0.0160617216803533,0.0210789743764516,18.0,-0.021411389358561166,-0.01888369714804645,0.02917222296486997,0.02730422826746652,-0.024139398218740563,0.3888888888888889
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,neg_control_probe,control,0.0051085062569301,0.0021158307161814,0.0027035531187386,0.0018100929096723,0.0027327773581309,0.0019265867591221,0.0027228724966467,0.0015893557736314,0.0025539316465538,0.0018477466059771,0.0027616626029144,0.003410600127941,0.0041951564593467,0.0024524167225614,0.0033579015477244,18.0,0.0007504247225881339,0.0007122806571175752,0.027253742100459402,0.027304456252200574,0.00032501046800885447,0.3333333333333333
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,neg_probe_rate,control,0.0051085062569301,0.0006876487792209,0.0007270331329801,0.0002507057807892,0.0003294641216852,0.0001354662399552,0.0001924875760535,0.0005092574774722,0.0005981488902719,0.000347756755496,0.0004211590409742,0.002285182015423,0.0023697244870502,0.0018914246476062,0.0019760000264421,18.0,0.04605766576881999,0.046352130062188204,0.04062483903434439,0.04097511280995559,0.04646976621535627,0.16666666666666666
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,oxidative_stress,module,0.8604417471883415,0.0433607863052882,0.0896530356275106,0.0697802275021285,0.1405351214224943,0.0572650685091651,0.1173011586145261,0.0764827016913852,0.1567033016881351,0.0671118933869153,0.1369929207170846,0.0895665358005934,0.1810886488049636,0.0838431574272469,0.171473830025403,18.0,-0.0728537065592662,-0.0005256570757969204,0.05943287358162278,0.04842327666951999,-0.06220627620060611,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,secondary_senescence,module,0.9338468240139396,0.035518988811427,0.0554091591376212,0.0735084812241725,0.0989126906749623,0.0555265736524683,0.0783409344314265,0.0858737909233005,0.1137130213171575,0.0720276699474983,0.0961383942902192,0.1062626861502503,0.1387140655925018,0.0981785377381468,0.1284053503239585,18.0,0.32567082202299535,0.18096869483269273,0.0895849361483277,0.0481376870731552,0.3081851162329167,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,tnfa_nfkb_proximal,module,0.5475160383335973,0.061841107793422,0.0769570590398756,0.2115863062543682,0.2354427520852256,0.147139510138717,0.1657587515678971,0.2495284678895146,0.2775083915815158,0.2115109003067022,0.2354599809611642,0.2934416224294355,0.3233167511358519,0.2747737054233977,0.3048352354621924,18.0,0.5422670029778067,0.12501318722044186,0.270172342716375,0.08924738665720255,0.528421320170482,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,transcript_counts,technical,1.0,0.0762216651774543,0.0966695098714018,0.098325054026344,0.1312240167320495,0.0895539958295176,0.1192041633887132,0.0967551173975622,0.1346318963065177,0.0927157212124019,0.1282103808379338,0.0830904114279849,0.1126307252906627,0.0908074414228839,0.1262712229071226,,,,,,,
7260_liver_sbr_Male_26-U1,sbr,in_band,202016,unassigned_codeword,technical,0.2119931094566767,0.1018126873028841,0.112645380914943,0.1119439730389459,0.12823670871137,0.1084143731233808,0.1227108806995976,0.1087983422321048,0.1261711994835565,0.1085040204699133,0.1248241834949812,0.0999832817056521,0.1154711011273787,0.1049220017689792,0.1217553197725601,,,,,,,
