section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,downstream_arrest,21822,6.999999999999999,-0.04591082352048845,200,-0.010619136434168088,0.1406018702347389,-0.26090927597681896,0.24273992182949322,0.11479628820995708,0.615,0.7687008069147544
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,emt_ecm,21822,42.98209161773131,0.07858325529940008,200,-0.07112822310022845,0.08495963106872086,-0.24019692056059627,0.08621260954650786,0.08965949960388525,0.03,1.9051320517231292
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,il6_jak_stat3,21822,12.818224546846722,0.24106764166637978,200,0.01412320670118264,0.07142718042789571,-0.15411975238680228,0.15387650982753223,0.05704510555716074,0.0,0.9414139259688443
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,interferon_response,21822,6.999999999999999,0.2733256677406797,200,0.07746169557583554,0.1361174995293366,-0.21400859929531085,0.2948318818487197,0.13267275521866684,0.045,0.7165956047372468
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,oxidative_stress,21822,9.962242533302096,-0.15476707584026592,200,-0.0926462902303771,0.13448976822786382,-0.412221556986093,0.14553586494723808,0.12718476297201803,0.7,0.40138243403915747
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,secondary_senescence,21822,22.318425721029357,0.20825875347905642,200,-0.008179905619917294,0.07118174682338545,-0.15187903345168252,0.12812725350682264,0.05586866355860753,0.0,1.0392776077032455
7001_liver_sham_Male_52-U1,sham,Biliary/ductular,tnfa_nfkb_proximal,21822,15.682109678112967,0.2584158074730354,200,0.017727114025800187,0.07917212416573573,-0.13397213482706105,0.15578825145312597,0.06533813543451002,0.0,0.9314008140633969
7001_liver_sham_Male_52-U1,sham,DC,downstream_arrest,3092,16.49296129703063,0.1610681969539018,200,-0.016413748019503748,0.14286756668424616,-0.28624023462562015,0.2443346582578888,0.11709036271041143,0.125,1.1019055799339543
7001_liver_sham_Male_52-U1,sham,DC,emt_ecm,3092,49.99999999999999,0.4259354605571889,200,-0.13476517510617478,0.1559128759755297,-0.44643626304631623,0.1659854658906844,0.16694224423571058,0.0,1.3163981109482674
7001_liver_sham_Male_52-U1,sham,DC,il6_jak_stat3,3092,22.318425721029357,0.2609621584976175,200,0.026408661685390286,0.12185131771913695,-0.21996298412588783,0.22907921160628988,0.10072031351919616,0.01,0.8988027159285188
7001_liver_sham_Male_52-U1,sham,DC,interferon_response,3092,30.20149733539872,0.304819953264547,200,0.03994112948237946,0.12444218884223102,-0.2154669404148173,0.28538128207203994,0.10537008867413432,0.01,0.868968126742952
7001_liver_sham_Male_52-U1,sham,DC,oxidative_stress,3092,7.361938632551805,-0.25795267909463326,200,-0.2127687861230366,0.2819218318951253,-0.7907094258184614,0.3251615603892152,0.282075664524828,0.59,0.17516349560773653
7001_liver_sham_Male_52-U1,sham,DC,secondary_senescence,3092,49.99999999999999,0.4144259758438098,200,-0.00022636741688589201,0.1318244452520099,-0.2547745721419532,0.2400339092478849,0.1035982979930575,0.0,1.000546219180458
7001_liver_sham_Male_52-U1,sham,DC,tnfa_nfkb_proximal,3092,33.40540803599722,0.29331557810118475,200,0.036568769070896616,0.13024329983050445,-0.20993807350157195,0.2849364802871483,0.10465980301158999,0.025,0.8753261953980448
7001_liver_sham_Male_52-U1,sham,Endothelial,downstream_arrest,18788,6.999999999999999,0.26523445687239533,200,-0.02128372006831041,0.22731869589502732,-0.4170295471202415,0.4025880512410982,0.1835018563090925,0.125,1.08024492865401
7001_liver_sham_Male_52-U1,sham,Endothelial,emt_ecm,18788,16.49296129703063,0.6245745273470746,200,-0.1182968597682649,0.11404507444996813,-0.3471650227996296,0.11479576548517183,0.13815519520601646,0.0,1.1894039135261236
7001_liver_sham_Male_52-U1,sham,Endothelial,il6_jak_stat3,18788,23.47241150476913,0.21502038573060686,200,0.021302024358758154,0.08164206507065119,-0.13664881937503384,0.1755382501431003,0.06769772132656207,0.005,0.9009302104710811
7001_liver_sham_Male_52-U1,sham,Endothelial,interferon_response,18788,6.999999999999999,0.4722321751911301,200,0.12373624472409044,0.23678261710759196,-0.3778262919696543,0.5908620621986467,0.21181655727739848,0.09,0.7379758279409705
7001_liver_sham_Male_52-U1,sham,Endothelial,oxidative_stress,18788,49.99999999999999,-0.09993725055381605,200,-0.07476595303237102,0.09031891640191086,-0.22878360084018662,0.09207699291089978,0.09892253719139353,0.575,0.2518710228864094
