section,arm,band,call,celltype,module,n,lam,beta_naive,sd_y,sf_tech,sf_cum_tech,sf_seg,sf_cum_seg,sf_dens,sf_cum_dens,sf_comp,sf_cum_comp,sf_anat,sf_cum_anat
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,interferon_response,2623,34.78236546877094,0.00722560342899575,0.036110410470039,0.30190926361719544,0.30190926361719544,1.0265472294342763,0.2923746600586823,-0.00042489660808765734,0.07069428826821378,0.3327470599600159,0.031040921863584425,0.12679963625444124,-0.11446944821856737
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,oxidative_stress,2623,42.05094538906335,-0.014258851623239123,0.054160970409957036,-0.10718145446414053,-0.10718145446414053,1.036122074958108,-0.060274930950860554,0.20400767551754515,-0.1680034348709807,0.5377366858450735,-0.127411515660121,0.21984071610866165,-0.20685681242429854
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,secondary_senescence,2623,49.99999999999999,-0.0035145126545694317,0.023680916371910193,0.012508027674375493,0.012508027674375493,0.9260266462766418,-0.02539173184181899,0.23140804480278532,-0.0317824901485346,0.26363550154093274,0.04074928791442321,0.25563079045212483,-0.037216855102308884
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,tnfa_nfkb_proximal,2623,6.999999999999999,0.0034527310930647136,0.031054297270138597,-0.19278257632130802,-0.19278257632130802,1.05317469592349,-0.17252264972937667,-1.2312341751477587,-1.309854725358996,-0.06225206201546907,-1.2912510643799306,-0.3886637639848672,-1.4667479551313827
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,downstream_arrest,12292,49.99999999999999,-0.0034052026538339665,0.014674884685390724,0.37331807373855413,0.37331807373855413,1.0092647814029192,0.3473441450101216,0.4412011290322418,0.29300743785486444,0.6809457970856484,0.28102702314363354,0.40883281175941516,0.20498475382692943
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,emt_ecm,12292,30.166043140098722,0.01678404151139212,0.029101003446085526,0.6066133695088479,0.6066133695088479,0.9901491113360122,0.5707069370173962,0.17188502443114137,0.15259803789544313,0.5088408734805016,0.1512030587288079,0.6368000197070608,0.1195312032402536
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,il6_jak_stat3,12292,6.999999999999999,0.006130100440848659,0.03757606652268313,-2.8397769570734517,-2.8397769570734517,1.1913883594923362,-2.6244620276078203,-0.4790442354467394,-1.2260896412515463,0.709101724526268,-1.1942843063086854,-1.667447182667849,-1.4214526890513581
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,interferon_response,12292,6.999999999999999,0.007623340457425507,0.02970243774191704,-0.964822065915751,-0.964822065915751,1.0913570998021787,-0.8646696929743295,-0.19568906200468072,-0.5149517554467693,0.5961622514523074,-0.49801919459189153,-0.5815642113191178,-0.6829052839327185
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,oxidative_stress,12292,6.999999999999999,-0.04654156562692927,0.05494455128739007,0.049509806277937704,0.049509806277937704,1.039453669596078,0.06750131813144562,0.4080486686856006,0.1307463319889777,0.8095075775299897,0.1385074895107161,0.41732936778683394,0.1002464369764764
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,secondary_senescence,12292,49.99999999999999,0.0037511832900997836,0.024174292045692092,0.10626459580698353,0.10626459580698353,1.010160308520389,0.14308500382203257,0.19274673966876996,0.1379430323693006,0.3808926540573572,0.08426142328979265,0.3330634476197562,0.07018259977152137
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,tnfa_nfkb_proximal,12292,6.999999999999999,0.010252236829560904,0.02294484913268481,-0.2609195810855557,-0.2609195810855557,1.0583465144876039,-0.20705072499075433,0.3121757402778406,0.04613281730730921,0.8079096182423164,0.048881764182721485,0.11530617963474013,-0.03440955972742577
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,downstream_arrest,28529,49.99999999999999,-0.00154835509601864,0.011726472172086038,1.8645126894897561,1.8645126894897561,1.0010116035247312,1.852664049154016,0.3799503099692286,0.1689748560498174,0.2913837604044874,0.21718260015256538,0.8845298969851326,0.12173908848414021
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,emt_ecm,28529,6.999999999999999,0.01776269830407004,0.01786725713839875,0.40942081500795474,0.40942081500795474,0.9796614851920366,0.40573582060740804,0.2837385670267553,0.23319586914037038,0.8622339131215035,0.19781303968373865,1.0250600058751735,0.2416905523995754
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,il6_jak_stat3,28529,6.999999999999999,0.009890121534666828,0.017733441248848573,0.34988758341304954,0.34988758341304954,0.9782429537117211,0.349737635050932,0.435735908099182,0.33055284083100894,0.8977476112654592,0.2778122743838122,0.9703302699263624,0.3098194800664843
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,interferon_response,28529,6.999999999999999,0.008894888368903352,0.01628776876606313,0.368013514843252,0.368013514843252,0.9722375857546525,0.37629434507242776,-0.06722551890859915,-0.0364652836481159,0.7516601505394735,-0.1078264277079387,1.0966739148868432,-0.0407404179737005
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,oxidative_stress,28529,6.999999999999999,-0.01836946621432478,0.040486565730430156,0.13579678116026853,0.13579678116026853,1.006794148365679,0.12285027674373339,0.4688361007230415,0.16416098852641864,0.9339745977511824,0.14498929933035382,1.2562483860888505,0.25872367868194435
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,secondary_senescence,28529,49.99999999999999,0.0026253766699642815,0.01522465236580459,1.0876006985490227,1.0876006985490227,0.9888182210343933,1.0769416256247377,0.8283277417610908,0.6831884412330164,0.6086731023734897,0.6995725173697059,1.4025894671251777,0.8684356066775354
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,tnfa_nfkb_proximal,28529,8.307935394326435,0.003913613595699359,0.013854388231058773,0.18369211258509657,0.18369211258509657,0.9725056323544904,0.1997681112265289,0.6828538480317218,0.4811491339663115,0.7817513596254034,0.4458201865329749,0.7693686686928604,0.4612229205534296
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,downstream_arrest,12526,49.99999999999999,-0.003422434172578651,0.016053028333322436,0.3542397438739919,0.3542397438739919,1.0073152734159443,0.34775394183577485,-0.07109803444592482,-0.334679849460194,0.628560936913051,-0.3128888855235538,0.6181438335627554,-0.384538620521329
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,emt_ecm,12526,36.133720384428436,0.014512015058566986,0.03210729640897606,0.47379057773949645,0.47379057773949645,0.9921788342416724,0.42775924846298796,0.06840451257363128,0.04103202355746081,0.47210709950469376,0.04660282958133208,0.5837160729328025,-0.002016223805345038
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,il6_jak_stat3,12526,6.999999999999999,0.010561759537395602,0.0363550929157861,-0.33444002315338367,-0.33444002315338367,1.1544111617470352,-0.236313434182659,0.4393726802032065,0.20411290301413207,0.6356788983067381,0.17018178749264418,-0.19764128455482335,-0.025896351837703186
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,interferon_response,12526,6.999999999999999,0.011314308857436978,0.03561135155999796,-0.3588479770472227,-0.3588479770472227,1.1481014102633238,-0.27747576249648415,0.4025357731289208,0.16867425582480464,0.6446019732489754,0.17688062179007608,-0.1893486735116718,0.007726883320633917
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,oxidative_stress,12526,6.999999999999999,-0.04323082660852335,0.05544020871356514,0.33037304011710944,0.33037304011710944,1.0158055665565913,0.3388637210256306,0.46938215520444826,0.2953207615534341,0.7958047059336939,0.30444357345118217,0.704090838473709,0.2853325138375303
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,secondary_senescence,12526,49.99999999999999,0.001673435984704771,0.021617087642370178,1.2510852876564167,1.2510852876564167,1.0123432951314695,1.2000356482435712,-0.592123275698253,-0.37297423274828206,0.23770682404258606,-0.4178305045430839,1.7020434129440463,-0.13020196564755818
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,tnfa_nfkb_proximal,12526,49.99999999999999,0.003969048933615475,0.023231373189263264,-0.3161345383606992,-0.3161345383606992,1.160874372269356,-0.21375052137184197,0.5252757726314592,0.3825621197854651,0.5499424994186911,0.3569918248242464,-0.14897459944513747,0.19638896947515053
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,downstream_arrest,14352,6.999999999999999,-0.0033378177959874234,0.014788736444981668,0.05289696991123928,0.05289696991123928,0.9977575168574184,0.03430280176221063,0.2509168286805705,0.05351646159026668,0.8298711470919979,0.06571942544332608,0.5155711580298463,0.00034965643637011024
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,emt_ecm,14352,6.999999999999999,0.03775735032331081,0.04426599468207765,0.20392107427841438,0.20392107427841438,1.0101461883234542,0.20674182856368925,0.20872831877928902,0.08473949497134163,0.7064423193181545,0.08031712803772796,0.5460651506525772,0.04822847128826136
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,il6_jak_stat3,14352,12.704030867246647,0.006228940293023751,0.031732207973853656,-0.5927528527091269,-0.5927528527091269,1.0388693208674054,-0.5630394526640268,0.2970473219816899,-0.01708481671189965,0.7293586795111778,-0.006396370529288898,0.16135045169703743,-0.06740573379645165
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,interferon_response,14352,6.999999999999999,0.011975180268436377,0.027538254982247854,0.02764653295361619,0.02764653295361619,1.021326971863271,0.042067020030763215,0.2921529790003007,0.12200660465393755,0.6957453615276702,0.12153052900211969,0.4343417753814936,0.07176160358671997
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,oxidative_stress,14352,6.999999999999999,-0.039360986566405416,0.05448048748672154,0.03740515665187653,0.03740515665187653,1.0114475154909937,0.04425335753128959,0.34382277662019606,0.09105483634829695,0.809642684562389,0.09115181702264044,0.6152320629019135,0.07168728304965914
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,secondary_senescence,14352,11.216374812974106,0.002516851598757007,0.02351638604516782,-0.5318964316332845,-0.5318964316332845,1.0307384408469018,-0.5169690784418602,0.09469084740144827,-0.09209939559306417,0.6548121252665154,-0.07621870652040122,0.175198669151166,-0.11011042683894198
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Mesenchymal,tnfa_nfkb_proximal,14352,6.999999999999999,0.01161818473987507,0.023316021900211672,0.15565546804352964,0.15565546804352964,1.022512169275156,0.17592911534251837,0.6032148394992173,0.446772173679354,0.855997918579397,0.44305503941358554,0.5848701609495591,0.41635988961621
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,downstream_arrest,5977,12.99325488135,0.0016528937943694044,0.01770766101150575,1.086465559787873,1.086465559787873,0.9564302815497804,1.0577198144886168,0.5563679811043439,0.7420111264697146,0.3042222928628086,0.8135476491385133,1.0682874418025117,0.8361647214947056
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,emt_ecm,5977,49.99999999999999,0.007406514030733388,0.033722601246471876,0.43883112288685555,0.43883112288685555,0.9935381643446678,0.38238263670880895,-0.079183375761473,0.04035220456499232,0.5049172175199831,-0.0551241916068325,0.21378074532994465,-0.18951604510812056
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,il6_jak_stat3,5977,14.732127109077599,0.014681170393660622,0.03829995471671974,0.47390149561383094,0.47390149561383094,1.0277117113868157,0.4945442347248476,0.13211630347810746,0.1021889656370311,0.3999454527051887,0.15897527739838693,0.5662535968655567,0.1359152702232107
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,interferon_response,5977,16.885936456434926,0.015105793618364609,0.04111984691793606,0.4930373759264838,0.4930373759264838,1.022815499926265,0.5068130469712288,-0.07569106924357415,-0.036530942807524704,0.2576899772749857,0.07863875444601592,0.529778581641013,0.055323325274721585
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,oxidative_stress,5977,25.425778129327114,-0.019288587635538413,0.05708129234038023,-0.01981363458986591,-0.01981363458986591,1.0282029491330464,0.0037507761411214517,0.49525058102534464,0.13812188548260887,0.61681559494852,0.13410466159935394,0.4218306813369016,0.10737821835183547
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,secondary_senescence,5977,16.929221649874318,-0.00484052301633937,0.023277125048998787,0.36820438918829285,0.36820438918829285,0.9760949123680577,0.35116069498471125,1.0689059356411326,0.7063797170516726,0.957293866669029,0.6899771426438442,0.671941805993267,0.6757642829146168
7259_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,T/NK cells,tnfa_nfkb_proximal,5977,22.07395660316373,0.00974481079203888,0.02842717339185561,0.581416996966125,0.581416996966125,1.0354524324750245,0.6125146875855707,-0.11010303768260783,-0.040395144170323194,0.311363352677935,0.08475569100699448,0.597673438917853,0.0565356546090235
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,downstream_arrest,27611,22.177854595863984,0.0021968551600746616,0.019400137599198217,0.8903290605808655,0.8903290605808655,0.9852342777665573,0.8902870900001211,-0.3915644147081682,-0.2044027620958757,-0.2570201456134573,-0.10908604860576304,0.9145686504711059,-0.135464588293233
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,emt_ecm,27611,49.99999999999999,0.0039712184645172245,0.03117978203171164,0.7151819533500761,0.7151819533500761,0.8925810566311543,0.623450367182094,-0.08332497292279975,0.04549030364688659,-0.14948645296294902,-0.2339607543881692,0.3861602195166055,-0.4366781894443293
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,il6_jak_stat3,27611,49.99999999999999,0.003083153522729643,0.03022121655347085,0.7524899893579303,0.7524899893579303,0.9796503492381912,0.7275280879493958,-0.3133463409852415,-0.09870434724025173,0.2607678150392871,-0.006698808377583017,0.332838829776686,-0.21872122087921567
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,interferon_response,27611,31.66047833862699,-0.000893011668841408,0.026283141873783215,1.0135966068432751,1.0135966068432751,1.035404303991787,1.0578299957309385,2.57944722071685,2.013435500491979,1.4003963178606598,1.9236497287968275,2.0684973913115527,2.2645996482528723
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,oxidative_stress,27611,20.54755531976013,-0.011809465058106594,0.05445739199624618,0.4440700001119919,0.4440700001119919,1.014668156938369,0.4469797658388793,0.3847798771428875,0.2822943074950628,0.5795280415296663,0.21377935166151937,0.7149692083922293,0.15644206855328144
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,secondary_senescence,27611,49.99999999999999,0.001277918943724881,0.024008106868050036,2.0953194308643264,2.0953194308643264,0.9352540589132251,2.0402666597687085,-0.17047728726000166,0.5515623582858671,0.04548701113492729,0.2454937746164483,-0.272256817755351,-0.3169780252945056
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,27611,49.99999999999999,0.0012674862672537538,0.032209412323829865,1.3156915876410111,1.3156915876410111,0.9809586676693526,1.3058065469872164,-1.8511525268093674,-0.2626511174484462,-0.9954570402593673,-0.27622128033261995,-1.3077469206760746,-0.9869445859147816
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,downstream_arrest,5498,6.999999999999999,0.0030420734219360093,0.027093074037189507,1.4312787943094978,1.4312787943094978,0.9884555511518379,1.4132795602624655,1.476990560451,1.9031312005198144,1.52259330230696,2.200539967000475,1.4821513223290292,2.266295922740242
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,emt_ecm,5498,49.99999999999999,0.028288217328252853,0.04972702009949033,0.6706241718129318,0.6706241718129318,0.9790353568198598,0.6523418226159569,0.19746288329613237,0.11525612266464662,0.17745140492687844,0.020732731252679052,0.6129686936962331,-0.04388536757950916
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,il6_jak_stat3,5498,6.999999999999999,0.01947138429166526,0.04282503598369268,0.5169721733182564,0.5169721733182564,0.9740197507238566,0.4864476992214326,0.24983587437441332,0.16297675873047915,0.14767033111930217,0.0960468873454732,0.7398295419069042,0.08007666004724048
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,interferon_response,5498,13.449184749919834,0.004561692462756297,0.04073067269083775,0.04345754082326557,0.04345754082326557,0.9356287319896928,-0.03213985270413346,-1.0207164388511585,-1.010699402002536,-1.0617023103201149,-1.1369074198296618,0.256581439447945,-1.2156722450230246
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,oxidative_stress,5498,21.34908904458127,-0.028977221924316256,0.06612208779532976,0.34286971015202733,0.34286971015202733,0.9973402862002622,0.3416572556364337,0.5514052137815731,0.31721812353688283,0.5554779802414762,0.2473547242180219,0.6255061543478536,0.20930343057265166
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,secondary_senescence,5498,49.99999999999999,0.004759891479181118,0.028496778889380892,1.0933011658338616,1.0933011658338616,1.0124922239739733,1.094378769394267,-0.4080302098022638,-0.2868896832536623,-0.01681462031101118,-0.36122516009734773,0.6783265556460236,-0.49503119611617774
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,DC,tnfa_nfkb_proximal,5498,49.99999999999999,0.014417021457729167,0.04659078633252251,0.9126654030977962,0.9126654030977962,0.9762986589855784,0.8877047190857339,-0.27354451739634544,-0.14540572523335335,-0.17551138288370657,-0.1284062115364362,0.7811798407498061,-0.13859163791360649
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,downstream_arrest,22277,6.999999999999999,-0.002245871374258439,0.018578144627541066,-0.14206251885220636,-0.14206251885220636,1.0588243148133836,-0.26694797567504475,1.3340324040543143,0.7284767801047585,1.2665395541785667,0.5061213611971856,-0.05700732433770494,0.29941277569719577
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,emt_ecm,22277,49.99999999999999,0.02429328657013024,0.03639987205563522,0.7087529053615503,0.7087529053615503,0.9760711938546264,0.6599035109476609,0.3824851918081608,0.2699874255117359,0.3854050606480904,0.17558464947111335,0.6885530291325935,0.14761532374703742
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,il6_jak_stat3,22277,49.99999999999999,0.00866478306186002,0.03934061008535215,-0.051580742005604224,-0.051580742005604224,1.0939251876824434,-0.040872630628720624,0.732515105905598,0.41974642190766054,0.5731005454674264,0.3232589745371236,0.20140873365704656,0.2501228605159873
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,interferon_response,22277,13.293998892605599,0.007596613062597925,0.03198894856345555,0.21797553648496398,0.21797553648496398,1.0192097978187316,0.17212753082637294,0.7806282818688831,0.5505835029554572,0.683673232531366,0.44273178708385935,0.44630382779408295,0.3819548252679492
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,oxidative_stress,22277,49.99999999999999,-0.01907298630804824,0.06406683382719358,0.07378323576352663,0.07378323576352663,1.0841653511746614,0.06570897961066165,0.7740526843305436,0.2633472860575043,0.6646967356327766,0.1728280983571103,0.24793912271549845,0.10723626826267035
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,secondary_senescence,22277,49.99999999999999,0.008618289280955089,0.028071751181229464,0.44572176586603474,0.44572176586603474,1.033811570188909,0.44923123428340617,0.5246566451765085,0.39170304201728096,0.41864292714826856,0.3157710877743666,0.5438883560161638,0.28528126142000104
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Endothelial,tnfa_nfkb_proximal,22277,21.94326243405877,0.00488098996215489,0.027582754823699568,0.019775794994273774,0.019775794994273774,1.0835389393513764,0.030194607190202612,0.28488091959859013,0.1194087974108174,0.39122775451245306,0.0954650062792443,0.4119219585043933,0.08267180090293942
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,downstream_arrest,52655,49.99999999999999,-0.0024060628370047993,0.014575375710647466,0.8214414610770122,0.8214414610770122,0.927415622273403,0.7616306482078872,1.0456004832233883,0.3106945064788832,0.4969070092703692,0.11215860626347987,0.19050383461376028,-0.11476928091055102
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,emt_ecm,52655,49.99999999999999,0.0060073781423226865,0.018270896467243388,0.5433206241202696,0.5433206241202696,0.979178830581339,0.5267122327087504,0.41583498125750157,-0.01407329703406812,0.47736118910212705,-0.058143200851528194,1.0935202060586349,0.06688658268505149
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,il6_jak_stat3,52655,49.99999999999999,0.00204416128202482,0.019378501541610072,-0.5090277749552365,-0.5090277749552365,0.9818023196872218,-0.5234171757620116,0.37627929947922123,-0.3750904577435763,0.728754457981404,-0.32740330852098337,0.8192387100752352,-0.28547053765403874
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,interferon_response,52655,49.99999999999999,-0.0030395822657842127,0.016788467551529657,1.3723853322807278,1.3723853322807278,1.0099829779470644,1.3764897032184047,0.6021293671204211,0.8261628652759012,0.33768969580110525,0.5602905513754062,0.21825703889621176,0.2844490100404144
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,oxidative_stress,52655,49.99999999999999,-0.012725468349922862,0.04580755130401633,0.4973829618495248,0.4973829618495248,0.9779802892639946,0.4852326650446958,1.1507362313698726,0.5273187066147336,0.6833715612216675,0.3923906385737118,0.6467191763565209,0.3423713841227522
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,secondary_senescence,52655,49.99999999999999,0.00342934171988828,0.016518994915491546,0.474076514807845,0.474076514807845,0.9675744226027913,0.46036371493903816,0.5598801909055424,0.021190456433644523,0.3090348522106537,-0.04675929497345204,1.104853026870481,0.11501598019858887
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Hepatocytes,tnfa_nfkb_proximal,52655,49.99999999999999,0.0037739855178979625,0.01704774123899566,0.6548532845873352,0.6548532845873352,0.9585209327765717,0.6392586432236831,0.39924040300298874,0.23240281616716515,0.18989858303870316,0.12731813757104457,0.7792291452553025,0.14555858117851186
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,downstream_arrest,18036,6.999999999999999,0.0015611713291576322,0.020784724407730153,1.529728942681387,1.529728942681387,1.0224896272176547,1.643763864118514,0.9856213870199775,1.6290740601387739,0.4775320093733707,1.895718331978429,2.0435672877404443,2.0393298241870195
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,emt_ecm,18036,49.99999999999999,0.040068097841850066,0.04506716793633345,0.574406585304009,0.574406585304009,0.9568205199202657,0.53173697406497,0.17626863563778386,0.1272936381666151,0.2798872095791737,0.08748094141974935,0.7145564526207908,0.051781118943127036
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,il6_jak_stat3,18036,18.640980457085814,0.012115859261853355,0.043461357936633714,0.23814455945822824,0.23814455945822824,1.0396649560502644,0.2560095380977283,0.4523003660234028,0.4091453342160716,0.22799579729215966,0.21697697273413127,0.4346868221450466,0.13272739708661033
7260_liver_sbr_Male_26-U1,sbr,in_band,tierA_p95,Macrophages,interferon_response,18036,6.999999999999999,0.005692402474390496,0.0383414570401744,-0.9136009392662093,-0.9136009392662093,1.157609802219961,-0.7892622197912857,1.121220037593723,0.8544974805591232,0.4419441035933822,0.37840036290740714,-0.32504399142486656,0.24844013847887828
