section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N1_full_null_mean,N1_full_sf,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N3_full_null_mean,N3_full_sf,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p,N4_full_null_mean,N4_full_sf,beta_obs_full
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Kupffer cells,interferon_response,12526,9.320159478093691,1000,0.006587181222128862,0.0021018073918097338,0.0014231981695600844,-0.0007489767593691749,0.004811679819771556,0.680924613892668,0.001,-0.00011663860985447624,0.8995086812588402,-6.979853139326706e-05,0.002698041078653009,-0.005155190083483646,0.005251130200057374,1.0105961152486267,0.009,-5.3613814198914476e-05,0.9538084095968358,0.0001653947678339539,0.002265170898640402,-0.004486391563153289,0.004408844702705004,0.974891419826385,0.0,0.0010130921809920123,1.8728410721052329,-0.0011606834432624754
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Kupffer cells,oxidative_stress,12526,7.700870281274159,1000,-0.031955736935608825,-0.0060229126248929656,0.002226650332420709,-0.010350991072920802,-0.0014989760697555342,0.8115232755536446,0.0,-9.783469905517549e-06,0.9674927516340687,-8.588646925761125e-05,0.00448798112195637,-0.008206621908906482,0.008707257394814899,0.9973123301950234,0.0,-0.00014513632457829526,0.5177597932483771,-0.0017721269376297368,0.004029648449549928,-0.00912002945585338,0.006100665989821199,0.9445443257590775,0.0,0.0005111724261062529,2.698457620223302,-0.00030096272054115034
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Kupffer cells,secondary_senescence,12526,6.999999999999999,1000,0.008703871271297021,0.0009762336725203964,0.0013819496489639689,-0.0014988209268601556,0.0038268469697918684,0.8878391416771355,0.0,-9.404675542954977e-05,1.0391547736057,-0.00012885071417332938,0.0032144249848324335,-0.006316964964325721,0.005939236122223842,1.014803839597013,0.005,-6.569964297522971e-05,1.0273529334948452,0.0003136071233469264,0.00276948205772623,-0.004926466986794904,0.0058199550535288965,0.9639692369553859,0.001,-0.0004823672985608951,1.2008254541443821,0.002401923105893241
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Kupffer cells,tnfa_nfkb_proximal,12526,33.797704936313906,1000,0.004106132570871703,0.0013955847123868726,0.0010855687376648009,-0.0006633843391208026,0.0035003222879351893,0.6601218571735984,0.013,-7.190009710124864e-05,1.08345424545943,-6.13104722887148e-05,0.0010878388272690818,-0.0019569539290128254,0.0024298992252136833,1.0149314400425455,0.0,-4.188244466781275e-06,1.004861283862839,0.00041806752406129116,0.000772951562543795,-0.0010862510856004502,0.0017631927075443337,0.8981846014843748,0.0,0.0005041104727610925,0.41488035720965727,0.0008615511015098889
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,downstream_arrest,12286,44.99999999999999,1000,-0.0036976366157145863,-0.001281730007350643,0.0007026986099167087,-0.002689672531988868,8.166513366495672e-05,0.6533650705687469,0.001,-1.839056937725983e-05,0.9799037257669144,1.0768310715444741e-05,0.0008726610610377321,-0.0018376013705377282,0.0014154920521209163,1.0029122144316942,0.0,8.415707165741204e-06,1.0091962546454492,-0.0014454869064071348,0.0007705542485874846,-0.0024892435684835835,0.00039743806127454345,0.6090781608273891,0.001,-0.0013713735401725618,-0.4985669107875936,-0.0009151233290289431
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,emt_ecm,12286,44.99999999999999,1000,0.017682318538572432,0.010397170209889369,0.0014568074821284035,0.007531487653732283,0.013386909882015768,0.4120018714056728,0.0,0.000498341604083263,-0.28305246072887363,-1.1166857347317527e-05,0.0017221469805479108,-0.003320897459033619,0.0031602017130354003,1.0006315267606427,0.0,-2.1962866583083494e-05,1.0565465732405055,0.0008638846599193975,0.0015964290518092504,-0.0018912369039943901,0.00262803746484597,0.95114415238958,0.0,0.0008570468440928758,-1.2065909273140922,0.00038840313965039764
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,il6_jak_stat3,12286,6.999999999999999,1000,0.006529644364053798,0.0018412438794800986,0.0014780282061677944,-0.0010463617363460187,0.004706012493980045,0.7180177392789889,0.0,-0.00018331570250643253,0.9720181732630414,-0.00012515499903566706,0.003897063790277687,-0.007607194688208254,0.00740101219199966,1.0191671999358274,0.09,-2.745885632933978e-05,0.9958086025927011,0.003280583352501692,0.00304063988876471,-0.002576007002994039,0.008774743782638027,0.49758621303151523,0.138,0.001996548735479158,1.30475883966411,-0.006551241426432956
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,interferon_response,12286,44.99999999999999,1000,0.004414075027418281,0.0027958650421662456,0.0014967279777565769,1.8285914458556386e-05,0.005930171876799841,0.3666022836495599,0.136,-5.529750861086607e-05,0.9516152054441611,-3.5191121320109546e-05,0.0021897270009588006,-0.003282381294439043,0.004421690044426856,1.007972479194739,0.028,-4.8574373095013535e-05,0.9574978851322233,0.0029441375049797528,0.001191681209025437,-3.277213768287156e-05,0.004763769007111695,0.3330114493541516,0.081,0.0017066563805778936,2.493308115068437,-0.0011428695547533933
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,oxidative_stress,12286,6.999999999999999,1000,-0.04803899344760032,-0.005059106342482868,0.0022188464463807397,-0.009169477363573451,-0.0005132743685736084,0.8946875032258699,0.0,3.958686299409081e-05,1.0067957382859365,-4.108898951707917e-05,0.005511125184454511,-0.011877940209930578,0.009818082956576536,0.9991446742204976,0.0,-7.106226158005957e-05,0.987800990147238,-0.005143628326036779,0.004295550108434051,-0.011986503096879278,0.0031789838570593127,0.8929280578776632,0.0,-0.001416806970790518,0.7567817036520386,-0.005825248314228614
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,secondary_senescence,12286,6.999999999999999,1000,0.013692406208778282,0.0018230880450221445,0.0013060898778570354,-0.0006356113219878303,0.004446389801512219,0.8668540782953582,0.0,0.00019460739941370376,0.8872008306664224,8.481242479380898e-05,0.0025998121618785995,-0.005136779985168788,0.0053402052314049835,0.9938058787111183,0.0,9.970685680214797e-05,0.942207487186881,0.0008229406070113848,0.0022169336933546622,-0.0030199568097296603,0.0051573263450924445,0.9398980285522209,0.0,-0.00019048011873431378,1.1104068973354713,0.0017252556074965162
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,LSECs,tnfa_nfkb_proximal,12286,6.999999999999999,1000,0.011387331869968586,0.001482008908807721,0.0009065651058919624,-0.0002706276229881409,0.003373232187844309,0.8698545958148307,0.0,2.204006512047122e-05,0.9871846419126699,-2.9305399561363398e-05,0.0023562031308742163,-0.004428201162280058,0.004484413085783853,1.0025735088689782,0.0,2.625378191957445e-05,0.9847345452653169,0.0017753981880026084,0.0018659652724855446,-0.0020822542612149958,0.005521056028153666,0.8440900635657415,0.0,0.0009883231616144865,0.4253322232551935,0.0017198165646468333
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,downstream_arrest,5978,8.885921243206353,1000,0.0021516215313294594,0.000404787223981472,0.0010760318240337463,-0.0016216985631589812,0.0025450730589418073,0.811868761263344,0.062,-0.0001208435761355265,1.0668030992355633,-9.56736740824429e-05,0.002026536385903769,-0.0039753663028809175,0.0038928821048341256,1.0444658471247623,0.292,-3.474269878169894e-05,1.019205985362616,-0.00025709310763751957,0.0018725589712083057,-0.0036353191823859663,0.003429327242751304,1.1194880716213436,0.289,0.00015272981074947303,0.9155699870030051,0.001808951643237448
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,emt_ecm,5978,44.99999999999999,1000,0.00790833986810006,0.006271956491603024,0.0024530888993992174,0.0012363001400319692,0.010988061175494461,0.20691869643813982,0.251,0.0002620760815092068,1.1912619481810987,-7.995654561459516e-05,0.0030792665205824615,-0.0056399392250380456,0.005929136089837178,1.010110408372447,0.006,9.104254068817708e-07,1.0006644243762766,-0.0032382892860377747,0.0020099261675428828,-0.0063166896919647835,0.0020570188029395095,1.4094777589289114,0.0,-0.0018043818215702622,-0.31682975595758206,-0.0013702468473292802
