section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,sender_set,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,DC,interferon_response,2489,8.14292620081837,1000,0.00869033908035388,A_SENDER_FINAL_strict,11409,5,0.461,-0.0001125644816720562,0.004892049990804134,-0.009650944677980722,0.009529914581920155,1.0129528296457992,0.077,6.687308672111427e-05,0.0047068531104649345,-0.010866013601336105,0.010006826012626004,0.9923048932725429,0.095,0.000276435648390265,0.004262472921705205,-0.008194457097146139,0.009058801001052379,0.968190464625805,0.042,0.0027916631543984556,0.0025506396568199187,-0.0020720760688223944,0.007774145528331723,0.6787624592566789,0.011,-0.001681091306480393,0.0033710078206524254,-0.008148780106210271,0.004975717630822866,1.1934436954572705,0.02,0.002043774434904272,0.0043545347652744195,-0.006086947137693572,0.01114384842141898,0.7648222450232578,0.068,-0.00016455380026013917,0.004643768368110356,-0.010301766627598224,0.008690339080353878,1.0189352565807408,0.085,-0.0010970588035459261,0.004025231891141412,-0.009491051112886513,0.007472569622744254,1.1262388950997355,0.056,0.0008724133602559159,0.0031806026890652973,-0.0057049333806226095,0.007025117900623683,0.8996111253900129,0.006,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,DC,oxidative_stress,2489,20.177866835741543,1000,-0.02151408043431869,A_SENDER_FINAL_strict,11409,5,0.461,-0.0003939228605662735,0.0052707512301833175,-0.009612335779553761,0.01097009103801625,0.9816899977775533,0.0,-0.004115124981994483,0.006247376374376815,-0.019339076618680184,0.004913156421875145,0.8087241053803004,0.013,-0.0028347428742397547,0.004359572119014205,-0.011848272142663306,0.005208166769817494,0.8682377858122233,0.0,-0.006574782526691628,0.00474930512552877,-0.015928557961584277,0.002447713747802553,0.6943963026091643,0.0,-0.0006543261552793627,0.004739050148163594,-0.009519190616896992,0.008689901699429235,0.9695861434897493,0.0,-0.004062375858310732,0.003947759114709598,-0.012073119337061393,0.004121571590243021,0.8111759472726272,0.001,-0.008705924893462504,0.006384332701856126,-0.021514080434318694,0.0006540323417072643,0.5953382753196812,0.089,-0.00621285601120651,0.004853872128355694,-0.017091114287399813,0.001885128252197674,0.7112190767263319,0.013,-0.0037655211715830346,0.0033289352228784265,-0.010695345480522355,0.0025438499132616954,0.8249741055361877,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,DC,secondary_senescence,2489,6.999999999999999,1000,-0.005767723257225949,A_SENDER_FINAL_strict,11409,5,0.461,-3.383932522345926e-06,0.0033978021138820376,-0.006740390117117154,0.006587976601846487,0.9994132983897751,0.091,-0.001384179598661591,0.0028365536876595013,-0.006708738377922412,0.004071954318695212,0.7600128270843342,0.078,-0.0010122177482203044,0.002862629184989264,-0.006661787309042714,0.004096013687674679,0.8245030659277606,0.056,-0.0007563905467300216,0.001654361200104975,-0.0038147058387135863,0.002601758716416167,0.868858037565794,0.001,-0.0007816735398327135,0.002203556677914071,-0.005183776921836203,0.0033227004163983664,0.864474506668916,0.017,-0.0006197716278094619,0.0031646508827107714,-0.006551306391609939,0.005652967877155196,0.892544839589348,0.069,-0.0008522706229171615,0.003193935959179733,-0.005876698219847882,0.0035904933180196472,0.8522344805899944,0.089,-0.0012598579728458428,0.002939971425828193,-0.007525209218979479,0.004403914443517363,0.7815675411840433,0.075,-0.0012447055979038725,0.002086877989234538,-0.005365280075682279,0.002847463675081412,0.7841946393068575,0.014,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,DC,tnfa_nfkb_proximal,2489,22.318425721029357,1000,0.005600605732737477,A_SENDER_FINAL_strict,11409,5,0.461,-0.0002120213689765517,0.0028815884415388676,-0.006080125538088352,0.005201039112554492,1.0378568638990624,0.048,0.000268355331021065,0.0029994667726571497,-0.006027102551255744,0.005546399194243272,0.9520845880201073,0.064,-0.001921783579873069,0.0028913765357317994,-0.00768421939324765,0.0036075275383097676,1.343138523149305,0.103,0.0047524446662335984,0.0029832133642302273,-0.0010189443603033856,0.01068584787681466,0.1514409524573537,0.399,-7.645442541398855e-05,0.002556174726688894,-0.005163055756322079,0.004849967327133194,1.0136510993743206,0.023,-0.001985122411882088,0.0019988798976886086,-0.005810508526215135,0.0022697653752720283,1.3544478055790217,0.033,-0.0005396162860131037,0.003089444062028532,-0.006810649585269429,0.0056006057327374755,1.0963496292657882,0.085,-0.001770235792846128,0.002999970052642468,-0.008192103001871986,0.003638002453740325,1.3160793452212656,0.104,-0.0017919206242404744,0.001843521363430878,-0.005413532151136773,0.0020827856573237013,1.319951217734553,0.022,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,downstream_arrest,11666,49.99999999999999,1000,-0.0054939661786267534,A_SENDER_FINAL_strict,11409,5,0.461,-4.05154013023965e-05,0.00089147135155728,-0.001885016481140609,0.0014163378068378625,0.9926254731126642,0.0,-0.0012343810961897611,0.0012093921134995024,-0.003679386279962251,0.0008672183859849405,0.7753205869756008,0.013,-0.00024183925130964108,0.0009708303348877557,-0.0019801342756066683,0.0015194532445465907,0.9559809355488078,0.0,-0.001817595611834254,0.0008847863453825874,-0.0035720599212605182,-1.909917028489295e-05,0.6691651253869618,0.0,-2.7806645523622155e-06,0.0008473523712492988,-0.0017407923634725935,0.0013962456439601293,0.9994938693719704,0.0,-0.0013551135417627746,0.0007194288411181797,-0.0022534841325797294,0.00041714377274817185,0.7533451248690626,0.0,-0.0023014862628818584,0.0012872408071202294,-0.005493966178626751,-0.0005890955286058837,0.5810883816803679,0.0,-0.0006256530794127361,0.0010010307282891488,-0.0028034425810512203,0.0010734900741653675,0.8861199615959191,0.0,-0.0013348897285379074,0.0006853918014711928,-0.002134101529201427,0.00025997696210936725,0.7570262201957038,0.001,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,emt_ecm,11666,11.58882939190469,1000,0.024956535286626735,A_SENDER_FINAL_strict,11409,5,0.461,5.980473429658929e-05,0.001837603602580749,-0.0032926226346861164,0.003606556444118651,0.9976036443516807,0.0,0.0030010160991994455,0.0036561542323675944,-0.0015510016110685714,0.010160271608168786,0.8797502912670904,0.013,0.00029887146296938617,0.0022822040210629378,-0.004141281528302171,0.0044253411268282885,0.9880243207024999,0.0,0.006208697322587092,0.0010344118955625463,0.004268787114671383,0.008223289329733,0.75121958031113,0.0,-0.0009637207673554471,0.001244006172946506,-0.003319031061221789,0.001527125125300503,1.0386159679734017,0.0,0.0007985792299634798,0.0017818926565810636,-0.0019374511139906593,0.0037975359084490134,0.9680011980512613,0.0,0.007792051044727304,0.006196648091730794,0.0010566799053647689,0.02495653528662675,0.6877751276274808,0.089,0.0007248867437035431,0.003551731573557961,-0.0023227426919518045,0.011564039235615378,0.9709540312636272,0.013,-0.0005717747344280452,0.0015039270345184722,-0.0026200285883969912,0.001440367797250953,1.0229108218693497,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,il6_jak_stat3,11666,6.999999999999999,1000,0.013125422511087025,A_SENDER_FINAL_strict,11409,5,0.461,7.859909768666682e-05,0.0035443064631366507,-0.006447577118793331,0.00714011084769945,0.9940116900907172,0.0,-0.00035927535051722467,0.0028843253845344794,-0.00513577093083417,0.004233069615889376,1.0273724788831557,0.0,0.0009680137716133059,0.0025457411965739084,-0.0038769887369502188,0.005691483549375109,0.9262489439257573,0.0,0.001947529551034136,0.001222245142273724,-0.0003240184472385551,0.0042477198672862,0.851621572609258,0.0,-0.0006874916748075209,0.0018034097490341287,-0.004053563705271586,0.0027272460321879845,1.052378631943223,0.0,0.003255989059280197,0.002638620021154204,-0.002315830936787117,0.007950003965051543,0.7519326287188189,0.0,0.0010414918781723045,0.0044529871526631445,-0.0036762608017079047,0.013125422511087025,0.9206507922093512,0.089,0.0018863044904241404,0.002616176844067406,-0.0035681371403209145,0.0066137222869741535,0.8562861889717621,0.013,0.0007675743341123654,0.0014369637501127363,-0.0021568877165427007,0.0032829882569806335,0.9415200285199202,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,interferon_response,11666,6.999999999999999,1000,0.013950886431929677,A_SENDER_FINAL_strict,11409,5,0.461,0.0001394328291841199,0.0026014071952156336,-0.004348721960310286,0.005476851892158426,0.9900054502009995,0.0,0.00039259916738894,0.0023408823437152137,-0.0032813965326882423,0.004293252184084767,0.971858478720722,0.0,0.0007538902707162836,0.0020151789119405342,-0.0031435037526379803,0.004568897117258166,0.9459611205069494,0.0,0.0016410501102428565,0.0009348522211665529,-0.00023646797865879801,0.003417453445978,0.8823694739219615,0.0,-0.0007327590807952902,0.0013984760357249435,-0.0034350738426700217,0.0020607842608615493,1.052524195101912,0.0,0.003085485793740183,0.0020959801383562383,-0.0009124578522693331,0.0068262865360602725,0.778832276443856,0.0,0.0026541223457816196,0.004365104326989889,-0.004355641511486522,0.013950886431929682,0.8097524226340862,0.089,0.0014631116499427466,0.002164536937099769,-0.0023654507370897177,0.004496583789133133,0.8951241086305388,0.013,0.0006724761567935537,0.0012578681969255133,-0.0016590348238345245,0.003049237632888042,0.951796886880647,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,oxidative_stress,11666,6.999999999999999,1000,-0.05105667092540119,A_SENDER_FINAL_strict,11409,5,0.461,9.969910284529758e-05,0.005142102582129628,-0.010066373675120146,0.009433758679945323,1.0019527145236509,0.0,-0.0030794866962743583,0.006514382151043141,-0.012583741871443538,0.003964784432072696,0.9396849296975553,0.013,-0.0024823779859309606,0.00345552155345144,-0.009053431591074742,0.0040704264141029406,0.9513799481842841,0.0,-0.004979790281058525,0.0017974461787308744,-0.008307607840294091,-0.0013254248384169697,0.9024654331980537,0.0,0.0017732980563449784,0.002761692547671871,-0.003900585861490685,0.006755978833658716,1.0347319561617314,0.0,-0.004967992546053655,0.0037072674679649743,-0.011960509712111763,0.002144216024622476,0.9026965045701396,0.0,-0.010436608458837723,0.013343938783531236,-0.05105667092540121,0.0001583238217376844,0.7955877602343749,0.089,-0.004533607140536047,0.006570497466046915,-0.012011221379306478,0.0015748834535833397,0.9112044115222457,0.013,-0.0007573363732898391,0.00264139109670973,-0.004844469435017686,0.0035912257824608244,0.9851667498181308,0.0,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,secondary_senescence,11666,49.99999999999999,1000,0.009745450502393092,A_SENDER_FINAL_strict,11409,5,0.461,0.00019442806570107364,0.0021737059535449983,-0.0031633281113826574,0.004938615171725159,0.9800493506530735,0.0,0.0033713364262059043,0.0016804753344676101,0.00011100279413204114,0.008050395799315395,0.6540604843893014,0.013,0.0025424278758328866,0.0016778060213749233,-0.0010310464008753118,0.005797277935211405,0.739116434359954,0.0,0.0038783131102061376,0.0014920434027254068,0.0009441932478057046,0.006942570966440546,0.6020386015758041,0.0,-0.00012641665021945607,0.0020695689470659807,-0.003367559058720538,0.0044766839429406045,1.012971863146646,0.0,0.0032269911564777936,0.0013819782984083502,4.949010761812372e-05,0.0048979396138916,0.6688720387338303,0.0,0.005077146292541445,0.0028933174549688467,0.00022893257145814515,0.00974545050239309,0.47902395160750116,0.0,0.00222837365788287,0.0018075627877032477,-0.0001615619361831946,0.007646454720586302,0.7713421603921059,0.0,0.0029032901516690417,0.0013566331736897686,-0.00037834738675950237,0.004540316451306369,0.7020876406938694,0.001,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p90,full,Endothelial,tnfa_nfkb_proximal,11666,6.999999999999999,1000,0.01389775305076033,A_SENDER_FINAL_strict,11409,5,0.461,4.471115297172361e-05,0.002139132212840438,-0.004020071147070503,0.004342981205917717,0.9967828502342487,0.0,0.0009386926997134806,0.001955302230006088,-0.001476917481262144,0.0038922968702923035,0.932457232742229,0.013,0.0008045097046849137,0.0015155698213124033,-0.002348555129368541,0.003663073582370879,0.9421122463648252,0.0,0.0014641551354190616,0.0007690787724411813,-1.4415437814174981e-05,0.0030200510172571065,0.894648067923544,0.0,-0.0007645000625149784,0.0010920870400487693,-0.002849943320641721,0.0013801002164805071,1.055008896741992,0.0,0.0019111745937242827,0.001531882484955144,-0.0010031407630377825,0.004779511593784382,0.8624831951795456,0.0,0.002976099456910478,0.0036911370364692575,-0.0008065106930088263,0.013897753050760336,0.7858575090490862,0.089,0.0014151869502915311,0.001919531671125769,-0.001176815188829196,0.004269832255581587,0.8981715285109265,0.013,0.00018589419459810348,0.0009528323400763879,-0.0015405463767754765,0.0017406902898370476,0.9866241547162954,0.0,,,,,,,,,,,,
