section,call,celltype,module,null,bin_lo,bin_hi,mean,lo,hi
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,0.0,5.0,0.0009060191332138596,0.00036328074150698657,0.0015047322825960134
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,5.0,10.0,0.0014484629982034786,0.0007970295006484424,0.00218079082616607
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,10.0,15.0,0.0008678396068191576,0.0005213531701532495,0.001203789334968962
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,15.0,20.0,0.0006666097766423719,0.00033281145932244306,0.000993155963294975
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,20.0,25.0,0.000726213988280724,0.00040223007479261844,0.001041630629249623
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,25.0,30.0,0.0008230782485101733,0.00047586609934033633,0.0011983291572863078
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,30.0,35.0,0.0008846322787282126,0.000475579993724261,0.0012722178270528272
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,35.0,40.0,0.0009505394610760176,0.0005189702763954546,0.0013956990562073726
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,40.0,45.0,0.0010316278004899387,0.00047968583426771604,0.0015845553293257983
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,45.0,50.0,0.0010979048928545507,0.0004021385846666208,0.0017806383335076878
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,50.0,55.0,0.0010916426866688948,0.00027516632467809363,0.0019890332470076425
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,55.0,60.0,0.0012507960233338405,0.0002608016851597334,0.0022950443850548383
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,60.0,65.0,0.0013548595922582298,-2.3726133425739305e-05,0.0026508427063866914
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,65.0,70.0,0.0014385995493774795,-0.00042828934299286674,0.0031405016054013146
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,70.0,75.0,0.0016629781388943794,-0.0006879889740166304,0.004053370528097463
