section,arm,band,call,celltype,module,n,sender_density_per_um2,d_poisson_um,median_nn_um,sd_y,lam_raw,beta_raw,railed_raw,lam_poisson,beta_poisson,railed_poisson,lam_nn,beta_nn,railed_nn
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Hepatocytes,tnfa_nfkb_proximal,65021,0.00017145701958181216,35.87237732592353,9.804628187284118,0.01564663532778971,7.000000000000001,0.00591838761484841,1,0.19513621682779805,0.0059183876148484115,1,0.7139485420853068,0.00591838761484841,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,downstream_arrest,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.02012508381988084,7.000000000000001,0.004839053064879543,1,0.19513621682779805,0.004839053064879542,1,0.7139485420853068,0.004839053064879544,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,emt_ecm,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.03749732610501301,7.000000000000001,0.0312609288585655,1,0.19513621682779805,0.0312609288585655,1,0.7139485420853068,0.031260928858565504,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,il6_jak_stat3,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.02861358120232536,50.0,-0.005545575614794169,1,1.3938301201985575,-0.005545575614794169,1,5.099632443466477,-0.0055455756147941675,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,interferon_response,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.026721425715255744,9.962242533302101,0.004012225980949154,0,0.277713474152793,0.004012225980949147,0,1.016075504650181,0.004012225980949151,0
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,oxidative_stress,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.06429896022176068,50.0,0.015735380548107167,1,1.3938301201985575,0.015735380548107167,1,5.099632443466477,0.015735380548107167,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,secondary_senescence,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.04282065784191915,50.0,-0.007898700278668368,1,1.3938301201985575,-0.007898700278668366,1,5.099632443466477,-0.007898700278668364,1
7352_liver_sham_Male_2-U1,sham,in_band,senepy_p95,Biliary/ductular,tnfa_nfkb_proximal,3740,0.00017145701958181216,35.87237732592353,9.804628187284118,0.024067740177817668,47.54182525407475,-0.007429545837425917,0,1.3253045601669167,-0.007429545837425918,0,4.848916689745869,-0.007429545837425919,0
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,downstream_arrest,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.014401936116745038,47.54182525407475,-0.001932855798392213,0,1.314851684253141,-0.0019328557983922128,0,4.480068174842517,-0.0019328557983922135,0
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,emt_ecm,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.015231414586489895,50.0,-0.0005957128780939675,1,1.3828367729112867,-0.0005957128780939674,1,4.711712424691283,-0.0005957128780939676,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,il6_jak_stat3,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.018371852445980434,7.000000000000001,0.008606723020402727,1,0.19359714820758014,0.008606723020402728,1,0.6596397394567798,0.008606723020402727,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,interferon_response,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.017453487248896137,50.0,-0.0023678152816532967,1,1.3828367729112867,-0.002367815281653297,1,4.711712424691283,-0.0023678152816532967,1
7435_liver_sham_Male_10-U1,sham,in_band,tierA_p95,Hepatocytes,oxidative_stress,83751,0.00016876307095444487,36.15755740624035,10.611853078719262,0.04541231840328022,24.6860647223019,-0.008637660502536866,0,0.6827359615293424,-0.008637660502536868,0,2.326272757376061,-0.00863766050253687,0
