section,call,celltype,module,null,bin_lo,bin_hi,mean,lo,hi
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,25.0,30.0,0.0008175217797864351,0.00014590958199399626,0.0016029532518344
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,30.0,35.0,0.0008073115501256945,4.312158000499229e-05,0.0016798331014518239
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,35.0,40.0,0.0008001149797011941,-0.00010367179003149013,0.001706308527272928
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,40.0,45.0,0.0008195442926411243,-0.00032573690464587565,0.0019809074444435575
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,45.0,50.0,0.0007962001461534859,-0.0004254091426991608,0.002101247409402538
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,50.0,55.0,0.000799142846764159,-0.0006841282546292198,0.0022393653006374747
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,55.0,60.0,0.0007953245275334933,-0.0009672607048962927,0.0025041870102679247
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,60.0,65.0,0.0007955756569350658,-0.001200358234695973,0.0028691475680532232
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,65.0,70.0,0.0007608037598695414,-0.0014648462703520237,0.002799607288295825
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,70.0,75.0,0.000760350650190503,-0.0013967159362127293,0.003025961761436469
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,75.0,80.0,0.0007480793613321926,-0.00161494491487887,0.002911887591967325
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,80.0,85.0,0.000679949502804389,-0.0017922207590939728,0.002915926768816754
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,85.0,90.0,0.000826103395835544,-0.001745222327998692,0.003262736651231765
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,90.0,95.0,0.0007055989471621854,-0.001950410609440063,0.002979783193105475
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,downstream_arrest,N3,95.0,100.0,0.0007505349232650362,-0.0007340928277586331,0.0016761572795684656
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,0.0,5.0,0.012652406431457515,0.011003744147238443,0.014299548810840454
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,5.0,10.0,0.012642544685558154,0.011326464564089058,0.01401080221527077
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,10.0,15.0,0.012657301174577945,0.011366202409781196,0.013919291515394217
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,15.0,20.0,0.01266591336891498,0.01140880912464598,0.013818632761596974
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,20.0,25.0,0.01264797004953763,0.011343007650015268,0.013889648004847812
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,25.0,30.0,0.01266106231281389,0.01123557146921118,0.01398277522516478
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,30.0,35.0,0.012660756620128204,0.011228134496746792,0.014009492896128916
7259_liver_sbr_Male_26-U1,tierA_p90,Hepatocytes,emt_ecm,N3,35.0,40.0,0.012686458671219059,0.011145083213924023,0.014257659537307186
