section,celltype,module,sender,n,lam,beta_full_std,beta_stripped_std,ratio_stripped,n_stripped_genes
7435_liver_sham_Male_10-U1,Biliary/ductular,downstream_arrest,corescence_p95,3988,6.999999999999999,0.08676343785183865,0.04471425391911577,0.5153582548846433,10
7435_liver_sham_Male_10-U1,Biliary/ductular,emt_ecm,corescence_p95,3988,6.999999999999999,0.45341308455350754,0.4315733880256308,0.9518326725189611,9
7435_liver_sham_Male_10-U1,Biliary/ductular,il6_jak_stat3,corescence_p95,3988,49.99999999999999,0.2169644081504122,0.20539158692032547,0.9466602779287938,5
7435_liver_sham_Male_10-U1,Biliary/ductular,interferon_response,corescence_p95,3988,9.472463873139185,0.4099654694222881,0.35041008548662667,0.8547307312989427,5
7435_liver_sham_Male_10-U1,Biliary/ductular,oxidative_stress,corescence_p95,3988,6.999999999999999,-0.3363306121939286,-0.3416219319438055,1.0157324952235567,0
7435_liver_sham_Male_10-U1,Biliary/ductular,secondary_senescence,corescence_p95,3988,49.99999999999999,0.28180479171730927,0.2802334914775634,0.9944241535774803,18
7435_liver_sham_Male_10-U1,Biliary/ductular,tnfa_nfkb_proximal,corescence_p95,3988,49.99999999999999,0.30242429483681377,0.2635818191888883,0.8715629785335711,8
7435_liver_sham_Male_10-U1,Biliary/ductular,downstream_arrest,tierA_p95,4215,49.99999999999999,0.17752508980187132,0.14403413054939113,0.8113452059657702,10
7435_liver_sham_Male_10-U1,Biliary/ductular,emt_ecm,tierA_p95,4215,11.019082036984365,0.4266561455979019,0.38503582999466124,0.9024499798428655,9
7435_liver_sham_Male_10-U1,Biliary/ductular,il6_jak_stat3,tierA_p95,4215,6.999999999999999,0.2171530365151392,0.20499214017228923,0.9439984973822728,5
7435_liver_sham_Male_10-U1,Biliary/ductular,interferon_response,tierA_p95,4215,10.477345453252495,-0.06360454889658641,-0.10633678034471619,1.671842379034987,5
7435_liver_sham_Male_10-U1,Biliary/ductular,oxidative_stress,tierA_p95,4215,8.14292620081837,-0.46894219489047995,-0.4784425196684443,1.0202590529951845,0
7435_liver_sham_Male_10-U1,Biliary/ductular,secondary_senescence,tierA_p95,4215,16.49296129703063,0.32512216882547734,0.3436282280669013,1.0569203241608476,18
7435_liver_sham_Male_10-U1,Biliary/ductular,tnfa_nfkb_proximal,tierA_p95,4215,11.019082036984365,0.42319598702325034,0.3806535875573548,0.8994735281751188,8
7435_liver_sham_Male_10-U1,Endothelial,downstream_arrest,corescence_p95,22754,49.99999999999999,-0.13056527273948212,-0.15397994924929573,1.1793331107003704,10
7435_liver_sham_Male_10-U1,Endothelial,emt_ecm,corescence_p95,22754,6.999999999999999,0.711198439493615,0.6840545280611308,0.9618335615980665,9
7435_liver_sham_Male_10-U1,Endothelial,il6_jak_stat3,corescence_p95,22754,6.999999999999999,0.39502946095250013,0.3730162253520255,0.9442744458922228,5
7435_liver_sham_Male_10-U1,Endothelial,interferon_response,corescence_p95,22754,6.999999999999999,0.4937180806443757,0.4597645425972766,0.9312288948324828,5
7435_liver_sham_Male_10-U1,Endothelial,oxidative_stress,corescence_p95,22754,49.99999999999999,-0.0654078031768534,-0.06806744365289644,1.0406624339431145,0
