section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,sender_set,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_orig_full_null_mean,N3_orig_full_sf,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ_full_null_mean,N3_occ_full_sf,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_occ15_full_null_mean,N3_occ15_full_sf,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_swap_full_null_mean,N3_swap_full_sf,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N3_snap_full_null_mean,N3_snap_full_sf,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_orig_full_null_mean,N4_orig_full_sf,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ_full_null_mean,N4_occ_full_sf,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_occ15_full_null_mean,N4_occ15_full_sf,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N4_swap_full_null_mean,N4_swap_full_sf,beta_obs_full,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N3_tile_full_null_mean,N3_tile_full_sf,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p,N4_tile_full_null_mean,N4_tile_full_sf
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,downstream_arrest,31135,47.54182525407475,1000,-0.0008533625478575186,A_SENDER_FINAL_strict,5707,5,0.461,4.15172993876273e-05,0.0006636546932328291,-0.0011661925369135925,0.0014014773589663453,1.0486514196010384,0.202,4.5452439210786e-06,0.9125131604340317,-0.00029722564709088345,0.00038679667438011513,-0.0009347861549206077,0.0005754269462830773,0.6517006191130507,0.076,1.602266169831202e-05,0.6915958620131955,0.00046737832962797483,0.0004956742442833005,-0.0005090444556079345,0.0012687711861547155,1.5476902294357668,0.27,3.9015981101510795e-05,0.24902052818174808,-0.0005703190716894001,0.0005041221466369138,-0.0015782533275107609,0.0004040928746728566,0.33168021830667066,0.285,-1.870255624073052e-05,1.3599867390434812,-3.743179864361446e-05,0.0006207532512529362,-0.0011994353887430512,0.0012429809071898591,0.9561361126784952,0.179,-3.2292921976550907e-05,1.6215740525996705,0.0009275656405546171,0.0004000129761408271,0.0002177905351077204,0.001658084364789942,2.086953772325016,0.59,0.000632785310553167,-11.179849509799066,-0.0002228305845299263,0.0003863075572023385,-0.0009242473030624448,0.0005079831310650822,0.7388793484207006,0.075,0.0002143949482641805,-3.1266732365138745,0.0010777241956063772,0.0006371756692440089,-0.0004683027439616058,0.0021420319698313628,2.2629148048647654,0.702,0.0007124098346386971,-12.712462079144801,0.0008422291332507992,0.00037954144780131063,9.376227377686502e-05,0.0015484638650492487,1.9869534764155383,0.507,0.0005629017522326181,-9.834731016436006,5.19534588702489e-05,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,emt_ecm,31135,14.178039470333344,1000,0.0031812266767170107,A_SENDER_FINAL_strict,5707,5,0.461,-8.091548095645776e-05,0.0020722175415864527,-0.0034229018506337786,0.00488958761756422,1.0254353081937442,0.11,-5.66615660673698e-05,0.9247165228953015,0.00011396045199614651,0.001170891913832237,-0.0019077848599426406,0.0021932200801288784,0.964177198427824,0.014,-9.95433272271149e-05,0.8677416048240213,-0.001567880204143579,0.0014092370269078347,-0.004053103322257637,0.0011668648065874347,1.4928539722172873,0.138,-0.00036917974262852944,0.5094887658303027,0.002047701295795849,0.0006989204352395769,0.0006888324302571993,0.003408814943877623,0.35631707391909173,0.051,8.309472023589611e-05,1.1104039281399765,-2.18519875330499e-05,0.001655922644856337,-0.0028483589593131893,0.0037458865493609716,1.006869044476768,0.056,-0.00011529253812901919,0.8468163914802733,-0.0021293188370480358,0.0017174366111326496,-0.005097155965056511,0.0012062702614956478,1.669338922822522,0.306,-0.00035017160496991485,0.5347439572333047,0.0008561518697405546,0.0013886933826077366,-0.0016163364254160176,0.0032548699043115615,0.7308736670647772,0.144,-7.666880903251938e-05,0.8981338686865542,-0.0011017633445400017,0.0011045674378356491,-0.003184968339404968,0.001954649518656017,1.346332863547155,0.047,-0.0004702393121712082,0.37521581296431566,-0.0018133175379316828,0.001490818028212615,-0.004507524847843094,0.0009941921786415684,1.5700057626207904,0.225,-0.00037743140454825764,0.49852518249992034,-0.0007526427875876293,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,il6_jak_stat3,31135,17.345738419684505,1000,0.0012835297493201151,A_SENDER_FINAL_strict,5707,5,0.461,-3.57540559014842e-06,0.0009461618425766379,-0.0018556268318624068,0.0017327019581647204,1.0027856039893446,0.173,-3.271515150512633e-05,0.9714467235138526,0.0003328600849477322,0.0010472019912823936,-0.002164343963700662,0.0019453429134510772,0.7406681963358871,0.34,0.0002774399108837491,1.2421452482808906,-0.00010964750813326355,0.0009106393478803849,-0.0018988627888276775,0.0015432753527549858,1.0854265420737959,0.153,0.00021595522989541088,1.188482372972259,0.0012235854097611676,0.0007144972731620908,-0.0001993224665979451,0.002622109533500328,0.046702727062384014,0.47,-1.745542751488413e-05,0.984765173777713,2.973350255513592e-05,0.0008556400281208959,-0.0016881019259650878,0.0015504299649373914,0.9768345824700319,0.126,-1.8034834767419794e-05,0.9842594761202488,1.5907857535936905e-05,0.0008553279080334385,-0.001862421871550518,0.0015922264331873453,0.9876061637493301,0.13,5.2649340055854335e-05,1.045951526869513,0.0006391242575770821,0.0006363464696845133,-0.0005340471708678596,0.0015735019970384808,0.5020573088269861,0.157,-4.48292995066446e-05,0.9608736831528059,-0.0005243077860722921,0.0009245265079405114,-0.0021277435743877345,0.0011342348066022616,1.4084890017937002,0.254,-0.0005195857053328153,0.5465136604886872,1.761340955992057e-05,0.0007242754338088706,-0.0015061258473139383,0.0014051022995933396,0.9862773655466495,0.081,1.9592657150234746e-05,1.0171001670776698,-0.0011457582292175167,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,interferon_response,31135,30.20149733539872,1000,0.000753631479012531,A_SENDER_FINAL_strict,5707,5,0.461,-9.768342361215824e-06,0.0009149481729709398,-0.0018773641427472052,0.001620273800954041,1.0129616963107952,0.453,-1.5638165247781108e-05,0.9871880930342463,0.0003303537289947623,0.0008841346794323817,-0.0013797605836185342,0.002038946787961406,0.5616508357272728,0.444,0.0003773972332953406,1.3091908907151908,-0.0001722029704387905,0.0007837341184657993,-0.0016974981834955623,0.0014539486545733548,1.2284975816886323,0.349,0.00033258430769164834,1.272476926858132,0.001690018282338638,0.0007598735151139295,0.000199322622527803,0.0031067799519095673,-1.2424995895248923,0.885,-1.368704702644892e-05,0.988786589068456,-5.246891829302218e-05,0.0008760590285747644,-0.0017545911150600153,0.0015140670689391554,1.0696214525987837,0.419,3.2381392622749442e-06,1.0026529160111226,-0.00044302771669516266,0.0007023070322603104,-0.0017330221159311556,0.0009825342154648547,1.5878572339834496,0.383,0.00012086895414695618,1.0990245192477737,0.0003079514084157408,0.0007108727319957669,-0.0007393649040540239,0.0013853316261718109,0.5913766648664363,0.387,-8.550736827587783e-05,0.9299462289930441,-0.000728349722725255,0.0008361680346208446,-0.002379981720916403,0.000991614176672633,1.9664534232030726,0.485,-0.0005768553315862279,0.5273987246022701,-0.0004670862326469124,0.0006335053602201741,-0.0016730742765230116,0.0008318360163276239,1.6197806828065708,0.35,9.70621867123404e-05,1.0795203072961246,-0.0012205962226842497,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,oxidative_stress,31135,6.999999999999999,1000,-0.021956397337145005,A_SENDER_FINAL_strict,5707,5,0.461,-0.00011813879157609975,0.003077735772550084,-0.0059236648379473785,0.00589548012231564,0.9946193908881291,0.0,-0.00013474221605664648,0.9495691829418028,-0.003065194099654956,0.0033274727825318216,-0.008261051733713496,0.0016619339435038588,0.8603963094405577,0.014,-0.0008381545435071784,0.6862986249807762,-0.0019974532965020267,0.0026198116417459104,-0.007153207696479224,0.003118304489728931,0.909026364123826,0.001,-0.0004451525538431277,0.833389952586098,-0.003801036342912983,0.0012522542525176157,-0.0062864830855046076,-0.0014000753776771632,0.8268825124382981,0.0,9.731176380195531e-06,1.003642148616469,0.0009242298483741223,0.0019695566748223654,-0.0029361229531418803,0.004759700229513796,1.0420938751554905,0.0,-0.00012311903636514162,0.9539194635428759,-0.0010552202895963744,0.002597835013867887,-0.0058405741016893204,0.0035867395841969055,0.9519401897591281,0.0,0.0002731745496101825,1.1022427576117262,-0.006832932712126051,0.00477917162049223,-0.021956397337145005,-0.0010315912237024874,0.6887953607686652,0.069,-0.0015896055609344315,0.4050483242425268,-0.002486126009298782,0.0029922609847973475,-0.006845011074415689,0.0017875024391007803,0.8867698570433116,0.008,-0.00011043004873206324,0.9586686507887534,0.00019898672319931476,0.0017466158759604801,-0.0031552718988845808,0.0033793541205144363,1.0090628129990469,0.0,4.252079450108233e-05,1.015914525316637,-0.002671822982783597,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,secondary_senescence,31135,6.999999999999999,1000,-0.0019786928446775976,A_SENDER_FINAL_strict,5707,5,0.461,-5.273576694007485e-05,0.0015864306530031908,-0.003229640152273113,0.003180857406929304,0.9733481792881971,0.214,-6.40590684853134e-05,0.9591962752183711,-7.985174173696665e-05,0.0008629599812675754,-0.0018236467075551895,0.0015765330161196913,0.959644195433487,0.014,0.0003745409495332066,1.238571465142468,-0.0002372964339934164,0.0010498216059799108,-0.0022597361728217973,0.0018313885025087284,0.8800741435783174,0.061,0.00017370076054209522,1.1106422274801613,3.54435670404693e-05,0.0005105552240973843,-0.0010035611505250994,0.0009892804736205982,1.017912616976307,0.0,-6.2503603823205155e-06,0.9960187060028094,-1.2690198701275488e-05,0.0009114519601289335,-0.0018636320891590806,0.001769835023258411,0.993586574725122,0.033,8.944827879802235e-06,1.0056975897973004,2.1177154701438543e-05,0.0010333278141465444,-0.0019295690603478085,0.0021329052233382754,1.0107025983130238,0.059,6.979281008925312e-06,1.0044455947954836,-0.00027987916771122866,0.0007730072240423513,-0.001978692844677597,0.0013698438057293803,0.8585535049241908,0.0,0.00023221949086045553,1.1479169213360072,-0.0005604189929767385,0.0008746457109258278,-0.0022269006285485144,0.0013759754156088093,0.7167731239923437,0.082,-0.00024835398891709197,0.8418058824174743,2.7623311393905086e-05,0.0006880422400825719,-0.0012740346618353789,0.0013840801202138326,1.0139603837291917,0.002,9.062055909847399e-06,1.0057722605720676,-0.0015699318831342286,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,Biliary/ductular,tnfa_nfkb_proximal,31135,49.99999999999999,1000,0.0029194971202736826,A_SENDER_FINAL_strict,5707,5,0.461,-4.739831031933145e-05,0.0007569900844963021,-0.0016249897583185573,0.0014070793842862483,1.0162350940475968,0.0,-3.565330506965593e-05,0.7730142602979848,0.0005865836951828423,0.0010772317696932827,-0.0012122194231133918,0.002880799368230016,0.799080570722449,0.014,0.0003587395365628561,3.2839049257282173,-0.00017296864910628195,0.001145561384711596,-0.002018998382591061,0.00206660216999069,1.059246042034139,0.001,0.0005942068788311648,4.783000977441199,0.002443978200941126,0.0009326783508765681,0.0005358598736236878,0.00421644049736929,0.16287699550393114,0.296,-5.968643393805205e-05,0.6200080376521753,-2.9808116670330216e-05,0.0007604805984253115,-0.0016482632397581323,0.0013386742224902374,1.0102100174935387,0.0,3.840842682649086e-05,1.244526143003266,-0.0003426112993958612,0.0007080029362536055,-0.0012542343712446404,0.0015561878816120445,1.1173528471792922,0.01,0.00043211683193434603,3.75105936301505,0.0015893498655236728,0.0015648393678531134,-0.0012750849409241224,0.0032598844413371003,0.4556083462159119,0.299,0.0008075391205664658,6.141174549231291,-0.00019856550078338486,0.0010042789096601102,-0.0013772880297039805,0.0030221873244511608,1.0680135970693372,0.036,0.00016990946110651597,2.081723689747271,-0.0003871945265955009,0.0006447835168587701,-0.0012734905585359505,0.0012990076287906877,1.132623705605575,0.002,0.0004030544835003083,3.5660347588755545,-0.00015707288535597553,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,DC,downstream_arrest,2623,36.94920399670096,1000,0.004870410775980182,A_SENDER_FINAL_strict,5707,5,0.461,6.529553883451766e-05,0.0020095863810745524,-0.0037861681943795844,0.00391381274937369,0.9865934226417736,0.011,4.981888813925991e-05,0.9941072549614062,-0.0007999812371669397,0.0022364088574793515,-0.00458160601161861,0.004569738410258826,1.1642533400082544,0.026,0.0012736664527047447,0.8493464637544856,0.0007607925608351027,0.002077202292960785,-0.0033558859152215113,0.004584886439285459,0.8437929374279541,0.019,0.00090352048676132,0.8931285690128673,-0.0021562526170595866,0.0025878744910148447,-0.007122466750496187,0.003066974969462577,1.4427250012860846,0.155,-0.00041731098147254863,1.049360941351181,0.0006740805240018656,0.0018743892399770681,-0.0028845799579961936,0.004369040921613712,0.8615967820771329,0.014,0.0005377003444394724,0.9363990013568991,0.0004803827286618558,0.0018088515489609715,-0.0030810846305481645,0.004201371310651738,0.9013671021280177,0.007,0.00029922379509475923,0.964606806778887,0.0009258390852564687,0.0021486088778291234,-0.003537992943554273,0.0048704107759801815,0.8099053390275605,0.0,0.003414366614899924,0.5961372748093081,0.0014146455994148144,0.0018371874128647638,-0.0033905189233250743,0.0048082085192019345,0.7095428569615643,0.01,0.001478436845054992,0.8251255355354573,0.0007239587900232251,0.001898587406873454,-0.0027173396619414917,0.004714663061807341,0.851355702152756,0.024,0.00042872216822096887,0.9492893052398658,0.008454275182954213,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,DC,emt_ecm,2623,9.472463873139185,1000,0.003917482497759235,A_SENDER_FINAL_strict,5707,5,0.461,-3.407432567740512e-05,0.0054653465628379735,-0.010468471364327256,0.011126826066792418,1.0086980160592665,0.46,-2.868537304498542e-06,1.0009791746877044,-0.00048609320835711633,0.0032604492953138757,-0.006802362167061612,0.0061197136211482575,1.1240830580953858,0.217,-0.0004798400572268422,1.1637933163519578,-0.0019618839097963405,0.004307234882920396,-0.01047168488178548,0.006187967243936684,1.5008022144115565,0.419,-0.0009119292358396159,1.3112868789648888,0.0007807754765723944,0.00266070285037462,-0.0046737323544262955,0.006167890850837027,0.8006945845912544,0.165,-8.210071827315854e-05,1.0280250652656144,-0.002583972584784058,0.004015783844145052,-0.010906327749485089,0.00560534105546508,1.6596002882621856,0.419,-0.0016905771336325937,1.5770781974035233,-0.0029776454288567337,0.005234124057197517,-0.012900228458930558,0.007968182526569202,1.7600915717070647,0.52,-0.0012094980160352279,1.4128619280192127,-0.002462729757486319,0.003463523193374407,-0.01042450607130981,0.0039174824977592304,1.628651119410228,0.231,-0.002801885169144392,1.9564229934112594,-0.001002124089729206,0.004122372631916316,-0.009807523923904944,0.0072355315888512454,1.2558081855636654,0.37,-0.0006093128812874422,1.2079888413210493,-0.0031514325942685007,0.003772746103914857,-0.010173896279249986,0.00400495759656126,1.8044535224014637,0.444,-0.0014770003173116511,1.504173789957268,0.0029295460151485394,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,full,DC,il6_jak_stat3,2623,13.48099749887925,1000,0.009192734451848218,A_SENDER_FINAL_strict,5707,5,0.461,9.101985116628546e-05,0.003976319421869249,-0.007423614203493776,0.008006398793104687,0.9900987185431005,0.02,0.00012947725992318193,0.7864120194882319,-0.0016223316601159602,0.004193246991499925,-0.008342531668966693,0.008241766962549475,1.1764797698240688,0.017,-0.0028620981330568784,5.7213677570007775,0.00017749021416726618,0.0037379374240317205,-0.007452663599750745,0.007667205288559567,0.9806923375088267,0.013,-6.005727372511367e-05,1.0990715421194421,0.00267414486941733,0.0029542352467193276,-0.003131349670987752,0.008591647479023698,0.7091023477916641,0.014,-0.0005667234964457864,1.9348771142225216,-0.00024879191857362336,0.0032074770762753942,-0.006548005045963334,0.006015258052038205,1.0270639731710736,0.006,-0.0004677606654511085,1.7716262759639634,0.0010857020057216268,0.0037190029749638765,-0.006488437828754247,0.008206164932539282,0.8818956414537412,0.017,0.000594647543670304,0.019058883048825706,0.0010150224966568968,0.0036904872435616133,-0.004286946165875388,0.009192734451848213,0.8895842687533714,0.0,-0.001359434562685037,3.242547324943884,-0.0007116434883819838,0.003810901692699869,-0.007850755901796073,0.006815021751764941,1.0774136892683663,0.024,-0.001460439287821846,3.4091665079333646,0.0012862773490483442,0.0033367643387452153,-0.005415721443089868,0.007697155767313906,0.8600767425855822,0.009,0.0007425262103698669,-0.22488438389914436,0.0006062010587531547,,,,,,,,,,,,,,,,
