section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,31135,49.99999999999999,-0.026160303787964367,200,0.004402295683945306,0.0909132259292835,-0.15683863707124499,0.16321453607249684,0.07298318221814826,0.65,1.1682815199558456
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,28.716686174618605,0.11845998491881293,200,-0.08288976807046498,0.08841291591417681,-0.2567329054329493,0.06877373687501738,0.0981231589473326,0.005,1.6997279978321276
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,31135,12.818224546846722,0.10122482986956143,200,0.02444321676435364,0.059733023754065424,-0.13329181567996992,0.1104871046114438,0.05158850481434671,0.065,0.7585254843515051
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,interferon_response,31135,23.47241150476913,0.041400522744069405,200,0.03943554529547765,0.06571107215526688,-0.1054623831969564,0.15464718905148114,0.06444116801976517,0.57,0.04746262410112286
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,oxidative_stress,31135,6.999999999999999,-0.2632544805335176,200,-0.08445315077216532,0.1507510990784777,-0.4147939987795785,0.13216600881032783,0.1291586941164713,0.87,0.6791957705676629
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,secondary_senescence,31135,49.99999999999999,0.019178758112153103,200,0.008333051466755443,0.08560338659123388,-0.18534294644403956,0.16867520305343717,0.0670343383144299,0.445,0.5655062012865685
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,tnfa_nfkb_proximal,31135,49.99999999999999,0.06156294700295966,200,0.021492315059538383,0.0865407631579384,-0.17286110151396925,0.18109766447838047,0.07250499801660015,0.36,0.6508887877231555
7259_liver_sbr_Male_26-U1,sbr,DC,downstream_arrest,2623,49.99999999999999,0.1773883322077744,200,-0.019036421345168298,0.1513981821989739,-0.3017985300363128,0.29001303528566713,0.11524672727419677,0.085,1.1073149575749492
7259_liver_sbr_Male_26-U1,sbr,DC,emt_ecm,2623,9.472463873139185,0.13244034546408034,200,-0.11176230556438814,0.14979415743387062,-0.4110521411820739,0.15709115744003246,0.15138260532647277,0.055,1.8438690277706926
7259_liver_sbr_Male_26-U1,sbr,DC,il6_jak_stat3,2623,11.019082036984365,0.2327698681201533,200,0.013988586138676255,0.10976635998927071,-0.19830243502484868,0.21879362249025616,0.08859342745627603,0.025,0.9399037931685578
7259_liver_sbr_Male_26-U1,sbr,DC,interferon_response,2623,31.763081427768892,0.09155072663796511,200,0.04547532850589652,0.12286221230221911,-0.17584587972849275,0.2652966030609911,0.10829713462024092,0.37,0.5032772521213569
7259_liver_sbr_Male_26-U1,sbr,DC,oxidative_stress,2623,49.99999999999999,-0.13779433248183734,200,-0.08134379587074622,0.18589644338978778,-0.4924651724877573,0.22808990232126908,0.15694024753678368,0.665,0.40967241245957525
7259_liver_sbr_Male_26-U1,sbr,DC,secondary_senescence,2623,6.999999999999999,0.07776983019253467,200,0.02758213963595574,0.16418429504549076,-0.34467680951148205,0.2923464833971299,0.13187533298588022,0.415,0.6453362497041504
7259_liver_sbr_Male_26-U1,sbr,DC,tnfa_nfkb_proximal,2623,49.99999999999999,-0.0364004798203885,200,0.0326334952949037,0.13983528238005863,-0.24401254735640146,0.3150964377087074,0.11313156366725917,0.695,1.8965127782910471
7259_liver_sbr_Male_26-U1,sbr,Endothelial,downstream_arrest,12292,49.99999999999999,-0.15513534987595626,200,0.02278217379309984,0.14301950482376413,-0.24873931872589092,0.2990065291103202,0.11559162979029498,0.91,1.1468535302322527
7259_liver_sbr_Male_26-U1,sbr,Endothelial,emt_ecm,12292,40.868941774896264,0.5879952898414458,200,-0.15981094086612044,0.14865108603054095,-0.41831825214031915,0.12224567652090162,0.1810073275809809,0.0,1.2717894915607468
7259_liver_sbr_Male_26-U1,sbr,Endothelial,il6_jak_stat3,12292,6.999999999999999,0.09390410091294618,200,0.11399376720618665,0.20722571601569495,-0.27296856455367086,0.5119614466798104,0.18934732832223145,0.54,-0.21393811450113978
7259_liver_sbr_Male_26-U1,sbr,Endothelial,interferon_response,12292,6.999999999999999,0.22926433926567938,200,0.1299366698700783,0.23420456442182874,-0.36592623510171723,0.5177771646488659,0.2212211932222878,0.39,0.43324517765711823
7259_liver_sbr_Male_26-U1,sbr,Endothelial,oxidative_stress,12292,6.999999999999999,-0.5162904905108965,200,-0.2384891843433948,0.3085062341680871,-0.8506700635957481,0.30739479878686066,0.31206716045820343,0.81,0.5380717082210883
7259_liver_sbr_Male_26-U1,sbr,Endothelial,secondary_senescence,12292,14.911122358641625,0.12107594593861103,200,0.0006181309237693632,0.1460628627258939,-0.28423632963695655,0.29757038749699855,0.11659661478029587,0.22,0.9948946843324042
7259_liver_sbr_Male_26-U1,sbr,Endothelial,tnfa_nfkb_proximal,12292,6.999999999999999,0.36643828170555787,200,0.11127187829575153,0.24169169557488906,-0.3441178712656267,0.625420661517154,0.20431734292203152,0.175,0.696342102201098
7259_liver_sbr_Male_26-U1,sbr,Hepatocytes,downstream_arrest,28529,49.99999999999999,-0.20071568641353518,200,0.005569904253452945,0.15173143575849896,-0.27243329609228795,0.28610477324658423,0.12260007355489354,0.91,1.0277502189937324
7259_liver_sbr_Male_26-U1,sbr,Hepatocytes,emt_ecm,28529,6.999999999999999,1.3829955778853646,200,-0.37748402930326164,0.31247132391002236,-0.9387843361076909,0.23895743219528806,0.4143348055345282,0.0,1.272946663994721
