section,call,celltype,module,null,bin_lo,bin_hi,mean,lo,hi
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,0.0,5.0,0.0008074030126985879,0.000232619156577771,0.001434265289189258
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,5.0,10.0,0.0013457837108434743,0.0006635369883629664,0.0020707521698491017
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,10.0,15.0,0.0007550283584385162,0.0003879522767812077,0.001122828131529507
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,15.0,20.0,0.0005750338593471568,0.00027724810673432273,0.0008881435539823706
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,20.0,25.0,0.0006257814854857179,0.00030466579659989865,0.0009271390923325083
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,25.0,30.0,0.0007066585383121175,0.0003372635002451144,0.0010618327245410463
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,30.0,35.0,0.0007909957618989624,0.00038901845217175266,0.0011764275789230966
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,35.0,40.0,0.0008384589308101302,0.0003902205314571891,0.0012813664456274724
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,40.0,45.0,0.0009178133322421416,0.00041597009836501767,0.0014605714261390372
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,45.0,50.0,0.000971037911579545,0.00025948660440976824,0.0016433986952041776
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,50.0,55.0,0.001000388182836104,0.0002179676173135184,0.0017774423778110962
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,55.0,60.0,0.0011446117066351554,0.00015227657280105988,0.0021425137961500673
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,60.0,65.0,0.001249142592438225,-0.00011326884801801921,0.0026088385051685273
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,65.0,70.0,0.0013375924608946953,-0.0004478573726139376,0.0031136664824304547
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,70.0,75.0,0.001580441550003437,-0.0009301225714084249,0.004008333512052141
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,75.0,80.0,0.001759478329081404,-0.0017446162059911185,0.005105155268595317
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,80.0,85.0,0.0020526775313922715,-0.00254447228064672,0.006536580005294927
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,85.0,90.0,0.0022745365450517582,-0.00454858126664476,0.009528756014937913
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,90.0,95.0,0.002262095586587009,-0.006817100051557645,0.011959750108653678
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N1,95.0,100.0,0.0010188860392482142,-0.007893831025486669,0.008904789532779865
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,0.0,5.0,0.0007770388447156831,-0.000452388121757211,0.0019234204991022236
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,5.0,10.0,0.0007794319559369227,-6.498861043522748e-05,0.0016923829430861112
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,10.0,15.0,0.0007881864477431285,6.652019964558905e-05,0.0015779522414400378
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,15.0,20.0,0.0007793232390032929,0.00013037835716580334,0.001588978891198985
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,20.0,25.0,0.0007944908432272928,0.00015479506203702864,0.0016106205074078288
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,25.0,30.0,0.0007975073940365486,0.00011465510909752331,0.001582848318811365
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,30.0,35.0,0.0007915091413049189,3.07353462722493e-05,0.0016246161735009737
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,35.0,40.0,0.0008034917034024498,4.2655561788129394e-05,0.0017142995979298487
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,40.0,45.0,0.0007814187083166755,-4.838828020715785e-05,0.001632653807479745
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,45.0,50.0,0.0008145011661745202,-0.00010603114420663428,0.0017392592761370199
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,50.0,55.0,0.0007881940391846367,-0.00017376865643154048,0.0017618754376123238
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,55.0,60.0,0.0007884939821080051,-0.0003311665161347922,0.001849888177036407
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,60.0,65.0,0.000789107745464979,-0.0004859917844960072,0.002023246462372968
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,65.0,70.0,0.0007620852247510598,-0.0006816249999632339,0.00212256683780412
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,70.0,75.0,0.0007798321141202247,-0.0007388185182954513,0.0022209869910193875
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,75.0,80.0,0.000777891692707493,-0.000940982117493539,0.0024571834070924313
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,80.0,85.0,0.0007221274072098261,-0.0010907672958860926,0.0025472893322498916
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,85.0,90.0,0.0007768365372627093,-0.0011853060052631566,0.002604588893373898
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,90.0,95.0,0.0007428134553857722,-0.0014766055795838767,0.0027410277550730627
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N3,95.0,100.0,0.0007500601719907764,-0.0007916547989562213,0.0016269520153947162
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,0.0,5.0,0.00024881517914102124,-0.0009748025422138366,0.0015033025239299617
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,5.0,10.0,0.0002536228098013103,-0.0007507211632355621,0.0011400883177830328
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,10.0,15.0,0.000252709308070262,-0.0006907859322357144,0.0011366948313547647
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,15.0,20.0,0.00024193192171247647,-0.0007063644421631494,0.0010577794569903251
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,20.0,25.0,0.0002466154786606479,-0.0006376246961017986,0.0010344073404263607
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,25.0,30.0,0.00024049234993059522,-0.0007007405748719029,0.0010530832997431184
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,30.0,35.0,0.0002434476804443718,-0.0007283072959389636,0.0010620134923867556
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,35.0,40.0,0.000251303445811698,-0.0007716029286555965,0.001146236908815632
7259_liver_sbr_Male_26-U1,tierApm_p95,Hepatocytes,downstream_arrest,N4,40.0,45.0,0.00026770598968012927,-0.0008859807499440397,0.0011774555960499115
