section,arm,week,call,module,n,lam_naive,beta_unstrat,beta_plus_celltype,beta_plus_n5,sd_y,sf_celltype,sf_n5_unstrat,spearman_bins,n_bins
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,oxidative_stress,170648,23.294717400194916,-0.044718519502876135,-0.018805806025188176,-0.005235838983482231,0.06565428170262125,0.4205373128235753,0.11708435435000214,1.0,20
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,secondary_senescence,170648,49.99999999999999,0.013681637336229398,0.0053689288480475335,0.0005481909067377604,0.027354101921921257,0.3924185911455527,0.0400676390746109,-0.9969924812030074,20
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,tnfa_nfkb_proximal,170648,21.95712216280622,0.014255877663512589,0.0048676635401359,0.00011015388062686925,0.030900691538933028,0.34144958697243255,0.007726909786045947,-0.9864661654135337,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,downstream_arrest,149159,6.999999999999999,0.01512308941167153,0.003109343906440089,0.002281241946527915,0.024218915726120047,0.20560242830015896,0.15084496853978285,-0.8240601503759398,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,emt_ecm,149159,12.486348076948694,0.055819678506558196,0.020662883351334784,0.0013793131675825334,0.06467447954858131,0.37017202363333435,0.024710159651322238,-0.9894736842105262,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,il6_jak_stat3,149159,6.999999999999999,0.03087502318078901,0.021020853309355082,0.0013266843740330234,0.048043617760451865,0.6808368429804008,0.042969502120358244,-0.7999999999999999,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,interferon_response,149159,6.999999999999999,0.024456338467507662,0.013602014554243032,3.2071955338086944e-05,0.04014693335518146,0.5561754296259218,0.0013113964455757463,-0.8120300751879698,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,oxidative_stress,149159,6.999999999999999,-0.07928722101462382,-0.041378964641956624,-0.003874568980985663,0.06711677581749972,0.5218869335113239,0.04886750893023522,0.9834586466165413,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,secondary_senescence,149159,12.175595417482283,0.024115671400899166,0.00965065024887698,0.001421664487494621,0.03282319924604256,0.400181694651767,0.058951893308747505,-0.9909774436090225,20
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,tnfa_nfkb_proximal,149159,6.999999999999999,0.03304766826007897,0.020383583258996224,0.0037929282639728047,0.03231856272858971,0.6167933876175843,0.11477143361895213,-0.9714285714285714,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,downstream_arrest,195856,6.999999999999999,0.0012311101584779487,-0.003452706369988681,0.0004546903677116878,0.02068136812297651,-2.8045470555269767,0.3693336169639218,0.4616541353383458,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,emt_ecm,195856,6.999999999999999,0.050182712391582104,0.006507549280902644,-0.00689252350314264,0.05937015221478594,0.12967711330793374,-0.13734856436932702,-0.22406015037593985,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,il6_jak_stat3,195856,6.999999999999999,0.020191514211072143,0.009428362520084358,-0.0041909682470271745,0.04408763003538948,0.4669467788064283,-0.20756086954236602,-0.35488721804511275,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,interferon_response,195856,6.999999999999999,0.0054748074379005005,0.004012507320798071,-0.0022723649898659564,0.0356624121504161,0.7329038265383817,-0.41505843185187374,-0.3383458646616541,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,oxidative_stress,195856,6.999999999999999,-0.10075099250607292,-0.041088357407291755,-0.002220344096484238,0.08103305882143635,0.407820869901754,0.02203793770419089,0.732330827067669,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,secondary_senescence,195856,6.999999999999999,0.014282020419645599,0.002019707160581111,0.0014007667995640102,0.02930442453436643,0.14141606728155265,0.0980790363271844,-0.30075187969924805,20
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,tnfa_nfkb_proximal,195856,6.999999999999999,0.019291484072638206,0.009032149532759413,-0.0005782641439423049,0.02753769115344867,0.46819360805786997,-0.029975098948581018,-0.6676691729323309,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,downstream_arrest,115704,6.999999999999999,0.0036174019407282454,-0.000910176426165555,-0.0005317162178428024,0.01749437612777146,-0.25161053183443605,-0.1469884261011257,-0.38796992481203,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,emt_ecm,115704,6.999999999999999,0.04527125482243211,0.008943969975636136,0.0022403537876820607,0.03799653448387988,0.1975639953148451,0.04948733576017326,-0.8917293233082706,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,il6_jak_stat3,115704,6.999999999999999,0.023491819560983236,0.0055511311843120985,-0.0007793718955676688,0.04616302120574726,0.23630060540443548,-0.03317631031280783,-0.2902255639097744,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,interferon_response,115704,6.999999999999999,0.01784149749633328,0.006209701503296526,0.0007686496834648165,0.0369200610083233,0.3480482232263699,0.04308212825872865,-0.5518796992481202,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,oxidative_stress,115704,6.999999999999999,-0.06179991919396396,-0.021613935299705244,-0.007116355495932151,0.0617232828518333,0.34974051069335854,0.11515153399467892,0.7654135338345864,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,secondary_senescence,115704,6.999999999999999,0.012472038433644968,0.0007060000478279269,-1.3931958456905723e-05,0.025201226506160496,0.05660662862643196,-0.0011170554461508416,-0.6240601503759398,20
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,tnfa_nfkb_proximal,115704,6.999999999999999,0.01802691012157126,0.005833757217257194,0.0006571383401719625,0.024612288106766696,0.3236138183368672,0.03645318780314,-0.7383458646616541,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,downstream_arrest,143046,6.999999999999999,0.0022838104863571467,-0.0026595302950592026,0.0001726332640428641,0.018655025497740403,-1.164514442396382,0.07559001286408289,0.41052631578947363,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,emt_ecm,143046,6.999999999999999,0.05954187337762274,0.011142020137576055,0.0026919273931770935,0.03623299464997282,0.1871291497147198,0.04521066000232341,-0.9022556390977443,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,il6_jak_stat3,143046,6.999999999999999,0.037254516278669866,0.012295911089512234,0.0009389695967090998,0.04086638595089178,0.3300515566364306,0.02520418168056334,-0.4616541353383458,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,interferon_response,143046,6.999999999999999,0.021647526962163405,0.004948940013478541,0.0011585536201348615,0.03210920695229435,0.22861456748055045,0.05351898266069088,0.12030075187969923,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,oxidative_stress,143046,6.999999999999999,-0.09938075528876064,-0.04045582217010166,-0.00771783864088977,0.06522941306215463,0.4070790371088774,0.07765928743915082,0.9744360902255638,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,secondary_senescence,143046,6.999999999999999,0.019694831922698004,0.0035551238913593313,0.0022262738157675286,0.025462377694123697,0.18051049662739713,0.11303847753083797,-0.6932330827067669,20
7435_liver_sham_Male_10-U1,sham,10,tierA_p95,tnfa_nfkb_proximal,143046,6.999999999999999,0.027888231889652504,0.00968212916799838,0.0016938072959384325,0.02425865713265931,0.3471761568215726,0.060735556941739766,-0.7518796992481201,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,downstream_arrest,71945,6.999999999999999,0.003246893131215811,-0.002018611045068039,0.0015639003652213569,0.023822050204185263,-0.6217054160671321,0.4816605604249588,-0.19548872180451127,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,emt_ecm,71945,19.552909818163403,0.044180369331774806,0.01845922297628208,0.0018660206176859186,0.054743785013178795,0.4178150444524711,0.04223641961145545,-0.9819548872180449,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,il6_jak_stat3,71945,6.999999999999999,0.03429847096792744,0.012006110171296625,0.00023259689038185446,0.046219976543546995,0.35004797101665436,0.006781552757828658,-0.613533834586466,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,interferon_response,71945,6.999999999999999,0.036399464936164014,0.008487911474936483,-0.0011005626155215088,0.04006896082037784,0.23318780893681423,-0.03023568114123747,-0.23157894736842105,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,oxidative_stress,71945,7.18436244292313,-0.13636084065762194,-0.0649281304298265,-0.02063919546777374,0.08291673144439878,0.4761493850925252,0.15135720319879167,0.9864661654135337,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,secondary_senescence,71945,48.41824004876544,0.013119369108366573,0.005986569880762066,0.00012345337509495554,0.03004873234619702,0.4563153785302275,0.009410008520625127,-0.9819548872180449,20
7239_liver_sbr_Male_52-U1,sbr,52,tierA_p95,tnfa_nfkb_proximal,71945,9.364027962663085,0.024603723428885848,0.010293241178106196,-0.0011176305299662188,0.03213317485004946,0.4183611154570808,-0.04542525984721774,-0.9578947368421054,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,downstream_arrest,153724,6.999999999999999,0.0014122717140903412,-0.0003687468468070986,0.001900584114642559,0.023904470761718314,-0.26110191341232963,1.345763775964843,0.5849624060150376,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,emt_ecm,153724,32.34251700663634,0.05331049019439958,0.020984777291361376,0.0028522871203913477,0.06509960402796339,0.3936331707856981,0.05350329944426188,-0.993984962406015,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,il6_jak_stat3,153724,12.023453891314148,0.02541894065935559,0.010787345955448651,0.0006894984546404763,0.04158137778418815,0.4243821998726098,0.027125381182504252,-0.9458646616541352,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,interferon_response,153724,10.833403205814152,0.0228044120919864,0.006633672059199197,-0.0008750534997966162,0.03831638628419769,0.2908942371520425,-0.03837211396930136,-0.7593984962406014,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,oxidative_stress,153724,10.551195930675087,-0.07012672665522601,-0.029394035219574385,-0.006991461074895745,0.068849874627367,0.41915595695901303,0.0996975248719202,0.9639097744360902,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,secondary_senescence,153724,49.99999999999999,0.014984540134111787,0.007569438437710962,0.0018581352244802479,0.02872832210709406,0.5051498657926377,0.12400348678370632,-0.9864661654135337,20
7448_liver_sbr_Male_10-U1,sbr,10,tierA_p95,tnfa_nfkb_proximal,153724,19.438593418229623,0.014750029964372463,0.0063006261119033565,0.001027193749630243,0.030470644036390916,0.4271602245637482,0.06964011273952314,-0.9714285714285714,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,downstream_arrest,152105,49.99999999999999,0.0044428751997551835,0.00918194259338074,0.004563995217802959,0.024689081921794115,2.066666782332012,1.0272616295984298,-0.47518796992481205,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,emt_ecm,152105,25.593388131243813,0.033521909403084485,0.016632577349243814,0.0018895730899084135,0.04398966996352254,0.4961703448704322,0.056368301315632884,-0.9218045112781955,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,il6_jak_stat3,152105,34.113231280257146,0.05349143032174405,0.02610046392818658,0.005350489355080738,0.05822493730585612,0.4879372970809653,0.1000251689457215,-0.9789473684210527,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,interferon_response,152105,16.510979883409735,0.030446950023389853,0.003688399625890242,-0.0018768701609505807,0.04686197542549505,0.12114184255095345,-0.061643946586069795,-0.7789473684210525,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,oxidative_stress,152105,6.999999999999999,-0.06796400092770347,-0.02553483202865725,0.000816484163666837,0.07076071600557075,0.3757111364856207,-0.01201347996765773,0.9203007518796992,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,secondary_senescence,152105,49.99999999999999,0.02001236870857575,0.015537400376256272,0.006334400880180919,0.02996298061856674,0.7763898718095349,0.3165242941714584,-0.993984962406015,20
7361_liver_sbr_Male_2-U1,sbr,2,tierA_p95,tnfa_nfkb_proximal,152105,49.99999999999999,0.05388611500441932,0.042057013361903206,0.015562050214502266,0.03933431828995617,0.780479597730399,0.288795178743652,-0.9984962406015038,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,downstream_arrest,76482,6.999999999999999,0.00222201502771626,-0.00238024537541209,0.002837866208710782,0.023803470507767856,-1.071210295935062,1.2771588730556338,0.35187969924812035,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,emt_ecm,76482,7.6848591829215245,0.056623842508691305,0.02559952240322255,0.0042604723872066205,0.04471106332814863,0.4520979373537433,0.07524166849949598,-0.9774436090225563,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,il6_jak_stat3,76482,16.399000549239958,0.024161004963245865,0.01566147728194935,0.0026026127518103195,0.04531411709916809,0.6482129905512564,0.10771955702047405,-0.9819548872180449,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,interferon_response,76482,6.999999999999999,0.03952826776815641,0.021486600769814526,0.005083015358277047,0.04172742392404119,0.543575572191502,0.1285919076467063,-0.8736842105263156,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,oxidative_stress,76482,6.999999999999999,-0.08924533923805256,-0.04833469829066671,-0.008404801837442107,0.06815108145357475,0.5415935297387238,0.09417636718286411,0.9729323308270676,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,secondary_senescence,76482,10.512036094391322,0.01609363688721424,0.010192180029678123,0.0027421442834388134,0.026288638612470407,0.6333049577982841,0.17038686175511633,-0.9849624060150375,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,tnfa_nfkb_proximal,76482,16.85384929896793,0.019463546626683162,0.01438162344623035,0.004135328875049451,0.029458767527869807,0.7389004543762928,0.21246533092690334,-0.9849624060150375,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,downstream_arrest,206766,6.999999999999999,0.0030273742817715486,0.00023869537555776873,0.0015748178192565379,0.015108538215752587,0.07884567725735246,0.5201926397865121,-0.20300751879699244,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,emt_ecm,206766,6.999999999999999,0.037877076848196974,0.006072525079161232,-0.0016494916969324736,0.03397176896764092,0.160321904023866,-0.04354854793951696,-0.5488721804511278,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,il6_jak_stat3,206766,6.999999999999999,0.021078528964679093,0.011862288663248215,0.002408539095533465,0.03219631059883897,0.5627664379770352,0.1142650466533699,-0.30075187969924805,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,interferon_response,206766,6.999999999999999,0.011436180238388435,0.005221398866897147,0.0027241330599100354,0.026114333235314494,0.4565684308970752,0.2382030540901929,0.2902255639097744,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,oxidative_stress,206766,6.999999999999999,-0.06480137107998175,-0.0283412443936534,-0.0031218957351448577,0.059892176855632424,0.4373556287670662,0.048176383973290104,0.9022556390977443,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,secondary_senescence,206766,6.999999999999999,0.009013814733385127,0.00045208961466802777,0.0009409330092589847,0.02219086566745861,0.05015519267259735,0.10438787983671131,-0.6616541353383457,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,tnfa_nfkb_proximal,206766,6.999999999999999,0.015847932797133594,0.007301026900047184,0.002599127433345998,0.02196393213482838,0.46069269686502684,0.164004193267156,-0.7834586466165413,20
