section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,downstream_arrest,27611,19.185852382096297,0.10064554491896721,200,-0.006402731265379706,0.06874331103985744,-0.15390322580307994,0.12989168848048482,0.05482986330892059,0.07,1.0636166386752115
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,27611,49.99999999999999,0.15732551022516403,200,-0.06964690677082204,0.0988573167429556,-0.2530720713745216,0.1211124534987804,0.0950521577722467,0.0,1.442693029700927
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,il6_jak_stat3,27611,49.99999999999999,0.10252637049865594,200,0.012555292294947703,0.06912229711495366,-0.1264563699927674,0.14648957203670404,0.0559667320973397,0.075,0.8775408489164035
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,interferon_response,27611,6.999999999999999,0.011406934347623139,200,0.05186895489381113,0.09941636494744986,-0.14406829055509454,0.21307653453022238,0.09360218019077216,0.67,-3.5471424059365306
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,oxidative_stress,27611,49.99999999999999,-0.14054956280299338,200,-0.04525959153169623,0.1108967738350347,-0.2659023984488579,0.1342217566452304,0.0921706794810736,0.81,0.6779812713104199
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,secondary_senescence,27611,49.99999999999999,0.12243136810035497,200,0.0033650422704212925,0.09126882355395492,-0.1967617722358184,0.16536178382803934,0.07032925189830996,0.085,0.9725148683492368
7260_liver_sbr_Male_26-U1,sbr,Biliary/ductular,tnfa_nfkb_proximal,27611,49.99999999999999,0.05236741395296209,200,0.02831757129277308,0.07276151912113853,-0.10828460023851696,0.18147788295027623,0.06064976747588985,0.36,0.4592520585758019
7260_liver_sbr_Male_26-U1,sbr,DC,downstream_arrest,5498,6.999999999999999,0.07975806603545123,200,-0.01586802014506428,0.20257575600761765,-0.3382627868166999,0.42233023601395075,0.15782094645844727,0.27,1.198951917139154
7260_liver_sbr_Male_26-U1,sbr,DC,emt_ecm,5498,49.99999999999999,0.5839393591752083,200,-0.17774073317516667,0.1856499011389833,-0.5452677966544783,0.20429055936592963,0.21151589264831977,0.0,1.3043821766462507
7260_liver_sbr_Male_26-U1,sbr,DC,il6_jak_stat3,5498,6.999999999999999,0.302696489069835,200,0.031896751624047724,0.1490952541998502,-0.2779538766223672,0.3192691129183369,0.12101698184366122,0.03,0.8946246396115655
7260_liver_sbr_Male_26-U1,sbr,DC,interferon_response,5498,18.24260882600192,0.0477622893930948,200,0.0626394306250526,0.11770669784858712,-0.17371162674617258,0.29896170651189097,0.10814006429044033,0.595,-0.311483000940668
7260_liver_sbr_Male_26-U1,sbr,DC,oxidative_stress,5498,14.911122358641625,-0.30472893290643593,200,-0.11109486695654787,0.18595303059694285,-0.47758671527156765,0.21723573942861257,0.1713301477903744,0.845,0.6354305254281238
