section,arm,week,call,sender_module,n,n_senders,prevalence,median_nn_um,d_p50,d_p75,d_p90,d_p95,d_p99,d_max,frac_gt_80,frac_gt_150,frac_gt_300
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,oxidative_stress,103312,11409,0.08956243229240261,6.744689781971417,16.83355561964354,24.99445630816215,33.52423830257605,39.40565623678606,52.28515980717234,108.10799750316373,0.00044525321356667184,0.0,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,secondary_senescence,103312,11409,0.08956243229240261,6.744689781971417,16.77499802007799,24.84449755928236,33.21460782695583,38.79811959092216,51.01703669337447,350.2805503755189,0.00031942078364565585,1.9358835372463993e-05,1.9358835372463993e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,tnfa_nfkb_proximal,103312,11409,0.08956243229240261,6.744689781971417,16.82243322746308,24.973973508812033,33.5253407581049,39.23588710530019,51.62354251998313,108.10799750316373,0.00021294718909710392,0.0,0.0
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,downstream_arrest,109014,5707,0.04480084153674658,6.744689781971417,23.819814926407343,35.37196334053434,47.73938816547534,56.07755826920643,74.84623165383137,376.4152825450303,0.006549617480323628,2.751940117783037e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,emt_ecm,109014,5707,0.04480084153674658,6.744689781971417,24.088850470435652,35.49877629298666,47.422800514562766,55.45421072858463,73.49628812902765,350.2805503755189,0.005668996642633056,2.751940117783037e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,il6_jak_stat3,109014,5707,0.04480084153674658,6.744689781971417,24.067855507601536,35.48988007850142,47.39178280715809,55.484669601784205,73.97087215175372,350.2805503755189,0.0060450951253967385,2.751940117783037e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,interferon_response,109014,5707,0.04480084153674658,6.744689781971417,24.06487838904153,35.509241105185964,47.410867246628335,55.392607242789964,73.0861978871411,350.2805503755189,0.005430495165758526,2.751940117783037e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,oxidative_stress,109014,5707,0.04480084153674658,6.744689781971417,24.128379705052403,35.64459070111256,47.816231733835565,56.19438996431389,74.1483805070191,350.2805503755189,0.005953363788137303,3.669253490377383e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,secondary_senescence,109014,5707,0.04480084153674658,6.744689781971417,24.067855507601536,35.48988007850142,47.39178280715809,55.484669601784205,73.97087215175372,350.2805503755189,0.0060450951253967385,2.751940117783037e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tnfa_nfkb_proximal,109014,5707,0.04480084153674658,6.744689781971417,24.357657614071954,35.977040407529856,47.9290359479919,55.9413667098487,73.06570715775692,350.2805503755189,0.0048617608747500325,1.8346267451886914e-05,1.8346267451886914e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,downstream_arrest,113575,1146,0.008996279025952616,6.744689781971417,55.644767455446235,81.56837171949478,109.45766343602622,128.21763307944389,171.4049936801109,383.2886397621708,0.2625841954655514,0.022091129209773276,2.6414263702399294e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,emt_ecm,113575,1146,0.008996279025952616,6.744689781971417,54.912748166018105,79.42660107206919,103.33958580102491,118.62232659257491,153.53762018430888,382.68131011027947,0.24530926700418226,0.01174554259300022,4.402377283733216e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,il6_jak_stat3,113575,1146,0.008996279025952616,6.744689781971417,55.038939269166825,79.66308575638098,103.71718022117895,119.12149278114065,154.06942648057176,382.68131011027947,0.24721989874532246,0.012071318511996477,4.402377283733216e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,interferon_response,113575,1146,0.008996279025952616,6.744689781971417,54.978812783815165,79.42959096158458,103.3476447770314,118.35186678994988,153.00883166060873,382.68131011027947,0.24533568126788466,0.01137574290116663,4.402377283733216e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,oxidative_stress,113575,1146,0.008996279025952616,6.744689781971417,55.89280353893528,81.11420186301675,106.32377257205478,122.34774871810507,154.9940699107083,382.68131011027947,0.2592559982390491,0.012775698877393793,6.163328197226502e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,secondary_senescence,113575,1146,0.008996279025952616,6.744689781971417,55.038939269166825,79.66308575638098,103.71718022117895,119.12149278114065,154.06942648057176,382.68131011027947,0.24721989874532246,0.012071318511996477,4.402377283733216e-05
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,tnfa_nfkb_proximal,113575,1146,0.008996279025952616,6.744689781971417,55.34057951948527,79.74731440660649,102.8863327940811,117.5269474969111,151.5945088034587,382.68131011027947,0.24788025533788247,0.010829848117983711,5.282852740479859e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p90,,162953,17716,0.0876960240773008,8.146317624088162,21.241291195941123,31.54910561590633,42.56938860577788,50.09620690581399,66.31307644791691,721.0327288400819,0.002147858584990764,0.00015341847035648315,3.068369407129663e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,,171809,8860,0.043857912244574686,8.146317624088162,30.31135454864827,45.042586126729496,60.597624746173466,71.40643372984157,94.69080878280245,728.1343489841197,0.027745927163303437,0.0007624746084314559,3.492250114953233e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p99,,178893,1776,0.008791382860763504,8.146317624088162,69.77674695909032,102.79443286430735,138.0663875351444,163.32271249764332,230.38343338951822,742.4392083505697,0.4113743969859078,0.07221076285824488,0.005114789287451158
7260_liver_sbr_Male_26-U1,sbr,26,cdkn1a_pos,,170748,9921,0.049109971487406937,8.146317624088162,30.85659881069894,45.9291488917629,62.95471104608127,75.07161307470754,103.66341471010014,697.729870878456,0.03765783493803734,0.0016515566800196781,5.856583971700986e-05
7260_liver_sbr_Male_26-U1,sbr,26,senepy_p95,,175348,5321,0.02633949786155552,8.146317624088162,48.66301790328656,74.47557924894845,104.15965392300791,123.7972201172159,165.03426037962322,728.3660434528753,0.2132730341948582,0.018631521317608413,6.273239500878254e-05
7260_liver_sbr_Male_26-U1,sbr,26,senepy_p99,,179602,1067,0.005281759860605101,8.146317624088162,119.50365755165782,184.06392576143645,252.7244750102669,299.04590654103765,376.2338181946657,752.8393606015462,0.697469961359005,0.36703377467956927,0.04917539893765103
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,downstream_arrest,162953,17716,0.0876960240773008,8.146317624088162,21.18223684763578,31.520176402358697,42.71373358631681,50.33894849822804,67.01697748711145,728.1343489841197,0.0026756181230170664,0.00017796542561352046,3.068369407129663e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,emt_ecm,162953,17716,0.0876960240773008,8.146317624088162,21.332092097862205,31.775803859142634,42.759364885411834,50.0284529388104,66.66010510212409,726.9176954513916,0.003479530907685038,0.00012887151509944586,4.909391051407461e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,il6_jak_stat3,162953,17716,0.0876960240773008,8.146317624088162,21.339294487973614,31.772588866489095,42.736387848702556,49.9684865225763,66.52303791775196,726.9176954513916,0.0033506593925855923,0.00012887151509944586,4.909391051407461e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,interferon_response,162953,17716,0.0876960240773008,8.146317624088162,21.30381729060959,31.718647552663036,42.63850954196805,49.89125912379611,66.66893591221597,726.9176954513916,0.0034488472136137414,0.00010432455984240854,4.909391051407461e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,oxidative_stress,162953,17716,0.0876960240773008,8.146317624088162,21.399028355585994,31.830300951040414,42.83827795403464,50.21146257330856,67.95275623330289,524.7691419874029,0.004037974139782637,0.0004418451946266715,4.2957171699815284e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,secondary_senescence,162953,17716,0.0876960240773008,8.146317624088162,21.339294487973614,31.772588866489095,42.736387848702556,49.9684865225763,66.52303791775196,726.9176954513916,0.0033506593925855923,0.00012887151509944586,4.909391051407461e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p90,tnfa_nfkb_proximal,162953,17716,0.0876960240773008,8.146317624088162,21.30178179228245,31.50149808833279,42.22448820123377,49.3403057397697,64.42399637433252,726.9176954513916,0.0020435340251483557,9.20510822138899e-05,4.909391051407461e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,downstream_arrest,171809,8860,0.043857912244574686,8.146317624088162,30.147520734930275,44.9428598938906,60.30987303662996,70.74871977587172,92.99893622857795,728.1343489841197,0.025807728349504393,0.0002677391754797479,3.492250114953233e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,emt_ecm,171809,8860,0.043857912244574686,8.146317624088162,30.704204449108612,45.544697516133425,60.95690465368461,71.15129472912507,93.13570528393089,742.4392083505697,0.02612203085985018,0.0012804917088161854,0.00016297167203115087
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,il6_jak_stat3,171809,8860,0.043857912244574686,8.146317624088162,30.72769181198253,45.55261907786591,60.83962600914783,71.1076034479384,93.1360442353438,742.4392083505697,0.02616277377785797,0.0012804917088161854,0.00016297167203115087
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,interferon_response,171809,8860,0.043857912244574686,8.146317624088162,30.64781328450989,45.35160714150564,60.52074671059392,70.76936582851015,92.71859297132431,742.4392083505697,0.025790267098929627,0.0012804917088161854,0.00016297167203115087
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,oxidative_stress,171809,8860,0.043857912244574686,8.146317624088162,30.853690428775035,45.7220441299,60.747841722286346,70.8279455211082,93.31866455082506,742.4392083505697,0.02565639751118975,0.00142600213027257,4.6563334866043106e-05
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,secondary_senescence,171809,8860,0.043857912244574686,8.146317624088162,30.72769181198253,45.55261907786591,60.83962600914783,71.1076034479384,93.1360442353438,742.4392083505697,0.02616277377785797,0.0012804917088161854,0.00016297167203115087
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,tnfa_nfkb_proximal,171809,8860,0.043857912244574686,8.146317624088162,30.601129848722255,45.25560738202516,60.50661323267133,70.95126398678347,95.47064872165865,736.9013031716719,0.027163885477477896,0.001513308383146401,0.00016297167203115087
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,downstream_arrest,178893,1776,0.008791382860763504,8.146317624088162,70.01529511389117,103.66417654354484,138.57017168462437,161.70510698445375,219.3051105822985,742.4392083505697,0.4145215296294433,0.07093066805297021,0.0018893975728508103
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,emt_ecm,178893,1776,0.008791382860763504,8.146317624088162,72.022410205024,108.84002108871448,147.9864044707713,176.25975097126695,269.35659312675284,775.5284564868566,0.436299911120055,0.09513508074659154,0.007222194272553985
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,il6_jak_stat3,178893,1776,0.008791382860763504,8.146317624088162,71.92851052678745,108.34780506043083,147.36695066237456,175.56526768615183,269.35659312675284,775.5284564868566,0.43487447803994567,0.09335748184669047,0.007222194272553985
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,interferon_response,178893,1776,0.008791382860763504,8.146317624088162,71.49065515832956,107.4770730975551,146.54913040274465,175.12393541421582,269.1716567962624,775.5284564868566,0.42998328609839404,0.09170286148703415,0.007216604338906497
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,oxidative_stress,178893,1776,0.008791382860763504,8.146317624088162,72.26184833782447,108.07816232330705,146.4658599801692,173.4446123987614,253.5381866607852,775.5284564868566,0.4373060991766028,0.09111032852040046,0.005964459201869274
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,secondary_senescence,178893,1776,0.008791382860763504,8.146317624088162,71.92851052678745,108.34780506043083,147.36695066237456,175.56526768615183,269.35659312675284,775.5284564868566,0.43487447803994567,0.09335748184669047,0.007222194272553985
7260_liver_sbr_Male_26-U1,sbr,26,tierApm_p99,tnfa_nfkb_proximal,178893,1776,0.008791382860763504,8.146317624088162,71.77466304625885,106.72005554785777,143.27662838489323,169.09410704347712,246.4813462068849,742.4392083505697,0.4319062232731298,0.08304964420072333,0.00602035853834415
7001_liver_sham_Male_52-U1,sham,52,tierA_p90,,145495,13784,0.08305565765450919,10.441478507794104,27.123686017015867,39.435517670853656,52.10725929508808,60.64001495807133,78.34447103869778,451.3238637020804,0.008502010378363518,0.0001168425031788034,4.123853053369532e-05
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,,152384,6895,0.041545905363308246,10.441478507794104,38.60540535572432,56.14930653335379,73.90472028383421,85.61966350300077,112.10231974472885,665.745261600548,0.07037484250314993,0.001122165056698866,0.0003149937001259975
7001_liver_sham_Male_52-U1,sham,52,tierA_p99,,157897,1382,0.0083272576087153,10.441478507794104,89.52891730353711,129.8858762774972,171.33226395773514,198.67000727164358,260.0653481617588,722.4547058744238,0.5699918301171016,0.16363198794150619,0.003014623457063782
7001_liver_sham_Male_52-U1,sham,52,cdkn1a_pos,,149610,9669,0.05826067570091768,10.441478507794104,33.745708079654975,49.61373569982228,66.55246744623575,78.02516278548023,100.81949794533159,689.3767059728726,0.04406790989907092,0.000494619343626763,0.0002940979881023996
7001_liver_sham_Male_52-U1,sham,52,senepy_p95,,153861,5418,0.032646224112893994,10.441478507794104,49.57933097368059,74.86898939841736,103.34598489357101,121.74271179979345,159.86818657770868,459.4027462942386,0.21462878832192694,0.015345019205646656,4.549560967366649e-05
7001_liver_sham_Male_52-U1,sham,52,senepy_p99,,158193,1086,0.006543706051421719,10.441478507794104,117.19649043437518,181.10552232278,256.35434791704574,314.9883024238924,454.0759018702252,640.6215170381813,0.6985517690416138,0.35544556333086796,0.059686585373562674
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,downstream_arrest,145495,13784,0.08305565765450919,10.441478507794104,27.09274299168042,39.35011222519944,51.888889379709816,60.377068516969814,78.04237090222009,556.626003348429,0.008206467576205368,0.0003505275095364102,0.0003024158905804323
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,emt_ecm,145495,13784,0.08305565765450919,10.441478507794104,27.541794627119195,39.993499333796606,52.67192794636203,60.82243660648274,77.4327709954477,556.626003348429,0.007670366679267329,0.00034365442111412766,0.0002955428021581498
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,il6_jak_stat3,145495,13784,0.08305565765450919,10.441478507794104,27.543290967020884,39.981189320992286,52.623416599550325,60.763760696673764,77.24655865750834,556.626003348429,0.007649747414000481,0.00034365442111412766,0.0002955428021581498
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,interferon_response,145495,13784,0.08305565765450919,10.441478507794104,27.527968018372498,39.97555682602262,52.61916797039836,60.78862834751843,77.89786878657625,556.626003348429,0.008082751984604283,0.00034365442111412766,0.0002955428021581498
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,oxidative_stress,145495,13784,0.08305565765450919,10.441478507794104,27.367738431535447,39.775260171782996,52.56111931305848,60.6996756880345,77.03811462201604,460.16463212009285,0.007354204611842332,0.0001030963263342383,2.749235368913021e-05
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,secondary_senescence,145495,13784,0.08305565765450919,10.441478507794104,27.543290967020884,39.981189320992286,52.623416599550325,60.763760696673764,77.24655865750834,556.626003348429,0.007649747414000481,0.00034365442111412766,0.0002955428021581498
7001_liver_sham_Male_52-U1,sham,52,tierApm_p90,tnfa_nfkb_proximal,145495,13784,0.08305565765450919,10.441478507794104,27.423055335396576,39.86352754956032,52.40883876200365,60.58371127895376,78.24604572840474,460.16463212009285,0.008543248908897213,0.0002474311832021719,2.749235368913021e-05
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,downstream_arrest,152384,6895,0.041545905363308246,10.441478507794104,38.687002188427996,56.200344486829344,73.77999255989855,84.93853135397536,107.88953757745303,556.626003348429,0.0686292524149517,0.00062342503149937,0.0003018689626207476
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,emt_ecm,152384,6895,0.041545905363308246,10.441478507794104,39.37142911218338,57.15497708444618,75.31053801344788,87.26303290682394,112.21020583176654,601.5808784045545,0.07660909281814364,0.0011090403191936161,0.00029530659386812265
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,il6_jak_stat3,152384,6895,0.041545905363308246,10.441478507794104,39.35562929380008,57.16743744698098,75.16571167204248,87.01734870740374,112.2324164789364,601.5808784045545,0.07572973540529189,0.0011484145317093657,0.00029530659386812265
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,interferon_response,152384,6895,0.041545905363308246,10.441478507794104,39.426829356659994,57.14988420882777,75.29712203102329,87.29420845290585,113.06974847938655,601.5808784045545,0.07651065728685426,0.0012730995380092398,0.00029530659386812265
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,oxidative_stress,152384,6895,0.041545905363308246,10.441478507794104,39.175315274378534,57.05864810566683,75.25058380329921,87.50810028701837,114.51831115951757,601.5808784045545,0.07679283914321713,0.0016471545569088618,0.00029530659386812265
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,secondary_senescence,152384,6895,0.041545905363308246,10.441478507794104,39.35562929380008,57.16743744698098,75.16571167204248,87.01734870740374,112.2324164789364,601.5808784045545,0.07572973540529189,0.0011484145317093657,0.00029530659386812265
7001_liver_sham_Male_52-U1,sham,52,tierApm_p95,tnfa_nfkb_proximal,152384,6895,0.041545905363308246,10.441478507794104,39.20751313224976,56.88891572136942,75.28074441619728,87.41459760912554,112.9950174102061,601.5808784045545,0.07685846283074338,0.001358410331793364,0.00030843133137337255
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,downstream_arrest,157897,1382,0.0083272576087153,10.441478507794104,90.58966861392267,131.53479898662704,174.60143215733365,204.02787889756559,269.2632583242185,759.875232635785,0.5763124061888446,0.17182087056752188,0.004572601126050527
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,emt_ecm,157897,1382,0.0083272576087153,10.441478507794104,89.09801686351216,128.57293820694548,169.87231985129728,197.14900447612496,249.44047085735147,728.3037170054723,0.5679715257414644,0.15855272741090712,0.0019253057372844323
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,il6_jak_stat3,157897,1382,0.0083272576087153,10.441478507794104,89.48112052779688,129.42312880197375,171.588599109031,199.9883817346905,258.6349855590444,728.3037170054723,0.5702641595470465,0.16268200155797766,0.0027676269973463713
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,interferon_response,157897,1382,0.0083272576087153,10.441478507794104,89.17407639070359,128.92384993105347,171.52044553111782,199.7677746346547,254.56495486176055,728.3037170054723,0.5686238497248206,0.16194101217882545,0.0018936395245001487
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,oxidative_stress,157897,1382,0.0083272576087153,10.441478507794104,88.51653784696161,128.21631127515295,169.4464473694061,197.16194233485984,257.5951498990599,759.875232635785,0.5641779134499072,0.1572227464739672,0.0024446316269466804
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,secondary_senescence,157897,1382,0.0083272576087153,10.441478507794104,89.48112052779688,129.42312880197375,171.588599109031,199.9883817346905,258.6349855590444,728.3037170054723,0.5702641595470465,0.16268200155797766,0.0027676269973463713
7001_liver_sham_Male_52-U1,sham,52,tierApm_p99,tnfa_nfkb_proximal,157897,1382,0.0083272576087153,10.441478507794104,89.44475758702198,128.86941837115452,170.14476891973885,197.51911678276906,255.4385850103173,728.3037170054723,0.5699221644489763,0.16006637238199586,0.0033122858572360464
7248_liver_sham_Male_26-U1,sham,26,tierA_p90,,188342,19443,0.08644368467150688,10.11196543125841,23.84605043149461,34.62744775015979,46.173166043860164,53.93217536874636,70.46361221748236,457.40216167591774,0.00392371324505421,0.00046192564589948073,0.00022299858767561138
7248_liver_sham_Male_26-U1,sham,26,tierA_p95,,198060,9725,0.04323740335495574,10.11196543125841,33.6666933170909,49.4603387224344,66.69846410008847,77.69598199220172,101.49310589972535,458.24624607513687,0.04330001009795011,0.0006260729071998385,0.00021205695243865495
7248_liver_sham_Male_26-U1,sham,26,tierA_p99,,205837,1948,0.00866081868745026,10.11196543125841,77.37006408804372,115.76413197250662,157.96094078638635,185.94995465107533,249.35822520060927,570.4767991873307,0.4796805239096955,0.12011931771255897,0.0030266667314428407
7248_liver_sham_Male_26-U1,sham,26,cdkn1a_pos,,200089,7696,0.034216458223109446,10.11196543125841,40.312654296816284,58.290516856535014,77.47115864188815,90.95833803797407,122.23067144381109,456.606922689447,0.08796085741844879,0.002703796810419363,6.996886385558427e-05
7248_liver_sham_Male_26-U1,sham,26,senepy_p95,,199612,8173,0.0363372028401083,10.11196543125841,42.441725418430124,63.3386210488135,87.54169977442902,105.19410238170413,150.98447853599228,517.8695204031668,0.13325852153177165,0.010400176342103681,0.0004508746969120093
7248_liver_sham_Male_26-U1,sham,26,senepy_p99,,206149,1636,0.00727366497570258,10.11196543125841,93.2738879355314,137.79491666783622,183.1099884235738,210.03963315751594,259.80806905846316,571.7629805197913,0.5945165875167961,0.20113607148227738,0.001911238958229242
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,downstream_arrest,188342,19443,0.08644368467150688,10.11196543125841,23.858300956069833,34.69269008341734,46.06872641389553,53.68598115519827,69.70588730689465,449.35751591337475,0.0035785963831752874,0.0004672351360822334,0.00022299858767561138
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,emt_ecm,188342,19443,0.08644368467150688,10.11196543125841,23.98103751359207,34.57514257516884,45.66042628559068,53.01705763151383,69.04162568335451,439.715784051319,0.0033927642267789445,0.00036104533242718034,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,il6_jak_stat3,188342,19443,0.08644368467150688,10.11196543125841,23.98256946812849,34.58103681260515,45.66418494169458,53.02179358867067,69.05029790173162,439.715784051319,0.0034405496384237186,0.00036104533242718034,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,interferon_response,188342,19443,0.08644368467150688,10.11196543125841,23.98256946812849,34.59701412923979,45.665934698179186,53.03460522986517,69.14443756204223,439.715784051319,0.0034140021875099552,0.00036104533242718034,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,oxidative_stress,188342,19443,0.08644368467150688,10.11196543125841,23.978250679270076,34.64220466357983,45.67885333162938,53.06615265386939,69.09240554648206,439.715784051319,0.0034405496384237186,0.00036104533242718034,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,secondary_senescence,188342,19443,0.08644368467150688,10.11196543125841,23.98256946812849,34.58103681260515,45.66418494169458,53.02179358867067,69.05029790173162,439.715784051319,0.0034405496384237186,0.00036104533242718034,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p90,tnfa_nfkb_proximal,188342,19443,0.08644368467150688,10.11196543125841,23.881924113786177,34.67643103440922,45.95338270066463,53.53037381990344,70.11917734826812,439.1743753123835,0.0038706183432266833,0.00033980737169616974,0.00014866572511707427
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,downstream_arrest,198060,9725,0.04323740335495574,10.11196543125841,33.837171104766234,49.99120910489363,67.43011448539863,79.02433663910834,103.87609207876045,488.5427632309959,0.047157427042310414,0.000898717560335252,0.0002221549025547814
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,emt_ecm,198060,9725,0.04323740335495574,10.11196543125841,33.8406339369763,49.02208969712486,64.83456454202074,75.27520935346315,97.48465491951013,477.9091067556322,0.03575179238614561,0.0006816116328385338,0.0002675956780773503
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,il6_jak_stat3,198060,9725,0.04323740335495574,10.11196543125841,33.856457763593724,49.022868364849494,64.81701723036174,75.22268488307085,97.6975615039018,477.9091067556322,0.035600323134403714,0.0006967585580127234,0.0002675956780773503
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,interferon_response,198060,9725,0.04323740335495574,10.11196543125841,33.82389434526422,49.045064725686636,65.03788316945926,75.55660362591944,98.18847922147651,477.9091067556322,0.036615167121074425,0.0006967585580127234,0.0002675956780773503
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,oxidative_stress,198060,9725,0.04323740335495574,10.11196543125841,33.83399636339506,49.036632600814315,65.04302014581332,75.6267526544014,98.45169693584512,444.0914960177111,0.037125113601938806,0.000615974957083712,0.0002675956780773503
7248_liver_sham_Male_26-U1,sham,26,tierApm_p95,secondary_senescence,198060,9725,0.04323740335495574,10.11196543125841,33.856457763593724,49.022868364849494,64.81701723036174,75.22268488307085,97.6975615039018,477.9091067556322,0.035600323134403714,0.0006967585580127234,0.0002675956780773503
