section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,downstream_arrest,7950,11.58882939190469,0.07815596376136649,200,0.02187849671108,0.1885759424815157,-0.3227521714105339,0.34667832919248825,0.1527240637629245,0.365,0.7200661899854298
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,emt_ecm,7950,10.477345453252495,0.07606178522587172,200,-0.17349252399078346,0.23951751572130028,-0.6107739917054882,0.27166571639717746,0.2374411189834901,0.17,3.2809420456748835
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,il6_jak_stat3,7950,7.742591489922676,-0.05180558865971163,200,0.04971125370327597,0.18706001002191042,-0.3480057332954414,0.3740686455444908,0.15379241693019463,0.735,1.9595731848509157
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,interferon_response,7950,49.99999999999999,-0.021131517272594984,200,0.11981459287897428,0.17233363332603369,-0.18815868411481107,0.4340790538447299,0.17185043314647452,0.785,6.669947469146444
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,oxidative_stress,7950,49.99999999999999,-0.4177509516183731,200,-0.16569013048235123,0.24948372032837063,-0.7158900410851645,0.30950026648592477,0.23323593456558206,0.86,0.6033758155655534
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,secondary_senescence,7950,49.99999999999999,0.3089903273860631,200,-0.008929477392377724,0.1908731932797213,-0.3870323210968726,0.3157091023939316,0.14883426964116675,0.045,1.0288988897093239
7248_liver_sham_Male_26-U1,sham,Biliary/ductular,tnfa_nfkb_proximal,7950,49.99999999999999,0.42719417760380113,200,0.08453914252549771,0.19961268758669232,-0.302099997740745,0.4297359048209576,0.1786838542980984,0.03,0.8021060516327938
7248_liver_sham_Male_26-U1,sham,Endothelial,downstream_arrest,32718,6.999999999999999,-0.2859641337530968,200,0.019853935357700463,0.210469501228971,-0.3747489463041028,0.38471219734720913,0.16853581080663127,0.915,1.069428061124765
7248_liver_sham_Male_26-U1,sham,Endothelial,emt_ecm,32718,6.999999999999999,0.6893602849551532,200,-0.25029379380143424,0.21994564589891144,-0.6277775833249913,0.13520274033285093,0.27683695629500976,0.0,1.363081249767264
7248_liver_sham_Male_26-U1,sham,Endothelial,il6_jak_stat3,32718,49.99999999999999,0.1254659286488084,200,0.013462328009700136,0.09090514448195092,-0.15720372361688695,0.1705879700404098,0.0707951308550789,0.105,0.892701324138902
7248_liver_sham_Male_26-U1,sham,Endothelial,interferon_response,32718,49.99999999999999,0.21789042546971857,200,0.05642828161388738,0.10676457496125542,-0.15250636754405233,0.24769713372866914,0.09894227374314717,0.065,0.7410245012269733
