section,arm,week,call,celltype,response,stratum,n,sender_set,n_senders,prevalence,match_rate,max_smd_before,max_smd_after,lam_naive,beta_naive,lam_grid_lo,lam_grid_hi,lam_railed,sd_y,lam_n6_profiled,beta_n6_profiled,lam_n6zon_profiled,beta_n6zon_profiled,lam_n6n5_profiled,beta_n6n5_profiled,lam_n5_profiled,beta_n5_profiled,lam_zon_profiled,beta_zon_profiled,lam_n2_profiled,beta_n2_profiled,beta_base,sf_base,beta_n6,sf_n6,beta_n6zon,sf_n6zon,beta_n6n5,sf_n6n5,beta_n5,sf_n5,beta_zon,sf_zon,beta_n2,sf_n2,beta_n2n5n6,sf_n2n5n6,beta_n2zon,sf_n2zon,beta_base_lo,beta_base_hi,beta_n6_lo,beta_n6_hi,beta_n6zon_lo,beta_n6zon_hi,beta_n6n5_lo,beta_n6n5_hi,beta_n5_lo,beta_n5_hi,beta_zon_lo,beta_zon_hi,beta_n2_lo,beta_n2_hi,beta_n2n5n6_lo,beta_n2n5n6_hi,beta_n2zon_lo,beta_n2zon_hi,sf_base_lo,sf_base_hi,sf_n6_lo,sf_n6_hi,sf_n6zon_lo,sf_n6zon_hi,sf_n6n5_lo,sf_n6n5_hi,sf_n5_lo,sf_n5_hi,sf_zon_lo,sf_zon_hi,sf_n2_lo,sf_n2_hi,sf_n2n5n6_lo,sf_n2n5n6_hi,sf_n2zon_lo,sf_n2zon_hi
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,neg_control_probe,A7,31135,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,49.99999999999999,0.030797028267798347,6.999999999999999,49.99999999999999,1,0.8292479149666119,49.99999999999999,0.030820512073947808,49.99999999999999,0.03338619405692659,49.99999999999999,0.04079266682858473,49.99999999999999,0.0403126746870455,49.99999999999999,0.03333203285117111,49.99999999999999,0.03478131544781204,0.030797028267798347,1.0,0.030820512073947808,1.0007625348116467,0.03338619405692659,1.0840719359872621,0.04079266682858473,1.3245650351023612,0.0403126746870455,1.3089793708828976,0.03333203285117111,1.0823132855978637,0.03478131544781204,1.1293724558541156,0.041359920006621725,1.3429841232398398,0.036576035570799525,1.1876482124427492,-0.026452896267967475,0.08417789785258141,-0.02640934587620389,0.084443573024069,-0.02621577507556604,0.08791904527835416,-0.014250268520843691,0.09947230084903662,-0.014239409594316063,0.09891060345952113,-0.026153618441455542,0.08725209337999193,-0.0256828410362954,0.0893852698754915,-0.014237419043160268,0.09906516907669628,-0.026734071763407516,0.09165433848639772,1.0,1.0,0.905863604740645,1.0692349453382837,0.11387661770509264,2.5942486128454103,-4.185630612006743,5.245601623595129,-4.018870971019542,5.027168633132264,0.21405702243737587,2.4868636051076596,-1.5710221675527556,2.7334829815888115,-5.35340646006624,5.404320989951241,-1.9857524245742915,3.4400184518040215
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,neg_control_codeword,A7,31135,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,49.99999999999999,-0.06773544177237346,6.999999999999999,49.99999999999999,1,0.7502445342676018,49.99999999999999,-0.06236039215224771,49.99999999999999,-0.05451725924159576,49.99999999999999,-0.050115170703421204,49.99999999999999,-0.05215609333038709,49.99999999999999,-0.05930828590856678,49.99999999999999,-0.06706558807213668,-0.06773544177237346,1.0,-0.06236039215224771,0.9206464226189188,-0.05451725924159576,0.8048557419142889,-0.050115170703421204,0.7398663003016118,-0.05215609333038709,0.7699970940716511,-0.05930828590856678,0.8755872015698024,-0.06706558807213668,0.9901107354922428,-0.050448374628877656,0.7447854964674269,-0.05961935653215612,0.8801796367182245,-0.12528376601299102,-0.015481236841824881,-0.11816691322829778,-0.011437762086911621,-0.11138270044716753,-0.0022021750679310317,-0.10377054555509027,0.0002671835903330072,-0.10745000980351029,-0.0013225238748037257,-0.11862567939004533,-0.00539331996572565,-0.1244807376118392,-0.01370166111402038,-0.10386667759560386,-0.00011659725774744202,-0.1170422067375057,-0.005864884004866543,1.0,1.0,0.7731090070282123,0.9836239458706816,0.1947376499940427,0.9132943977575201,0.05161513992319761,1.0348366396202926,0.10229361950973825,1.0554389201425214,0.5004365950413158,0.9592330689329635,0.8331143167932668,1.1172400764500308,0.05410240692647138,1.04564508114295,0.512828245830185,0.9926901408310128
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,genomic_control,A7,31135,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,49.99999999999999,0.02361955752412641,6.999999999999999,49.99999999999999,1,0.9224937569403646,49.99999999999999,0.02388110958110952,49.99999999999999,0.026758036959093873,49.99999999999999,0.03158099425888669,49.99999999999999,0.03369914058549785,49.99999999999999,0.027185841871904644,6.999999999999999,0.01118416490071322,0.02361955752412641,1.0,0.02388110958110952,1.011073537542604,0.026758036959093873,1.1328763009959706,0.03158099425888669,1.3370696816241372,0.03369914058549785,1.4267473279749445,0.027185841871904644,1.1509886179762439,0.027407642814135474,1.1603791809452693,0.03198544604569257,1.3541932787276285,0.030150375383851864,1.2765004320277589,-0.0229509271085097,0.07481737054475397,-0.01997079151849701,0.07407678758765682,-0.017767899843340547,0.08013493033094916,-0.02086886966932779,0.08836376394025752,-0.01826539590809691,0.09064065617252429,-0.018808222945945197,0.08349979328832964,-0.020974966206298542,0.07809132418655859,-0.019841459170120798,0.08753999287692572,-0.02010369740018374,0.08441127153505722,1.0,1.0,0.10956803561580597,1.830290063379106,-0.9147280166537712,3.8915720002770704,-4.779209752101473,6.273476501197986,-5.457507839161053,6.969466908439581,-1.3156609789565807,3.9493767211651933,-1.812592103696981,3.509235752559501,-4.751566893765971,6.28864170212857,-4.132393726894924,4.836208112313036
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,all_controls,A7,31135,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,6.999999999999999,-0.031182999464309278,6.999999999999999,49.99999999999999,1,0.8389550247254464,6.999999999999999,-0.0280024591677847,6.999999999999999,-0.018783506768844268,7.663829731522961,0.005459468210958681,6.999999999999999,0.0064819552904997555,6.999999999999999,-0.02059171401104536,49.99999999999999,-0.014568457493893763,-0.031182999464309278,1.0,-0.0280024591677847,0.8980040294018256,-0.018783506768844268,0.602363694690213,0.005845143416953077,-0.18744647780413737,0.0064819552904997555,-0.2078682423709343,-0.02059171401104536,0.6603506514700022,-0.030364160123320084,0.9737408410013154,0.006198407322210375,-0.19877521177219676,-0.02033376901444327,0.6520786763222194,-0.0944039209743879,0.02747067369820599,-0.09095356341515126,0.028786891864755425,-0.07981775116687029,0.03960699628572304,-0.05402680473866431,0.0602403480459524,-0.053314202824770056,0.061135208729855194,-0.08310308724066673,0.03864821931171115,-0.09420049287394884,0.0269826103624968,-0.05402556780606498,0.06133103196365364,-0.08309581047245843,0.03830322207105681,1.0,1.0,0.15539775182126997,1.7846380836927296,-2.257558788440994,5.201737391544051,-8.743110373356066,14.937839937252168,-9.146606514767607,14.878535119131577,-2.016766076863471,4.6593430117963655,0.4544120520457249,1.3579750618464377,-9.14961234584142,15.082258810602507,-2.06182341090313,4.692060320459147
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,neg_probe_rate,A7,31135,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,49.99999999999999,0.017539347670509027,6.999999999999999,49.99999999999999,1,0.7566587766695065,49.99999999999999,0.017539127872928068,49.99999999999999,0.014556553080496228,49.99999999999999,0.01888183539852547,49.99999999999999,0.01885615792334426,49.99999999999999,0.014556808926134635,49.99999999999999,0.018866974805777637,0.017539347670509027,1.0,0.017539127872928068,0.9999874683149518,0.014556553080496228,0.8299369710865516,0.01888183539852547,1.0765414856490771,0.01885615792334426,1.0750774930500604,0.014556808926134635,0.829951558039454,0.018866974805777637,1.0756942139587613,0.019145856946068445,1.0915945852570466,0.016063327121610262,0.9158451855435552,-0.032038454782171696,0.06534941630470308,-0.032187414784088125,0.06531191305621072,-0.03822816619978225,0.06407341811104955,-0.035549532781788885,0.06973784059420493,-0.03551559364269964,0.06883476689933996,-0.03814167712475701,0.0640892499007839,-0.032621497320156914,0.06579529233805813,-0.03516333112914551,0.07150077844752703,-0.03696348637690415,0.0650705333379443,1.0,1.0,0.9353305111559072,1.070269087565027,-1.290610653333173,3.283683063133458,-3.9150642712533186,6.055078607558814,-3.8949763668445043,5.963456637157812,-1.2076642771182964,3.275437185296977,-1.6348727033491461,2.231149019827166,-3.9896521517594743,5.738419761237634,-2.9580132966295887,2.4598816980377887
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,neg_control_probe,A7,2623,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,6.999999999999999,0.0657473904029103,6.999999999999999,49.99999999999999,1,0.5014829489396121,6.999999999999999,0.0666848665013915,6.999999999999999,0.08133522075803537,6.999999999999999,0.07774889580581267,6.999999999999999,0.07632894826373049,6.999999999999999,0.08032224934631216,49.99999999999999,0.02991409210818973,0.0657473904029103,1.0,0.0666848665013915,1.0142587575375417,0.08133522075803537,1.2370866776551952,0.07774889580581267,1.1825396465069602,0.07632894826373049,1.1609426289921887,0.08032224934631216,1.2216796568515471,0.06571621289570351,0.9995257985599773,0.07840635539161239,1.1925394287305697,0.08051471968231819,1.2246070785305907,-0.07582604193065809,0.30283128042726226,-0.07498113791662114,0.30431265040738503,-0.04111828576918941,0.30849863068557365,-0.05559480725264514,0.3118808394940332,-0.05649050079356674,0.30831514001575583,-0.04246094563259617,0.3070182551253708,-0.07630940461069323,0.30346513582773804,-0.05340480812931157,0.30968888806819306,-0.042718584356528574,0.3065398987644347,1.0,1.0,0.0,2.007311607641898,-11.234427673212792,15.657523153440412,-39.88265380309381,21.94766545186067,-21.08460158080371,17.630124167000453,-14.337673367425351,6.888242897968398,0.9596880727286058,1.034879096485453,-41.34910945144125,22.985532795734496,-14.445122197011043,6.979199714882601
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,neg_control_codeword,A7,2623,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,10.131850103572747,-0.039872348980260604,6.999999999999999,49.99999999999999,0,0.8201391669998396,10.122779711288281,-0.0395688670075346,8.86791595802562,-0.014132757759403168,49.99999999999999,-0.04899608742118229,49.99999999999999,-0.04791330942885427,8.868515639387804,-0.014170949015710423,49.99999999999999,-0.034680558240804814,-0.039872348980260604,1.0,-0.0395688670075346,0.9923886608015934,-0.013088875172061008,0.3282694776407793,-0.03608814258019469,0.9050919623035165,-0.03505398023600012,0.879155132128135,-0.013125352166507754,0.3291843220224034,-0.03984946349775363,0.9994260312449035,-0.034954831120931756,0.8766684686231219,-0.013197885505521229,0.33100346087096694,-0.22627091034269653,0.15866904990686698,-0.2283369206215652,0.15897773455963043,-0.20432946737631386,0.18960070283852037,-0.22497945934795438,0.17004834835059124,-0.22509436749813475,0.17025551542832262,-0.20107530989372718,0.19063803587273995,-0.22752904601725266,0.1580977653391949,-0.22087693016584692,0.1664101234848578,-0.2000346660781772,0.18936900426703995,1.0,1.0,0.6013459401138,1.4182013443889356,-9.51887382021747,5.4474122266745395,-3.3549251508607987,4.890758846898433,-3.1757644033305854,4.401772907194047,-8.862483592868513,5.108474419371375,0.6618769956238234,1.2937913380707877,-2.7289596912310885,4.464832535984772,-8.628252539748194,4.915254391121621
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,genomic_control,A7,2623,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,6.999999999999999,-0.057307086569141234,6.999999999999999,49.99999999999999,1,1.0590251548446739,6.999999999999999,-0.044466806546648585,6.999999999999999,-0.030576251599520758,49.99999999999999,0.06333530444219063,49.99999999999999,0.06117459834314615,6.999999999999999,-0.03946461870496021,49.99999999999999,-0.02666616934112617,-0.057307086569141234,1.0,-0.044466806546648585,0.7759390541167923,-0.030576251599520758,0.533550969523296,0.017834517843342723,-0.3112096410943052,0.017290149017865256,-0.3017104873583936,-0.03946461870496021,0.6886516322435269,-0.05760843913134391,1.0052585566680152,0.02344881734269412,-0.4091783188873688,-0.03877881504257542,0.6766844619781642,-0.3172577955489969,0.2640817178451102,-0.29666145350597706,0.2634031447936396,-0.3052240543323217,0.3085254683693454,-0.2706380941101206,0.3485933873160039,-0.2731223863707804,0.3576085069650212,-0.30468176906979005,0.29637891997191407,-0.32069857589656753,0.2639488618305525,-0.26557739901665556,0.3489154376651981,-0.3057930264639817,0.2962043348528197,1.0,1.0,-0.32643200754880736,2.140446028314122,-2.5358753638206606,4.712582003462727,-6.8906253623399065,10.149582831656753,-7.2817534398556445,8.855882746823564,-1.2096470970988475,3.4266248063900995,0.8554783131205522,1.0975174478388592,-7.154810415196551,9.680870060534373,-1.184574498799573,3.600560006413559
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,all_controls,A7,2623,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,8.712526270497666,-0.04410685356597213,6.999999999999999,49.99999999999999,0,0.906344522966001,8.56146893315757,-0.04096286645332716,49.99999999999999,0.02002119350259118,49.99999999999999,0.025571855063734803,49.99999999999999,0.025301272530507193,49.99999999999999,0.017319017481690124,49.99999999999999,-0.031552829529252535,-0.04410685356597213,1.0,-0.04096286645332716,0.9287188530022347,-0.008608558727656385,0.19517508123267666,0.01016877735458132,-0.23054869101854047,0.010179982655768907,-0.23080273999917855,-0.010433917611507037,0.23656000752582973,-0.04468341127525666,1.0130718394687155,0.014424995778064113,-0.32704658373529527,-0.01022172870067311,0.23174921524121234,-0.22911649253783048,0.14339744699037563,-0.23238930691556964,0.14648624899733206,-0.20221145812822922,0.1832098428312368,-0.19793654287325174,0.24688661317077357,-0.1929129760746939,0.25132047705270233,-0.20205058978376694,0.18366600508058412,-0.23248454267539967,0.14377356298643598,-0.19905985532454942,0.2459678984416642,-0.21021664964999437,0.18289656812470506,1.0,1.0,0.3398331733473431,1.6178718482030152,-4.397501486567123,5.0743959483653995,-6.080880438227079,7.281288294188402,-6.441102647381463,7.130308435374536,-3.897537263223364,4.705410531858735,0.8181719017323906,1.1752722753131277,-6.705143422575532,7.8559068147401145,-4.21823917061028,4.68419637031876
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,neg_probe_rate,A7,2623,A_SENDER_FINAL_strict,5707,0.04480084153674658,1.0,0.4967343532600812,0.025911330122801505,6.999999999999999,0.01880775706098942,6.999999999999999,49.99999999999999,1,0.16486018835302904,6.999999999999999,0.01910413838969839,6.999999999999999,0.024251654504914694,6.999999999999999,0.022940039367668457,6.999999999999999,0.02249410889462166,6.999999999999999,0.023951105802023975,49.99999999999999,0.008226300362260136,0.01880775706098942,1.0,0.01910413838969839,1.0157584621998186,0.024251654504914694,1.289449583290124,0.022940039367668457,1.2197115952358888,0.02249410889462166,1.196001672165278,0.023951105802023975,1.2734695436758252,0.01879445257326081,0.9992926063599468,0.023205296961697566,1.2338152224344396,0.024023071394108825,1.2772959219011224,-0.02788209418678097,0.10229966896518483,-0.027689879362631287,0.10248201601778557,-0.01674260600264731,0.10122454528914893,-0.021667172903626065,0.10392145350937539,-0.022362474982465665,0.10348952446087735,-0.016842464027228256,0.10082693544330341,-0.028037027556213574,0.10226429406645988,-0.020918552184831598,0.10342675350711543,-0.016698566683050243,0.10063710949951084,1.0,1.0,-1.0012481328492173,2.0029581849500326,-12.605656322254248,13.448772702780314,-27.79824700273504,31.178694540467426,-18.58147323403455,12.886157301789016,-7.185682702546636,6.543295350855185,0.9589902089572991,1.0215319601656865,-28.463144391546017,32.07368302737962,-7.089974959339397,6.577863102354973
