section,celltype,module,sender,n,lam,beta_full_std,beta_stripped_std,ratio_stripped,n_stripped_genes
7259_liver_sbr_Male_26-U1,Biliary/ductular,downstream_arrest,corescence_p95,29593,17.345738419684505,-0.040728193055787044,-0.061489536706842506,1.509753615207476,10
7259_liver_sbr_Male_26-U1,Biliary/ductular,emt_ecm,corescence_p95,29593,16.49296129703063,0.07691766925387206,0.0776911881920233,1.010056453161603,9
7259_liver_sbr_Male_26-U1,Biliary/ductular,il6_jak_stat3,corescence_p95,29593,6.999999999999999,0.30485601489078823,0.3124784383396304,1.0250033559336948,5
7259_liver_sbr_Male_26-U1,Biliary/ductular,interferon_response,corescence_p95,29593,6.999999999999999,0.09888027364386716,0.11611425274008273,1.1742913774519521,5
7259_liver_sbr_Male_26-U1,Biliary/ductular,oxidative_stress,corescence_p95,29593,49.99999999999999,-0.13135156960569658,-0.1346235856876964,1.024910369109574,0
7259_liver_sbr_Male_26-U1,Biliary/ductular,secondary_senescence,corescence_p95,29593,49.99999999999999,0.07505457750683879,0.09522479473000335,1.2687406670342884,18
7259_liver_sbr_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,corescence_p95,29593,6.999999999999999,0.19501409708548892,0.19112684705341468,0.9800668254748262,8
7259_liver_sbr_Male_26-U1,Biliary/ductular,downstream_arrest,tierA_p95,31135,49.99999999999999,-0.026160303787964367,-0.0520890654804385,1.9911491052486645,10
7259_liver_sbr_Male_26-U1,Biliary/ductular,emt_ecm,tierA_p95,31135,28.716686174618605,0.11845998491881293,0.12579845879035723,1.061948968477193,9
7259_liver_sbr_Male_26-U1,Biliary/ductular,il6_jak_stat3,tierA_p95,31135,12.818224546846722,0.10122482986956143,0.12005228155296886,1.1859963776443836,5
7259_liver_sbr_Male_26-U1,Biliary/ductular,interferon_response,tierA_p95,31135,23.47241150476913,0.041400522744069405,0.06195547736096629,1.496490219313508,5
7259_liver_sbr_Male_26-U1,Biliary/ductular,oxidative_stress,tierA_p95,31135,6.999999999999999,-0.2632544805335176,-0.27347685287692536,1.0388307630042646,0
7259_liver_sbr_Male_26-U1,Biliary/ductular,secondary_senescence,tierA_p95,31135,49.99999999999999,0.019178758112153103,0.11883752634502759,6.196309774078813,18
7259_liver_sbr_Male_26-U1,Biliary/ductular,tnfa_nfkb_proximal,tierA_p95,31135,49.99999999999999,0.06156294700295966,0.04385997783911585,0.7124411675257727,8
7259_liver_sbr_Male_26-U1,DC,downstream_arrest,corescence_p95,2499,6.999999999999999,0.2334320882355032,0.18201592687348153,0.7797382452829308,10
7259_liver_sbr_Male_26-U1,DC,emt_ecm,corescence_p95,2499,49.99999999999999,-0.16876520922422864,-0.16265441909210188,0.9637911737838828,9
