section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,sender_set,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Hepatocytes,tnfa_nfkb_proximal,42484,18.24260882600192,1000,0.0026339889411462936,A_SENDER_FINAL_strict,0.00017067898018295307,0.0008344862477854581,-0.0013826561325248645,0.001842838002924307,0.935201329999254,0.004,0.00020746935426888203,0.002624320622031209,-0.004173773516166131,0.005441195550261361,0.9212337792965095,0.358,-4.3679962584571125e-06,0.002071805933760607,-0.0032455810034905533,0.003998860271592679,1.0016583198927769,0.203
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,downstream_arrest,5429,6.999999999999999,1000,-0.001883617028539888,A_SENDER_FINAL_strict,-0.00011928270726515149,0.002469132705590587,-0.004769753734838655,0.004798503657318899,0.9366735883898782,0.437,-0.0002863092911759074,0.007014263947825945,-0.014372761445216153,0.014027440100363015,0.8480002639401472,0.789,0.00022177518526812987,0.0059832202776752014,-0.011659424761695618,0.011485902582512654,1.1177389999707328,0.728
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,emt_ecm,5429,31.763081427768892,1000,-0.00865166214986064,A_SENDER_FINAL_strict,-0.0016571257702752708,0.0021323580504301583,-0.005906680415500506,0.0024314896421042736,0.8084615717105916,0.0,-1.0858847284026465e-05,0.005244410797779897,-0.009315519112797264,0.009476732276303699,0.9987448831107902,0.09,0.0027790595814437087,0.00408182134502515,-0.005330363485562503,0.009259921963197125,1.3212168405684301,0.06
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,il6_jak_stat3,5429,8.14292620081837,1000,0.03293559185126283,A_SENDER_FINAL_strict,0.00020375895813332047,0.0063524546576751734,-0.01279487810213905,0.012494579889800803,0.9938134113680575,0.0,9.889954343985697e-05,0.017753887500249962,-0.03351420075909271,0.036918308717355346,0.9969971833545155,0.067,0.003169184509670551,0.016404557183873167,-0.025430403481320304,0.037162220670050185,0.9037762999984154,0.05
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,interferon_response,5429,8.14292620081837,1000,0.024984924601901833,A_SENDER_FINAL_strict,0.00045547743672298414,0.005732243655531437,-0.010644813744979567,0.01236520852588996,0.9817699094962122,0.0,0.0006121624707016078,0.01626065761103713,-0.027036246570487008,0.03943830001532287,0.975498726513867,0.11,0.0016101902319676801,0.013305827963672905,-0.02295070589170793,0.02916815027306184,0.935553528472721,0.063
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,oxidative_stress,5429,49.99999999999999,1000,0.006085238740748717,A_SENDER_FINAL_strict,0.0025244943235202795,0.004852267657698498,-0.007399041538588734,0.011797683274569851,0.5851445717954412,0.275,-0.0003471442175041913,0.005978480928078468,-0.012326763524244444,0.01043434766679679,1.0570469347701352,0.32,0.0024721219651247417,0.004918520648070917,-0.006893168780648313,0.01180771113562814,0.5937510309052269,0.283
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,secondary_senescence,5429,11.58882939190469,1000,-0.008124334795038202,A_SENDER_FINAL_strict,-0.00010523846434770381,0.003158093719081717,-0.0060700687304709655,0.006514071358838598,0.9870465130988969,0.007,-0.0003763478964001963,0.008144502607227853,-0.016403288340450534,0.01519789651002691,0.9536764663329674,0.331,0.001499813966276935,0.006390599192807033,-0.01018641403679105,0.014709593097901636,1.1846076022362988,0.215
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Macrophages,tnfa_nfkb_proximal,5429,6.999999999999999,1000,0.009941145902841758,A_SENDER_FINAL_strict,0.000895868699127196,0.004239553507192064,-0.0067241884917167835,0.009647782158254667,0.9098827531672073,0.025,0.0005188520985584287,0.012465423908354133,-0.022045234930818235,0.029154482931634806,0.9478076165837068,0.372,0.0007699525116616846,0.010369141892348355,-0.017961334103432553,0.022117053474066176,0.9225489174802688,0.329
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,downstream_arrest,4637,49.99999999999999,1000,0.002231729648126736,A_SENDER_FINAL_strict,0.0003584816242692507,0.0013993159972789653,-0.0023305144218518405,0.003003718560420793,0.8393704969729858,0.128,4.348482207318146e-05,0.0014901085695318843,-0.002706890073779942,0.0031195447921837684,0.9805151927296921,0.121,-0.0004949598620065959,0.0014354604176614765,-0.002989450434737384,0.00286080211848089,1.2217830741380589,0.146
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,emt_ecm,4637,49.99999999999999,1000,-0.005595987593002969,A_SENDER_FINAL_strict,-0.0028992289033390366,0.003268770369104971,-0.009257533126892894,0.0036257075872164492,0.48190934037020866,0.216,-0.00025427766256412885,0.009498588833276332,-0.015131174214627206,0.01505941210076632,0.9545607172392467,0.737,0.0057986389281114,0.006855705574654329,-0.00726549101240064,0.017578800350868992,2.036213685563174,0.581
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,il6_jak_stat3,4637,6.999999999999999,1000,0.041088516131949276,A_SENDER_FINAL_strict,0.009295305318523678,0.0165887451573747,-0.020607765817689413,0.04286340297777183,0.7737736430132139,0.035,0.0007014157832942903,0.016789612456571776,-0.03113158176433854,0.03194886426823501,0.9829291527335327,0.018,-0.0006242425371917183,0.01705220473691837,-0.029562729487376913,0.03753986862263589,1.0151926279154755,0.023
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,interferon_response,4637,12.818224546846722,1000,0.021969423646111028,A_SENDER_FINAL_strict,0.003672709714699943,0.006511198328918103,-0.008071164834627397,0.016358693922946404,0.8328263056026927,0.002,0.00024080557768163497,0.009025049709208048,-0.01718965394743828,0.01822012690068277,0.9890390580308072,0.019,1.5888227446332754e-06,0.008454542043240238,-0.0152221741722167,0.01748735608133072,0.9999276802718985,0.007
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,oxidative_stress,4637,49.99999999999999,1000,0.019096565193492607,A_SENDER_FINAL_strict,0.005130898368280407,0.005111073453233468,-0.00452100901778548,0.014687966985396268,0.7313182597869052,0.004,-0.0005350179453586911,0.0076140949666985884,-0.017248581567873945,0.01287400981020575,1.028016449028279,0.014,0.0006744561145879766,0.006433767583648005,-0.01015918607236332,0.01423448710809221,0.9646818101708781,0.015
7352_liver_sham_Male_2-U1,sham,2,senepy_p99,Mesenchymal,secondary_senescence,4637,49.99999999999999,1000,-0.006786248711856513,A_SENDER_FINAL_strict,-0.0007948281029901712,0.002429031389401145,-0.005362047019670475,0.004008925782669868,0.8828766617996926,0.006,-0.00019792503978061554,0.004872110450260889,-0.008342079900404904,0.00870292847346182,0.9708343964118479,0.17,0.0031434608055492513,0.003943841513007519,-0.004788878288364882,0.009452147223119425,1.463210374246554,0.198
