section,call,celltype,module,null,bin_lo,bin_hi,mean,lo,hi
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,0.0,5.0,0.0008172825143635365,0.00018344236576681364,0.0014225464836994926
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,5.0,10.0,0.0013617757087298283,0.0006468901486974773,0.002089692872715508
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,10.0,15.0,0.0007588776264280948,0.0004338664667121236,0.0011106635532769564
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,15.0,20.0,0.0005712108999898813,0.0002534996560143088,0.000872279593055207
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,20.0,25.0,0.000613864424105139,0.0002816155236692292,0.0009723623212400484
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,25.0,30.0,0.0007067940859857944,0.00035116925848301746,0.0010519949005500663
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,30.0,35.0,0.0007822737280454337,0.00039264854687437483,0.001140880704472743
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,35.0,40.0,0.0008432072011582478,0.00036991027305704327,0.0013194292043046698
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,40.0,45.0,0.0009079144473242239,0.0003829729211371362,0.0014523704008058734
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,45.0,50.0,0.000977370717634905,0.00031759371089179115,0.0016355641747241563
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,50.0,55.0,0.0010118192797274265,0.00018285252637710998,0.0018148799702017958
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,55.0,60.0,0.0012023403655531248,0.00016136478273058157,0.002244019476385411
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,60.0,65.0,0.0012647031698448778,-0.00013531534713508855,0.0026402069848820244
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,65.0,70.0,0.0013867222740231574,-0.00043169036621994254,0.003092729334734153
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,70.0,75.0,0.0016745638840106548,-0.0006970897368120244,0.004219361113298487
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,75.0,80.0,0.0016567434996568782,-0.0017104783456321753,0.00504425040639203
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,80.0,85.0,0.002149524932264536,-0.002505336499661308,0.006501448042243551
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,85.0,90.0,0.002411017738371294,-0.0038193833289309016,0.009421558639867437
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,90.0,95.0,0.002014951924176879,-0.007256125138374045,0.010988333465259832
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,downstream_arrest,N1,95.0,100.0,0.0007481732500502186,-0.007811316695103112,0.008540057666444525
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,emt_ecm,N1,0.0,5.0,0.012802900928716965,0.011920080839796218,0.01369755900814817
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,emt_ecm,N1,5.0,10.0,0.017329243337275934,0.016149465803701746,0.01853187901505092
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,emt_ecm,N1,10.0,15.0,0.01358349943348215,0.01301058011304398,0.014116393278224037
7259_liver_sbr_Male_26-U1,tierA_p95,Hepatocytes,emt_ecm,N1,15.0,20.0,0.012741527221720327,0.01221311057802197,0.013266191604624824
