section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,sender_set,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N1_full_null_mean,N1_full_sf,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N3_full_null_mean,N3_full_sf,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p,N4_full_null_mean,N4_full_sf,beta_obs_full
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Biliary/ductular,secondary_senescence,21822,31.763081427768892,1000,0.00483282683540953,A_SENDER_FINAL_strict,0.0017731475737831255,0.0009387248571928391,1.8699972194533866e-05,0.0035266047754772306,0.6331034332139752,0.002,5.7775364184716685e-06,0.9917855133906593,2.759080425422228e-05,0.0022435129657238585,-0.003959816595260284,0.005080832264726517,0.9942909594748838,0.041,3.418437458385516e-05,0.95139674301836,0.0021187028544522647,0.0012611177164164793,-0.00019637769552623664,0.004644846311474297,0.561601744360301,0.021,-4.2480366087806614e-05,1.0603984766366015,0.0007033350583227044
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,21822,15.682109678112967,1000,0.0073497976570771045,A_SENDER_FINAL_strict,0.0029544870911797135,0.0011566100316107962,0.0006290126460585354,0.005286341669223613,0.598017900760187,0.0,4.233111241256151e-05,0.34195702445144616,0.00015043374493489513,0.0020525932521861944,-0.0038335589026850135,0.004307540268951735,0.9795322603486856,0.0,0.00012136174291979366,-0.8865850169579125,-0.00032402320804278054,0.001979626736179607,-0.00446986608436638,0.0035231564915007793,1.0440860038821314,0.001,-0.0006342276601590393,10.859156371766062,6.432879612045657e-05
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,downstream_arrest,3092,14.178039470333344,1000,0.007938538618533655,A_SENDER_FINAL_strict,0.0015288025500273137,0.0028421120329630667,-0.004088683752978036,0.007002750296271274,0.807420153319138,0.012,0.00029367036407470886,0.9426981271584615,-7.488545800924586e-05,0.005034473334763313,-0.010229553530527995,0.009895562580191556,1.0094331540863724,0.121,4.9012062677008614e-05,0.990436614221975,0.0009008431671034194,0.005120987855025126,-0.008827734545079836,0.010345992585271784,0.8865227958959256,0.124,-0.0009476387796918587,1.1849062196817364,0.005124969735052453
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,emt_ecm,3092,49.99999999999999,1000,0.02298811984859763,A_SENDER_FINAL_strict,0.011876136069108754,0.005371339625574605,0.0011428837049233945,0.022283739409664587,0.48337940869778234,0.017,-0.0009417739314570053,0.7190255026027235,0.0001987445926664322,0.007407957160249392,-0.012502018240979976,0.015585214971223785,0.9913544650899949,0.008,0.00036295329726251203,1.1082856690662968,0.008326127543265336,0.005855089046444867,-0.0035325806308109326,0.020065941616247727,0.6378073718902564,0.01,-0.0014505940536008288,0.5672210479351347,-0.0033518128519878032
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,il6_jak_stat3,3092,18.24260882600192,1000,0.01688570293182608,A_SENDER_FINAL_strict,0.006705721978054267,0.0038145386922274435,-0.0007669976187150546,0.01376642538240331,0.6028757579635398,0.005,-0.0002804310731209956,1.0631188503957438,-0.00013731933031026677,0.006222189155575355,-0.012604666931233341,0.011348246225547504,1.0081322839128863,0.01,-1.1177328380661593e-05,1.0025157701321445,0.0018432971091319745,0.005677768826804895,-0.009051760451800414,0.01337957709090542,0.8908368152291879,0.01,0.00039490340009507463,0.9111159531860544,0.004442905270972827
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,interferon_response,3092,30.20149733539872,1000,0.014497284633968922,A_SENDER_FINAL_strict,0.007306219433810528,0.0035387635371488283,0.0006401654087153952,0.014596899876261237,0.49602842061256375,0.026,-0.00011370593102697852,1.0174914846552967,5.351880282764426e-05,0.007203124481804276,-0.015471990619697017,0.012247844334865369,0.9963083567592897,0.037,0.00020399946469409392,0.9686185806302497,-0.003306676459083155,0.004039034232417378,-0.011369777758399967,0.00409460803272298,1.228089365875814,0.003,-0.0016664237797137664,1.2563474544275903,0.006500644929105299
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,oxidative_stress,3092,8.563960425689007,1000,-0.03766463143474675,A_SENDER_FINAL_strict,-0.008608916147328003,0.0058004109363353346,-0.0195835516635683,0.0029102371531542354,0.7714323539248542,0.0,0.00014891638835042153,0.9881228890072399,-0.00016682541039108356,0.01494414704223654,-0.029119371333548656,0.028032433390454206,0.9955707674803587,0.012,-0.0003980644145149027,1.0317483877082503,-0.006353591150417622,0.013841195324709002,-0.03336050885997083,0.019878102558894842,0.8313114742294745,0.009,0.0015722302709852195,0.8746037716767134,0.012538098569693987
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,secondary_senescence,3092,49.99999999999999,1000,0.010763698768714613,A_SENDER_FINAL_strict,0.004628394542236891,0.0026501336976249507,-0.0006286604487361743,0.0096045201146674,0.5699996217202196,0.005,0.00015635780374501445,0.9485765836652111,3.6762694683988005e-05,0.0032541810079023473,-0.005484148783913158,0.006531994590442006,0.9965845667484823,0.004,4.481916432178873e-05,0.9852597408540273,0.00240065196006875,0.002284434602232456,-0.002340579724388393,0.006524969473685416,0.7769677495020205,0.003,-0.0008302954079796995,1.2730700062469056,0.0030405954113794527
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,DC,tnfa_nfkb_proximal,3092,30.20149733539872,1000,0.013912866649823503,A_SENDER_FINAL_strict,0.008121349652208714,0.00421223905223961,-0.00013472175756694207,0.016445669924104955,0.4162705748127227,0.085,0.0003203793540647781,0.6150984108955285,-8.552324278215469e-05,0.006010748002043149,-0.012500962987152458,0.010175471164174388,1.0061470612013117,0.019,-0.00010659254606366171,1.1280595639077902,-0.0013374549955185427,0.005219526152976911,-0.01166864681384281,0.008847882379932814,1.0961307995815162,0.015,-0.0013520987528397683,2.624402296812719,0.000832366929973416
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,downstream_arrest,18788,8.14292620081837,1000,0.004393379595104413,A_SENDER_FINAL_strict,0.0007126974160618176,0.0007184005642470468,-0.0006688269798954835,0.00217498262938225,0.8377792310830633,0.0,0.00012201737819834155,0.9193572613004534,7.341104073459836e-06,0.002193539026289163,-0.004487998850934703,0.003987344678504857,0.9983290530866852,0.044,2.5573704748322377e-05,0.9830980339026303,-0.0002113429352123384,0.0017058200961638742,-0.003622891458142641,0.003041194178071763,1.0481048656591934,0.017,0.0003593722452921818,0.7624866023112054,0.0015130609422002144
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,emt_ecm,18788,14.911122358641625,1000,0.02641130708148235,A_SENDER_FINAL_strict,0.0038891238658501715,0.0013201898058610236,0.0012881139954194886,0.006470068813188914,0.852747769966412,0.0,0.00019456911296708695,0.9645833578865327,-0.00012744355991940376,0.005436684948518423,-0.010180893152043164,0.01013816944051367,1.0048253408862433,0.0,6.021884740012806e-05,0.9890386026110084,0.0024565906126073366,0.002699156967285369,-0.0029583972723132798,0.007152320699348583,0.9069871625426021,0.0,-0.0005875843852288624,1.10695564967001,0.005493719939449062
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,il6_jak_stat3,18788,25.962470509255517,1000,0.011463647528238224,A_SENDER_FINAL_strict,0.0017876869302520366,0.00147203676633602,-0.001200932194996008,0.004591528826583596,0.8440560104584116,0.0,-0.00028959445578025897,1.5042474604519378,-6.714997830375893e-05,0.00536735917093585,-0.009968392274214212,0.010827640380542824,1.0058576450591619,0.019,5.148922950070077e-05,0.9103459589846014,0.004805193081471897,0.002772882057190953,-0.00017152738677520923,0.010419306811178086,0.5808320981925396,0.002,-0.00022265466813014122,1.3876906091309436,0.0005743101919059872
7001_liver_sham_Male_52-U1,sham,52,tierA_p95,Endothelial,interferon_response,18788,24.6860647223019,1000,0.005806290665139212,A_SENDER_FINAL_strict,0.0011574000636312377,0.0011886668391007196,-0.0013301777603410292,0.0033723127218153654,0.8006644637030951,0.0,-0.00011771153952491691,1.4342654931352736,-0.00010959934830381487,0.003012460778361993,-0.005881704591674942,0.004956485901077596,1.0188759665377838,0.037,-2.9928573170287852e-05,1.1104135298806368,0.0006433942401293111,0.0018952264305581504,-0.0029941578658062244,0.004280264064200643,0.8891901426857202,0.002,-0.0006219393793818793,3.294480323488985,0.0002710589291243774
