section,arm,week,call,celltype,module,stratum,n,sender_set,n_senders,prevalence,lam_naive,beta_naive,lam_grid_lo,lam_grid_hi,lam_railed,sd_y,beta_base,sf_base,beta_matched,sf_matched,beta_base_lo,beta_base_hi,beta_matched_lo,beta_matched_hi,sf_matched_lo,sf_matched_hi,match_rate,max_smd_before,max_smd_after,arm_id,variant,control_type,seed,seed_index,scope,scope_kind,matched_on,n_match_cols,n_decoys,caliper_sd,n_boot,n_blocks,window_um,lam_n6_profiled,beta_n6_profiled,lam_n6zon_profiled,beta_n6zon_profiled,lam_n6n5_profiled,beta_n6n5_profiled,lam_n5_profiled,beta_n5_profiled,lam_zon_profiled,beta_zon_profiled,lam_matched_profiled,beta_matched_profiled,beta_n6,sf_n6,beta_n6zon,sf_n6zon,beta_n6n5,sf_n6n5,beta_n5,sf_n5,beta_zon,sf_zon,beta_matched_n5n6,sf_matched_n5n6,beta_matched_anat,sf_matched_anat,beta_n6_lo,beta_n6_hi,beta_n6zon_lo,beta_n6zon_hi,beta_n6n5_lo,beta_n6n5_hi,beta_n5_lo,beta_n5_hi,beta_zon_lo,beta_zon_hi,beta_matched_n5n6_lo,beta_matched_n5n6_hi,beta_matched_anat_lo,beta_matched_anat_hi,sf_base_lo,sf_base_hi,sf_n6_lo,sf_n6_hi,sf_n6zon_lo,sf_n6zon_hi,sf_n6n5_lo,sf_n6n5_hi,sf_n5_lo,sf_n5_hi,sf_zon_lo,sf_zon_hi,sf_matched_n5n6_lo,sf_matched_n5n6_hi,sf_matched_anat_lo,sf_matched_anat_hi
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,,downstream_arrest,all,108896,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0007466216996261338,6.999999999999999,49.99999999999999,1,0.015481320504497752,-0.0007466216996261338,1.0,-0.000388764704214291,0.5206983729631252,-0.0017728884060000433,0.0002034834165421964,-0.0012517628449489127,0.00034656770123899454,-0.7180442969503953,1.9557789729074049,,,,m1,comp_adj,covariate_adjustment,-1,-1,ALL,pooled,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,,downstream_arrest,all,108896,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0007466216996261338,6.999999999999999,49.99999999999999,1,0.015481320504497752,-0.0007466216996261338,1.0,-0.0016934006725302085,2.268083921721226,-0.0017728884060000429,0.0002034834165421964,-0.002594134867163304,-0.0008238307041367499,-8.483376222862205,11.937497705671657,,,,m1,type_adj,covariate_adjustment,-1,-1,ALL,pooled,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells,8,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,,downstream_arrest,all,108896,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0007466216996261338,6.999999999999999,49.99999999999999,1,0.015481320504497752,-0.0007466216996261338,1.0,-0.0010012329572163289,1.3410177573430964,-0.0017728884060000433,0.0002034834165421964,-0.0018242546738820896,-0.0002746918067981591,-3.398500982628433,7.709184981061229,,,,m1,typecomp_adj,covariate_adjustment,-1,-1,ALL,pooled,ct_Biliary/ductular|ct_DC|ct_Endothelial|ct_Hepatocytes|ct_Macrophages|ct_Mesenchymal|ct_Proliferating|ct_T/NK cells|knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,17,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Biliary/ductular,downstream_arrest,all,31147,A_sender_for_downstream_arrest,5707,0.04480084153674658,6.999999999999999,-0.0009581129387547151,6.999999999999999,49.99999999999999,1,0.015139515961346241,-0.0009581129387547151,1.0,-0.0007533047150849597,0.7862379105996103,-0.0020904332424100313,0.00023627774168967608,-0.0019437250523554907,0.00042294716481602234,-0.6886357944472477,1.9353904254135614,,,,m1,comp_adj,covariate_adjustment,-1,-1,Biliary/ductular,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,DC,downstream_arrest,all,2625,A_sender_for_downstream_arrest,5707,0.04480084153674658,14.613909969213555,0.003769874856377575,6.999999999999999,49.99999999999999,0,0.025414725413013543,0.003769874856377575,1.0,0.0041472256298332125,1.1000963660152445,-0.0014973851919659793,0.009460756560436412,-0.0011061629717401213,0.010008586485247564,0.27515241918794453,2.6510953177849967,,,,m1,comp_adj,covariate_adjustment,-1,-1,DC,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Endothelial,downstream_arrest,all,12298,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.002977228697296962,6.999999999999999,49.99999999999999,1,0.014702490878044733,-0.002977228697296962,1.0,-0.0017786872451539839,0.5974305053450751,-0.004939412699986263,-0.0012173602644893,-0.003541995024333587,0.00013695951265522358,-0.10206100037661647,0.8190191846038436,,,,m1,comp_adj,covariate_adjustment,-1,-1,Endothelial,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Hepatocytes,downstream_arrest,all,28548,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0022087671849677,6.999999999999999,49.99999999999999,1,0.011729391295012135,-0.0022087671849677,1.0,-0.0011103026572214848,0.5026798047245171,-0.003574757870819407,-0.0009643400835701397,-0.0022785304830892556,-1.955922232009527e-05,0.014499651957716818,0.6734568696086415,,,,m1,comp_adj,covariate_adjustment,-1,-1,Hepatocytes,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Macrophages,downstream_arrest,all,12538,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0038853626489892394,6.999999999999999,49.99999999999999,1,0.01606726087349041,-0.0038853626489892394,1.0,-0.0025127874350994147,0.6467317628003414,-0.005592291545537475,-0.002145001850361293,-0.004403317200283488,-0.0007154500657014167,0.3089041481530506,0.8149494544963806,,,,m1,comp_adj,covariate_adjustment,-1,-1,Macrophages,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,Mesenchymal,downstream_arrest,all,14357,A_sender_for_downstream_arrest,5707,0.04480084153674658,49.99999999999999,-0.0022923009747975024,6.999999999999999,49.99999999999999,1,0.014779826543577517,-0.0022923009747975024,1.0,-0.0017194182350010832,0.7500839784587944,-0.0037336315541907587,-0.0009868583393162623,-0.00314946971027482,-0.0003283003101615619,0.3184563346052754,0.939318160333106,,,,m1,comp_adj,covariate_adjustment,-1,-1,Mesenchymal,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259_liver_sbr_Male_26-U1,sbr,26,tierApm_p95,T/NK cells,downstream_arrest,all,5979,A_sender_for_downstream_arrest,5707,0.04480084153674658,14.56462968730351,0.001077000924649283,6.999999999999999,49.99999999999999,0,0.017659165381057804,0.001077000924649283,1.0,1.94580807384984e-05,0.018066911822601055,-0.0021931694098774033,0.004071573030757567,-0.0023732565427303245,0.0025847010421481817,-3.7552968202549364,4.102707093546418,,,,m1,comp_adj,covariate_adjustment,-1,-1,T/NK cells,by_celltype,knn_frac_B-cells|knn_frac_Biliary/ductular|knn_frac_DC|knn_frac_Endothelial|knn_frac_Hepatocytes|knn_frac_Macrophages|knn_frac_Mesenchymal|knn_frac_Proliferating|knn_frac_T/NK cells,9,0,,400,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
