section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,downstream_arrest,3903,49.99999999999999,0.20228083480055797,200,0.004772835488008207,0.13144827157900427,-0.23879214503181623,0.23298705996339025,0.10404171054494103,0.06,0.9764049051274972
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,emt_ecm,3903,6.999999999999999,0.24069723028650108,200,-0.19621105339678457,0.2509644767577426,-0.6454377794497539,0.24889834211040096,0.2559062625341217,0.04,1.8151778612626128
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,il6_jak_stat3,3903,6.999999999999999,0.14479625059893814,200,0.03411144209623108,0.16575022992510458,-0.26813191127618263,0.3479404216402417,0.13468364308380792,0.265,0.7644176423413465
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,interferon_response,3903,6.999999999999999,0.22314900840859286,200,0.11117948547027019,0.18552512669850887,-0.2701063973049771,0.4873705516585182,0.17726733114494964,0.27,0.5017702016103202
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,oxidative_stress,3903,8.563960425689007,-0.4934958004507526,200,-0.100876280992679,0.22195806254509082,-0.5686907027379171,0.273570621231311,0.19633941737909022,0.96,0.7955883699505854
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,secondary_senescence,3903,6.999999999999999,0.20662235445792426,200,-0.0257727813474708,0.20865803048646334,-0.4533932376667304,0.3303287687254836,0.16341080570579009,0.12,1.1247337511717255
7352_liver_sham_Male_2-U1,sham,Biliary/ductular,tnfa_nfkb_proximal,3903,7.742591489922676,0.4053485424396365,200,0.06896423245852923,0.19566353046850637,-0.3465064847947255,0.41724002305096275,0.16644656788436085,0.03,0.8298643630406066
7352_liver_sham_Male_2-U1,sham,Endothelial,downstream_arrest,15167,6.999999999999999,0.10047725636802485,200,-0.02437157424287415,0.15414948708977957,-0.3165765612371726,0.2722133859890231,0.12389182757128989,0.22,1.2425581183626941
7352_liver_sham_Male_2-U1,sham,Endothelial,emt_ecm,15167,6.999999999999999,0.2408136274887906,200,-0.14045684536518155,0.1441021553471451,-0.41813162518269303,0.17023466425408848,0.16535277851175428,0.005,1.583259539046309
7352_liver_sham_Male_2-U1,sham,Endothelial,il6_jak_stat3,15167,49.99999999999999,-0.026544066559379152,200,0.012094751221891074,0.05917156143228222,-0.0897578926269584,0.12887059675952006,0.04752987715004111,0.74,1.4556480144003212
7352_liver_sham_Male_2-U1,sham,Endothelial,interferon_response,15167,49.99999999999999,-0.018510800822073546,200,0.031038770814270596,0.061726452316041194,-0.09433977229011234,0.15083131400208602,0.05532607573281397,0.8,2.6767924366220743
7352_liver_sham_Male_2-U1,sham,Endothelial,oxidative_stress,15167,49.99999999999999,-0.06280263837773388,200,-0.044343525206890104,0.06852137670231565,-0.17748131785777282,0.08742762393395259,0.0653050660466411,0.585,0.2939225747144453
7352_liver_sham_Male_2-U1,sham,Endothelial,secondary_senescence,15167,42.98209161773131,-0.14053348104191402,200,-0.005401366340057481,0.056290854470593794,-0.12776415415906772,0.0998148863228439,0.04605587508883149,0.99,0.9615652704251557
7352_liver_sham_Male_2-U1,sham,Endothelial,tnfa_nfkb_proximal,15167,6.999999999999999,0.17297952941194794,200,0.04554958527981578,0.14288744309489199,-0.26043899006001897,0.30352918197237894,0.1234220506314083,0.2,0.7366764412259431
7352_liver_sham_Male_2-U1,sham,Hepatocytes,downstream_arrest,70365,6.999999999999999,-0.32107103661292696,200,0.0027200649625415017,0.15946862999521882,-0.2993265684176089,0.2574650749014786,0.1313988792511767,0.98,1.00847184782295
