section,arm,celltype,module,n,lam,beta_obs_std,n_rand,rand_mean,rand_sd,rand_lo,rand_hi,rand_absmean,pct_rand_ge,sf_n8
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,downstream_arrest,15847,40.868941774896264,-0.13508903858545934,200,0.012161709422919591,0.09273820165858296,-0.17197992647142507,0.18503247459502437,0.07465455818350292,0.945,1.090027359364364
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,emt_ecm,15847,49.99999999999999,0.3279304198209854,200,-0.09236283077544584,0.11201629269239359,-0.2748664147229071,0.13303605878311506,0.12174040977348229,0.0,1.2816537447970395
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,il6_jak_stat3,15847,28.716686174618605,0.183005952895429,200,0.021954491454560257,0.0713599520705543,-0.1338761974006529,0.1626205256341059,0.05728772971721779,0.01,0.8800340037730617
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,interferon_response,15847,6.999999999999999,0.13955881472743661,200,0.07429980335776372,0.1306790448706486,-0.20385064504177133,0.3091582592078131,0.12498630666706703,0.355,0.4676093838796646
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,oxidative_stress,15847,15.682109678112967,-0.31263488093477854,200,-0.08132158345631085,0.11591685087920564,-0.3274051339409694,0.1656095722735307,0.11328716297164926,0.96,0.7398832042887881
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,secondary_senescence,15847,47.54182525407475,0.18377331149477966,200,0.004559461554909776,0.09483616171107676,-0.2119222360702532,0.17276305823689939,0.07604607893104007,0.025,0.9751897513418901
7239_liver_sbr_Male_52-U1,sbr,Biliary/ductular,tnfa_nfkb_proximal,15847,42.98209161773131,0.23975114001794356,200,0.04164325898547872,0.08851335820451309,-0.1521664400945234,0.2089091058273379,0.07808703050102067,0.01,0.8263063150299848
7239_liver_sbr_Male_52-U1,sbr,Endothelial,downstream_arrest,7817,49.99999999999999,-0.04564137090795762,200,-0.0022220437201266965,0.13112704902413286,-0.23691215915478378,0.22685933668594904,0.11032681773593592,0.6,0.9513151407172286
7239_liver_sbr_Male_52-U1,sbr,Endothelial,emt_ecm,7817,38.85968176362148,0.6837535573304628,200,-0.11375257169352353,0.12986749128726138,-0.34409698410643696,0.17972915261210912,0.14238767252812704,0.0,1.166364870023698
7239_liver_sbr_Male_52-U1,sbr,Endothelial,il6_jak_stat3,7817,13.48099749887925,0.21360518300516518,200,0.024062096483265957,0.1446673514559065,-0.2641642900466756,0.301748086235874,0.11834826464228057,0.07,0.8873524689581895
7239_liver_sbr_Male_52-U1,sbr,Endothelial,interferon_response,7817,14.911122358641625,0.0590334161373722,200,0.0703482431892941,0.14187798451977154,-0.22802906900435796,0.3478059000939414,0.12741227106729647,0.525,-0.19166817359158103
7239_liver_sbr_Male_52-U1,sbr,Endothelial,oxidative_stress,7817,49.99999999999999,-0.26467517372260746,200,-0.1011762610565724,0.16032573678431816,-0.43755553204568015,0.23690220226313669,0.1505090267462735,0.855,0.6177342225432519
7239_liver_sbr_Male_52-U1,sbr,Endothelial,secondary_senescence,7817,49.99999999999999,0.3430064284573756,200,-0.003622918680634097,0.13360501571882075,-0.24199053811715895,0.2506668759126273,0.10737589840745948,0.005,1.0105622471769047
7239_liver_sbr_Male_52-U1,sbr,Endothelial,tnfa_nfkb_proximal,7817,49.99999999999999,0.35004387614641524,200,0.041401605175953655,0.14219852234769123,-0.22342732515278663,0.3274797402985731,0.11731675806784667,0.02,0.8817245265601038
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,downstream_arrest,25617,10.477345453252495,-0.2926724705785173,200,-0.0069092003396122245,0.18429692677801907,-0.3030899786037767,0.36342295928900253,0.15022407627801573,0.96,0.9763927221239668
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,emt_ecm,25617,21.2211739115045,0.5873340068911311,200,-0.07870099233690392,0.11565934715127804,-0.3322449011145009,0.1310693253880868,0.10946884791851527,0.0,1.1339969955996299
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,il6_jak_stat3,25617,6.999999999999999,0.4734316517425087,200,0.011929273319842807,0.2688923405991275,-0.488769547747585,0.5749131200066396,0.20879462646476796,0.055,0.9748025437759896
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,interferon_response,25617,6.999999999999999,0.5694736343553269,200,0.12460280626022582,0.270306159406418,-0.3361803274172234,0.639994455760903,0.23368319838932997,0.07,0.7811965317739732
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,oxidative_stress,25617,6.999999999999999,0.22161946800234092,200,-0.17883627115190415,0.3033809030873511,-0.7428421216871077,0.38400528877603185,0.2783595617372912,0.09,1.8069519919162296
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,secondary_senescence,25617,36.94920399670096,0.3039850175782899,200,-0.0038076275923233393,0.09852447905875895,-0.1714030055936599,0.20426309851835162,0.07535193839580119,0.01,1.0125257080847503
7239_liver_sbr_Male_52-U1,sbr,Hepatocytes,tnfa_nfkb_proximal,25617,38.85968176362148,0.1899845557247458,200,0.018968599380090913,0.11119182504960934,-0.17401473543741722,0.24049516620968467,0.0890645287495153,0.075,0.9001571506287434
7239_liver_sbr_Male_52-U1,sbr,Macrophages,downstream_arrest,7245,49.99999999999999,-0.13878792000370174,200,0.00014963664762098595,0.19366062910523454,-0.3807840452752295,0.3665558645669924,0.15126133897254315,0.775,1.0010781676648588
7239_liver_sbr_Male_52-U1,sbr,Macrophages,emt_ecm,7245,49.99999999999999,0.8143059868468212,200,-0.19548658291310284,0.198705184259374,-0.6046857259562235,0.18411956560526516,0.22939490309657423,0.0,1.2400652654784863
7239_liver_sbr_Male_52-U1,sbr,Macrophages,il6_jak_stat3,7245,49.99999999999999,-0.08888975346690117,200,0.030558027375302457,0.20777876811539062,-0.3782380359454029,0.3676901842854442,0.16971163133658598,0.74,1.343774464248919
7239_liver_sbr_Male_52-U1,sbr,Macrophages,interferon_response,7245,49.99999999999999,-0.27511001545706476,200,0.1033295063503586,0.1840602243841311,-0.2600401118463927,0.4630182966996328,0.1722828366374837,0.98,1.3755934009842865
7239_liver_sbr_Male_52-U1,sbr,Macrophages,oxidative_stress,7245,40.868941774896264,-0.601191755118589,200,-0.17649883423066318,0.21170064947467324,-0.6151700989843866,0.2198661506423865,0.2204651166203261,0.965,0.7064184052293805
7239_liver_sbr_Male_52-U1,sbr,Macrophages,secondary_senescence,7245,47.54182525407475,0.2891211801033735,200,0.03532312528489159,0.199573486964232,-0.43761876010922457,0.40588875855290807,0.16044356170520419,0.1,0.8778258816173136
7239_liver_sbr_Male_52-U1,sbr,Macrophages,tnfa_nfkb_proximal,7245,10.477345453252495,0.41725012681694446,200,0.10356151353071506,0.24070372049824393,-0.3407485613223048,0.5676712419497241,0.21127353446108116,0.1,0.751799923176178
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,downstream_arrest,8199,49.99999999999999,-0.044480054400420625,200,0.0025228345909683093,0.14543064296083855,-0.2610220371179897,0.26812986668499533,0.11398017942515754,0.615,1.0567183342056445
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,emt_ecm,8199,19.185852382096297,0.3776428051560655,200,-0.14865871596591507,0.13876334069020488,-0.4095277611790592,0.11944528691130063,0.16926908650447406,0.0,1.3936490088947413
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,il6_jak_stat3,8199,49.99999999999999,-0.12892843950413305,200,0.034289765963748324,0.1423806707113138,-0.21919215144438123,0.3092960790414277,0.11773188564883878,0.88,1.2659596757366252
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,interferon_response,8199,6.999999999999999,0.15455821651888166,200,0.1558423162335021,0.23033591499204598,-0.2993402180687016,0.6083978057419779,0.22156630251828355,0.47,-0.008308194436648127
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,oxidative_stress,8199,6.999999999999999,-0.718454824655509,200,-0.2325235402706344,0.2797727420539839,-0.7786603437107292,0.36755256929676294,0.30019240420964927,0.96,0.676356073769667
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,secondary_senescence,8199,11.58882939190469,0.03896321100740416,200,0.020433290347884797,0.16487129967776007,-0.26047736532344135,0.34677551670462065,0.13243078665412036,0.42,0.4755747840186511
7239_liver_sbr_Male_52-U1,sbr,Mesenchymal,tnfa_nfkb_proximal,8199,6.999999999999999,0.19250904254363965,200,0.1129489830769835,0.23903787486075326,-0.2940358062460732,0.6115032220139892,0.20757708571826733,0.365,0.41327959671619463
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,downstream_arrest,2130,6.999999999999999,0.23521992542183476,200,-0.026246084333754808,0.2945858064296155,-0.60839714897045,0.511896958923073,0.23371674578844875,0.19,1.111581041813044
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,emt_ecm,2130,45.204502969779604,0.8271955205412744,200,-0.20189165761544103,0.22675603227714008,-0.6339517527900972,0.22994708896814003,0.25265626626276244,0.0,1.2440676389100045
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,il6_jak_stat3,2130,10.477345453252495,0.3454445783433813,200,0.07131276752813843,0.209568758437021,-0.3300042055276513,0.42579446366462875,0.1803301147579052,0.115,0.7935623483508502
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,interferon_response,2130,6.999999999999999,0.4456365398190994,200,0.14116710493420845,0.2808819228094721,-0.41768871409986363,0.6647708989384861,0.2537785107087296,0.13,0.683223675977034
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,oxidative_stress,2130,24.6860647223019,-0.6101612109743005,200,-0.15857308797789682,0.23325347434405916,-0.6055942590879249,0.25102856029941145,0.22470639348841878,0.975,0.7401128011321982
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,secondary_senescence,2130,49.99999999999999,0.4431328577830509,200,0.0010665978864803827,0.22192193238629132,-0.3959830475923708,0.40925998901917215,0.17512103126988113,0.015,0.9975930516824763
7239_liver_sbr_Male_52-U1,sbr,T/NK cells,tnfa_nfkb_proximal,2130,14.911122358641625,0.5249632589353307,200,0.0695094101974802,0.20584143128348953,-0.3461985996019771,0.43600061012559627,0.17560746653857642,0.0,0.8675918571169131
