beta_obs,lam_obs,beta_true,lam_true,beta_obs_fixedlam,N1_p_beta,N1_null_beta_mean,N1_null_beta_q95,N1_null_lam_mean,N1_reject05,N1_p_beta_fixedlam,N1_reject05_fixedlam,N1_null_beta_fixedlam_mean,N1_surviving_frac_fixedlam,N1_surviving_beta,N1_surviving_frac,N3_p_beta,N3_null_beta_mean,N3_null_beta_q95,N3_null_lam_mean,N3_reject05,N3_p_beta_fixedlam,N3_reject05_fixedlam,N3_null_beta_fixedlam_mean,N3_surviving_frac_fixedlam,N3_surviving_beta,N3_surviving_frac,N4_p_beta,N4_null_beta_mean,N4_null_beta_q95,N4_null_lam_mean,N4_reject05,N4_p_beta_fixedlam,N4_reject05_fixedlam,N4_null_beta_fixedlam_mean,N4_surviving_frac_fixedlam,N4_surviving_beta,N4_surviving_frac,regime,beta_true_cfg,rep
1.1120026082858057,35.54467200996848,1.0,30.0,1.1120026082858065,0.208955223880597,0.8558073577508014,1.3672149164752914,382.0893222627144,0.0,0.004975124378109453,1.0,0.15755444068545837,0.8583146842359171,0.25619525053500425,0.23039087195122587,0.014925373134328358,0.21927363683912338,0.7910425076296576,229.51588151806484,1.0,0.004975124378109453,1.0,0.04465562671303941,0.959842156501883,0.8927289714466823,0.8028119401831781,0.024875621890547265,0.4902541953960264,0.7801670125469493,361.74500223092843,1.0,0.004975124378109453,1.0,0.10829026689744119,0.9026168948790734,0.6217484128897792,0.559124959111587,clean,1.0,2
1.2008133376311583,62.63542794902594,1.0,30.0,1.2008133376311578,0.04477611940298507,0.7121269348867375,1.162955958991374,356.42103143327876,1.0,0.004975124378109453,1.0,0.1875807819169561,0.8437885589387303,0.48868640274442077,0.40696283712875087,0.014925373134328358,0.21715899479998726,0.8209401071979842,238.6856174242594,1.0,0.004975124378109453,1.0,0.05702093565149027,0.9525147382490142,0.983654342831171,0.8191567431884323,0.024875621890547265,0.31252263405960057,0.5045470992947696,324.61860424783015,1.0,0.004975124378109453,1.0,0.0994161220631344,0.917209345576347,0.8882907035715577,0.7397408704036272,clean,1.0,3
1.6005580048881451,94.57193137936622,1.0,30.0,1.6005580048881385,0.009950248756218905,0.773380760343796,1.2422853283029343,365.46948220793973,1.0,0.004975124378109453,1.0,0.2619349938191426,0.8363477031015512,0.8271772445443492,0.5168055403291406,0.009950248756218905,0.2669583247201869,0.8394654623206536,249.50703277636316,1.0,0.004975124378109453,1.0,0.09848773609532835,0.938466624892978,1.3335996801679584,0.8332092158454182,0.029850746268656716,0.3451941302359572,0.7205308819999127,312.62279367796583,1.0,0.004975124378109453,1.0,0.1492078989057759,0.9067775747894848,1.255363874652188,0.7843288845629303,clean,1.0,4
1.272031731302803,37.42331776750649,1.0,30.0,1.272031731302803,0.05970149253731343,0.7990669129996291,1.293410090252704,364.4923175314689,0.0,0.004975124378109453,1.0,0.1585314377959753,0.8753714754948693,0.47296481830317383,0.371818411965846,0.009950248756218905,0.1644449553279874,0.7524087145456198,197.6360023238725,1.0,0.004975124378109453,1.0,0.03454150479817525,0.9728454063305495,1.1075867759748155,0.8707225996952416,0.03482587064676617,0.5696384507819695,1.0254520168275427,381.9688743557285,1.0,0.004975124378109453,1.0,0.14207211093946068,0.8883108750801745,0.7023932805208334,0.5521822005190459,clean,1.0,5
1.2541745483508475,33.760334028781045,1.0,30.0,1.2541745483508482,0.04975124378109453,0.7254397417801255,1.2446203079633062,353.69393514810434,1.0,0.004975124378109453,1.0,0.13979008439861274,0.8885401680472412,0.528734806570722,0.4215799206465891,0.004975124378109453,0.21831712857302144,0.7525004319210115,222.31115637559023,1.0,0.004975124378109453,1.0,0.041141595325783896,0.9671962763238321,1.035857419777826,0.8259276359418286,0.014925373134328358,0.4554781030567252,0.9622302943561473,338.1623585885117,1.0,0.004975124378109453,1.0,0.12204713512266288,0.902687281221624,0.7986964452941223,0.6368303728889673,clean,1.0,6
1.2595136429400684,50.97402696302673,1.0,30.0,1.2595136429400666,0.0945273631840796,0.8727530639232245,1.3410502168845146,376.200092850074,0.0,0.004975124378109453,1.0,0.19984980770237243,0.8413277944049374,0.3867605790168439,0.3070713693216003,0.004975124378109453,0.27948830174437367,0.8238053278948706,250.61794374634516,1.0,0.004975124378109453,1.0,0.0558034697817077,0.9556944300726696,0.9800253411956947,0.7780982339405492,0.04975124378109453,0.43972861890267934,1.101558770404578,363.8557374601884,1.0,0.004975124378109453,1.0,0.11705105464024669,0.907066465459623,0.8197850240373891,0.6508742709001343,clean,1.0,7
1.1661896188525638,39.401255758809576,1.0,30.0,1.1661896188525671,0.06467661691542288,0.7727165503933621,1.189890834925765,372.8665864509057,0.0,0.004975124378109453,1.0,0.14769701274167168,0.87335077387587,0.3934730684592017,0.3374005925780298,0.004975124378109453,0.3243778556223242,0.811652651532817,283.76508386646384,1.0,0.004975124378109453,1.0,0.061208318392377496,0.9475142657738616,0.8418117632302395,0.7218481022481698,0.04477611940298507,0.5477862095850301,1.025818059095946,389.07543211184384,1.0,0.004975124378109453,1.0,0.12578577502860067,0.8921395174548343,0.6184034092675337,0.5302768943150022,clean,1.0,8
1.2695864630282296,53.66816181034961,1.0,30.0,1.2695864630282314,0.10945273631840796,0.8547354978512973,1.344683471956409,379.0369421006627,0.0,0.004975124378109453,1.0,0.19636602826977737,0.8453307167426761,0.4148509651769323,0.32676070299885357,0.014925373134328358,0.3310800563940917,0.9165781783236421,288.36966362272045,1.0,0.004975124378109453,1.0,0.0760904705580675,0.9400667282033114,0.938506406634138,0.7392221278065644,0.04477611940298507,0.34977335873662807,1.0094534884722557,356.8045491907696,1.0,0.004975124378109453,1.0,0.08153587744977701,0.9357776096199886,0.9198131042916016,0.7244981977026241,clean,1.0,9
1.2242526954753454,39.401255758809576,1.0,30.0,1.2242526954753414,0.05970149253731343,0.7664835272187613,1.2326277902032972,359.6788376356134,0.0,0.004975124378109453,1.0,0.15584160879544007,0.8727047043707497,0.4577691682565841,0.37391722309326364,0.009950248756218905,0.2330062796520314,0.8646279030572027,222.97726091523018,1.0,0.004975124378109453,1.0,0.045337703353363706,0.9629670381605651,0.9912464158233141,0.8096746852074023,0.009950248756218905,0.33920357643134225,0.8026260906904359,353.11081088743776,1.0,0.004975124378109453,1.0,0.09626033044274046,0.9213721719392536,0.8850491190440032,0.7229300963069243,clean,1.0,10
1.2095894089625185,59.491137490359385,1.0,30.0,1.209589408962517,0.03980099502487562,0.7126222851148794,1.1352027585127242,368.2564091709595,1.0,0.004975124378109453,1.0,0.17557422139217033,0.8548480830840253,0.4969671238476392,0.4108560476516529,0.009950248756218905,0.25770753462645163,0.7298984886420549,263.7578408176302,1.0,0.004975124378109453,1.0,0.06153671673578776,0.9491259461435192,0.9518818743360669,0.7869462705964902,0.014925373134328358,0.3545218769315683,0.6155324536882353,345.1407152240148,1.0,0.004975124378109453,1.0,0.09979960186208572,0.917492992975455,0.8550675320309502,0.7069072576985883,clean,1.0,11
0.8189315391714391,18.196732920264115,0.0,30.0,0.818931539171439,0.9900497512437811,2.751660543200446,3.633035442599449,392.60826688812716,0.0,0.004975124378109453,1.0,0.35243822937106345,0.5696365172018582,-1.932729004029007,-2.360061753128304,0.029850746268656716,0.0650491876231576,0.7123889198313749,232.24894292443423,1.0,0.01990049751243781,1.0,0.020335081758089242,0.975168764682499,0.7538823515482815,0.9205682227247327,0.024875621890547265,0.33893237297384826,0.7841857523984103,222.62324541388574,1.0,0.004975124378109453,1.0,0.19506303991913423,0.7618078794272707,0.47999916619759087,0.5861285629360838,confounded,0.0,0
0.6349895775073614,28.9270007207838,0.0,30.0,0.6349895775073612,1.0,3.010263566239538,3.7976641368060062,396.0334734556992,0.0,0.0945273631840796,0.0,0.5066473284144251,0.20211709552263998,-2.3752739887321765,-3.7406503553275097,0.0945273631840796,0.12783844573025296,0.778739628599875,205.57864148652786,0.0,0.004975124378109453,1.0,0.013910915367940964,0.9780926870917347,0.5071511317771085,0.798676308622135,0.03482587064676617,0.054976370587540735,0.5172611554782977,195.56522288327142,1.0,0.004975124378109453,1.0,-0.0446779945562,1.0703602013935136,0.5800132069198207,0.9134216174014237,confounded,0.0,1
0.7572910090060095,17.28325925889386,0.0,30.0,0.7572910090060101,0.9850746268656716,2.5640545927235907,3.463003917417358,389.97273033950427,0.0,0.004975124378109453,1.0,0.32406009395739105,0.5720798344314963,-1.806763583717581,-2.3858246859276306,0.014925373134328358,0.04751580916623763,0.5920360580800448,233.7764685839397,1.0,0.004975124378109453,1.0,-0.0057032624961317465,1.0075311372092184,0.7097751998397719,0.9372555482619488,0.03482587064676617,0.3130617395122266,0.6902852807909211,224.1012182835594,1.0,0.004975124378109453,1.0,0.1735280588197274,0.7708568347490439,0.44422926949378294,0.586603121139469,confounded,0.0,2
0.7611868513089377,13.359394165570466,0.0,30.0,0.7611868513089385,0.9800995024875622,2.662536018335928,3.4469393539148285,385.75313302639466,0.0,0.004975124378109453,1.0,0.25513782140193375,0.6648157795116951,-1.9013491670269904,-2.497874423024292,0.07960199004975124,0.09656374064488853,0.8871762267349964,211.899862423022,0.0,0.009950248756218905,1.0,0.023012153804478,0.9697680618564204,0.6646231106640492,0.8731405561212239,0.024875621890547265,0.10022192354446532,0.666973618292637,187.68357161298664,1.0,0.004975124378109453,1.0,0.012598348085236313,0.9834490729003369,0.6609649277644724,0.8683346626756313,confounded,0.0,3
0.9991931066680151,27.47486899050773,0.0,30.0,0.9991931066680146,0.9850746268656716,2.9097146444305686,3.9333515930010465,378.3219444168146,0.0,0.004975124378109453,1.0,0.5298792231498807,0.46969287556751044,-1.9105215377625535,-1.912064369752833,0.004975124378109453,0.0725961614946048,0.5899248428592047,185.66539863527024,1.0,0.004975124378109453,1.0,0.01936480985665189,0.9806195521892387,0.9265969451734103,0.9273452138429082,0.03482587064676617,0.5095858747171162,0.8800194652445376,316.8423484484239,1.0,0.004975124378109453,1.0,0.20635990570474172,0.7934734493987001,0.48960723195089884,0.4900026117910082,confounded,0.0,4
0.3691736454162486,32.065569585653414,0.0,30.0,0.36917364541624764,0.9950248756218906,2.295678657250574,3.4342014321112293,386.4400643171107,0.0,0.6417910447761194,0.0,0.41206340325667157,-0.1161777347136067,-1.9265050118343254,-5.218425084656743,0.21393034825870647,0.08519410705492295,0.6637038089266349,172.1805433333329,0.0,0.05472636815920398,0.0,0.026658126383259394,0.9277897360381671,0.2839795383613256,0.7692302575963531,0.12437810945273632,0.04594417698231954,0.4548281170729192,135.49033603219715,0.0,0.03482587064676617,1.0,0.012915983265477368,0.9650137992626358,0.323229468433929,0.875548600088945,confounded,0.0,5
1.0040023095981785,23.54140081713384,0.0,30.0,1.004002309598179,0.9552238805970149,2.664021815100572,3.828406004754399,361.7717883731295,0.0,0.004975124378109453,1.0,0.47005949048476986,0.5318143335019849,-1.6600195055023934,-1.6534020784939887,0.004975124378109453,0.03307196095303008,0.6587450369141904,199.52279103139065,1.0,0.004975124378109453,1.0,-0.01962812906321727,1.0195498843733464,0.9709303486451484,0.9670598756229294,0.009950248756218905,0.029095807135129582,0.5727975308691413,177.85476254861155,1.0,0.004975124378109453,1.0,-0.012940277783840165,1.012888693243165,0.9749065024630489,0.9710201790802908,confounded,0.0,6
0.6467684508359839,73.10101002194283,0.0,30.0,0.6467684508359832,1.0,2.7983604928815176,3.6513381281372688,392.297616232827,0.0,0.8109452736318408,0.0,0.7800206721910529,-0.20602770772574627,-2.1515920420455337,-3.3266805751957786,0.024875621890547265,0.048257503730799164,0.5295199691767635,138.17526230863984,1.0,0.004975124378109453,1.0,0.034694564300233585,0.9463570552098066,0.5985109471051847,0.9253867382238208,0.024875621890547265,0.16592878261423066,0.6111934675572107,184.07543473862196,1.0,0.004975124378109453,1.0,0.062398737111569076,0.9035222929768524,0.4808396682217532,0.7434494796402661,confounded,0.0,7
0.5821583367287203,81.0324425358068,0.0,30.0,0.582158336728721,0.9900497512437811,2.474816000693263,3.5194566385040034,377.8819049085222,0.0,0.8507462686567164,0.0,0.7535254340538969,-0.29436510054657355,-1.8926576639645427,-3.2511046300561723,0.10945273631840796,0.0664178640719276,0.751811646505077,184.3323330203991,0.0,0.009950248756218905,1.0,0.015499140414657227,0.9733764176568347,0.5157404726567927,0.8859109972638292,0.13432835820895522,0.19291572429962117,0.7093923711039246,209.27524599607025,0.0,0.024875621890547265,1.0,0.08889932191009038,0.8472935689461466,0.38924261242909913,0.6686198373733538,confounded,0.0,8
