sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,5.0,7.921960137038805,-0.06041778304556749,6025.0,0.0030011189889193636,0.5099632443466476
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,15.0,15.16070251390961,0.010380118041854344,27623.0,0.0013314829879540852,1.529889733039943
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,25.0,24.97025959003178,0.007210257457935263,28656.0,0.0012917620044420838,2.5498162217332383
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,35.0,34.80703771039684,0.0012987289768780716,25226.0,0.0013613791749005442,3.569742710426534
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,45.0,44.64847000435584,-0.00646291027340918,18154.0,0.0016119533702238474,4.589669199119829
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,55.0,54.60960564343495,-0.017388765451472752,11804.0,0.0019699295340834555,5.609595687813124
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,65.0,64.65010686450837,-0.026123869271825598,6998.0,0.002570365531365017,6.62952217650642
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,75.0,74.47675463433802,-0.038891479920810955,3887.0,0.003451314223943936,7.649448665199715
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,85.0,84.36239926895163,-0.059193015217453765,2053.0,0.004616971645969661,8.66937515389301
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,95.0,94.3390591445847,-0.04516264913060392,1005.0,0.006852208564039627,9.689301642586306
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,105.0,104.44343610079784,-0.07482297382598393,477.0,0.009594408023288663,10.709228131279602
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,115.0,114.20108565023122,-0.11394667948215184,242.0,0.014915867372158104,11.729154619972897
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,125.0,124.09115255103922,-0.07440288649555647,106.0,0.021458756661812003,12.749081108666191
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,135.0,134.54295894077845,-0.1478556361315506,56.0,0.02477196106704287,13.769007597359487
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,145.0,143.82050120035808,-0.1267967050895095,30.0,0.0399375309840926,14.788934086052782
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,155.0,154.514163547092,-0.23532354350512227,18.0,0.038325142025091144,15.808860574746078
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,165.0,165.04654439290366,-0.168385971751478,9.0,0.07036167197920291,16.828787063439375
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,175.0,174.5242665608724,-0.21262374714327356,6.0,0.09175956508444567,17.84871355213267
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,185.0,189.4875946044922,-0.2540123760700226,1.0,0.0,18.868640040825962
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,195.0,193.18759155273438,-0.3441823050379753,4.0,0.06744005023862247,19.88856652951926
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,205.0,203.99474334716797,-0.4497060775756836,2.0,0.0,20.908493018212553
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,215.0,213.73538208007812,-0.26767626715203124,3.0,0.10472096351498011,21.92841950690585
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,225.0,226.73477935791016,-0.1769327148795128,2.0,0.02901067154934443,22.948345995599144
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,235.0,236.20465850830078,-0.33424773812294006,2.0,0.0018820675202539728,23.96827248429244
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,245.0,,,0.0,,24.988198972985735
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,255.0,255.61097717285156,-0.4497060775756836,1.0,0.0,26.008125461679032
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,265.0,,,0.0,,27.028051950372326
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,275.0,279.861328125,-0.34499335289001465,1.0,0.0,28.047978439065623
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,285.0,281.8061218261719,-0.4497060775756836,1.0,0.0,29.067904927758917
7352_liver_sham_Male_2-U1,oxidative_stress,tierA_p95,ALL,295.0,296.08848353794644,-0.20611525220530375,7.0,0.06208696528338191,30.087831416452214
