sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,5.0,7.921960137038805,0.0245303061305467,6025.0,0.00265606773626991,0.5099632443466476
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,15.0,15.16070251390961,0.004131642675966346,27623.0,0.001052109232689036,1.529889733039943
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,25.0,24.97025959003178,-0.008141278861945198,28656.0,0.0009917692374891332,2.5498162217332383
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,35.0,34.80703771039684,-0.013100061776854898,25226.0,0.0010416381875862249,3.569742710426534
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,45.0,44.64847000435584,-0.018347319654460795,18154.0,0.0012141433990873797,4.589669199119829
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,55.0,54.60960564343495,-0.02526694377271702,11804.0,0.0014810252117703326,5.609595687813124
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,65.0,64.65010686450837,-0.02842337118477014,6998.0,0.0018954300914454576,6.62952217650642
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,75.0,74.47675463433802,-0.034297743822460786,3887.0,0.002545395807870633,7.649448665199715
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,85.0,84.36239926895163,-0.042447941478817884,2053.0,0.003428176721962339,8.66937515389301
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,95.0,94.3390591445847,-0.03714906185937004,1005.0,0.005293135305587542,9.689301642586306
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,105.0,104.44343610079784,-0.04228017430260008,477.0,0.007432632338498066,10.709228131279602
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,115.0,114.20108565023122,-0.048466370807282826,242.0,0.01010634591668865,11.729154619972897
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,125.0,124.09115255103922,-0.03396892113356306,106.0,0.015923674131308366,12.749081108666191
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,135.0,134.54295894077845,-0.08055539814189874,56.0,0.019475159382572164,13.769007597359487
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,145.0,143.82050120035808,-0.06721869992713134,30.0,0.024106274483430466,14.788934086052782
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,155.0,154.514163547092,-0.14784087406264412,18.0,0.015064845697537197,15.808860574746078
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,165.0,165.04654439290366,-0.03727919773923026,9.0,0.07486490095729693,16.828787063439375
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,175.0,174.5242665608724,-0.17862283686796823,6.0,0.017851531722981016,17.84871355213267
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,185.0,189.4875946044922,-0.1299338936805725,1.0,0.0,18.868640040825962
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,195.0,193.18759155273438,-0.20870181918144226,4.0,0.0,19.88856652951926
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,205.0,203.99474334716797,-0.20870181918144226,2.0,0.0,20.908493018212553
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,215.0,213.73538208007812,-0.05769396324952444,3.0,0.12329739806163754,21.92841950690585
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,225.0,226.73477935791016,-0.15752561390399933,2.0,0.03618704178707467,22.948345995599144
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,235.0,236.20465850830078,-0.16052129864692688,2.0,0.034068772791053525,23.96827248429244
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,245.0,,,0.0,,24.988198972985735
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,255.0,255.61097717285156,-0.20870181918144226,1.0,0.0,26.008125461679032
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,265.0,,,0.0,,27.028051950372326
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,275.0,279.861328125,-0.20870181918144226,1.0,0.0,28.047978439065623
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,285.0,281.8061218261719,-0.20870181918144226,1.0,0.0,29.067904927758917
7352_liver_sham_Male_2-U1,secondary_senescence,tierA_p95,ALL,295.0,296.08848353794644,-0.042415330186486244,7.0,0.0623938610292281,30.087831416452214
