sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,5.0,7.6040407535686,-0.009723005976928205,5506.0,0.0027851838575366898,0.588113227167357
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,15.0,15.235442022913565,-0.001768106577944396,17148.0,0.0014245443125694701,1.764339681502071
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,25.0,24.94838786532314,-0.007058550304838324,17861.0,0.0013250295441276593,2.9405661358367854
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,35.0,34.79303165407593,-0.01002440524804239,15287.0,0.001416971625241668,4.1167925901714995
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,45.0,44.583605107351914,-0.012196404804298957,10678.0,0.001684623716363943,5.293019044506213
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,55.0,54.48603044419788,-0.01200893399620495,6499.0,0.0021646525931743204,6.469245498840928
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,65.0,64.46026798974596,-0.013386499485483382,3582.0,0.0028707921271251455,7.645471953175641
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,75.0,74.38204107102315,-0.010894251795021067,1570.0,0.004528947524160687,8.821698407510356
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,85.0,84.25899240898363,0.004543417825621101,660.0,0.007415755370378016,9.99792486184507
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,95.0,94.21377146402995,-0.0006911801735663579,225.0,0.013407736747154822,11.174151316179783
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,105.0,103.93916734736017,-0.03609722797719247,94.0,0.01772414423211996,12.350377770514498
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,115.0,114.09499127524239,0.006918200570258445,56.0,0.024109310048295026,13.526604224849212
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,125.0,123.79491479056222,-0.015325650971915041,14.0,0.026614289343197674,14.702830679183926
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,135.0,133.63780381944446,0.026565195539862745,9.0,0.05121890776012722,15.87905713351864
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,145.0,141.22340393066406,0.15675783654054007,3.0,0.13888228441073402,17.055283587853353
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,155.0,150.6741943359375,-0.16814212501049042,1.0,0.0,18.23151004218807
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,165.0,164.5111541748047,-0.2516334354877472,1.0,0.0,19.407736496522784
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,175.0,,,0.0,,20.583962950857497
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,185.0,183.73989868164062,-0.3534749448299408,1.0,0.0,21.76018940519221
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,195.0,,,0.0,,22.936415859526925
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,205.0,,,0.0,,24.112642313861638
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,215.0,216.70941543579102,-0.2509753964841366,4.0,0.04040580337563628,25.28886876819635
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,225.0,224.0705795288086,0.16599716641940176,2.0,0.11843642419645191,26.465095222531065
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,235.0,232.72400665283203,-0.26343802362680435,2.0,0.03405820973714548,27.641321676865783
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,245.0,,,0.0,,28.817548131200496
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,255.0,255.09913635253906,0.07685112114995718,2.0,0.04143893489678137,29.99377458553521
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,265.0,,,0.0,,31.170001039869923
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,275.0,277.7169952392578,-0.3534749448299408,2.0,0.0,32.34622749420464
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,285.0,280.8573303222656,-0.27381598949432373,1.0,0.0,33.52245394853935
7239_liver_sbr_Male_52-U1,interferon_response,tierA_p95,ALL,295.0,,,0.0,,34.69868040287407
