sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,5.0,7.608783440247643,0.0008820803619997237,13305.0,0.001458867227681585,0.7413239395183187
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,15.0,15.088768296272082,0.00262973327041696,36170.0,0.0008274303593160026,2.223971818554956
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,25.0,24.77099761027266,-0.005179329916654493,31068.0,0.00086532757988447,3.706619697591593
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,35.0,34.570276629176625,-0.014735820524050827,20475.0,0.001036584234208212,5.189267576628231
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,45.0,44.44258509214621,-0.019957604465551528,11214.0,0.0013714017552504865,6.671915455664868
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,55.0,54.25022662983814,-0.03136119674212453,5263.0,0.002021166599093828,8.154563334701505
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,65.0,64.26828320491083,-0.03535894821924136,2119.0,0.003220066136306311,9.637211213738142
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,75.0,74.28857641130965,-0.048625566790688704,856.0,0.005089321855208811,11.11985909277478
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,85.0,84.19284406884924,-0.08741275511476795,308.0,0.008054599774662224,12.602506971811417
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,95.0,94.47627977224496,-0.13205049082653902,104.0,0.01024017911712218,14.085154850848054
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,105.0,103.94352461162366,-0.18582252942417798,38.0,0.013828695931379835,15.56780272988469
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,115.0,113.88551527454007,-0.2021960345727782,31.0,0.011283975473856553,17.050450608921327
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,125.0,124.71883010864258,-0.21337228351169163,18.0,0.014303694421587453,18.533098487957965
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,135.0,134.80128139919705,-0.2104159262445238,9.0,0.017634469800863754,20.015746366994602
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,145.0,143.9218266805013,-0.19568288947145143,6.0,0.026121192809555153,21.49839424603124
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,155.0,155.17937774658202,-0.20233982019126415,10.0,0.02264021232348709,22.981042125067876
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,165.0,164.48133341471353,-0.21076184759537378,6.0,0.01280147257403786,24.463690004104514
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,175.0,175.9162343343099,-0.2609921991825104,3.0,0.011501171902554466,25.94633788314115
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,185.0,186.1177749633789,-0.26391009986400604,2.0,0.013582506818923902,27.42898576217779
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,195.0,193.27931213378906,-0.2314216047525406,1.0,0.0,28.911633641214426
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,205.0,,,0.0,,30.394281520251063
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,215.0,,,0.0,,31.8769293992877
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,225.0,,,0.0,,33.35957727832434
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,235.0,,,0.0,,34.84222515736097
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,245.0,245.53905487060547,-0.17054472118616104,2.0,0.0039872762615928104,36.32487303639761
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,255.0,250.6612548828125,-0.201567143201828,1.0,0.0,37.807520915434246
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,265.0,267.4521789550781,-0.2585562467575073,2.0,0.01736825265600581,39.29016879447089
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,275.0,274.70660400390625,-0.23867473006248474,1.0,0.0,40.77281667350752
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,285.0,,,0.0,,42.25546455254416
7259_liver_sbr_Male_26-U1,emt_ecm,tierA_p95,ALL,295.0,,,0.0,,43.738112431580795
