sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,5.0,7.608783440247643,-0.008045594386866325,13305.0,0.0015704565568165566,0.7413239395183187
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,15.0,15.088768296272082,-0.00034730969032351473,36170.0,0.0009295872792610935,2.223971818554956
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,25.0,24.77099761027266,-0.006224990249610842,31068.0,0.0009781277509044294,3.706619697591593
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,35.0,34.570276629176625,-0.012586113757547975,20475.0,0.0011836562407602515,5.189267576628231
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,45.0,44.44258509214621,-0.017670665116038462,11214.0,0.0015846459037154883,6.671915455664868
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,55.0,54.25022662983814,-0.029262262088125723,5263.0,0.0022715428060826656,8.154563334701505
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,65.0,64.26828320491083,-0.034666326452209656,2119.0,0.0035739490255215804,9.637211213738142
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,75.0,74.28857641130965,-0.04689670055376724,856.0,0.005602637685514847,11.11985909277478
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,85.0,84.19284406884924,-0.08625632934060624,308.0,0.008669601370170133,12.602506971811417
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,95.0,94.47627977224496,-0.12018942869662379,104.0,0.014362453524919529,14.085154850848054
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,105.0,103.94352461162366,-0.14896030606407867,38.0,0.018696559906569873,15.56780272988469
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,115.0,113.88551527454007,-0.18742058221851626,31.0,0.017303111359516125,17.050450608921327
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,125.0,124.71883010864258,-0.16074224178575808,18.0,0.027588911130521025,18.533098487957965
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,135.0,134.80128139919705,-0.1476759124133322,9.0,0.056400236055276574,20.015746366994602
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,145.0,143.9218266805013,-0.12009962027271588,6.0,0.0475796286365598,21.49839424603124
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,155.0,155.17937774658202,-0.20266506150364877,10.0,0.017320330352196555,22.981042125067876
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,165.0,164.48133341471353,-0.23181475698947906,6.0,0.011676049434264237,24.463690004104514
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,175.0,175.9162343343099,-0.24460522830486298,3.0,0.0,25.94633788314115
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,185.0,186.1177749633789,-0.17827479168772697,2.0,0.04690270153104134,27.42898576217779
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,195.0,193.27931213378906,-0.24460522830486298,1.0,0.0,28.911633641214426
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,205.0,,,0.0,,30.394281520251063
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,215.0,,,0.0,,31.8769293992877
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,225.0,,,0.0,,33.35957727832434
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,235.0,,,0.0,,34.84222515736097
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,245.0,245.53905487060547,-0.11848266632296145,2.0,0.08918211883802321,36.32487303639761
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,255.0,250.6612548828125,-0.14329396188259125,1.0,0.0,37.807520915434246
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,265.0,267.4521789550781,-0.24460522830486298,2.0,0.0,39.29016879447089
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,275.0,274.70660400390625,0.021921424195170403,1.0,0.0,40.77281667350752
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,285.0,,,0.0,,42.25546455254416
7259_liver_sbr_Male_26-U1,secondary_senescence,tierA_p95,ALL,295.0,,,0.0,,43.738112431580795
