sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,5.0,7.981370406204063,-0.05842820368542045,10601.0,0.0022545793451026726,0.5169527735278392
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,15.0,15.137132653211783,0.010105706827023414,48138.0,0.0009976428851804348,1.5508583205835176
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,25.0,24.98143871288604,0.005323477153564953,49998.0,0.0009628460978756189,2.584763867639196
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,35.0,34.80460232379519,-0.0005645488469659464,43551.0,0.0010159167034716327,3.6186694146948746
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,45.0,44.63686541320226,-0.007914848511595284,31315.0,0.001189689544960875,4.652574961750553
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,55.0,54.57531385885534,-0.015925424801489882,19576.0,0.0014767053104797253,5.686480508806231
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,65.0,64.49245931700888,-0.0279730931347315,11062.0,0.001969316409233707,6.72038605586191
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,75.0,74.38876555184214,-0.04462994439936681,5790.0,0.0027073849779432058,7.754291602917588
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,85.0,84.32794829052999,-0.0548959542490509,2765.0,0.0038792955858356153,8.788197149973266
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,95.0,94.27997878305335,-0.07092625491740298,1203.0,0.005856370037845349,9.822102697028946
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,105.0,104.274353888727,-0.07813768990384373,558.0,0.008927967644328079,10.856008244084624
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,115.0,114.46739979351268,-0.10630354658871297,272.0,0.012766415345209664,11.889913791140302
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,125.0,124.17610056950495,-0.142388646433112,130.0,0.017012676840590154,12.923819338195981
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,135.0,134.1490664395419,-0.1248521019958637,55.0,0.02971947835060749,13.95772488525166
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,145.0,143.74942961193267,-0.08603923049356256,21.0,0.0424568963830869,14.991630432307337
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,155.0,153.32451820373535,-0.04765693238005042,8.0,0.10403515899655297,16.025535979363017
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,165.0,161.126953125,-0.2554786950349808,2.0,0.052042306875236415,17.059441526418695
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,175.0,172.08404541015625,-0.42274558544158936,1.0,0.0,18.093347073474373
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,185.0,188.74624633789062,-0.42274558544158936,1.0,0.0,19.12725262053005
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,195.0,,,0.0,,20.16115816758573
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,205.0,204.53821563720703,-0.3774280399084091,2.0,0.03204434375324188,21.195063714641407
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,215.0,,,0.0,,22.228969261697088
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,225.0,,,0.0,,23.262874808752766
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,235.0,230.80577087402344,-0.27623438835144043,1.0,0.0,24.296780355808444
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,245.0,245.1445770263672,-0.42274558544158936,1.0,0.0,25.330685902864122
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,255.0,252.37705993652344,-0.42274558544158936,1.0,0.0,26.3645914499198
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,265.0,,,0.0,,27.398496996975478
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,275.0,272.7123107910156,-0.42274558544158936,1.0,0.0,28.432402544031156
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,285.0,,,0.0,,29.466308091086837
7250_liver_sham_Male_26-U1,oxidative_stress,tierA_p95,ALL,295.0,,,0.0,,30.500213638142515
