sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,5.0,7.921960137038805,0.009192313360837331,6025.0,0.0026506885330593857,0.5099632443466476
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,15.0,15.16070251390961,0.0010285248412595979,27623.0,0.0011136638625387644,1.529889733039943
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,25.0,24.97025959003178,-0.005174095605999267,28656.0,0.0010706524237470638,2.5498162217332383
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,35.0,34.80703771039684,-0.009440824861920653,25226.0,0.0011331935641368729,3.569742710426534
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,45.0,44.64847000435584,-0.01460881338933892,18154.0,0.0013320315927779522,4.589669199119829
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,55.0,54.60960564343495,-0.021194304421728462,11804.0,0.0016062354264058847,5.609595687813124
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,65.0,64.65010686450837,-0.02264568006399252,6998.0,0.002108739943241695,6.62952217650642
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,75.0,74.47675463433802,-0.030848344671866604,3887.0,0.0027471015885897486,7.649448665199715
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,85.0,84.36239926895163,-0.035744954670305855,2053.0,0.0038409633579852527,8.66937515389301
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,95.0,94.3390591445847,-0.041673293059566685,1005.0,0.005352978457334971,9.689301642586306
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,105.0,104.44343610079784,-0.049179458392020585,477.0,0.007527571551789773,10.709228131279602
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,115.0,114.20108565023122,-0.05510508173588165,242.0,0.010927131100275263,11.729154619972897
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,125.0,124.09115255103922,-0.05659398710232158,106.0,0.014820044686795115,12.749081108666191
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,135.0,134.54295894077845,-0.0556570033742381,56.0,0.020403842605035933,13.769007597359487
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,145.0,143.82050120035808,-0.08649129861344894,30.0,0.024717370456542143,14.788934086052782
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,155.0,154.514163547092,-0.12403787155118254,18.0,0.029918296245578766,15.808860574746078
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,165.0,165.04654439290366,-0.09066984388563368,9.0,0.05220992594310464,16.828787063439375
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,175.0,174.5242665608724,-0.16708351920048395,6.0,0.030243388847933043,17.84871355213267
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,185.0,189.4875946044922,-0.24478010833263397,1.0,0.0,18.868640040825962
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,195.0,193.18759155273438,-0.20501727983355522,4.0,0.020676400658437892,19.88856652951926
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,205.0,203.99474334716797,-0.2152816727757454,2.0,0.020858543816670284,20.908493018212553
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,215.0,213.73538208007812,-0.17450962960720062,3.0,0.057375605619470846,21.92841950690585
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,225.0,226.73477935791016,-0.21763423085212708,2.0,0.01919503404772562,22.948345995599144
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,235.0,236.20465850830078,-0.24478010833263397,2.0,0.0,23.96827248429244
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,245.0,,,0.0,,24.988198972985735
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,255.0,255.61097717285156,-0.24478010833263397,1.0,0.0,26.008125461679032
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,265.0,,,0.0,,27.028051950372326
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,275.0,279.861328125,-0.24478010833263397,1.0,0.0,28.047978439065623
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,285.0,281.8061218261719,-0.24478010833263397,1.0,0.0,29.067904927758917
7352_liver_sham_Male_2-U1,il6_jak_stat3,tierA_p95,ALL,295.0,296.08848353794644,-0.17024351869310653,7.0,0.04576480190508401,30.087831416452214
