sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,5.0,7.981370406204063,0.0234105289884374,10601.0,0.0021216959669819635,0.5169527735278392
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,15.0,15.137132653211783,0.0010065433661831944,48138.0,0.0007461681061139581,1.5508583205835176
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,25.0,24.98143871288604,-0.007663455722100722,49998.0,0.0006801113793946479,2.584763867639196
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,35.0,34.80460232379519,-0.011984062871776944,43551.0,0.0007214761604355352,3.6186694146948746
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,45.0,44.63686541320226,-0.01577406782600549,31315.0,0.0008492665663590376,4.652574961750553
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,55.0,54.57531385885534,-0.022256885378190087,19576.0,0.001058997276094518,5.686480508806231
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,65.0,64.49245931700888,-0.027346534473096415,11062.0,0.001406630780897457,6.72038605586191
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,75.0,74.38876555184214,-0.03408132566920438,5790.0,0.0019191840074144993,7.754291602917588
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,85.0,84.32794829052999,-0.041841530200347865,2765.0,0.0027658904678813947,8.788197149973266
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,95.0,94.27997878305335,-0.0464824869610063,1203.0,0.003986007354755296,9.822102697028946
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,105.0,104.274353888727,-0.06117335709797028,558.0,0.006586244469767099,10.856008244084624
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,115.0,114.46739979351268,-0.05990045973949771,272.0,0.00879426152601113,11.889913791140302
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,125.0,124.17610056950495,-0.06502594471485981,130.0,0.011852967550959501,12.923819338195981
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,135.0,134.1490664395419,-0.07516503577882594,55.0,0.01650477648706621,13.95772488525166
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,145.0,143.74942961193267,-0.09310634185870488,21.0,0.027322414652878463,14.991630432307337
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,155.0,153.32451820373535,-0.014832354616373777,8.0,0.07822771094504999,16.025535979363017
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,165.0,161.126953125,-0.18160415440797806,2.0,0.021250014282351598,17.059441526418695
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,175.0,172.08404541015625,-0.15409311652183533,1.0,0.0,18.093347073474373
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,185.0,188.74624633789062,-0.1643323302268982,1.0,0.0,19.12725262053005
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,195.0,,,0.0,,20.16115816758573
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,205.0,204.53821563720703,-0.21951577067375183,2.0,0.010073676313270698,21.195063714641407
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,215.0,,,0.0,,22.228969261697088
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,225.0,,,0.0,,23.262874808752766
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,235.0,230.80577087402344,0.113801509141922,1.0,0.0,24.296780355808444
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,245.0,245.1445770263672,-0.23376210033893585,1.0,0.0,25.330685902864122
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,255.0,252.37705993652344,-0.19817496836185455,1.0,0.0,26.3645914499198
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,265.0,,,0.0,,27.398496996975478
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,275.0,272.7123107910156,-0.23376210033893585,1.0,0.0,28.432402544031156
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,285.0,,,0.0,,29.466308091086837
7250_liver_sham_Male_26-U1,interferon_response,tierA_p95,ALL,295.0,,,0.0,,30.500213638142515
