sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,5.0,7.981370406204063,0.06898744489572159,10601.0,0.002234027671669164,0.5169527735278392
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,15.0,15.137132653211783,0.00711282944695238,48138.0,0.0007869492281919363,1.5508583205835176
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,25.0,24.98143871288604,-0.012127672978425312,49998.0,0.000662297806771587,2.584763867639196
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,35.0,34.80460232379519,-0.018432768821487377,43551.0,0.0006671403911151004,3.6186694146948746
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,45.0,44.63686541320226,-0.0237091958040334,31315.0,0.0007630257321300571,4.652574961750553
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,55.0,54.57531385885534,-0.03026882207430214,19576.0,0.0009245069126117269,5.686480508806231
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,65.0,64.49245931700888,-0.032417010342448774,11062.0,0.0012343249517993806,6.72038605586191
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,75.0,74.38876555184214,-0.03754959633305689,5790.0,0.001705075470544457,7.754291602917588
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,85.0,84.32794829052999,-0.0440946627495099,2765.0,0.0024126611961451786,8.788197149973266
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,95.0,94.27997878305335,-0.04591278860037074,1203.0,0.0037315210607837095,9.822102697028946
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,105.0,104.274353888727,-0.051258443074005046,558.0,0.00599591854730827,10.856008244084624
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,115.0,114.46739979351268,-0.06261044457684928,272.0,0.00750441297640823,11.889913791140302
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,125.0,124.17610056950495,-0.055466925039385946,130.0,0.011854056169849872,12.923819338195981
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,135.0,134.1490664395419,-0.06396261107769202,55.0,0.018083891379703378,13.95772488525166
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,145.0,143.74942961193267,-0.09280262151289553,21.0,0.016948593843564844,14.991630432307337
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,155.0,153.32451820373535,-0.015016637742519379,8.0,0.06970741159669767,16.025535979363017
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,165.0,161.126953125,-0.0989823080599308,2.0,0.023032976122510235,17.059441526418695
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,175.0,172.08404541015625,-0.05099217966198921,1.0,0.0,18.093347073474373
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,185.0,188.74624633789062,-0.2189066857099533,1.0,0.0,19.12725262053005
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,195.0,,,0.0,,20.16115816758573
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,205.0,204.53821563720703,-0.03179440647363663,2.0,0.07476184478790522,21.195063714641407
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,215.0,,,0.0,,22.228969261697088
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,225.0,,,0.0,,23.262874808752766
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,235.0,230.80577087402344,-0.14947350323200226,1.0,0.0,24.296780355808444
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,245.0,245.1445770263672,-0.13817276060581207,1.0,0.0,25.330685902864122
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,255.0,252.37705993652344,-0.10554089397192001,1.0,0.0,26.3645914499198
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,265.0,,,0.0,,27.398496996975478
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,275.0,272.7123107910156,-0.07227921485900879,1.0,0.0,28.432402544031156
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,285.0,,,0.0,,29.466308091086837
7250_liver_sham_Male_26-U1,emt_ecm,tierA_p95,ALL,295.0,,,0.0,,30.500213638142515
