sample,module,sender_call,celltype,n_cells,n_senders,prevalence,median_nn_um,med_d_sender_um,celltype_source,sender_source,module_source,condition,week,mouse,family,units,lam,pow_p,beta,d_half,d_05,amp,aic,delta_aic_vs_null,rss,k_params,se_lam_iid,ci_lam_iid_lo,ci_lam_iid_hi,ci_lam_blk_lo,ci_lam_blk_hi,ci_dhalf_blk_lo,ci_dhalf_blk_hi,se_ratio,lam_at_bound
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,exponential,um,399.9999999999999,,0.3103399170211864,191.20000000000002,511.40000000000003,0.7594915367916579,-434281.5927551168,-500.91957752296,3344.198717240006,3,309.7206634277054,-207.0525003183027,1007.0525003183025,399.9999999999999,399.9999999999999,191.20000000000002,191.20000000000002,0.0,1.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,gaussian,um,126.52458531680801,,0.3604482549458889,149.0,309.8,0.9999608359998291,-434435.39357503474,-654.7203974408912,3339.951230940217,3,12.350209021120953,102.31817563541094,150.7309949982051,106.12803833970203,156.23117009489735,125.01500000000001,183.79499999999993,1.0630918962807443,0.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,powerlaw,um,399.9999999999999,0.5,0.6394166976260672,193.4,518.2,0.3578387009320646,-434272.45633580943,-491.7831582155777,3344.3959333766743,4,328.69349092005024,-244.23924220329855,1044.2392422032983,399.9999999999999,399.9999999999999,193.4,193.4,0.0,1.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,step,um,72.44658072798642,,0.08987225490706566,72.60000000000001,72.60000000000001,1.0,-434098.36194447783,-317.6887668839772,3349.2660171630077,3,0.06010946774100466,72.32876617121404,72.56439528475879,24.42357784516539,84.62063216159758,24.6,84.80000000000001,369.98697348889414,0.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,spline,um,,,,133.9,136.3,0.01647735589763505,-434598.9969843598,-818.3238067659549,3335.163341534331,8,,,,,,120.38000000000001,168.67999999999992,,0.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,exponential,um_covadj,9.820256237708229,,0.03859050337326845,7.0,29.6,1.0,-462838.2740079555,-152.27321689517703,2640.9891659892005,9,1.682029376849258,6.523478659083683,13.117033816332775,6.959793402105729,16.05986151909829,5.0,11.20999999999999,1.4254470799981513,0.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,spline,um_covadj,,,,,,-0.4615802912678304,-462910.71700621786,-224.71621515753213,2639.1905863249053,14,,,,,,,,,0.0
7259_liver_sbr_Male_26-U1,il6_jak_stat3,tierA_p95,ALL,121016,6370,0.05000549510935268,6.744689781971417,23.24183940887451,provisional:unstratified (Bio celltypes_*.csv pending),provisional:Cdkn1a>0 (Bio senders_*.csv pending),provisional:z-mean of Tier B sets (Bio pending),sbr,26,7259,exponential,median_NN,59.30591516146547,,0.3103399170211864,41.2,177.60000000000002,0.9999330244505868,-434281.5927551168,-500.91957752296,3344.198717240006,3,45.92066847035993,-30.69859504043999,149.31042536337094,59.30591516146547,59.30591516146547,41.2,41.2,1.54732663837141e-16,0.0
