sample,module,sender_call,celltype,bin_um,bin_mean_d_um,mean,n,sem,bin_nn_units
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,5.0,7.927067592014585,-0.10478281119596,11071.0,0.002356167246225591,0.5699210393545966
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,15.0,15.12374973625136,-0.00019619771287425944,47972.0,0.0011018906432073454,1.7097631180637898
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,25.0,24.85404109227528,0.0024002071843966066,44320.0,0.0011120726157616845,2.8496051967729827
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,35.0,34.681615909204275,0.0019164699881692065,34063.0,0.0012283999525939285,3.989447275482176
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,45.0,44.6293488500849,-0.002112893314909568,21918.0,0.00150620062654837,5.1292893541913696
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,55.0,54.49600071904424,-0.00829584773159442,12743.0,0.0019228785879291596,6.269131432900562
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,65.0,64.43820996485228,-0.010369457507165716,6556.0,0.002670194366972165,7.408973511609756
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,75.0,74.35051166493903,-0.018055528425346575,3295.0,0.0037451075226760406,8.548815590318949
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,85.0,84.27965553329744,-0.016382554885836058,1491.0,0.005676089137512641,9.688657669028142
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,95.0,94.10899732257522,-0.0454042173440852,511.0,0.010517929432797439,10.828499747737336
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,105.0,104.17710250237084,-0.1046021688955626,173.0,0.017373669520320295,11.968341826446528
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,115.0,114.0008905728658,-0.21251466951798648,48.0,0.03129733216904068,13.108183905155721
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,125.0,125.38352067129952,-0.27127403978790554,28.0,0.05542599374040719,14.248025983864915
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,135.0,135.2321952537254,-0.30494350263917885,27.0,0.05323309714430559,15.387868062574109
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,145.0,144.521600474482,-0.36946413957554364,23.0,0.051070216149174376,16.5277101412833
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,155.0,154.00828742980957,-0.3058199258521199,8.0,0.05868179288901374,17.667552219992494
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,165.0,165.09288279215494,-0.29455784521996975,6.0,0.09824624901391758,18.807394298701688
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,175.0,177.62265319824218,-0.4641552358865738,5.0,0.07210460119088041,19.94723637741088
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,185.0,184.518310546875,-0.1601322591304779,1.0,0.0,21.087078456120075
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,195.0,198.44529724121094,-0.5709580183029175,1.0,0.0,22.22692053482927
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,205.0,202.6992950439453,-0.2988688796758652,2.0,0.0265783821901368,23.36676261353846
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,215.0,213.41226196289062,-0.5709580183029175,3.0,0.0,24.506604692247652
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,225.0,225.50973510742188,-0.3344936467707157,5.0,0.07599319197510392,25.646446770956846
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,235.0,234.07869720458984,-0.3752402812242508,2.0,0.138393339086811,26.78628884966604
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,245.0,,,0.0,,27.926130928375233
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,255.0,,,0.0,,29.065973007084427
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,265.0,,,0.0,,30.20581508579362
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,275.0,,,0.0,,31.345657164502814
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,285.0,280.1867980957031,-0.09952153265476227,1.0,0.0,32.485499243212004
7361_liver_sbr_Male_2-U1,oxidative_stress,tierA_p95,ALL,295.0,,,0.0,,33.6253413219212
