section,call,celltype,module,null,bin_lo,bin_hi,mean,lo,hi
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,5.0,10.0,0.0035472410031498623,0.003339447990826383,0.0037689045975192797
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,10.0,15.0,0.0035377402166646326,0.003322903264370687,0.0037451443952464247
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,15.0,20.0,0.0036155069881840638,0.0034022348159084247,0.0038420770445833584
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,20.0,25.0,0.003636387645168348,0.0033573655970877696,0.003917394818289148
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,25.0,30.0,0.0036819597374259405,0.003297987208984739,0.0040755608167504
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,30.0,35.0,0.0037455756407104063,0.0032226199625478053,0.004319336091149174
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,35.0,40.0,0.003781286218027046,0.0029332851997236438,0.004605952008534622
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,40.0,45.0,0.0038598169994262656,0.002647963645590854,0.00520987123508824
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,45.0,50.0,0.0038576721510739805,0.0019382290592266488,0.005882912588402082
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,50.0,55.0,0.0038440863639857183,0.0007527707242128411,0.007293135636131918
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,55.0,60.0,0.003855651518695187,-0.0011526871349945265,0.009258169565581348
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,60.0,65.0,0.003944573393165954,-0.0031765582358154157,0.01245735413734413
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,65.0,70.0,0.004053496489515538,-0.008709999918937682,0.019839999731630083
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,70.0,75.0,0.004598320040849627,-0.01037100008688867,0.026599500048905628
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,75.0,80.0,0.006156702168812652,-0.010330499918200075,0.03325999900698662
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,80.0,85.0,0.008000507065822669,-0.01067149976734072,0.03325999900698662
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,85.0,90.0,0.007870445482338404,-0.010145000368356704,0.03325999900698662
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,90.0,95.0,0.011752696163354222,-0.009309999644756317,0.03325999900698662
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N1,95.0,100.0,0.011661117807921857,-0.009309999644756317,0.03325999900698662
SPLN07,tierAmg_p95,B cells,interferon_response,N1,0.0,5.0,0.007565233056296491,0.0071448606000773605,0.007952429486661777
SPLN07,tierAmg_p95,B cells,interferon_response,N1,5.0,10.0,0.007679427355101211,0.007502730329050269,0.007860603980298265
SPLN07,tierAmg_p95,B cells,interferon_response,N1,10.0,15.0,0.00763852255690551,0.007450225598130548,0.007825845503703317
SPLN07,tierAmg_p95,B cells,interferon_response,N1,15.0,20.0,0.007635638754454147,0.007439500978527488,0.007831251757751316
SPLN07,tierAmg_p95,B cells,interferon_response,N1,20.0,25.0,0.0076411383825616295,0.007421369979344,0.0078885787111817
SPLN07,tierAmg_p95,B cells,interferon_response,N1,25.0,30.0,0.007604007710807446,0.007305275565926923,0.007934705359128397
SPLN07,tierAmg_p95,B cells,interferon_response,N1,30.0,35.0,0.007649553253627116,0.007185080144082294,0.008102558187129013
SPLN07,tierAmg_p95,B cells,interferon_response,N1,35.0,40.0,0.007594411152324708,0.006918044229340759,0.008306519886220234
SPLN07,tierAmg_p95,B cells,interferon_response,N1,40.0,45.0,0.007532542646941525,0.006546446414247071,0.008572895654905358
SPLN07,tierAmg_p95,B cells,interferon_response,N1,45.0,50.0,0.007575856438902186,0.0059825095274001275,0.009253801204190145
SPLN07,tierAmg_p95,B cells,interferon_response,N1,50.0,55.0,0.007438049525361796,0.004798775621768996,0.010011812892460448
SPLN07,tierAmg_p95,B cells,interferon_response,N1,55.0,60.0,0.007462600568734214,0.0035096421443407003,0.011655827366381084
SPLN07,tierAmg_p95,B cells,interferon_response,N1,60.0,65.0,0.007461233592364626,0.0010363183101369281,0.01483916869612585
SPLN07,tierAmg_p95,B cells,interferon_response,N1,65.0,70.0,0.00750661269267162,-0.002440400058403611,0.02093599997460842
SPLN07,tierAmg_p95,B cells,interferon_response,N1,70.0,75.0,0.008279520902690043,-0.005125000048428773,0.026968750543892386
SPLN07,tierAmg_p95,B cells,interferon_response,N1,75.0,80.0,0.008701748930683956,-0.007449999917298555,0.03663000091910362
SPLN07,tierAmg_p95,B cells,interferon_response,N1,80.0,85.0,0.010706714241520213,-0.006511624925769865,0.03663000091910362
SPLN07,tierAmg_p95,B cells,interferon_response,N1,85.0,90.0,0.009367843639894728,-0.008206000225618482,0.03663000091910362
SPLN07,tierAmg_p95,B cells,interferon_response,N1,90.0,95.0,0.012189380585056092,-0.00948250008514151,0.03663000091910362
SPLN07,tierAmg_p95,B cells,interferon_response,N1,95.0,100.0,0.010871432427038911,-0.005009749991586431,0.03663000091910362
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,0.0,5.0,0.010081801002715135,0.009320688297576247,0.010849826200267646
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,5.0,10.0,0.010293493130916763,0.009915931399275277,0.01067293653037182
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,10.0,15.0,0.010246247700797734,0.0098701925389993,0.010606718953144533
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,15.0,20.0,0.010190358805287236,0.009809543764084504,0.01057276591757692
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,20.0,25.0,0.010188259825709832,0.009718770349256061,0.010676983583430768
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,25.0,30.0,0.010126550544679262,0.009491085473274631,0.010723229271416987
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,30.0,35.0,0.010038693499648638,0.009127971778752918,0.010956637511918242
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,35.0,40.0,0.009948392279176892,0.008600104671276988,0.011204047717926813
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,40.0,45.0,0.0097440711270091,0.007564085110358402,0.011917204003590982
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,45.0,50.0,0.009504876322284864,0.006219138115051728,0.01282533993115797
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,50.0,55.0,0.009293298528329939,0.003918052382768586,0.014907049369580944
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,55.0,60.0,0.008729647437995045,0.0013324526445166222,0.017243489511692585
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,60.0,65.0,0.007995612961359248,-0.003932729153408824,0.0218945000722835
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,65.0,70.0,0.0072796785537231415,-0.01132699977606535,0.031453999876976016
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,70.0,75.0,0.005380534098852007,-0.012845750246196986,0.03754475011955949
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,75.0,80.0,0.004912868475587031,-0.012719999998807907,0.034060001373291016
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,80.0,85.0,0.004807291647473614,-0.013509999960660934,0.04450874840840697
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,85.0,90.0,0.00417605454230255,-0.013249999843537807,0.052578999474644714
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,90.0,95.0,0.004141413706077879,-0.013249999843537807,0.04773750086314976
SPLN07,tierAmg_p95,B cells,oxidative_stress,N1,95.0,100.0,-0.000827380629298518,-0.012719999998807907,0.022949250042438415
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,0.0,5.0,-0.004209465071959634,-0.004457728779583239,-0.003947633732204819
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,5.0,10.0,-0.004373439195378678,-0.004500528736710255,-0.004255334934794303
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,10.0,15.0,-0.004331056253613169,-0.004448373728125505,-0.004213649718012355
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,15.0,20.0,-0.004282497186085491,-0.004400359483016112,-0.004157738162766517
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,20.0,25.0,-0.00418082819687749,-0.004341198969792224,-0.004017845417520268
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,25.0,30.0,-0.004077688092392555,-0.004298449713171671,-0.0038550240046896513
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,30.0,35.0,-0.0039593013581142,-0.004257862272338635,-0.0036474024236371827
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,35.0,40.0,-0.003819869262161633,-0.0042643258176239835,-0.0033619350856733594
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,40.0,45.0,-0.003660006356995104,-0.0043764622783711024,-0.0029444766510776364
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,45.0,50.0,-0.003516860947365142,-0.004639995205863467,-0.002396856075713787
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,50.0,55.0,-0.0034195767798641287,-0.005028194055237534,-0.0014970598268279757
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,55.0,60.0,-0.0031627377826773,-0.005875427180387695,-0.0002960178971422126
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,60.0,65.0,-0.0029715037091629626,-0.006962394269850427,0.0018063392449611056
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,65.0,70.0,-0.00314533995093139,-0.009463000111281872,0.0039900000672787395
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,70.0,75.0,-0.0025542769529504393,-0.010230000130832195,0.011049999855458736
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,75.0,80.0,-0.0016912218522041583,-0.010655500111170113,0.011053875065408647
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,80.0,85.0,-0.0006390113493652903,-0.011130000464618206,0.011049999855458736
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,85.0,90.0,0.000151251687440185,-0.011130000464618206,0.015130000188946724
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,90.0,95.0,0.001345183225290689,-0.010160000063478947,0.015110000036656857
SPLN07,tierAmg_p95,B cells,secondary_senescence,N1,95.0,100.0,0.0017463606745794138,-0.010160000063478947,0.011049999855458736
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,0.0,5.0,-0.0012376745025230438,-0.0015409231224949543,-0.0009304186391322178
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,5.0,10.0,-0.0012765032957541183,-0.0014231229782312757,-0.0011295684868785805
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,10.0,15.0,-0.0012872824488931588,-0.0014412469048080989,-0.0011492689528603505
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,15.0,20.0,-0.0012670193705739234,-0.0014185104486404687,-0.001122222521337175
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,20.0,25.0,-0.0012576872839177536,-0.001431727772518828,-0.001072868339950941
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,25.0,30.0,-0.001249471152738972,-0.001490179563086818,-0.0009962141574402655
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,30.0,35.0,-0.001235853007806607,-0.0015715722148969195,-0.0009003857858265058
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,35.0,40.0,-0.0012277033923388245,-0.001748388511516282,-0.0007122800051134411
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,40.0,45.0,-0.001241876426691371,-0.0020674131076325497,-0.00045762412973491835
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,45.0,50.0,-0.0013246897851235243,-0.002547135401568345,-8.910221463227807e-05
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,50.0,55.0,-0.0012862724529796004,-0.0032079830920570783,0.0006225441482350407
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,55.0,60.0,-0.0009806686500867668,-0.004490673975013516,0.0027850551904030543
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,60.0,65.0,-0.0009671680095549527,-0.006354226992698386,0.006168312384033921
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,65.0,70.0,-0.00045580719852124216,-0.008607999980449676,0.01399066618178039
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,70.0,75.0,0.0015909703019210252,-0.00993725007865578,0.028649499168386706
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,75.0,80.0,-0.0005967783870960947,-0.010522999777458608,0.01652525060926559
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,80.0,85.0,0.0008575108033553397,-0.0106800002977252,0.024677999241976
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,85.0,90.0,0.003324425123179756,-0.01064900029450655,0.05548999831080437
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,90.0,95.0,0.00593453730554255,-0.0106800002977252,0.05548999831080437
SPLN07,tierAmg_p95,B cells,tnfa_nfkb_proximal,N1,95.0,100.0,0.018771347134215514,-0.010285000316798687,0.05548999831080437
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,0.0,5.0,0.004543624088956072,0.003866598853365364,0.005080685709992682
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,5.0,10.0,0.004551957230018109,0.003967013940863612,0.004959149115236796
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,10.0,15.0,0.0045513029332872774,0.004006294015585741,0.004926050699886466
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,15.0,20.0,0.004554817382775903,0.004012219383496325,0.004909954498928666
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,20.0,25.0,0.004554110054062237,0.003997106905259285,0.004909018500952401
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,25.0,30.0,0.004564258859342581,0.004040326324613027,0.004942513322838281
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,30.0,35.0,0.00456206965918487,0.0040044156964029265,0.0049952706495000315
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,35.0,40.0,0.004566568168030363,0.0039522317500354336,0.005075043968604792
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,40.0,45.0,0.004572709266149344,0.003873884717302754,0.005186674279712055
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,45.0,50.0,0.004573695306785011,0.003645556108623495,0.005311751973857311
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,50.0,55.0,0.004545746333881606,0.0035286561572579465,0.00538818579755185
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,55.0,60.0,0.0045590555191837795,0.003357339395499477,0.005519423676849164
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,60.0,65.0,0.004520500405413589,0.003209217504766472,0.005579075960638359
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,65.0,70.0,0.004496450018646266,0.0030976246950893487,0.005600345193285334
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,70.0,75.0,0.004536629876482523,0.0031766438994938087,0.005735796224265983
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,75.0,80.0,0.004505595599001437,0.0029405031558918486,0.005690607964960831
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,80.0,85.0,0.004527713668296193,0.0029020888895841873,0.0057809342639188604
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,85.0,90.0,0.0045011470793973355,0.0029320871508004705,0.005795687042922916
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,90.0,95.0,0.004516447986765183,0.0028546935934622335,0.005895956550447903
SPLN07,tierAmg_p95,B cells,downstream_arrest,N3,95.0,100.0,0.00445704347540207,0.0031368746263766476,0.005104109482954965
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,0.0,5.0,-0.003827491642271472,-0.004494144462500007,-0.0028927449608579935
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,5.0,10.0,-0.003821626974438641,-0.004358166739537452,-0.0030931973385566612
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,10.0,15.0,-0.003823505645782859,-0.004316387734785295,-0.003113999165252127
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,15.0,20.0,-0.0038239719121571434,-0.004297242602999111,-0.003141187538984797
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,20.0,25.0,-0.00383429371228796,-0.004296759547559578,-0.003168833062010839
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,25.0,30.0,-0.0038427032474508166,-0.0043455040878409845,-0.003163205373377755
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,30.0,35.0,-0.0038398790518221907,-0.004365251034978148,-0.003189089097841182
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,35.0,40.0,-0.003838286877771935,-0.004497794171933316,-0.0030711644369568656
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,40.0,45.0,-0.003843712055841287,-0.004544890996477089,-0.0029736863963238497
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,45.0,50.0,-0.0038299531734182104,-0.0046682868736776136,-0.002859445066121851
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,50.0,55.0,-0.003813448569608796,-0.004748708608544003,-0.002668122952426771
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,55.0,60.0,-0.0037902896869634857,-0.004919456383320487,-0.0024293049425606165
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,60.0,65.0,-0.0037926768513744254,-0.005056294495829014,-0.0020860368538487173
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,65.0,70.0,-0.003794987122589041,-0.005100240485559577,-0.0020797356703703414
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,70.0,75.0,-0.0037595551180629786,-0.005182899457442444,-0.001864244173639534
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,75.0,80.0,-0.0037694514890016123,-0.005239078694449571,-0.0019755625784537083
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,80.0,85.0,-0.0037868379768779686,-0.005297078836220099,-0.0018675032726050342
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,85.0,90.0,-0.003732488799421261,-0.005298664214592066,-0.001759053720173116
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,90.0,95.0,-0.00375572828883229,-0.005427450211094857,-0.0015159661071399147
SPLN07,tierAmg_p95,B cells,emt_ecm,N3,95.0,100.0,-0.0037070194829655913,-0.004554221540389286,-0.0023281471879443246
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,0.0,5.0,0.0036170367499041563,0.002896977038003515,0.004376279947194308
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,5.0,10.0,0.003606243481946257,0.003160245783034013,0.004107358307510656
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,10.0,15.0,0.0035974718548954475,0.003190418460986712,0.0040331160951851295
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,15.0,20.0,0.0036133104196635017,0.0032161102747983684,0.004030997123586471
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,20.0,25.0,0.0036052927067384876,0.003169789816284943,0.004037236292720062
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,25.0,30.0,0.0036175115970273884,0.003132525838222127,0.004090777366774368
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,30.0,35.0,0.0035912660419548928,0.003040862643901084,0.004127213905935803
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,35.0,40.0,0.0036134326096565416,0.002940123932474235,0.004251269761869951
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,40.0,45.0,0.003605221177961885,0.0028334942685187166,0.004422397171481809
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,45.0,50.0,0.003597677969583625,0.0026721193988489514,0.004569444972906852
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,50.0,55.0,0.0036266234431824402,0.002544316403325638,0.004751873611984077
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,55.0,60.0,0.003610566011032893,0.0024214324022270957,0.004851971998189403
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,60.0,65.0,0.0036439395502656335,0.0022226765397624117,0.0050928344823952375
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,65.0,70.0,0.003661033163589319,0.002114588189453205,0.005215992741027729
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,70.0,75.0,0.003645553496072851,0.00210671890610746,0.005406744331674075
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,75.0,80.0,0.0036166282082683043,0.001946918050231239,0.005386308396146977
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,80.0,85.0,0.003615643826712748,0.0019163915844063863,0.005412853188935582
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,85.0,90.0,0.0036314500585648848,0.0019188874400780734,0.005695053376780587
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,90.0,95.0,0.003622525798931838,0.001856654692348139,0.005452844158424976
SPLN07,tierAmg_p95,B cells,il6_jak_stat3,N3,95.0,100.0,0.0036298343238381848,0.003271763425170868,0.00408851186175482
SPLN07,tierAmg_p95,B cells,interferon_response,N3,0.0,5.0,0.007640769164546114,0.007045234807375858,0.008245620068657153
SPLN07,tierAmg_p95,B cells,interferon_response,N3,5.0,10.0,0.007630234549585493,0.007247584089591368,0.00799048972479298
SPLN07,tierAmg_p95,B cells,interferon_response,N3,10.0,15.0,0.00762976429905693,0.00725482090723939,0.00798525019728161
SPLN07,tierAmg_p95,B cells,interferon_response,N3,15.0,20.0,0.007633968887169851,0.007268743462022921,0.007940696909170548
SPLN07,tierAmg_p95,B cells,interferon_response,N3,20.0,25.0,0.007635330525412701,0.00726897153940557,0.007972636693138928
SPLN07,tierAmg_p95,B cells,interferon_response,N3,25.0,30.0,0.00765285699011746,0.007226302048127624,0.008024362922030783
