section,arm,call,celltype,module,design,n,family,lam,p_pow,beta,rss,aic,aic0,d_aic_vs_cov,d_half,d_05,railed,k_params,lam_blk_lo,lam_blk_hi,best_family,d_aic_vs_best,sd_y
SPLN07,?,tierAmg_p95,B cells,emt_ecm,naive,35179,gaussian,28.716686174618605,,-0.001632354486119548,2.202209763654688,-340480.51049325755,-340450.27452541183,-30.235967845714185,34.0,70.4,0,3,14.89279528643392,49.99999999999999,gaussian,0.0,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,naive,35179,powerlaw,49.99999999999999,0.5,-0.0043535278489027635,2.2024734220592603,-340474.29895810987,-340450.27452541183,-24.024432698031887,71.4,439.0,1,4,49.938545631351865,49.99999999999999,gaussian,6.211535147682298,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,naive,35179,step,16.49296129703063,,-0.0004846829606853586,2.202306132641583,-340478.9710893047,-340450.27452541183,-28.696563892881386,16.6,16.6,0,3,15.682109678112967,36.996965940873984,gaussian,1.5394039528327994,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,naive,35179,spline,,,,2.2018149586883333,-340476.8178347573,-340450.27452541183,-26.543309345492162,,,0,8,,,gaussian,3.6926585002220236,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,ctrl,35179,exponential,49.99999999999999,,0.00022964001011475282,1.9511522416315716,-344692.618975964,-344696.1952200779,3.5762441138504073,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,9.187227521499153,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,ctrl,35179,gaussian,49.99999999999999,,0.0007083738386804897,1.9511048417161498,-344693.47360014124,-344696.1952200779,2.7216199366375804,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,8.332603344286326,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,ctrl,35179,powerlaw,6.999999999999999,4.0,0.001005255862636837,1.9511484514282507,-344690.68731286225,-344696.1952200779,5.507907215622254,1.4000000000000001,8.0,1,27,6.999999999999999,49.99999999999999,step,11.118890623271,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,ctrl,35179,step,45.204502969779604,,0.0015124233190111456,1.950642751905537,-344701.8062034855,-344696.1952200779,-5.610983407648746,45.400000000000006,45.400000000000006,0,26,6.999999999999999,47.54182525407475,step,0.0,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,emt_ecm,ctrl,35179,spline,,,,1.950375662057718,-344696.6233833981,-344696.1952200779,-0.4281633202335797,,,0,31,,,step,5.182820087415166,0.007915874918046548
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,naive,35179,exponential,49.99999999999999,,-0.0001017416422813826,4.380280978947854,-316289.6156133212,-316293.57595194253,3.960338621342089,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,3.1819668254465796,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,naive,35179,gaussian,49.99999999999999,,-0.0004221852260640396,4.380258485055752,-316289.7962671801,-316293.57595194253,3.7796847624122165,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,3.001312966516707,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,naive,35179,powerlaw,6.999999999999999,4.0,-0.0007326994740450508,4.380270863585099,-316287.6968521182,-316293.57595194253,5.879099824349396,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,5.1007280284538865,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,naive,35179,step,49.99999999999999,,-0.0018954864236247055,4.379884797179389,-316292.79758014664,-316293.57595194253,0.7783717958955094,50.0,50.0,1,3,6.999999999999999,49.99999999999999,step,0.0,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,naive,35179,spline,,,,4.379896220215068,-316282.70583105576,-316293.57595194253,10.870120886771474,,,0,8,,,step,10.091749090875965,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,ctrl,35179,exponential,38.85968176362148,,0.0009462915343127643,4.314981682095388,-316771.99692598096,-316771.6394567816,-0.35746919934172183,27.0,116.60000000000001,0,26,6.999999999999999,49.99999999999999,step,2.8674370550434105,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,ctrl,35179,gaussian,16.49296129703063,,0.0005184414461308273,4.314935849636363,-316772.37058889726,-316771.6394567816,-0.7311321156448685,19.6,40.400000000000006,0,26,6.999999999999999,49.99999999999999,step,2.493774138740264,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,ctrl,35179,powerlaw,49.99999999999999,0.5,0.002387421148476186,4.314987708724865,-316769.94779236556,-316771.6394567816,1.6916644160519354,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,4.916570670437068,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,ctrl,35179,step,20.177866835741543,,0.0003514025992603383,4.314629982668958,-316774.864363036,-316771.6394567816,-3.2249062543851323,20.200000000000003,20.200000000000003,0,26,8.563960425689007,49.99999999999999,step,0.0,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,il6_jak_stat3,ctrl,35179,spline,,,,4.31477399926151,-316763.690154546,-316771.6394567816,7.949302235618234,,,0,31,,,step,11.174208490003366,0.011158594216497576
SPLN07,?,tierAmg_p95,B cells,interferon_response,naive,35179,exponential,49.99999999999999,,0.00015186025638427126,3.0920159077809215,-328542.09535478166,-328545.97017958015,3.874824798491318,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,2.416008190368302,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,naive,35179,gaussian,49.99999999999999,,0.00043703810204780087,3.091997513488032,-328542.30463402654,-328545.97017958015,3.665545553609263,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,2.2067289454862475,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,naive,35179,powerlaw,49.99999999999999,0.5,0.0003366886350748975,3.0920156622793464,-328540.0981479433,-328545.97017958015,5.87203163682716,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,4.413215028704144,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,naive,35179,step,33.40540803599722,,0.00037238612706997005,3.0918035629376486,-328544.511362972,-328545.97017958015,1.4588166081230156,33.6,33.6,0,3,6.999999999999999,47.54182525407475,step,0.0,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,naive,35179,spline,,,,3.0916856025022588,-328535.8535599246,-328545.97017958015,10.116619655571412,,,0,8,,,step,8.657803047448397,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,ctrl,35179,exponential,49.99999999999999,,0.0004289456483397302,3.0643030689863413,-328812.8159616326,-328815.8747695723,3.058807939698454,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,2.0042210613610223,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,ctrl,35179,gaussian,49.99999999999999,,0.0008344697105853421,3.0642866985471815,-328813.00389905414,-328815.8747695723,2.8708705181488767,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,1.816283639811445,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,ctrl,35179,powerlaw,6.999999999999999,4.0,0.0019276812599800183,3.064284660352702,-328811.02729819214,-328815.8747695723,4.847471380140632,1.4000000000000001,8.0,1,27,6.999999999999999,49.99999999999999,step,3.7928845018032007,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,ctrl,35179,step,33.40540803599722,,0.0004082739075928062,3.0641284942171825,-328814.82018269395,-328815.8747695723,1.0545868783374317,33.6,33.6,0,26,6.999999999999999,47.603279622722894,step,0.0,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,interferon_response,ctrl,35179,spline,,,,3.0640458302515734,-328805.76925349137,-328815.8747695723,10.105516080919188,,,0,31,,,step,9.050929202581756,0.009375185886403842
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,naive,35179,exponential,6.999999999999999,,-0.0003757514370924412,12.504461441016876,-279387.80770405574,-279391.5529169191,3.745212863374036,5.0,21.0,1,3,6.999999999999999,49.99999999999999,step,2.0128147939103656,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,naive,35179,gaussian,49.99999999999999,,0.0008170834309697124,12.504449254384589,-279387.84198891866,-279391.5529169191,3.7109280004515313,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,1.978529930987861,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,naive,35179,powerlaw,6.999999999999999,4.0,-0.002812277821870072,12.504330232458207,-279386.1768371147,-279391.5529169191,5.376079804438632,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,3.6436817349749617,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,naive,35179,step,33.40540803599722,,0.0007074116026682458,12.503746001551635,-279389.82051884965,-279391.5529169191,1.7323980694636703,33.6,33.6,0,3,6.999999999999999,49.99999999999999,step,0.0,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,naive,35179,spline,,,,12.502554271211284,-279383.17358437454,-279391.5529169191,8.379332544573117,,,0,8,,,step,6.646934475109447,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,ctrl,35179,exponential,49.99999999999999,,0.0003062325485507343,12.3802116292188,-279693.10992456507,-279696.9911238601,3.8811992950504646,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,1.4708513168734498,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,ctrl,35179,gaussian,49.99999999999999,,0.0009193888332385742,12.380133991260987,-279693.3305374563,-279696.9911238601,3.6605864037992433,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,1.2502384256222285,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0006744040493371524,12.380211267320139,-279691.1109529185,-279696.9911238601,5.8801709416438825,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,3.469822963466868,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,ctrl,35179,step,33.40540803599722,,0.000602876868136436,12.37969401729379,-279694.58077588194,-279696.9911238601,2.4103479781770147,33.6,33.6,0,26,8.123401511611705,49.99999999999999,step,0.0,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,oxidative_stress,ctrl,35179,spline,,,,12.379244291213519,-279685.8587720207,-279696.9911238601,11.132351839391049,,,0,31,,,step,8.722003861214034,0.018853514684232398
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,naive,35179,exponential,49.99999999999999,,-0.000778785654512517,1.2655613164630333,-359967.7607183847,-359963.71850511385,-4.042213270848151,34.800000000000004,149.8,1,3,9.888186469969545,49.99999999999999,step,2.4815102975117043,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,naive,35179,gaussian,49.99999999999999,,-0.001531327125779634,1.2654897631443929,-359969.74975307257,-359963.71850511385,-6.031247958715539,59.0,122.4,1,3,8.995694343197453,49.99999999999999,step,0.49247560964431614,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,naive,35179,powerlaw,49.99999999999999,0.5,-0.0017059680383988576,1.265561901152411,-359965.744465689,-359963.71850511385,-2.025960575148929,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,4.497762993210927,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,naive,35179,step,23.47241150476913,,-0.0002571614925253544,1.2654720475049397,-359970.2422286822,-359963.71850511385,-6.523723568359856,23.6,23.6,0,3,8.563960425689007,40.97733080476837,step,0.0,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,naive,35179,spline,,,,1.265112504303055,-359970.2386307982,-359963.71850511385,-6.520125684328377,,,0,8,,,step,0.0035978840314783156,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,ctrl,35179,exponential,49.99999999999999,,0.0002859372414402686,1.2178438265924993,-361273.82380171446,-361276.7708588196,2.9470571051351726,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,5.60352428763872,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,ctrl,35179,gaussian,49.99999999999999,,0.0007062946293340786,1.2178097854511882,-361274.8071380184,-361276.7708588196,1.963720801169984,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,4.620187983673532,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0006229424845415899,1.2178442968970136,-361271.81021636067,-361276.7708588196,4.960642458929215,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,7.617109641432762,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,ctrl,35179,step,31.763081427768892,,0.00034234918884295975,1.217649856497035,-361279.4273260021,-361276.7708588196,-2.6564671825035475,31.8,31.8,0,26,11.005538622391068,47.54182525407475,step,0.0,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,secondary_senescence,ctrl,35179,spline,,,,1.2175528560617324,-361272.2298674889,-361276.7708588196,4.540991330693942,,,0,31,,,step,7.197458513197489,0.005998594326904157
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,naive,35179,exponential,42.98209161773131,,0.0005423355461870742,1.8061367348780935,-347455.4906001634,-347456.2202300198,0.7296298564178869,29.8,128.8,0,3,6.999999999999999,49.99999999999999,step,1.4488070202060044,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,naive,35179,gaussian,19.185852382096297,,0.00029614232021655775,1.8061411285790716,-347455.40502202546,-347456.2202300198,0.815207994368393,22.6,47.0,0,3,6.999999999999999,49.99999999999999,step,1.5343851581565104,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,naive,35179,powerlaw,42.98209161773131,0.5,0.0011890991359718094,1.8061372448406083,-347453.48066737794,-347456.2202300198,2.73956264188746,64.60000000000001,429.8,0,4,6.999999999999999,49.99999999999999,step,3.4587398056755774,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,naive,35179,step,10.477345453252495,,0.00018830791092156712,1.8060623527268713,-347456.9394071836,-347456.2202300198,-0.7191771637881175,10.600000000000001,10.600000000000001,0,3,8.132917833045976,47.54182525407475,step,0.0,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,naive,35179,spline,,,,1.8058962050038168,-347450.17582900857,-347456.2202300198,6.044401011255104,,,0,8,,,step,6.763578175043222,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,exponential,36.94920399670096,,0.00047741188673124167,1.7993007131580665,-347542.89171985036,-347544.089886398,1.1981665476341732,25.8,110.80000000000001,0,26,6.999999999999999,49.99999999999999,step,1.440428233006969,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,gaussian,16.49296129703063,,0.0002531414726602514,1.799305730055942,-347542.7936321861,-347544.089886398,1.2962542119203135,19.6,40.400000000000006,0,26,6.999999999999999,49.99999999999999,step,1.5385158972931094,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,powerlaw,49.99999999999999,1.0,0.0007237860499649684,1.7993010117732033,-347540.88588148163,-347544.089886398,3.2040049163624644,42.6,345.0,1,27,6.999999999999999,49.99999999999999,step,3.4462666017352603,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,step,10.477345453252495,,0.0001797043872701505,1.79922704106714,-347544.33214808337,-347544.089886398,-0.2422616853727959,10.600000000000001,10.600000000000001,0,26,9.927285480611769,47.54182525407475,step,0.0,0.007165619691967037
SPLN07,?,tierAmg_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,spline,,,,1.7990810263586046,-347537.1871851386,-347544.089886398,6.902701259416062,,,0,31,,,step,7.144962944788858,0.007165619691967037
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,naive,37376,exponential,49.99999999999999,,-0.00021756491286468925,1.408740350282518,-380707.2299350442,-380710.3763193363,3.146384292107541,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,2.5634811550262384,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,naive,37376,gaussian,49.99999999999999,,-0.00039931551978537866,1.4087171195820456,-380707.8462855447,-380710.3763193363,2.530033791612368,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,1.9471306545310654,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,naive,37376,powerlaw,49.99999999999999,0.5,-0.00047993365769888503,1.4087400047536576,-380705.23910244554,-380710.3763193363,5.137216890754644,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,4.554313753673341,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,naive,37376,step,35.13265199376635,,-0.0001867442723391107,1.4086437333224098,-380709.7934161992,-380710.3763193363,0.5829031370813027,35.2,35.2,0,3,7.361938632551805,45.204502969779604,step,0.0,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,naive,37376,spline,,,,1.4086128367853694,-380700.61321300484,-380710.3763193363,9.76310633146204,,,0,8,,,step,9.180203194380738,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,ctrl,37376,exponential,49.99999999999999,,-0.00038754902344138403,1.3933232026877809,-381072.52476288687,-381073.95904651145,1.4342836245778017,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,5.240278939949349,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,ctrl,37376,gaussian,49.99999999999999,,-0.0007435776799542149,1.393242712808452,-381074.6839723381,-381073.95904651145,-0.7249258266529068,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,3.08106948871864,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,ctrl,37376,powerlaw,49.99999999999999,0.5,-0.0008528269781229809,1.3933227169468314,-381070.53779292677,-381073.95904651145,3.4212535846745595,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,7.227248900046106,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,ctrl,37376,step,35.13265199376635,,-0.0002878790250956958,1.393127866364599,-381077.7650418268,-381073.95904651145,-3.805995315371547,35.2,35.2,0,26,7.361938632551805,49.99999999999999,step,0.0,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,downstream_arrest,ctrl,37376,spline,,,,1.3930805196657183,-381069.0353202643,-381073.95904651145,4.9237262471579015,,,0,31,,,step,8.729721562529448,0.0061393730844911945
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,naive,37376,exponential,49.99999999999999,,-0.0003315505324661515,3.7137412283876188,-344477.03422141296,-344480.28224529326,3.248023880296387,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,3.4768233063514344,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,naive,37376,gaussian,49.99999999999999,,-0.0007906590488217828,3.7135987301497573,-344478.46838604496,-344480.28224529326,1.8138592483010143,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,2.042658674356062,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,naive,37376,powerlaw,49.99999999999999,0.5,-0.0007492734896652885,3.713736685102707,-344475.07994617143,-344480.28224529326,5.20229912182549,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,5.431098547880538,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,naive,37376,step,49.99999999999999,,-0.0008321124530088635,3.71339578153621,-344480.5110447193,-344480.28224529326,-0.22879942605504766,50.0,50.0,1,3,6.999999999999999,49.99999999999999,step,0.0,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,naive,37376,spline,,,,3.7127124009602155,-344477.39002677903,-344480.28224529326,2.892218514229171,,,0,8,,,step,3.1210179402842186,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,ctrl,37376,exponential,6.999999999999999,,0.0007839586802171895,3.4248556465118356,-347457.7599706628,-347458.3519915172,0.5920208543539047,5.0,21.0,1,26,6.999999999999999,49.99999999999999,step,1.397916822170373,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,ctrl,37376,gaussian,9.006764443646388,,0.0003872044337199905,3.4248281541908603,-347458.05999998347,-347458.3519915172,0.2919915337115526,10.8,22.200000000000003,0,26,6.999999999999999,49.99999999999999,step,1.097887501528021,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,ctrl,37376,powerlaw,14.178039470333344,4.0,0.0014162133615267258,3.424865300665481,-347455.65461348125,-347458.3519915172,2.6973780359257944,2.8000000000000003,16.0,0,27,6.999999999999999,49.99999999999999,step,3.5032740037422627,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,ctrl,37376,step,15.682109678112967,,0.00022886126304138153,3.424727554319247,-347459.157887485,-347458.3519915172,-0.8058959678164683,15.8,15.8,0,26,6.999999999999999,49.99999999999999,step,0.0,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,emt_ecm,ctrl,37376,spline,,,,3.4243737211971332,-347453.01966912666,-347458.3519915172,5.33232239051722,,,0,31,,,step,6.138218358333688,0.009968131941176604
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,naive,37376,exponential,6.999999999999999,,-0.0009752641480762819,4.927395437117286,-333908.194531651,-333908.3867811753,0.19224952429067343,5.0,21.0,1,3,6.999999999999999,49.99999999999999,step,8.405007048218977,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,naive,37376,gaussian,6.999999999999999,,-0.0006122566058676688,4.927323575191184,-333908.73963321024,-333908.3867811753,-0.3528520349645987,8.4,17.2,1,3,6.999999999999999,49.99999999999999,step,7.859905488963705,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,naive,37376,powerlaw,6.999999999999999,4.0,-0.006830814731821141,4.927023823910679,-333909.01345275604,-333908.3867811753,-0.6266715807723813,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,7.586085943155922,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,naive,37376,step,8.563960425689007,,-0.0006793577788121717,4.926287503226348,-333916.5995386992,-333908.3867811753,-8.212757523928303,8.6,8.6,0,3,6.999999999999999,42.98209161773131,step,0.0,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,naive,37376,spline,,,,4.926423069905206,-333905.5710013943,-333908.3867811753,2.8157797809690237,,,0,8,,,step,11.028537304897327,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,ctrl,37376,exponential,6.999999999999999,,-0.00031990072939302766,4.776366736719158,-335025.72357665276,-335029.31669866276,3.593122010002844,5.0,21.0,1,26,6.999999999999999,49.99999999999999,step,3.8439350125263445,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,ctrl,37376,gaussian,6.999999999999999,,-0.00020825726509425522,4.7763543477583,-335025.8205228102,-335029.31669866276,3.4961758525460027,8.4,17.2,1,26,6.999999999999999,49.99999999999999,step,3.746988855069503,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,ctrl,37376,powerlaw,6.999999999999999,4.0,-0.0024002854769664497,4.776314752043943,-335024.130369075,-335029.31669866276,5.18632958777016,1.4000000000000001,8.0,1,27,6.999999999999999,49.99999999999999,step,5.437142590293661,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,ctrl,37376,step,8.563960425689007,,-0.0003984678039166184,4.775875536503913,-335029.5675116653,-335029.31669866276,-0.2508130025235005,8.6,8.6,0,26,7.361938632551805,49.99999999999999,step,0.0,0.011482446226289267
SPLN07,?,tierAmg_p95,Endothelial,il6_jak_stat3,ctrl,37376,spline,,,,4.775994659736633,-335018.635264921,-335029.31669866276,10.681433741759975,,,0,31,,,step,10.932246744283475,0.011482446226289267
