section,arm,week,call,celltype,module,stratum,n,sender_set,n_senders,prevalence,match_rate,max_smd_before,max_smd_after,lam_naive,beta_naive,lam_grid_lo,lam_grid_hi,lam_railed,sd_y,lam_n6_profiled,beta_n6_profiled,lam_n6zon_profiled,beta_n6zon_profiled,lam_n6n5_profiled,beta_n6n5_profiled,lam_n5_profiled,beta_n5_profiled,lam_zon_profiled,beta_zon_profiled,lam_n2_profiled,beta_n2_profiled,beta_base,sf_base,beta_n6,sf_n6,beta_n6zon,sf_n6zon,beta_n6n5,sf_n6n5,beta_n5,sf_n5,beta_zon,sf_zon,beta_n2,sf_n2,beta_n2n5n6,sf_n2n5n6,beta_n2zon,sf_n2zon,beta_base_lo,beta_base_hi,beta_n6_lo,beta_n6_hi,beta_n6zon_lo,beta_n6zon_hi,beta_n6n5_lo,beta_n6n5_hi,beta_n5_lo,beta_n5_hi,beta_zon_lo,beta_zon_hi,beta_n2_lo,beta_n2_hi,beta_n2n5n6_lo,beta_n2n5n6_hi,beta_n2zon_lo,beta_n2zon_hi,sf_base_lo,sf_base_hi,sf_n6_lo,sf_n6_hi,sf_n6zon_lo,sf_n6zon_hi,sf_n6n5_lo,sf_n6n5_hi,sf_n5_lo,sf_n5_hi,sf_zon_lo,sf_zon_hi,sf_n2_lo,sf_n2_hi,sf_n2n5n6_lo,sf_n2n5n6_hi,sf_n2zon_lo,sf_n2zon_hi
SPLN07,?,,tierA_p90,B cells,downstream_arrest,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,49.99999999999999,0.0020156659129890613,6.999999999999999,49.99999999999999,1,0.00722054746857707,49.99999999999999,0.0004713580180511775,49.99999999999999,0.0003747436951849766,6.999999999999999,-0.0002051315729510183,6.999999999999999,-0.0002180026253436019,49.99999999999999,0.0015502546440694885,49.99999999999999,0.002001969244606944,0.0020156659129890613,1.0,0.0004713580180511775,0.2338472933504112,0.0003747436951849766,0.18591557895091035,-0.0001967135794251896,-0.09759235305690121,-0.0002304111793929215,-0.11431020285065063,0.0015502546440694885,0.7691029719159127,0.002001969244606944,0.9932048915974342,-0.0002193248379818903,-0.1088101141010269,0.0015445745831830732,0.7662850144112425,0.001092562430747529,0.0029693552004608956,-0.000307039789554666,0.0013233964853095715,-0.0003919150169603193,0.0012153425859068882,-0.0010400779722579605,0.0006629392696072426,-0.0010995177355022962,0.0006865475198296644,0.0006621357641563633,0.0025007583337033536,0.0010843500978522922,0.0029642637221069202,-0.0010542037100762778,0.000640183130092099,0.0006602057514252892,0.0024923133268403065,1.0,1.0,-0.2957137229333101,0.4650245625409543,-0.34245555533100946,0.4359698111769095,-0.8197231723079156,0.2480318111789085,-0.8780371620159556,0.2538311612608993,0.5788144963807783,0.8620798541845155,0.9761069213386264,1.0027968104512202,-0.8735209722143781,0.24379290324443662,0.5740128467573706,0.8585427025884294
SPLN07,?,,tierA_p90,B cells,emt_ecm,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,49.99999999999999,-0.002600929384680097,6.999999999999999,49.99999999999999,1,0.007917380885828886,49.99999999999999,0.000281012851719482,49.99999999999999,0.0005117457309726715,49.99999999999999,0.0005062892134483624,49.99999999999999,0.00016800991136645127,49.99999999999999,-0.0016705427796397403,49.99999999999999,-0.0025839541448440806,-0.002600929384680097,1.0,0.000281012851719482,-0.1080432453778615,0.0005117457309726715,-0.19675494997555038,0.0005062892134483624,-0.1946570392992941,0.00016800991136645127,-0.06459610643643666,-0.0016705427796397403,0.642286864641352,-0.0025839541448440806,0.9934733945734924,0.0005647694896569892,-0.21714141605826542,-0.0016664326735066257,0.6407066194577173,-0.004022610107045119,-0.0011631806883866077,-0.0006293805583314555,0.0011621663156078834,-0.0003632203495985519,0.0013888846561737847,-0.00026586745857334844,0.0013867404993322834,-0.0006935227841395855,0.0011474031151152044,-0.002829465469796844,-0.00036021825736099345,-0.003986203939433962,-0.0011466531731482476,-0.00019999409889320262,0.0014274531597169406,-0.0028232497086231674,-0.0003508789509923566,1.0,1.0,-1.0078209669874512,0.16114572335619623,-1.1821676641013672,0.09412849735703782,-0.9489941691012438,0.07261847202456773,-0.7536486494301282,0.21666893506649978,0.32530769600974935,0.7493351715556994,0.9726769107240387,1.002634183106684,-1.0392209563978656,0.05258501405693289,0.3220304357041835,0.7493941557203
SPLN07,?,,tierA_p90,B cells,il6_jak_stat3,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,6.999999999999999,0.00010103431191909641,6.999999999999999,49.99999999999999,1,0.01117546141593551,9.535178324160965,0.0003662760701666614,14.388610175800848,0.0006140873056530876,8.493251847442231,0.0009563020659161664,8.254278373674085,0.0009583600024936986,11.519031241964793,0.00044585466594560484,49.99999999999999,3.095255323704693e-05,0.00010103431191909641,1.0,0.0004026648251497742,3.9854265100771857,0.0006629823263004471,6.561952209179517,0.0010353018744339913,10.247032466188447,0.0010212952894428882,10.108400503194343,0.0004940705503978877,4.89012634434049,9.356636577039473e-05,0.926085049654402,0.0010036807212575913,9.934058065949836,0.0004853379488394717,4.803694305634583,-0.0007657885712997057,0.001011737974249017,-0.0004328375273525847,0.0012823602312915367,-0.00018758709725731908,0.0015744595778084671,0.0002192118345199768,0.001892805424865219,0.0001990994600322453,0.001891475282490157,-0.0004051459505191174,0.0013933240578158184,-0.0007669673496144902,0.0009948275424000196,0.0002135088227736812,0.0018677505382861373,-0.0004288581195028568,0.0013808645577501328,1.0,1.0,-9.83116355554115,10.205189450779063,-16.787160415906882,18.90134592994948,-30.895983165081187,29.07614824399869,-30.719030679825,28.075146235836662,-10.962018677528212,13.739747235918568,0.6911130022221796,1.3674591512558945,-29.729947352116877,28.048000724422298,-10.880106539545116,13.630006342267215
SPLN07,?,,tierA_p90,B cells,interferon_response,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,15.237027860349611,0.00015371512433194162,6.999999999999999,49.99999999999999,0,0.009369017007824222,7.426481036916535,0.00010021514443063481,9.233847704824145,0.00013105851895489583,6.999999999999999,0.0005457780102151368,6.999999999999999,0.000538050571903954,23.086007827714432,0.00021992458616809388,7.701462141685236,0.00015780830452453762,0.00015371512433194162,1.0,8.622642031990102e-05,0.5609494881824285,0.00012658549960434191,0.8235071217259378,0.0004298247882884504,2.7962426609385624,0.0004239997134233384,2.7583473992300727,0.00019104803468171963,1.2428707683256925,0.000154672022752209,1.0062251416340855,0.00042272172095028816,2.750033367161956,0.00019033562219870147,1.238236139910861,-0.0005745334884834085,0.0008007631671707324,-0.0006325394083818727,0.0007496421131455455,-0.0005817594198178277,0.0008031852700404605,-0.00028921270108491875,0.001072025951397288,-0.00030085366168138624,0.0010667838679099984,-0.0005330667050255228,0.000846209939195332,-0.0005736703777752604,0.0007995004385364225,-0.0003034194791007516,0.0010588012870052978,-0.0005350639062558344,0.0008440603127903398,1.0,1.0,-1.2925982498652335,3.83075254160947,-0.014598095699254757,2.2920958332335384,-7.943307412817872,11.812433913746911,-7.893452664314922,11.569261480684716,-0.32135387400023324,2.498778591121323,0.8013999584320374,1.1456530421861562,-7.225316989352384,11.779082330807515,-0.39132783528786774,2.445012734588281
SPLN07,?,,tierA_p90,B cells,oxidative_stress,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,6.999999999999999,-0.0011767928117557321,6.999999999999999,49.99999999999999,1,0.01887586410602479,6.999999999999999,-0.001045304297147615,6.999999999999999,-0.0006503789367524747,6.999999999999999,-0.0009378408266107738,6.999999999999999,-0.0009520164026801706,6.999999999999999,-0.0007551414753995092,6.999999999999999,-0.001178750673292876,-0.0011767928117557321,1.0,-0.001045304297147615,0.8882653655812691,-0.0006503789367524747,0.552670725258878,-0.0009378408266107738,0.7969464269683542,-0.0009520164026801706,0.8089923673648183,-0.0007551414753995092,0.6416945003877663,-0.001178750673292876,1.0016637266284987,-0.0009344167460647479,0.7940367554341465,-0.0007560533715237022,0.6424693998561208,-0.0025143767207956454,0.0003792030412377688,-0.0024042927841282247,0.0005314438828488872,-0.002044744438900762,0.00104063782012294,-0.002125842305381884,0.0005414559753215732,-0.002155030554046046,0.0005436495714722811,-0.002157680941710651,0.0009087344874887294,-0.0025144233330668237,0.0003759929062704782,-0.002138421540811415,0.0005394627772169998,-0.0021590770956807655,0.0009003271963478558,1.0,1.0,0.17055950517875687,1.3791073651207875,-3.5139909133537675,3.329987524448728,-1.6116401485460723,1.8268187014754704,-1.3934471376666604,1.9215577680303355,-2.924779363096656,3.0753003182769674,0.9715581067403231,1.0495732764184749,-1.5746999717007213,1.8914992444016108,-2.969653030610201,3.074891302300261
SPLN07,?,,tierA_p90,B cells,secondary_senescence,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,49.99999999999999,-0.0013551796285727721,6.999999999999999,49.99999999999999,1,0.006001570526611144,49.99999999999999,-0.0002861095192503611,49.99999999999999,-9.4744972297234e-05,49.99999999999999,4.5937060908808126e-05,6.999999999999999,-3.0131243926611155e-05,49.99999999999999,-0.0007731366649200627,49.99999999999999,-0.0013440716136221321,-0.0013551796285727721,1.0,-0.0002861095192503611,0.21112294873535076,-9.4744972297234e-05,0.0699132205794859,4.5937060908808126e-05,-0.03389739628626755,3.9116896238959894e-05,-0.02886473159293019,-0.0007731366649200627,0.5705049342678676,-0.0013440716136221321,0.9918032896035055,5.3836449117792446e-05,-0.03972643034377008,-0.0007702256985607529,0.5683569043698862,-0.002235137657618248,-0.0005042492257565101,-0.0010405070183605806,0.0003798740333526163,-0.0008545077743759078,0.0005835559256842497,-0.0006688225780519858,0.0007948810541685678,-0.0006924690285690827,0.0007951212739459587,-0.001579287350602644,3.155070603446234e-05,-0.002223092821934113,-0.0005076820831001666,-0.0006780265332612706,0.0008291687698334151,-0.001582989877453919,3.0354069837722002e-05,1.0,1.0,-0.7193466735402965,0.4877451448032091,-1.0672687649118415,0.40868092375894655,-1.1632735934442162,0.369198033876233,-1.2246573756474914,0.377445458716391,-0.009412748278475,0.7497093162404307,0.9595160640909655,1.0022359715533382,-1.201983847911152,0.36103519136599166,-0.011144055159971116,0.749083557028178
SPLN07,?,,tierA_p90,B cells,tnfa_nfkb_proximal,all,33328,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,6.999999999999999,0.00032270543572385414,6.999999999999999,49.99999999999999,1,0.007162519736057862,6.999999999999999,0.00037679481516830646,6.999999999999999,0.00040184518034498657,6.999999999999999,0.0004015172161711058,6.999999999999999,0.000410459522030687,6.999999999999999,0.000366199813971933,6.999999999999999,0.0003228495119490577,0.00032270543572385414,1.0,0.00037679481516830646,1.1676122353598584,0.00040184518034498657,1.2452383376921299,0.0004015172161711058,1.2442220419078796,0.000410459522030687,1.2719324702727532,0.000366199813971933,1.134780432658401,0.0003228495119490577,1.0004464635833616,0.0004067406790514776,1.2604085150878406,0.00036661905896813197,1.1360795895668012,-0.00022159590998533914,0.0009846774066050318,-0.00012806784697498187,0.0010199710223294618,-9.995436859023177e-05,0.0010580876194831597,-7.020597755737082e-05,0.0011157726601911022,-7.033441649722836e-05,0.0011454196309582322,-0.00017342051558892797,0.0010380662530649755,-0.0002211342472682701,0.000986014370367189,-6.721336231997086e-05,0.0011418573964907736,-0.000171654869781032,0.0010406628723154086,1.0,1.0,-0.22522269473676054,3.6018586867142415,-0.6733930323618385,4.327325307619757,-1.144703345597354,7.55161615396921,-1.275269691317402,7.8183644358198325,0.16939044529364153,2.784960251792857,0.9458724502505227,1.0286335752577416,-1.1524888986134385,7.604983775954163,0.21610518192561926,2.753019494166948
SPLN07,?,,tierA_p90,Endothelial,downstream_arrest,all,35417,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,49.99999999999999,-0.0002291497521692147,6.999999999999999,49.99999999999999,1,0.006141238796892703,49.99999999999999,-0.0002702878676355503,49.99999999999999,-0.0002948405350982365,49.99999999999999,-0.0003866573912732995,49.99999999999999,-0.00041637454231337586,49.99999999999999,-0.00025578833802288915,6.999999999999999,-0.00012980046141547127,-0.0002291497521692147,1.0,-0.0002702878676355503,1.1795250270921407,-0.0002948405350982365,1.2866718480258827,-0.0003866573912732995,1.6873567944676369,-0.00041637454231337586,1.817041207209798,-0.00025578833802288915,1.1162496821467356,-0.00021724660274249124,0.9480551503370878,-0.00040902604680296254,1.7849726780455732,-0.00024113952571407524,1.0523228737162533,-0.000847208576482707,0.00031454130476917333,-0.0008653298278048228,0.00027895324060018856,-0.0008803092710642845,0.0002416893427403586,-0.0009707448129516923,0.00020991260638460207,-0.0010099475965096294,0.000192528438980113,-0.0008748185182021476,0.00028615496447171993,-0.0008292073507977575,0.0003450287653510543,-0.0009971945245139744,0.00018883532720883302,-0.0008728390639442398,0.00032173799953474734,1.0,1.0,-0.5446374380759672,4.624823456322841,-1.848287675361002,6.003174802301852,-6.344633870453029,10.401093332247981,-6.346632387318073,11.602277993822279,0.2285220630378737,2.7306699866038597,-0.21854599596001545,1.58654931407891,-6.705151661214414,10.716728552983371,0.39343606478379556,1.889210246299902
SPLN07,?,,tierA_p90,Endothelial,emt_ecm,all,35417,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,49.99999999999999,-0.0011693354727634572,6.999999999999999,49.99999999999999,1,0.009993056709064163,49.99999999999999,0.00030269281096838426,49.99999999999999,0.00028312715867442146,6.999999999999999,0.0006224553068847352,6.999999999999999,0.0006520755401152709,49.99999999999999,-0.0011790961351878066,49.99999999999999,-0.001154934287773037,-0.0011693354727634572,1.0,0.00030269281096838426,-0.25885882881243566,0.00028312715867442146,-0.24212654560569785,0.0005733451053053487,-0.49031703789022885,0.0005902640908788427,-0.5047859272445472,-0.0011790961351878066,1.0083471874852836,-0.001154934287773037,0.9876842999072061,0.0005922825782187448,-0.5065121105229282,-0.0011604898765932823,0.9924353648921038,-0.0026787237070703337,0.00016654195716011197,-0.0008223381190200632,0.0014270772569198518,-0.0008093287749553899,0.0013926311024845311,-0.000601152270063653,0.0016104861416702692,-0.0005704091269553687,0.0016350561274405457,-0.0026556449755522214,0.00015248941639111412,-0.002645013485476227,0.0001689872238318383,-0.0005925265974206049,0.0016356745013706804,-0.0026356804037182767,0.000148809517968813,1.0,1.0,-4.958133845360526,5.22203528812432,-4.920739769267341,5.077099716187088,-5.78751421953802,4.781998695661246,-5.90893939848004,4.9319429433194655,0.8903252782192758,1.1473496782615076,0.8957496774898481,1.0646704815480228,-6.011768172379934,4.932704917620872,0.8832062585971895,1.1388218770363114
SPLN07,?,,tierA_p90,Endothelial,il6_jak_stat3,all,35417,A_SENDER_FINAL_strict,20701,0.09104943701618579,0.99995169315492,0.2950913312015591,0.009339237956117265,6.999999999999999,-0.0018575034774403019,6.999999999999999,49.99999999999999,1,0.011461633735615649,6.999999999999999,-0.0019015187666813636,6.999999999999999,-0.0017351400077242078,6.999999999999999,-0.0010534256366493458,6.999999999999999,-0.001013868158012218,6.999999999999999,-0.0016850078557504233,6.999999999999999,-0.0018435068222790178,-0.0018575034774403019,1.0,-0.0019015187666813636,1.023695939079326,-0.0017351400077242078,0.9341247695079878,-0.0010534256366493458,0.5671190656940247,-0.001013868158012218,0.5458230201589501,-0.0016850078557504233,0.9071357745571583,-0.0018435068222790178,0.9924648027143551,-0.001072186256878332,0.5772189769226371,-0.001674382139624496,0.9014153458984892,-0.0028843735078330534,-0.0007494671339539756,-0.0029273539365194706,-0.0007866769139061052,-0.0027837362608081175,-0.0005758586198088519,-0.002032391841747385,8.055442442010231e-05,-0.002010995302161198,0.0001337023165433996,-0.0027511299885325004,-0.0005363711727688847,-0.002879365716126636,-0.0007261497826553857,-0.0020414183320632807,5.776844825663424e-05,-0.0027465738549344795,-0.0005288603887559621,1.0,1.0,0.9833289270256973,1.1332352211601038,0.7930374135418101,1.0080101257351985,-0.10224177908875197,0.7487695486479313,-0.15262422431004646,0.7331835203071885,0.7505206902230745,0.9707950876633414,0.9686764058200641,0.9997042525884605,-0.09300072851404971,0.7609427653184949,0.7265852101512886,0.9650254126814903
