celltype,n_donors,call,lam_prox_ctrl,lam_down_ctrl,log_ratio,log_ratio_lo,log_ratio_hi,ratio,ratio_lo,ratio_hi,frac_prox_gt_down,lam_prox_lo,lam_prox_hi,lam_down_lo,lam_down_hi,grid_lo,grid_hi,prox_lam_naive,prox_beta_naive,prox_lam_ctrl,prox_beta_ctrl,prox_lam_n2,prox_beta_n2,prox_beta_ctrl_fixed,prox_beta_n2_fixed,prox_railed_ctrl,prox_sf_ctrl,prox_sf_n2ctrl,down_lam_naive,down_beta_naive,down_lam_ctrl,down_beta_ctrl,down_lam_n2,down_beta_n2,down_beta_ctrl_fixed,down_beta_n2_fixed,down_railed_ctrl,down_sf_ctrl,down_sf_n2ctrl
B cells,7,tierAmg_p95,49.99999999999999,6.999999999999999,1.9661128563728327,-1.4331274004154886,1.9661128563728327,7.142857142857142,0.23856167649827137,7.142857142857142,0.6235,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,45.60333823564062,-0.027248051673462424,49.99999999999999,0.008688803061117764,6.999999999999999,0.0038330716765153125,0.008142759819528125,0.008186629412846808,1,-0.29883824051385544,-0.3004482489593917,49.99999999999999,0.2140731333964909,6.999999999999999,0.033518272386285075,6.999999999999999,0.03353501060474313,0.024865872831323563,0.024807121606871915,1,0.1161559717317202,0.11588152708974435
Endothelial,7,tierAmg_p95,49.99999999999999,6.999999999999999,1.9661128563728327,-1.9661128563728327,1.9661128563728327,7.142857142857142,0.14,7.142857142857142,0.5085,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,32.342440631308044,0.008230419612018399,49.99999999999999,-0.01890118290106119,49.99999999999999,-0.018800025027242918,-0.014356722056971648,-0.014309191108237418,1,-1.7443487372147308,-1.7385737037444051,27.235117457468917,0.006024192093638536,6.999999999999999,0.015863648795550453,49.99999999999999,-0.0013667679802465132,0.0011526617526769465,0.001320476543408454,1,0.19133881104059436,0.21919562372568746
Mono/Mac/DC,7,tierAmg_p95,6.999999999999999,6.999999999999999,0.0,-0.37658424811203006,1.9661128563728327,1.0,0.6862013040871181,7.142857142857142,0.4435,6.999999999999999,49.99999999999999,6.999999999999999,12.04265737354028,6.999999999999999,49.99999999999999,25.205346118209953,0.023629382778595855,6.999999999999999,-0.021788396435893698,6.999999999999999,-0.021796134831732396,-0.007848868605491876,-0.0077761551868597185,1,-0.3321656210420188,-0.3290883752538629,13.473030046734527,0.11854289194906434,6.999999999999999,0.08046474556288807,6.999999999999999,0.08048473642892456,0.051707115167501545,0.051656131535724584,1,0.43618908158339115,0.4357589956378005
Plasma cells,7,tierAmg_p95,49.99999999999999,6.999999999999999,1.9661128563728327,-1.9661128563728327,1.9661128563728327,7.142857142857142,0.14,7.142857142857142,0.561,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,49.99999999999999,-0.08772009153235542,49.99999999999999,-0.027592464477113658,6.999999999999999,0.006897532660730095,-0.027592464477113658,-0.027545933597577177,1,0.31455125040466037,0.31402080317502745,49.99999999999999,0.21671874970333926,6.999999999999999,0.04124846670236997,6.999999999999999,0.04095475416226539,0.0016791380901294585,0.0016553741443164692,1,0.007748005617548032,0.007638352226480027
Stromal,7,tierAmg_p95,10.24860609649854,7.331209176413876,0.33500124078180094,-0.3796842871332352,1.9661128563728327,1.397942119762532,0.6840773471437261,7.142857142857142,0.733,6.999999999999999,49.99999999999999,6.999999999999999,12.31247565124214,6.999999999999999,49.99999999999999,49.99999999999999,-0.022240916598607916,10.24860609649854,0.025707404582244627,15.851764034868298,0.02252426342379096,0.02425934908941169,0.024191276993338885,0,-1.0907531163050226,-1.0876924467606268,49.99999999999999,0.21661711107311726,7.331209176413876,0.03503896721841882,6.999999999999999,0.03661196178189455,0.019689995959192907,0.01964628985081868,0,0.0908976943771848,0.09069592772930686
T/NK cells,7,tierAmg_p95,8.6096180484938,6.999999999999999,0.20696980701749706,-1.9661128563728327,1.9661128563728327,1.2299454354991144,0.14,7.142857142857142,0.5255,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,6.999999999999999,49.99999999999999,14.025587096984955,-0.0541171359023025,8.6096180484938,-0.025122854822240626,8.899398724379681,-0.024427594114348954,-0.019685389218359887,-0.019685290364330983,0,0.36375519306671844,0.36375336639893097,34.39961121809021,0.25314971644776463,6.999999999999999,0.014339585934308298,49.99999999999999,-0.005502551789568729,-0.0027271183691563905,-0.0025639054540172843,1,-0.010772749057054973,-0.010128020248232531
