section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,cov_obs,sender_set,n_senders_used,shift_radius_um,tissue_frac_bbox,beta_obs_full,N3_var_n_valid,N3_var_frac_cells_retained,N3_var_null_mean,N3_var_null_sd,N3_var_null_lo,N3_var_null_hi,N3_var_sf,N3_var_sf_wm,N3_var_beta_obs_wm,N3_var_p_naive,N3_var_cov_S0,N3_var_cov_p_rscount,N3_var_cov_p_rscount_1s,N3_var_beta_S0,N3_var_beta_p_rscount,N3_var_beta_p_rscount_1s,N3_var_cov_p_rsker10,N3_var_cov_p_rsker20,N3_var_cov_p_rsker30,N3_var_cov_p_raw,N3_var_full_null_mean,N3_var_full_sf,N3_var_full_sf_wm,N4_var_n_valid,N4_var_frac_cells_retained,N4_var_null_mean,N4_var_null_sd,N4_var_null_lo,N4_var_null_hi,N4_var_sf,N4_var_sf_wm,N4_var_beta_obs_wm,N4_var_p_naive,N4_var_cov_S0,N4_var_cov_p_rscount,N4_var_cov_p_rscount_1s,N4_var_beta_S0,N4_var_beta_p_rscount,N4_var_beta_p_rscount_1s,N4_var_cov_p_rsker10,N4_var_cov_p_rsker20,N4_var_cov_p_rsker30,N4_var_cov_p_raw,N4_var_full_null_mean,N4_var_full_sf,N4_var_full_sf_wm
SPLN43,?,,tierA_p95,full,T/NK cells,oxidative_stress,24796,49.99999999999999,1000,0.0007491065563877964,1.5388263512175536e-05,A_SENDER_FINAL_strict,9138,2533.791259765625,0.6984,0.0003090638297649502,1000,0.5596189708017422,1.1565781928702717e-05,0.0008886723594075844,-0.0018168845314019506,0.0017977179234033662,0.9845605650757175,2.159898940664464,0.0009119486622265918,0.405,0.002362709950204703,0.4355644355644356,0.2057942057942058,0.11602264750748048,0.25374625374625376,0.12787212787212787,0.5324675324675324,0.4755244755244755,0.47352647352647353,0.5464535464535465,0.00010160603244535717,0.6712457988932875,1.6233342148059575,1000,0.8719404742700435,5.6268646355371194e-05,0.0006890693007711105,-0.0011428008894177652,0.0014557576761682711,0.9248856576203265,0.9570875648658521,0.0012158993221876846,0.269,0.00215019012763825,0.4875124875124875,0.22977022977022976,0.10899043334175681,0.2727272727272727,0.13486513486513488,0.43756243756243757,0.4825174825174825,0.4945054945054945,0.45454545454545453,4.5314365478412264e-05,0.8533818547680755,0.9028542070951154
SPLN43,?,,tierA_p95,full,T/NK cells,secondary_senescence,24796,6.999999999999999,1000,-0.00029179293831764665,-4.427000896296423e-06,A_SENDER_FINAL_strict,9138,2533.791259765625,0.6984,0.00026870216780495044,1000,0.5596189708017422,0.00010110882577174396,0.00039286763901397225,-0.000650514441139703,0.0008880582524132036,1.3465088166790267,0.7391456759875241,-0.0004025780445848194,0.464,-0.0010411810883468639,0.3036963036963037,0.8431568431568431,-0.061807434190255646,0.17582417582417584,0.9150849150849151,0.5054945054945055,0.4125874125874126,0.3856143856143856,0.6293706293706294,3.056088756689591e-05,0.886264826902774,3.271229989607166,1000,0.8719404742700435,4.195730047606448e-06,0.00031361169147615925,-0.0005791096656055751,0.0006463496066880593,1.014379134984545,1.0619144278806776,-0.00028653027529220343,0.35,-0.0007047483264541576,0.5054945054945055,0.7442557442557443,-0.046562020874216736,0.3026973026973027,0.8431568431568431,0.4975024975024975,0.46253746253746253,0.45754245754245754,0.5464535464535465,5.296163541013276e-06,0.9802898369437134,0.94290538984694
SPLN43,?,,tierA_p95,full,T/NK cells,tnfa_nfkb_proximal,24796,6.999999999999999,1000,0.0007041706977148606,1.0683480991359005e-05,A_SENDER_FINAL_strict,9138,2533.791259765625,0.6984,0.0004894028930900066,1000,0.5596189708017422,-8.688579588747506e-05,0.0004810682124795968,-0.001033114921475668,0.0008599505472485061,1.1233874061636369,1.0855621729319327,0.0007449116864125906,0.147,0.001965985677138839,0.0959040959040959,0.04795204795204795,0.12444121314247107,0.022977022977022976,0.01098901098901099,0.1938061938061938,0.13986013986013987,0.13186813186813187,0.3006993006993007,-3.438956306589914e-05,1.0702684098346238,0.3085224046229287,1000,0.8719404742700435,-3.138167766550168e-05,0.0003573259402608229,-0.0008127025332581433,0.0006713324340101725,1.044565440975235,1.0622163010402823,0.0006158316377180768,0.063,0.0017889284372661512,0.12687312687312688,0.054945054945054944,0.11570985215649117,0.03996003996003996,0.014985014985014986,0.1258741258741259,0.16183816183816183,0.17882117882117882,0.17582417582417584,-2.8588396585228515e-05,1.0584148499914379,1.082495784532604
SPLN44,?,,tierAmg_p95,full,B cells,downstream_arrest,38356,49.99999999999999,1000,0.0059341219563949915,9.098893334177353e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,5.239396969095176e-06,1000,0.6464155021378664,0.0009143978572228182,0.0015506806102254843,-0.0024193535655966333,0.003541582408992508,0.8459084825114853,0.8191910359825751,0.0053421725439316125,0.002,0.01369955598137671,0.03496503496503497,0.01098901098901099,0.9821151829011187,0.001998001998001998,0.001998001998001998,0.45454545454545453,0.18181818181818182,0.06393606393606394,0.04895104895104895,-6.710188979045736e-05,13.807178037140714,-0.699008711367072,1000,0.943405177807905,0.000794025306345624,0.0019578015126731985,-0.003553918373611065,0.004884765435163414,0.8661932949507499,0.8630001100570912,0.0056413112392376145,0.001,0.015933242231015946,0.13086913086913088,0.025974025974025976,1.005666220266006,0.000999000999000999,0.000999000999000999,0.4195804195804196,0.19880119880119881,0.11788211788211789,0.12187812187812187,-3.78972828721285e-05,8.23313829733982,0.11530373236691645
SPLN44,?,,tierAmg_p95,full,B cells,emt_ecm,38356,49.99999999999999,1000,-0.006888584515414997,-0.00010562387525871535,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0003155688562704409,1000,0.6464155021378664,-0.0009899631912064035,0.002035712873031208,-0.004445073391724561,0.003844368802889315,0.856289316188093,0.8571900649246477,-0.006840236859395741,0.003,-0.01692064703655771,0.04995004995004995,0.986013986013986,-1.1540725040336248,0.003996003996003996,0.997002997002997,0.5384615384615384,0.28771228771228774,0.16783216783216784,0.06393606393606394,1.87482927329023e-05,1.0594110995441042,0.9044423366173958,1000,0.943405177807905,-0.0005164289931511724,0.0028159450739258657,-0.005561006260604055,0.004812126587156211,0.9250311886287337,0.9272548777363816,-0.0069411366692678205,0.015,-0.021243378381057425,0.23276723276723277,0.967032967032967,-1.2467200512583105,0.014985014985014986,0.986013986013986,0.6173826173826173,0.37462537462537465,0.27472527472527475,0.23976023976023977,6.798232945756893e-05,1.2154278792306057,1.1034432746743321
SPLN44,?,,tierAmg_p95,full,B cells,il6_jak_stat3,38356,49.99999999999999,1000,-0.007311096750807662,-0.00011210232951104114,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0018720986916136266,1000,0.6464155021378664,-0.000827316067687085,0.0014640327208194919,-0.0033621528961305237,0.0025985994626163455,0.8868410450736148,0.8766807860891893,-0.0068521577596412095,0.0,-0.01831625947637397,0.014985014985014986,1.0,-1.2685596510262094,0.000999000999000999,1.0,0.0899100899100899,0.027972027972027972,0.00999000999000999,0.01898101898101898,-5.483754634833706e-05,0.9707079831880707,0.9522598842699082,1000,0.943405177807905,-0.000808697380871797,0.002024019430099352,-0.0045033826792401956,0.003151207640880039,0.8893876789713582,0.8906307424052323,-0.007060189744332648,0.0,-0.019978634867455873,0.1088911088911089,0.998001998001998,-1.2722024199604605,0.000999000999000999,1.0,0.13686313686313686,0.053946053946053944,0.030969030969030968,0.07992007992007992,-0.00013988860713887695,0.9252771193284143,0.9265486193747574
SPLN44,?,,tierAmg_p95,full,B cells,interferon_response,38356,49.99999999999999,1000,-0.003455244808957426,-5.297987501974582e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,0.0003221653919869068,1000,0.6464155021378664,-0.00045156523407441384,0.0009547913377552809,-0.002204241884863008,0.0016554236686399228,0.869310205487099,0.8490559281323082,-0.003155392672188249,0.001,-0.008427917497475915,0.03796203796203796,0.986013986013986,-0.5876735965526623,0.000999000999000999,1.0,0.24875124875124874,0.0979020979020979,0.04595404595404595,0.053946053946053944,6.299907937146887e-05,0.8044511268484443,-3.7658279549079214,1000,0.943405177807905,-0.0004798842069901663,0.0011908132264680385,-0.002622849979204875,0.0021014693745288427,0.8611142672883532,0.8627199906169498,-0.003294701036393489,0.004,-0.009112932001436714,0.16583416583416583,0.967032967032967,-0.5821329547334609,0.01098901098901099,0.996003996003996,0.2937062937062937,0.15584415584415584,0.13186813186813187,0.14985014985014986,1.415331422033765e-05,0.9560681731422198,0.9340760909797251
SPLN44,?,,tierAmg_p95,full,B cells,oxidative_stress,38356,6.999999999999999,1000,-0.0015542952472067276,-3.0459421354133094e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0007551536613032374,1000,0.6464155021378664,0.00013474263537872043,0.0010613340188418436,-0.0019596183142676815,0.0022776507010949195,1.0866905020914595,-0.6168080951965219,-0.0013633526872517594,0.145,-0.006621939631255469,0.10789210789210789,0.9560439560439561,-0.3304623354211621,0.03996003996003996,0.98001998001998,0.38161838161838163,0.23576423576423577,0.17482517482517482,0.25074925074925075,6.579335677750457e-05,1.0871257866431567,0.6500252382095233,1000,0.943405177807905,5.218262842411483e-05,0.000863670721863661,-0.0016588895982976163,0.0017149682982077882,1.0335731763433582,1.0606516150831826,-0.0012885252436245012,0.065,-0.006268431333929798,0.13286713286713286,0.935064935064935,-0.3143093686985663,0.055944055944055944,0.971028971028971,0.09490509490509491,0.11388611388611389,0.11888111888111888,0.17082917082917082,4.12387789171219e-05,1.05460978477672,12.439764504774896
SPLN44,?,,tierAmg_p95,full,B cells,secondary_senescence,38356,49.99999999999999,1000,-0.003705214370068534,-5.6812702167644264e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0006843890886512497,1000,0.6464155021378664,-0.0004753491021714914,0.0009747533178620688,-0.0023371946022464614,0.0016148845372749305,0.8717080701156034,0.863616906327773,-0.003513637943863809,0.002,-0.009193352275639874,0.03796203796203796,0.9920079920079921,-0.6319271050872698,0.001998001998001998,0.999000999000999,0.44455544455544455,0.19880119880119881,0.0969030969030969,0.04495504495504495,1.242565942915922e-05,1.0181558409320155,1.0151037848963702,1000,0.943405177807905,-0.0003146863483593044,0.0012840595890058627,-0.0027299098824958125,0.002051194321179439,0.9150693274587824,0.9150576347352977,-0.00363408164516729,0.003,-0.011048640426592574,0.1798201798201798,0.989010989010989,-0.663360970122138,0.003996003996003996,0.997002997002997,0.34065934065934067,0.17882117882117882,0.0999000999000999,0.18181818181818182,1.578448335434135e-06,1.0023063610475509,1.0066422569470803
SPLN44,?,,tierAmg_p95,full,B cells,tnfa_nfkb_proximal,38356,49.99999999999999,1000,-0.0022072973938432393,-3.384487830039205e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0006358595913751914,1000,0.6464155021378664,-0.0003785114453618941,0.0008231297256573498,-0.0020018479281525775,0.0013132785104354539,0.8285181478410355,0.7998190274617157,-0.0019424371212683727,0.014,-0.004729865849850978,0.15084915084915085,0.9140859140859141,-0.35780421608748414,0.002997002997002997,0.998001998001998,0.3696303696303696,0.1998001998001998,0.11788211788211789,0.14885114885114886,-6.399933281086887e-05,0.899349897872177,1.0076599041831642,1000,0.943405177807905,-0.00019933692723600859,0.0009405370915363433,-0.001820256958774669,0.0016404179239725813,0.9096918576572355,0.9084038510401018,-0.002173518168423219,0.001,-0.006709920890028887,0.25674325674325676,0.922077922077922,-0.3928599305378947,0.006993006993006993,0.999000999000999,0.35264735264735264,0.24975024975024976,0.1918081918081918,0.27372627372627373,-2.8278494795838683e-05,0.9555271396713856,0.959717364369704
SPLN44,?,,tierAmg_p95,full,Endothelial,downstream_arrest,51124,49.99999999999999,1000,0.00016359870786013657,3.0813514542103082e-06,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,0.0002548856741190136,1000,0.594204737500978,-5.071459203335038e-05,0.00032592437365977294,-0.0006767682805393794,0.0005697519720738583,1.3099938422295314,6.685848034050372,0.0001975613715790694,0.609,0.0010369524147293618,0.5214785214785215,0.26373626373626374,0.0484091502156502,0.38961038961038963,0.1848151848151848,0.32167832167832167,0.4785214785214785,0.5414585414585414,0.7272727272727273,-2.7469904756603957e-05,1.1077734354884827,0.09224562582401714,1000,0.8582514670213598,-1.7585235138143404e-05,0.0002728402286629085,-0.0007040378379845853,0.0004503559537852993,1.1074900613101257,1.456141451798533,0.00017802645160543707,0.503,0.0007987064384639223,0.6353646353646354,0.34665334665334663,0.0409258814904473,0.44455544455544455,0.23576423576423577,0.6843156843156843,0.6793206793206793,0.7492507492507493,0.7062937062937062,-1.591386661629233e-05,1.0624353121111927,1.0500687199638867
SPLN44,?,,tierAmg_p95,full,Endothelial,emt_ecm,51124,6.999999999999999,1000,-0.001510688902349938,-2.228328933764099e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.0011380412951323996,1000,0.594204737500978,0.00013709490139890518,0.0005253400298809184,-0.0009538731702257122,0.0011826158500888376,1.0907499228899136,1.11676610430248,-0.0017485565607189342,0.007,-0.005809420166323906,0.007992007992007992,0.997002997002997,-0.3722018825627601,0.000999000999000999,1.0,0.017982017982017984,0.005994005994005994,0.004995004995004995,0.0979020979020979,5.800454620861169e-05,1.0509687534685317,1.0704438320989296,1000,0.8582514670213598,9.301337431446279e-05,0.0003809019326740654,-0.000693065850127869,0.0008161515075258171,1.0615701711780479,1.0638965830484308,-0.0015040758631551978,0.0,-0.005561651370358244,0.002997002997002997,0.999000999000999,-0.3622447344649678,0.000999000999000999,1.0,0.001998001998001998,0.001998001998001998,0.001998001998001998,0.01998001998001998,2.7530830420281546e-05,1.0241914160215766,1.02421093638315
SPLN44,?,,tierAmg_p95,full,Endothelial,il6_jak_stat3,51124,49.99999999999999,1000,0.0007065044923853292,1.3306881658740182e-05,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.00038744410567372175,1000,0.594204737500978,6.328388416689359e-05,0.0006705794807657175,-0.0013111954632842474,0.0012870724203086672,0.910426777396373,0.8418907604372396,0.0006641948789073718,0.313,0.0022765852695386347,0.5274725274725275,0.25874125874125875,0.14529085717276297,0.2137862137862138,0.1048951048951049,0.4565434565434565,0.4975024975024975,0.5594405594405595,0.5164835164835165,-0.00020142092645205259,0.48012907280702016,-1.3616969860084056,1000,0.8582514670213598,-4.774473649623489e-05,0.0006797861778873621,-0.0016007215726824393,0.001167862633818825,1.0675788151537964,1.166693093207435,0.0007112291666246678,0.282,0.0034711371840591425,0.4305694305694306,0.22677322677322678,0.17037003414679627,0.22477522477522477,0.10789210789210789,0.3246753246753247,0.24275724275724275,0.3516483516483517,0.5244755244755245,-8.741011155152914e-05,0.7743929762474182,1.49555907441412
SPLN44,?,,tierAmg_p95,full,Endothelial,interferon_response,51124,6.999999999999999,1000,-0.00043045769111098347,-6.349429895008948e-06,A_SENDER_FINAL_strict,12035,2418.3596115112305,0.8086,-0.000312265401356394,1000,0.594204737500978,-1.2786272937150336e-05,0.0005225666188145154,-0.0010497867645014518,0.0009650765699432724,0.9702960983130542,1.6540595816209647,-0.00031027949316819633,0.426,-0.0013354674731510818,0.5704295704295704,0.7192807192807192,-0.09434374083740756,0.3006993006993007,0.8491508491508492,0.5534465534465535,0.5694305694305695,0.5674325674325674,0.6353646353646354,-5.078576238450625e-06,0.9837363466577127,1.8931840126026904,1000,0.8582514670213598,-7.065472383721871e-05,0.0003915841055710534,-0.0008349224437664684,0.00069871498578371,0.8358613975397595,0.9174859212074725,-0.00046449334180240204,0.272,-0.0010384574886577896,0.5994005994005994,0.6993006993006993,-0.08127239839734128,0.3256743256743257,0.8401598401598401,0.6103896103896104,0.6183816183816184,0.6243756243756243,0.5264735264735265,-4.299128957058711e-05,0.8623245182340249,-0.01621178005845991
